Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1986,"Desert Gas Exploration, Inc.",Chautauqua,CHARLOTTE,MEDINA,2,0,GX
1999,"Shirk, Benjamin Z. Susanna M.",Yates,BENTON,QUEENSTON,1,0,
1985,Ketchurian & Co.,Chautauqua,DUNKIRK,MEDINA,1,0,GK
1977,Willets & Paul Corp.,Allegany,GENESEE,RICHBURG,0,0,OB
1999,"Edwards, Thomas M. & Emma C.",Wyoming,ATTICA,MEDINA,1,0,
1986,"Templeton Energy,  Inc.",Chautauqua,CHAUTAUQUA,MEDINA,3,0,"GK,GX"
1997,"Sescil, Douglas W.",Erie,NEWSTEAD,MEDINA,1,0,
1996,"Ardent Resources, Inc.",Yates,BARRINGTON,QUEENSTON,0,1,
1972,Daggett Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1994,"Mathis, Edna Joyce",Erie,ELMA,MEDINA,1,0,
1999,"Wilson-Raczka, Diane R.",Erie,EVANS,MEDINA,1,0,
1997,"Plants and Goodwin, Inc.",Allegany,BOLIVAR,RICHBURG,0,0,"GX,OD"
1997,"Meeder, William H",Wyoming,MIDDLEBURY,MEDINA,0,1,
1993,"Universal Resources Holdings, Incorporated",Chautauqua,ARKWRIGHT,MEDINA,3,0,GK
1982,"Dunkirk Ice Cream Co.,  Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GX
1974,National Fuel Gas Supply Corp.,Chautauqua,PORTLAND,MEDINA,1,0,
1987,"Envirogas, Inc.",Chautauqua,HARMONY,MEDINA,3,0,"GK,GX"
1997,"Benson, Ruth J.",Allegany,GENESEE,RICHBURG,1,0,
1986,Dragon Eye Oil Co.,Allegany,WILLING,RICHBURG,0,0,OB
1987,"Church, Walter L",Chautauqua,GERRY,MEDINA,1,0,
1989,"Preferred Products, Inc",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1999,"J M Resources, Inc.",Chautauqua,POMFRET,MEDINA,3,0,GX
1992,Equitable Resources Exploraration,Seneca,ROMULUS,QUEENSTON,0,1,
1982,"Gas & Gas, Inc.",Erie,EVANS,MEDINA,1,0,GK
1969,Phillips Oil Company,Allegany,,RICHBURG,0,0,OB
1974,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1989,Texas Meridian Operating Co.,Chautauqua,GERRY,MEDINA,1,0,GX
1986,CNG Transmission Corp.,Livingston,YORK,MEDINA,2,1,GI
1991,National Fuel Gas Supply Corp.,Chautauqua,ARKWRIGHT,MEDINA,8,0,GK
1994,"Lebarron, Paul",Steuben,TROUPSBURG,FULMER VALLEY,0,1,
1974,"Gorton, Leonette",Allegany,,,0,0,OB
1998,Columbia Natural Resources  LLC,Tompkins,DRYDEN,,0,1,
1997,"O'Connor, James M.",Allegany,GENESEE,RICHBURG,0,0,OD
1988,Estate of James D. Greene,Allegany,ALMA,RICHBURG,0,0,OB
1986,"Abarta Oil & Gas, Inc.",Erie,EVANS,MEDINA,4,1,"GK,GX"
1990,"Eastern States Energy, Inc.",Erie,ORCHARD PARK,MEDINA,3,0,GK
1975,Walters & Johnson,Chautauqua,BUSTI,GLADE,0,0,OA
1985,"Allegro Oil & Gas,  Inc.",Allegany,GENESEE,RICHBURG,0,0,OB
1977,National Fuel Gas Supply Corp.,Erie,COLDEN,MEDINA,5,0,
1986,"SCG Gas Quest, Inc.",Erie,EVANS,MEDINA,12,0,GU
1991,"Chautauqua Natural Gas Co., Inc",Chautauqua,ARKWRIGHT,MEDINA,0,2,
1991,"Bockhahn, Wm. G. & Gerard F.",Erie,SARDINIA,MEDINA,1,0,
1990,"Midwest Exploration, Inc.",Erie,BRANT,MEDINA,2,0,GK
1972,Anderson Oil Co.,Steuben,BATH,ONONDAGA,0,2,
1997,Cunningham Natural Gas Corp.,Schuyler,DIX,UNKNOWN,0,1,
1990,"Crossley, Robert L",Chautauqua,POLAND,UPPER DEVONIAN,1,0,
1992,"Minderler, John A.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1998,"Springbrook Farms, Inc.",Genesee,BETHANY,MEDINA,0,1,
1977,Gilmore Paul Jr.,Allegany,BOLIVAR,,0,0,OB
1995,Belden & Blake Corporation,Erie,EDEN,MEDINA,1,0,GK
1993,Transfuel Resources Co.,Chautauqua,KIANTONE,MEDINA,15,0,GK
1988,"Crossley, Robert L",Chautauqua,POLAND,UPPER DEVONIAN,1,0,
1995,Seneca Resources Corporation,Chautauqua,ELLICOTT,MEDINA,10,0,GK
1993,"Weil Resources, Inc.",Erie,EDEN,MEDINA,3,0,GK
1976,National Fuel Gas Supply Corp.,Erie,DARIEN,MEDINA,7,0,
1975,"Wedge, Marjorie H.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1979,"Rockefeller, Rayshal",Allegany,BOLIVAR,RICHBURG,0,0,OB
1995,J. J. Bucher Producing Corporation,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1994,"Geo Ventures, Inc.",Erie,CONCORD,MEDINA,2,0,GX
1974,"Dedrick, Douglas",Erie,AURORA,MEDINA,2,1,GK
1981,"Eclipse Management Assoc., Inc",Chautauqua,MINA,MEDINA,5,0,GK
1996,Seneca Resources Corporation,Chautauqua,HARMONY,MEDINA,3,0,GK
1998,Templeton & Woods,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1983,"Loring, Robert  H.",Allegany,WILLING,,1,1,
1998,Belden & Blake Corporation,Chautauqua,POMFRET,MEDINA,106,0,GK
1973,Joyce Western Corp.,Erie,EVANS,MEDINA,1,0,GX
1983,Dominion Energy Corp.,Erie,ELMA,MEDINA,4,0,
1992,"Universal Resources Holdings, Incorporated",Chautauqua,RIPLEY,MEDINA,11,0,GK
1983,Flo-Penn Properties,Chautauqua,BUSTI,GLADE,0,0,
1974,"Peterson, JoAnn, Kunn, Nancy/Dutka Estate",Cattaraugus,CARROLLTON,BRADFORD,0,0,OC
1986,National Fuel Gas Supply Corp.,Allegany,WILLING,ORISKANY,0,1,
1997,Pennsylvania General Energy,Cattaraugus,OLEAN,ONONDAGA,1,0,"GX,OD"
1997,"Robbins, Jesse M.",Chautauqua,BUSTI,GLADE,1,0,
1981,National Fuel Gas Supply Corp.,Genesee,PAVILION,MEDINA,4,1,
1996,"Heintz Gas & Oil Co., Inc.",Chautauqua,HANOVER,MEDINA,1,0,GK
1981,"Desert Gas Exploration, Inc.",Chautauqua,POMFRET,MEDINA,13,0,GK
1993,TGX Corp.,Chautauqua,RIPLEY,MEDINA,91,1,"GK,GQ"
1993,Brock-Acres Farm,Ontario,EAST BLOOMFIELD,MEDINA,2,2,
1986,"SCG Gas Quest, Inc.",Erie,BRANT,MEDINA,7,0,GU
1975,West Brothers,Wyoming,,MEDINA,6,0,GX
1984,"P & S Drilling, Inc.",Erie,ELMA,MEDINA,2,0,"GK,GX"
1972,"Jennings, Earl",Allegany,WIRT,RICHBURG,0,0,
1980,"SCG Gas Quest, Inc.",Wyoming,ARCADE,MEDINA,0,4,
1998,D & D Oil,Allegany,SCIO,SCIO,0,0,OD
1995,Eastern American Energy Corp.,Cattaraugus,SOUTH VALLEY,MEDINA,1,0,GH
1996,"Petch, Arthur & Susan",Erie,EVANS,MEDINA,1,0,
1996,Cps,Chautauqua,DUNKIRK,MEDINA,1,0,
1986,Gypsum Energy Management Co.,Genesee,OAKFIELD,MEDINA,6,0,"GR,GX"
1975,"Rumsey,  Adrian",Chemung,VAN ETTEN,ORISKANY,0,1,
1998,"Ardent Resources, Inc.",Allegany,GENESEE,ONONDAGA,0,1,
1997,Brock-Acres Farm,Ontario,EAST BLOOMFIELD,MEDINA,1,1,
1993,Cabot Oil & Gas Corp.,Chautauqua,CLYMER,MEDINA,41,0,GH
1994,United States Gypsum Co.,Genesee,PEMBROKE,MEDINA,2,0,GR
1994,Dragon Eye Oil Co.,Allegany,WILLING,RICHBURG,0,0,OC
1985,"Johnson, Carl R",Chautauqua,BUSTI,GLADE,0,0,OB
1993,Transfuel Resources Co.,Cattaraugus,ELLICOTTVILLE,MEDINA,11,0,GK
1975,A & F Oil Co.,Allegany,GENESEE,RICHBURG,0,0,
1973,Iroquois Gas Corp.,Genesee,STAFFORD,MEDINA,1,0,
1985,Vineyard Oil & Gas Company,Chautauqua,RIPLEY,MEDINA,8,0,GK
1974,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,OB
1994,Transfuel Resources Co.,Chautauqua,RIPLEY,MEDINA,52,6,GK
1994,"Jinks, Jay C. & Joni V.",Livingston,LEICESTER,MEDINA,0,1,
1994,"McCool, John E.",Cattaraugus,SOUTH VALLEY,MEDINA,1,0,GH
1985,"Templeton Energy,  Inc.",Erie,WALES,MEDINA,4,0,GK
1992,"R. W. Taylor & Sons, Inc.",Wyoming,COVINGTON,MEDINA,1,0,
1979,P & N Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,"GT,OA"
1979,"Sorrento Cheese Co., Inc.",Erie,BUFFALO,MEDINA,1,0,
1996,Benson Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1996,L. W. Resources,Chautauqua,WESTFIELD,MEDINA,4,6,GK
1985,"Guzzetta, Joseph & Carlyn",Cattaraugus,PERRYSBURG,MEDINA,1,0,
1999,Cunningham Natural Gas Corp.,Schuyler,DIX,ORISKANY,0,1,
1991,National Fuel Gas Supply Corp.,Cattaraugus,PERSIA,MEDINA,0,0,
1989,"Diate, Sam B",Chautauqua,POMFRET,UPPER DEVONIAN SHALE,0,1,
1983,"Lenape Resources Corp., The",Wyoming,WARSAW,MEDINA,0,1,
1992,"Weil Resources, Inc.",Erie,EVANS,MEDINA,5,0,GK
1994,Greene Oil Co.,Allegany,WIRT,RICHBURG,0,0,OC
1983,"Aurelius Gas Company, Inc.",Cayuga,SPRINGPORT,MEDINA,6,0,
1996,"Parmelee, Terrence G. E.",Chautauqua,ELLERY,MEDINA,1,0,
1998,"Farrar, Irmgard",Chautauqua,PORTLAND,MEDINA,0,1,
1980,Banks Gas Drilling Co.,Erie,BOSTON,MEDINA,0,0,
1991,"Engx, Inc.",Chautauqua,GERRY,MEDINA,6,0,GK
1996,"Newman, Edgar F",Yates,BENTON,QUEENSTON,1,0,
1999,"Hydrocarbon Generation, Inc.",Wyoming,JAVA,MEDINA,12,0,GH
1998,"Otis Eastern Service, Inc.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,"GK,OD"
1974,"Lickliter, Robert Paul",Erie,HAMBURG,MEDINA,0,4,GK
1990,"Bounty Group, Inc.",Chautauqua,CARROLL,MEDINA,2,0,GK
1998,"GFS Energy, Inc.",Wyoming,COVINGTON,THERESA,0,1,
1980,Pratt Oil Co.,Allegany,ALMA,RICHBURG,0,0,OB
1994,"Alden Aurora Gas Co.,  Inc.",Genesee,DARIEN,MEDINA,1,0,GN
1990,"Eastern States Energy, Inc.",Erie,EDEN,MEDINA,1,0,GK
1988,"Lenape Resources Corp., The",Wyoming,PERRY,MEDINA,14,0,GK
1994,Benson Oil Co.,Allegany,GENESEE,RICHBURG,0,1,
1979,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1999,"Lenape Resources, Inc.",Chautauqua,WESTFIELD,MEDINA,3,3,GK
1982,"Cross, Wayne D",Cattaraugus,PERRYSBURG,MEDINA,1,0,
1984,"Lenape Resources Corp., The",Chautauqua,VILLENOVA,MEDINA,0,18,
1974,"Taylor, Mrs. C. Nell",Allegany,BOLIVAR,RICHBURG,0,0,OB
1984,"Ebenezer Oil Co., Inc.",Steuben,GREENWOOD,FULMER VALLEY,0,0,OB
1999,Lenco Drilling Co.,Cattaraugus,ALLEGANY,BRADFORD THIRD,0,0,
1986,Brock-Acres Farm,Ontario,EAST BLOOMFIELD,MEDINA,1,0,
1974,"Boudon, Adrian",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1984,"Midwest Exploration, Inc.",Genesee,PEMBROKE,MEDINA,4,0,"GK,GX"
1977,"Sprague, Edward Jr",Cattaraugus,PERRYSBURG,AKRON,0,1,
1980,Libra Petroleum Company,Chautauqua,BUSTI,GLADE,0,0,OB
1989,"Envirogas, Inc.",Cattaraugus,COLD SPRING,MEDINA,0,2,
1986,McO.Resources Corp.,Chautauqua,BUSTI,MEDINA,1,0,GK
1995,Bemus Point Central School District,Chautauqua,ELLERY,MEDINA,1,0,
1998,Schreiner Oil and Gas Inc.,Chautauqua,PORTLAND,MEDINA,2,0,GX
1986,"Templeton Energy,  Inc.",Chautauqua,WESTFIELD,MEDINA,3,0,GH
1983,Joyce Management Corp.,Allegany,ANDOVER,PENNY,0,0,
1999,Seneca Resources Corporation,Chautauqua,ELLICOTT,MEDINA,12,0,GK
1979,United States Gypsum Co.,Genesee,ALEXANDER,MEDINA,22,19,
1992,United States Gypsum Co.,Genesee,ALEXANDER,MEDINA,35,0,GR
1993,"Kayak Gas & Oil Co.,  Inc.",Erie,EDEN,MEDINA,1,0,GK
1990,"Jamestown Plastics, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,
1991,"Midwest Exploration, Inc.",Genesee,PEMBROKE,MEDINA,4,0,GK
1979,"Morse, Theodore S",Chautauqua,PORTLAND,MEDINA,1,0,GK
1986,"Call Farms, Inc.",Genesee,BATAVIA,MEDINA,2,0,
1973,"McCormick, Neil",Steuben,GREENWOOD,PENNY & FULMER VALLEY,0,0,OB
1989,Ashland Farms LLC,Cayuga,LEDYARD,QUEENSTON,0,1,
1990,"Eastern States Energy, Inc.",Erie,NORTH COLLINS,MEDINA,2,0,GK
1982,"SCG Gas Quest, Inc.",Erie,EDEN,MEDINA,16,0,GK
1982,"Desert Gas Exploration, Inc.",Chautauqua,CHARLOTTE,MEDINA,9,0,GK
1987,"F & G Exploration, LLC",Cayuga,AURELIUS,QUEENSTON,0,2,GX
1986,Arkwright Brine & Gas Co.,Chautauqua,ARKWRIGHT,MEDINA,5,1,GK
1997,"English, Lawrence E. Jr.",Cattaraugus,CARROLLTON,BRADFORD,0,0,OD
1991,"Day, James W",Allegany,ALMA,RICHBURG,0,0,OB
1995,"Fairmont Oil Co., Inc.",Cattaraugus,FARMERSVILLE,BRADFORD,0,0,
1984,"Basic Energy Producers, Inc.",Chautauqua,POMFRET,MEDINA,3,0,
1982,"Envirogas, Inc.",Chautauqua,SHERMAN,MEDINA,0,1,
1997,CNG Transmission Corp.,Steuben,DANSVILLE,ONONDAGA,1,0,GH
1989,"Chautauqua Energy, Inc.",Chautauqua,CLYMER,ONONDAGA-BASS ISLAND,0,0,"GX,OA"
1995,"Taylor, Ricky L.",Allegany,WELLSVILLE,FULMER VALLEY,0,0,OC
1987,"Nerreter, Eleanor G",Erie,HAMBURG,MEDINA,2,0,GK
1997,Estate of Joseph Villlafrank,Chautauqua,WESTFIELD,MEDINA,1,0,GK
1969,Iroquois Gas Corp.,Chautauqua,SHERIDAN,MEDINA,37,0,GX
1988,"Crist, George",Allegany,SCIO,RICHBURG,0,0,OB
1982,"Miller, Connie S.",Erie,HAMBURG,MEDINA,1,0,
1989,Mitchell Exploration Corp.,Allegany,ALLEN,MEDINA,0,1,
1985,"Midwest Exploration, Inc.",Erie,ELMA,MEDINA,3,1,GX
1997,T. E. McCaffery Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1994,Wells College,Cayuga,LEDYARD,QUEENSTON,1,0,
1999,"Alden Aurora Gas Co.,  Inc.",Erie,LANCASTER,MEDINA,1,0,
1999,"Weil Resources, Inc.",Erie,MARILLA,MEDINA,6,0,GK
1992,Gugino Greenhouses,Chautauqua,POMFRET,MEDINA,1,0,
1996,"Cordova Resources, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1997,Symbol Oil Corp.,Erie,ELMA,MEDINA,1,0,GK
1993,"Cline, Willard M",Cattaraugus,CARROLLTON,BRADFORD,0,0,OC
1994,Estate of Edith Reisdorf,Wyoming,SHELDON,MEDINA,1,0,
1993,"Copper Ridge Oil, Inc.",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1984,National Fuel Gas Supply Corp.,Chautauqua,POMFRET,MEDINA,5,0,
1990,"Stephan, Phillip D.",Cattaraugus,ALLEGANY,BRADFORD,0,0,"OA,OC"
1980,"Key Trust Co of Ohio, N.A., Trustee",Cayuga,SPRINGPORT,QUEENSTON,1,0,
1980,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,MEDINA,35,2,
1998,"Dust Bowl Oil Company, Inc.",Allegany,WIRT,RICHBURG,0,0,
1989,"Thomas, Peter & Judith",Ontario,BRISTOL,MEDINA,0,1,
1986,"Harris, William",Genesee,PAVILION,MEDINA,1,0,
1998,"Alden Aurora Gas Co.,  Inc.",Erie,LANCASTER,MEDINA,1,0,
1972,"Stevenson, Scott R. & Ada J.",Cattaraugus,,BRADFORD,0,0,OA
1993,"Caflisch, James E.",Chautauqua,CLYMER,MEDINA,2,1,
1975,National Fuel Gas Supply Corp.,Chautauqua,POMFRET,MEDINA,2,0,
1987,Newman Drilling Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,"OA,OC"
1988,P & G Oil Co.,Allegany,WILLING,RICHBURG,0,0,
1988,Estate of Edith Reisdorf,Wyoming,SHELDON,MEDINA,1,0,
1987,"Eclipse Management Assoc., Inc",Chautauqua,NORTH HARMONY,MEDINA,0,0,GK
1998,"Trahan Petroleum, Inc.",Chautauqua,CHERRY CREEK,MEDINA,73,4,GH
1974,Anderson Oil Co.,Steuben,BATH,ONONDAGA,0,2,
1990,"Green, Laura",Chautauqua,PORTLAND,MEDINA,2,0,GK
1994,"Local Energy, Inc.",Erie,HAMBURG,MEDINA,1,0,GK
1999,"Weil Resources, Inc.",Erie,LANCASTER,MEDINA,2,0,GK
1988,Arlington Exploration Co.,Steuben,CANISTEO,ONONDAGA,1,0,GI
1987,"Eclipse Energy Company, LLC",Erie,EDEN,MEDINA,3,0,GK
1999,"GFS Energy, Inc.",Wyoming,WARSAW,MEDINA,2,1,GP
1985,Seis-Ex Geophysical Ltd,Chautauqua,CHERRY CREEK,MEDINA,3,0,GH
1982,D. A. Griffin Corp.,Erie,WEST SENECA,MEDINA,1,0,
1973,"Childs, Alanson & Marjorie",Allegany,GENESEE,RICHBURG,0,0,OB
1987,"Lenape Resources Corp., The",Livingston,CALEDONIA,MEDINA,41,1,GI
1997,"Walchli, John W. Jr.",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,
1975,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1984,CNG Transmission Corp.,Wyoming,COVINGTON,MEDINA,1,0,
1995,"East Resources, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1996,"Cotton Well Drilling Company,  Inc.",Chautauqua,WESTFIELD,MEDINA,10,0,GK
1980,Weaver Gas Well Management,Genesee,PAVILION,MEDINA,6,0,GK
1986,"Abarta Oil & Gas, Inc.",Erie,TONAWANDA,MEDINA,0,1,
1997,"Kelly, Michael A.",Wyoming,PERRY,MEDINA,1,0,
1998,"Friendship Dairies, Inc.",Allegany,FRIENDSHIP,MEDINA,1,0,
1980,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,0,1,
1976,Roy G. Stephan,Cattaraugus,OLEAN,BRADFORD,7,16,OA
1977,Troy Pipe & Supply Co.,Chautauqua,PORTLAND,MEDINA,4,0,GK
1998,Belden & Blake Corporation,Erie,SARDINIA,MEDINA,8,0,GK
1995,"Janusz, Joseph",Cayuga,THROOP,QUEENSTON,1,0,
1998,B & H Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OD
1999,NY Conference Association of Seventh-Day Adventist,Cayuga,SPRINGPORT,QUEENSTON,2,0,
1995,"Balcerzak, Mr. & Mrs. Raymond  R., Sr.",Erie,MARILLA,MEDINA,1,0,
1993,"Capron, Lee H. and Elsie",Chautauqua,BUSTI,MEDINA,1,0,
1982,"West Seneca, Town of",Erie,WEST SENECA,MEDINA,1,0,
1982,"Templeton Energy,  Inc.",Cattaraugus,OTTO,MEDINA,9,1,GK
1982,"Envirogas, Inc.",Chautauqua,FRENCH CREEK,MEDINA,28,24,GK
1998,"Chautauqua Energy, Inc.",Chautauqua,GERRY,MEDINA,1,0,GK
1967,Iroquois Gas Corp.,Erie,COLLINS,AKRON,42,0,GX
1973,"Bouquin, Fred C Jr",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OC
1987,Villafrank & Price,Chautauqua,CHAUTAUQUA,MEDINA,3,0,"GK,GX"
1986,"Templeton Energy,  Inc.",Chautauqua,MINA,MEDINA,1,0,"GK,GX"
1985,"Universal Resources Holdings, Incorporated",Chautauqua,ELLICOTT,MEDINA,2,0,GK
1992,Chautauqua Energy 1989-2 Joint Venture,Chautauqua,WESTFIELD,MEDINA,2,0,GA
1998,"Gampp,Maron E, Fedele, Barbara",Erie,ELMA,MEDINA,1,0,
1992,"20 Bliss Street, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1995,A. J. Lease Account,Cattaraugus,YORKSHIRE,MEDINA,2,0,GX
1989,"O'Connor, James M.",Allegany,GENESEE,RICHBURG,0,0,OB
1975,"Childs, Alanson & Marjorie",Allegany,GENESEE,RICHBURG,0,0,OB
1983,Troy Pipe & Supply Co.,Chautauqua,PORTLAND,MEDINA,4,0,
1999,Belden & Blake Corporation,Chautauqua,SHERMAN,BASS ISLAND,0,0,"GK,OA"
1981,"Estate of Potter, Joseph O",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1984,"Smith, Gerald G. J.",Allegany,GENESEE,RICHBURG,0,0,OB
1983,Seis-Ex Geophysical Ltd,Steuben,ERWIN,DEVONIAN SHALE,0,1,
1991,Fluvanna Community Church,Chautauqua,ELLICOTT,MEDINA,0,0,
1996,"Stedman Energy, Inc.",Chautauqua,CHERRY CREEK,MEDINA,5,1,GH
1990,B B & K Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1970,"Rutter,  Carl C. & Louise",Allegany,BOLIVAR,RICHBURG,0,0,OB
1987,"Envirogas, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1986,National Fuel Gas Supply Corp.,Erie,COLLINS,AKRON,2,0,GK
1995,"Resource America, Inc.",Chautauqua,NORTH HARMONY,MEDINA,2,0,GH
1979,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,GLADE,0,0,OB
1975,River Oil Co.,Allegany,WILLING,FULMER VALLEY,0,0,OB
1984,"Flint, Estate of Roy A",Wyoming,PIKE,MEDINA,1,0,
1980,"Jennings, Earl",Allegany,ALMA,RICHBURG,0,0,OB
1985,"Arrowhead Gas Producers, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1983,"P & S Drilling, Inc.",Cattaraugus,OTTO,MEDINA,4,0,
1987,"Templeton Energy,  Inc.",Chautauqua,RIPLEY,MEDINA,60,32,"GK,GQ,GX"
1992,"Mosher, Kenneth",Cattaraugus,DAYTON,MEDINA,1,0,
1989,"American Penn Energy,  Inc.",Chautauqua,GERRY,MEDINA,0,9,GH
1998,"GFS Energy, Inc.",Erie,ELMA,MEDINA,0,1,
1993,"Jennings, Edward M.",Allegany,SCIO,RICHBURG,0,0,OC
1986,"Smith, Gerald G. J.",Allegany,GENESEE,RICHBURG,0,0,OB
1973,"Pagels, James",Allegany,WELLSVILLE,FULMER VALLEY,0,0,
1969,Iroquois Gas Corp.,Genesee,BETHANY,MEDINA,2,0,GX
1993,"Johnson, Mark & Troy",Chautauqua,BUSTI,GLADE,0,0,OC
1995,National Fuel Gas Supply Corp.,Chautauqua,HANOVER,MEDINA,0,5,
1996,"Dougherty, Charles and Carolyn",Allegany,ANDOVER,FULMER VALLEY,0,0,
1969,James V. Joyce/DBA Pipeline Co.,Steuben,,ORISKANY,1,0,GX
1985,"Ebenezer Oil Co., Inc.",Allegany,SCIO,RICHBURG,0,0,OB
1999,"Kirsch, Doris R.",Wyoming,SHELDON,MEDINA,1,0,
1994,"Chautauqua Energy, Inc.",Chautauqua,GERRY,ONONDAGA-BASS ISLAND,1,0,"GK,OA"
1993,Perry Energy II,Wyoming,PERRY,MEDINA,2,3,GP
1994,U S Energy Development Corp.,Chautauqua,GERRY,ONONDAGA-BASS ISLAND,0,0,"GH,OA"
1987,Arlington Exploration Co.,Steuben,CANISTEO,ONONDAGA,1,1,"GI,GQ"
1977,A & F Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1999,"Potter-Mckean Resources, Inc,",Chemung,ERIN,ORISKANY,0,1,
1999,"Vandermark Exploration, Inc.",Allegany,SCIO,ORISKANY,2,5,GI
1980,"Trahan Petroleum, Inc.",Chautauqua,CHERRY CREEK,MEDINA,0,3,
1987,"Cady, Merle E.",Chautauqua,SHERMAN,MEDINA,2,0,GH
1982,Great Lakes Color Printing Co.,Erie,DUNKIRK,MEDINA,1,0,
1996,"Oil, Gas & Land Services, Inc.",Chautauqua,ELLERY,ONONDAGA,0,0,
1986,"American Penn Energy,  Inc.",Chautauqua,HARMONY,MEDINA,6,1,GH
1980,"Murphy, Peter & Henley, Robert",Erie,NEWSTEAD,MEDINA,1,0,GK
1992,"Envirogas, Inc.",Chautauqua,POLAND,MEDINA,1,0,GK
1987,Walker Exploration & Production Corp.,Chautauqua,GERRY,MEDINA,1,0,GX
1989,"Clark, Bruce N.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,OB
1986,"Pinney, Dewey H",Allegany,ALMA,RICHBURG,0,0,OB
1992,"Westinghouse, Est. Elizabeth M",Erie,AURORA,MEDINA,1,0,
1988,Perkins & Gondree,Erie,BRANT,MEDINA,4,0,GK
1989,"Evinczik, Paul M.",Chautauqua,BUSTI,GLADE,0,0,
1997,"Nickerson, Elton & Katherine",Chautauqua,CHAUTAUQUA,MEDINA,1,0,
1996,"Weil Resources, Inc.",Wyoming,JAVA,MEDINA,6,0,GK
1991,Villafrank & Wells,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1970,"Yahn & Yahn, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1998,"Otis Eastern Service, Inc.",Allegany,ANDOVER,PENNY,0,0,OD
1995,"Baldwin, Grace I",Allegany,BOLIVAR,FULMER VALLEY,1,0,
1979,"Smith, Walter O.",Chautauqua,,MEDINA,0,4,GK
1995,"Otis Eastern Service, Inc.",Allegany,WELLSVILLE,FULMER VALLEY,0,0,OC
1986,"Gabel, Elizabeth A.",Chemung,VAN ETTEN,ORISKANY,1,0,
1999,Columbia Natural Resources  LLC,Cortland,VIRGIL,DRY WILDCAT,0,1,
1993,"Anderson, Brian & Peggy",Chautauqua,BUSTI,MEDINA,1,0,
1989,"Becker,  Howard Russell",Cattaraugus,DAYTON,MEDINA,1,0,
1973,F.E. Petroleum Corp.,Genesee,BATAVIA,MEDINA,0,3,
1999,"Lenape Resources, Inc.",Livingston,AVON,MEDINA,13,0,
1988,"Universal Resources Holdings, Incorporated",Chautauqua,ELLERY,MEDINA,3,0,GK
1991,"Engx, Inc.",Chautauqua,CHARLOTTE,MEDINA,1,0,GK
1993,"Pierce, Harold",Erie,MARILLA,MEDINA,1,0,
1992,Flanigan Brothers,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1978,National Fuel Gas Supply Corp.,Chautauqua,,MEDINA,0,5,
1990,"Hulsebosch, Jessica",Chemung,ELMIRA,MARCELLUS,1,0,
1992,Pennzoil Products Co.,Cattaraugus,OLEAN,ONONDAGA,1,0,"GK,OX"
1992,"J M Resources, Inc.",Chautauqua,RIPLEY,MEDINA,2,0,GK
1974,Vossler & Shaw,Allegany,,,0,0,OB
1998,"McBride, Kenneth I. & Jane B.",Livingston,LEICESTER,MEDINA,1,0,
