Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,799167,80.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,801890,80.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49016,81.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49103,81.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49040,81.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49093,83.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,793449,83.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49107,84.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49107,84.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49107,84.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,809752,85.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,811321,85.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49001,86.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49064,88.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,794427,92.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49063,92.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,819985,93.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,819986,93.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,796382,94.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49072,94.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,820683,94.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1015267326,95.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49108,95.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,797992,96.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49106,96.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,802818,97.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,814231,98.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,814232,98.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49110,99.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,811067,99.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Travel and subsistence UK,Innovation Directorate,British Library,49056,100.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,807223,101.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49011,102.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49090,103.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,795354,105.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49104,106.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00475558,107.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00477486,108.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,813149,112.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,814596,118.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,801036,118.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,817084,118.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49105,118.98,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49047,119.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49062,119.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,794788,120.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,813051,120.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,818800,120.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49104,124.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,802716,126.02,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,819982,126.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,799168,127.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,799169,127.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,799166,127.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,798758,128.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49041,128.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,808873,128.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,799616,129.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,806324,129.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00479121,129.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,814632,130.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,812661,130.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,820804,130.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49102,132.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,D Howe,49102,132.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,806326,133.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,806833,134.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,795714,135.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49100,135.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,803988,135.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,819991,135.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,805505,136.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,808437,137.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,804020,137.52,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4575049,138.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49105,138.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,795969,139.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,825522,140.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,807529,140.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,808728,140.98,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,815791,140.98,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,820959,140.98,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,804016,140.98,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,817744,141.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,823025,141.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49104,141.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,815792,142.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,815793,142.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,820082,142.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,820130,142.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,811065,142.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,808731,142.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,821435,142.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,806325,143.34,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,819993,145.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,802907,145.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00475561,146.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49137,146.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,803986,146.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,811066,146.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,811228,147.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,815796,147.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49059,148.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,809271,148.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49114,150.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49132,150.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49102,151.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,811317,151.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,812215,151.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,819984,151.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,819107,151.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,817745,153.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49135,154.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,803747,156.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,D Howe,49105,158.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49104,159.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,823218,161.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49054,162.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49084,165.08,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,797957,166.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,808729,166.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,808732,166.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,819117,166.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,822546,166.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,818801,166.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49140,171.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,D Howe,49104,177.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Innovation Directorate,D Howe,49105,178.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,796654,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,803748,188.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,821436,188.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,820182,188.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,823770,190.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,795712,190.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,823026,190.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,809275,190.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,820390,191.22,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49038,191.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49069,192.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,824129,192.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,826397,193.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49141,194.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,825511,196.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,806922,196.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,International Policy Directorate,D Howe,49105,198.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,P Farrington,49045,205.98,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1015303760,211.52,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49098,217.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49039,236.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49089,245.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4574991,258.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49130,259.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49099,263.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence UK,Innovation Directorate,BAF Randel,49032,267.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49029,276.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49092,294.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49055,305.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49082,324.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49048,381.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49060,383.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,P Farrington,49124,408.08,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49007,410.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49101,470.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00475562,495.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49120,499.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49002,518.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49017,842.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence UK,Innovation Directorate,Eurostar,NIILE52,282.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence UK,Innovation Directorate,Easyjet,NIILE53,141.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence UK,Innovation Directorate,Eastern Airways,NIILE54,224.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence UK,Innovation Directorate,Eastern Airways,NIILE54,224.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence UK,Innovation Directorate,Lastminute,NIILE55,-30.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence UK,Innovation Directorate,Easyjet,NIILE56,70.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence UK,Finance Directorate,Hilton Hotel,MHUMP42,129.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Travel and subsistence UK,Finance Directorate,National Express,MHUMP43,14.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Treasury Solicitors,Business Support Directorate,Treasury Solicitors,105209,58.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20014859,931.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20014857,1068.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,105189,3598.79,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Treasury Solicitors,Patents Directorate,Treasury Solicitors,104396,4458.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Treasury Solicitors,Patents Directorate,Treasury Solicitors,105189,4520.6,Not known
