Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,547947,141.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,557319,141.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,560403,142.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,537232,142.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,542685,142.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,550140,142.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,557231,142.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,544711,142.59,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,554427,142.97,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,546971,143.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,547094,143.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,542282,144.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,544607,144.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,559256,144.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,567846,147.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,555052,149.07,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47716,151.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,559682,151.53,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,561410,159.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,548846,160.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,555535,164.16,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,SABIP,Carlson Wagonlit,533867,166.68,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,552394,167.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,552396,167.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,545021,169.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,546019,171.16,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,552249,171.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,551826,175.53,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,552478,176.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,551817,178.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47708,184.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,544673,185.04,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,533737,186.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,544005,186.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,546546,186.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,547506,186.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,551802,186.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,551877,186.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,552477,186.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,553596,186.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,548855,186.33,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,542543,187.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,547523,187.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,537968,190.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,540098,190.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,542687,191.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,560798,191.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,559734,191.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,SABIP,Carlson Wagonlit,533566,191.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47706,216.27,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47713,226.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47722,241.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,551792,253.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,552893,253.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,560795,262.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47718,268.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,SABIP,Personal expenses name witheld,47711,269.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47707,319.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4509514,322.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47710,360.56,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,537970,365.96,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,556125,365.96,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,557282,367.06,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,546777,372.11,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,563070,479.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00376106,903.06,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,90246945,-2.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,90246944,-1.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1013864157,38.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2010,Van Delivery Service,Business Support Directorate,Days Rental,1250381,195.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR5731252,9504.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Furniture & Fittings,Business Support Directorate,Healthy Workstations Ltd,18751,92.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Furniture & Fittings,Business Support Directorate,Healthy Workstations Ltd,18750,571.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA144905,1424.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Machinery hire and maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10122403,142.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Marketing and Publicity ,Innovation Directorate,Jockey Club Racecourses Ltd,30DRE00004781,-305.97,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Marketing and Publicity ,Innovation Directorate,Culture & Sport Glasgow (Trading) CIC,65000826,346.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Marketing and Publicity ,Innovation Directorate,Jockey Club Racecourses Ltd,INV0000484,1145.57,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Marketing and Publicity ,Innovation Directorate,BHP Information Solutions Ltd,5652,1795.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Marketing and Publicity ,Innovation Directorate,TIMES 100,14849,8533.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Marketing and Publicity ,Innovation Directorate,HM Revenue & Customs,1.80E+13,27000.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,B165563,18643.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Online Bureau Charges,Patents Directorate,IET Services Ltd,52004227,1248.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Online Bureau Charges,Patents Directorate,IET Services Ltd,52004229,15228.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA300276,53.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9129965,1177.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Seminars and Conferences,Patents Directorate,Government Car and Despatch Agency,613982,14.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Seminars and Conferences,Patents Directorate,Government Car and Despatch Agency,613699,21.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,47734,109.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,47733,174.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,33835400,36.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,33608596,568.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,UK10/042010/6333,23226.21,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Innovation Directorate,Earls Caterers Ltd,25572,102.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Training,Patents Directorate,British Standards Institution,93154495/1000,1215.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Training,International Policy Directorate,RADA Enterprise,4668,1250.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Training,Trade Marks Directorate,Whitehall & Industry Group,2090922,4250.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Training,Business Support Directorate,PJR Ltd,3984,13452.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Patents Directorate,Dragon Taxis (Newport) Ltd,4658,7.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,47738,54.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Dragon Taxis (Newport) Ltd,4658,60.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Dragon Taxis (Newport) Ltd,4658,114.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47675,119.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,47742,222.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47737,249.14,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47676,256.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Dragon Taxis (Newport) Ltd,4658,420.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47735,503.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47743,511.76,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47736,589.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Patents Directorate,Dragon Taxis (Newport) Ltd,4658,5.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Trade Marks Directorate,Dragon Taxis (Newport) Ltd,4658,6.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Business Support Directorate,Dragon Taxis (Newport) Ltd,4658,11.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Innovation Directorate,Dragon Taxis (Newport) Ltd,4658,12.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,47732,12.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Innovation Directorate,Dragon Taxis (Newport) Ltd,4658,12.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,SABIP,Dragon Taxis (Newport) Ltd,4658,16.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47740,17.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Business Support Directorate,Dragon Taxis (Newport) Ltd,4658,31.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Finance Directorate,Dragon Taxis (Newport) Ltd,4658,33.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Patents Directorate,Dragon Taxis (Newport) Ltd,4658,36.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Business Support Directorate,Dragon Taxis (Newport) Ltd,4658,39.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,47674,42.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47731,46.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Chief Executive's Office,Dragon Taxis (Newport) Ltd,4658,62.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47728,66.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00376806,87.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,International Policy Directorate,Dragon Taxis (Newport) Ltd,4658,100.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47729,112.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Dragon Taxis (Newport) Ltd,4658,114.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Dragon Taxis (Newport) Ltd,4658,160.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47730,220.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47741,301.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2010,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20012743,2635.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2010,Books  Newspapers & Publications,Chief Executive's Office,ESS European Subscription Service,2514755,102.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2010,Innovation support,International Policy Directorate,R Suster,EXPENSES 20-24.03.10,198.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/04/2010,Office Supplies,Business Support Directorate,St John Cymru-Wales,OP/I036016CN,-180.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Accommodation charges,Business Support Directorate,Pulse 24 Ltd,SI0000392,428.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,253270,-61.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,253269,-24.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,1270821,412.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Books  Newspapers & Publications,International Policy Directorate,Personal expenses name witheld,47750,86.96,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Books  Newspapers & Publications,Innovation Directorate,Globe Business Publishing Ltd,38352,616.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Childcare costs,Business Support Directorate,On Your Bike,30071,499.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Childcare costs,Business Support Directorate,On Your Bike,30093,984.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,26260260,4429.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Childcare costs,Business Support Directorate,Computershare  Voucher Services,897318,4872.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Fuel &Utilities,Business Support Directorate,Pulse 24 Ltd,SC0000390,-39.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Fuel &Utilities,Business Support Directorate,Pulse 24 Ltd,A0010039,16.45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Fuel &Utilities,Business Support Directorate,Pulse 24 Ltd,A0009076,23.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Fuel &Utilities,Business Support Directorate,Pulse 24 Ltd,SI0000392,428.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V4667230,2723.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V4667237,3048.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V4674023,6142.56,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Innovation support,Copyright and IP Enforcement Directorate,Companies House,161892852,6.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Innovation support,International Policy Directorate,Feng Wei,INTERPRETATION 25.03.10,236.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF195143,40.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Machinery hire and maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10124174,99.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Maintenance of computers,Business Support Directorate,Oracle Corp (UK) Ltd,1291365,1959.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Maintenance of computers,Business Support Directorate,Oracle Corp (UK) Ltd,1291450,40419.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Marketing and Publicity ,Innovation Directorate,Advanstar Communications (UK) Ltd,55092,4986.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Minor Building Works & Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15353,200.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Minor Building Works & Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15351,445.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17250050,31.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17250049,196.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Online Bureau Charges,Innovation Directorate,STN International,9340184159,1104.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Online Bureau Charges,Innovation Directorate,IET Services Ltd,52004228,1470.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Online Bureau Charges,Patents Directorate,STN International,9340183582,13655.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Other,Business Support Directorate,On Your Bike,30071,499.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Other,Business Support Directorate,On Your Bike,30093,984.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,418405,1816.14,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/30,2024.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Postage,Business Support Directorate,Parcelforce Worldwide,9028729818,1092.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Printing ,Patents Directorate,Xerox Business Services,900066795,14787.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,47745,150.4,Not recorded
