Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49339,436.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4591764,451.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4593547,454.39,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4593590,454.39,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4595124,583.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,49357,610.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49397,731.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49361,976.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49401,1029.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49325,1236.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49326,1248.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49317,1293.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,49338,1314.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4594743,1495.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4590741,2310.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4590736,2310.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4590711,2633.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4590712,2633.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4590718,2633.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4593229,3076.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4590734,3127.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4590739,3127.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4594399,3423.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2011,Security Guards,Business Support Directorate,Insolvency Service,722/2011,2808.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Security Guards,Business Support Directorate,OCS Group UK Ltd T/A Legion Group,SS00331138,4888.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C32418,7.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,cn17552194,33.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,CN17587910,34.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,Office Cleaning,Business Support Directorate,Parry & Evans Ltd T/A Reisswolf Wales & West Midlands,122530,52.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Office Cleaning,Business Support Directorate,Thomas Waste Management Ltd,72956,170.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,CN17587909,213.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C14606,234.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C14607,398.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,216728,543.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,216369,578.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,216987,636.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Office Cleaning,Business Support Directorate,Quality Floorcare Ltd,14026,700.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00677510,747.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,216649,826.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00677510,11029.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00098181,-15.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00944338,369.02,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Furniture & Fittings,Business Support Directorate,Newey & Eyre,122424383,1325.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00955551,2723.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V5446959,182.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V5446948,365.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V5461014,710.26,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17647074-0006,1068.79,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V5446960,2192.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V5446949,3056.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17647061/0010,3211.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,V5461015,6876.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,11555683-0102,20071.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106625C,-1840.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106631C,-434.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106617C,-113.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106619C,-113.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106618C,-61.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106618A,61.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106617A,113.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106619A,113.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M107000,124.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Geze UK Ltd,88061812,129.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M107005,155.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106620A,155.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106990,155.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M107009,156.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106992,186.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Profix Joinery & Security Ltd,4375,190.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15980,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M107010,247.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106986,248.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106987,248.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106993,248.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106997,248.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M107006,248.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15976,250.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106998,310.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106999,310.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106988,372.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106631A,434.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106631D,434.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106628A,449.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Elliott Sound,2675,452.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,SJ Bull Trading Ltd,1389,462.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106621A,496.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M107007,585.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106995,620.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106996,620.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106624A,620.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106630A,620.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15977,632.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106989,846.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15978,894.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106626A,1007.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15949,1220.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106623A,1238.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106629A,1302.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M107008,1508.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106625A,1840.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106622A,1860.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M107003,2058.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M107002,2110.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106627A,2232.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Ian Williams Ltd,101395,4024.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106668A,18793.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Postage,Business Support Directorate,Royal Mail,1105748318,150.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,Postage,Business Support Directorate,Parcelforce Worldwide,9032818091,745.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Postage,Business Support Directorate,Royal Mail,9032564039,1719.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Postage,Business Support Directorate,Royal Mail,9032750191,1761.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR6375828,3812.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1015770393,59.02,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Van Delivery Service,Business Support Directorate,Days Rental,1293736,238.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Van Delivery Service,Business Support Directorate,Zurich Insurance Company,122036-6063,1267.79,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,331714,6556.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,331854,6556.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,57523949,-3534.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701,36.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414853701-08/02/2011,52.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,57839436,64.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801-4-feb-11,106.82,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701-08/02/2011,106.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601-4-feb-11,234.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,26302147,415.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092102-4-feb-11,421.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-1-feb-1,448.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Opal,5944828,1202.02,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201-04/FEB/2011,1286.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,57888221,5443.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Printing ,Patents Directorate,Xerox Business Services,900075318,10979.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90245310,46.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Books  Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90245310,25.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Books  Newspapers & Publications,Finance Directorate,Personal expenses name witheld,49319,27.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2011,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,119802,196.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Books  Newspapers & Publications,Business Support Directorate,Reed Business Information,9072266,3180.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Professional) Ltd,R982783-669300,111.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Professional) Ltd,R978422-666549,233.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Overseas Patent Specifications,Patents Directorate,British Library,139639401,1380.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Overseas Patent Specifications,Patents Directorate,British Library,139639402,4659.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9891591,35.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9843500,65.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9910349,205.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9864096,1276.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9886591,1276.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9916394,1276.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2011,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/40,2525.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2011,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR9843500,49.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR9891591,82.08,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2011,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA305261,104.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2011,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,346111,255.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,32142,478.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,346385,664.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,22894288,736.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,65171,930.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,2005499,5361.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Office Supplies,Business Support Directorate,Healthy Workstations Ltd,19821,777.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF287925,26.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Machinery hire and maintenance,Business Support Directorate,Total Print Finishing Services Ltd,32095,125.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/02/2011,Machinery hire and maintenance,Business Support Directorate,Siemens Financial Services Ltd,384/11/0012224,2408.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF288243,28496.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96470851,7.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96472613,11.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96470850,16.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96471126,30.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96471087,279.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96470849,861.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,CIMS Printing,Patents Directorate,Xerox (UK) Ltd,AF288242,9455.09,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Maintenance of computers,Business Support Directorate,Computacenter (UK) ltd,7381199/00,39238.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,Online Bureau Charges,Innovation Directorate,STN International,9340202590,711.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,Online Bureau Charges,Patents Directorate,STN International,9340202093,9599.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,Online Bureau Charges,Patents Directorate,American Chemical Society,955881,15761.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,Online Bureau Charges,Patents Directorate,European Patent Office,40195715,96440.37,Not known
