Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2012,1,Mississippi,Nutrition,Initiatives and Programs,School/After School,Resolution<br>,LEG,053INP
2010,1,Delaware,Nutrition,Breastfeeding,Medical and/or Hospital,Standards for Substance Abuse and Treatment Programs,REG,007BFD
2010,1,Missouri,Nutrition,Appropriations,Community,Local Food Sales Permits,LEG,002APP
2010,1,Oklahoma,Obesity,Appropriations,Medical and/or Hospital,Sooner Seniors,REG,002APP
2009,1,New York,Nutrition,Access to Healthy Foods,School/After School,State Farm Grown Products,LEG,001AHF
2013,1,New York,Obesity,Body Mass Index (BMI),School/After School,An Act to Amend the Education Law,LEG,006BMI
2011,1,Pennsylvania,Physical Activity,Bicycling,Community,Recreational Land Liability,LEG,005BIK
2011,1,Missouri,Nutrition,School Nutrition,Community,Missouri Sustainable Local Food Policy Council,LEG,043SNU
2011,1,Utah,Nutrition,Agriculture and Farming,Community,Management of Junior Livestock Show Appropriation,REG,017AGF
2011,1,Nebraska,Nutrition,Farmers Markets,Restaurant/Retail,Nebraska Healthy Food Financing Initiative Act,LEG,016FAM
2010,1,Michigan,Nutrition,Appropriations,School/After School,Green Schools,LEG,002APP
2011,1,Vermont,Nutrition,Fruits and Vegetables,School/After School,Sugar-Sweetened Beverages,LEG,025FAV
2010,1,New Mexico,Nutrition,Agriculture and Farming,Restaurant/Retail,Sweetened Beverage Excise Tax Act,LEG,017AGF
2003,1,Georgia,Physical Activity,Disabilities,Community,Act Providing Appropriations<br>,LEG,011DIS
2010,1,Minnesota,Obesity,Food Restrictions,Restaurant/Retail,Capital Investment,LEG,020FOR
2011,1,New York,Physical Activity,Pedestrians/Walking,Community,Commissioner of Motor Vehicles,LEG,052PED
2011,1,Montana,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Soft Drink and Sugared Beverage Excise Tax,LEG,021HFR
2011,1,Georgia,Nutrition,Liability and Indemnity,Community,Supplemental Appropriations,LEG,030LAI
2012,1,Michigan,Nutrition,Farm Direct Foods,Community,An Act Relating to Inmate Labor<br>,LEG,015FDF
2010,1,Illinois,Obesity,Sugar Sweetened Beverages,Community,Food Stamp Benefits,LEG,046SSB
2010,1,Alabama,Physical Activity,Bicycling,Community,Transportation Department,LEG,005BIK
2014,3,Illinois,Obesity,TV/Screen Viewing,Early Care and Education,Licensing Standards for Day Care Centers,REG,048TVS
2010,1,Iowa,Nutrition,Access to Healthy Foods,Community,Promotion of Local Food Farms,LEG,001AHF
2009,1,Massachusetts,Physical Activity,Task Forces/Councils,School/After School,School Nutrition,LEG,047TFC
2010,1,Texas,Nutrition,Appropriations,Early Care and Education,Minimum Standards for Child-Care Centers,REG,002APP
2010,1,Massachusetts,Nutrition,Agriculture and Farming,School/After School,School Nutrition,LEG,017AGF
2011,1,Oklahoma,Nutrition,Food Security,Community,License Discounts For Healthy Restaurants,LEG,023FOS
2009,1,Delaware,Nutrition,Medical Care,School/After School,Street and State Highway Access,REG,026MEC
2011,1,Indiana,Nutrition,Medical Care,Community,Motorized Bicycle Operation,LEG,026MEC
2010,1,Illinois,Nutrition,Appropriations,Work Place,Wellness Programs,LEG,002APP
2011,1,Massachusetts,Nutrition,Sodium,School/After School,Environmental and Health Impact Reports,LEG,045SOD
2010,1,Idaho,Nutrition,Medical Care,School/After School,Motor Vehicles,LEG,026MEC
2004,1,Virginia,Physical Activity,Physical Education Requirements,School/After School,Physical Education in Elementary Schools,LEG,036PER
2011,1,South Carolina,Obesity,Sugar Sweetened Beverages,School/After School,School Sold Snacks,LEG,046SSB
2009,1,New York,Nutrition,Fruits and Vegetables,School/After School,Foods and Beverages on School Property,LEG,025FAV
2014,1,Utah,Physical Activity,Public Transportation,Community,Access Management,REG,040TRS
2009,1,Massachusetts,Physical Activity,Bicycling,Community,2010 Supplemental Budget,LEG,005BIK
2011,1,California,Nutrition,Farm Direct Foods,Restaurant/Retail,Public Contracts: Healthy and Sustainable Food,LEG,015FDF
2003,1,Rhode Island,Obesity,Disparities/Equity,School/After School,K-12 Health and Substance Abuse Education,LEG,013DEQ
2007,1,Alaska,Nutrition,Appropriations,Community,An Act Making Appropriations <br>,LEG,002APP
2010,1,California,Nutrition,Medical Care,Community,Land Use: High-Speed Rail: Local Master Plan,LEG,026MEC
2006,1,Arizona,Obesity,Appropriations,Community,Outdoor Recreation Coordinating Commission,LEG,002APP
2009,1,Virginia,Obesity,Appropriations,Community,Budget Bill,LEG,002APP
2007,1,Virginia,Nutrition,Task Forces/Councils,School/After School,Senate Joint Resolution<br>,LEG,047TFC
2011,1,Rhode Island,Physical Activity,Pedestrians/Walking,Community,Motor and Other Vehicles,LEG,052PED
2011,1,Oregon,Physical Activity,Physical Activity Requirements,School/After School,Healthy Lifestyles for Children,LEG,035PAR
2011,1,Maine,Nutrition,Trans Fats,Community,Individual and Small Group Health Plans,LEG,050FAT
2011,1,Idaho,Nutrition,Agriculture and Farming,School/After School,Local Land Use Planning and Production,LEG,017AGF
2004,1,New Mexico,Nutrition,Incentives,School/After School,Childhood Obesity,LEG,029INC
2010,1,Tennessee,Obesity,Liability and Indemnity,Restaurant/Retail,Litter Control,LEG,030LAI
2009,1,Minnesota,Nutrition,Medical Care,Community,Capital Improvements,LEG,026MEC
2011,1,Massachusetts,Obesity,Appropriations,Community,Cranberry Nutrient Management Study Commission,LEG,002APP
2010,1,Connecticut,Nutrition,Incentives,Restaurant/Retail,Tax on Soft Drinks,LEG,029INC
2009,1,Florida,Nutrition,Appropriations,Community,Appropriations,LEG,002APP
2007,1,Vermont,Nutrition,School Nutrition,Community,Split Healthcare Benefit Designs,LEG,043SNU
2002,1,New York,Nutrition,Disparities/Equity,Community,An Act Making Appropriations for the Support of  Government<br>,LEG,013DEQ
2011,1,Ohio,Nutrition,Farm Direct Foods,Community,Ohio Works Progress Administration,LEG,015FDF
2007,1,New York,Nutrition,Farmers Markets,Community,"Education, Labor, and Family Assistance Budget",LEG,016FAM
2001,1,Hawaii,Physical Activity,Liability and Indemnity,Community,Motor Vehicle Insurance Claims,LEG,030LAI
2011,1,Maryland,Nutrition,Disparities/Equity,Medical and/or Hospital,Department of Health and Mental Hygiene,LEG,013DEQ
2011,1,Illinois,Nutrition,Farm Direct Foods,Restaurant/Retail,Public Aid Code,LEG,015FDF
2011,1,Michigan,Obesity,Appropriations,Community,Agriculture Industry,LEG,002APP
2005,1,Oklahoma,Nutrition,Nutrition Standards,School/After School,An Act Relating to Schools<br>,LEG,010NUS
2009,1,New Mexico,Obesity,Food Restrictions,Community,Appropriate Food,LEG,020FOR
2011,1,Mississippi,Nutrition,Disparities/Equity,School/After School,Council on Combating Obesity,LEG,013DEQ
2011,1,District of Columbia,Obesity,Food Restrictions,Work Place,Workplace Wellness,LEG,020FOR
2011,1,Virginia,Physical Activity,Built Environment and Street-Scale Design,Community,Following Too Closely,LEG,049BED
2008,1,Louisiana,Physical Activity,Initiatives and Programs,Community,House  Resolution<br>,LEG,053INP
2007,1,Louisiana,Nutrition,Agriculture and Farming,Community,An Act Making Appropriations   <br>,LEG,017AGF
2005,1,Oklahoma,Obesity,Appropriations,Community,Sunset,LEG,002APP
2011,1,Connecticut,Nutrition,Appropriations,Work Place,Employees Who Breastfeed Or Express Breast Milk,LEG,002APP
2011,1,Mississippi,Nutrition,Task Forces/Councils,School/After School,Sweetened Beverages and Syrups Tax,LEG,047TFC
2011,1,Missouri,Nutrition,Trans Fats,Restaurant/Retail,Streamlined Sales and Use Tax Agreement,LEG,050FAT
2007,1,Iowa,Obesity,Appropriations,Community,Farmers Market Nutrition Program,LEG,002APP
2010,1,Michigan,Obesity,Food Restrictions,Community,Community Health,LEG,020FOR
2009,1,Minnesota,Nutrition,Food Assistance Programs,Community,Human Services,LEG,003FAP
2010,1,Michigan,Nutrition,Appropriations,Community,Cottage Food Operation,LEG,002APP
2011,1,Hawaii,Nutrition,Incentives,Restaurant/Retail,Food and Medical Services,LEG,029INC
2011,1,California,Physical Activity,Public Transportation,Community,Housing and Emergency Shelter Trust Fund Acts,LEG,040TRS
2011,1,Illinois,Nutrition,Farmers Markets,Community,An Act Making Appropriations,LEG,016FAM
2015,1,Maryland,Physical Activity,Physical Activity Requirements,School/After School,Student Health and Fitness Act,LEG,035PAR
2009,1,Pennsylvania,Physical Activity,Pedestrians/Walking,Community,Parks,LEG,052PED
2009,1,Texas,Physical Activity,Physical Education Requirements,School/After School,Physical Education Curriculum,LEG,036PER
2011,1,New Jersey,Physical Activity,Disparities/Equity,Community,Athletic Heart Protectors,LEG,013DEQ
2009,1,New York,Nutrition,Media Campaigns,Restaurant/Retail,Agriculturally Significant Tourist Destinations,LEG,031MDC
2010,1,New Jersey,Nutrition,Farmers Markets,Community,State Budget,LEG,016FAM
2009,1,Missouri,Nutrition,Farmers Markets,Community,State and Local Sales Tax Exemption,LEG,016FAM
2009,1,Vermont,Nutrition,Fruits and Vegetables,Community,Farmers Markets,LEG,025FAV
2011,1,Tennessee,Physical Activity,Pedestrians/Walking,Community,Recreational Areas,LEG,052PED
2011,1,Hawaii,Obesity,Appropriations,Restaurant/Retail,Appropriation for the Women and Infant Children Farmers,LEG,002APP
2011,1,Hawaii,Nutrition,Medical Care,Community,Improvements for the Benefit of the 4th District,LEG,026MEC
2010,1,California,Obesity,Appropriations,Community,Redevelopment: Pooled Housing Funds,LEG,002APP
2012,1,Ohio,Nutrition,Initiatives and Programs,Work Place,An Act Amending Laws Governing Local Governments<br>,LEG,053INP
2010,1,Illinois,Nutrition,Farm Direct Foods,School/After School,Fresh Produce in Schools,LEG,015FDF
2009,1,New York,Nutrition,Incentives,School/After School,Task Force On Food Nutrition and Physical Education,LEG,029INC
2010,1,Texas,Physical Activity,Public Safety,Community,2011 Multifamily Housing Revenue Bond Rules,REG,039SAF
2007,1,Oklahoma,Obesity,Appropriations,School/After School,Fit Kids Physical Education Task Force,LEG,002APP
2009,1,Massachusetts,Nutrition,Medical Care,Community,Transportation System Reform,LEG,026MEC
2011,1,California,Obesity,Marketing Restrictions,Community,State Planning,LEG,019MAR
2009,1,Illinois,Nutrition,Medical Care,Community,Statewide Transportation Policy,LEG,026MEC
2011,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,Pedestrian's Rights,LEG,049BED
2011,1,Arkansas,Nutrition,Access to Healthy Foods,Community,Municipal Regulation of Farmers Markets,LEG,001AHF
2010,1,Missouri,Nutrition,Appropriations,Community,State and Local Sales Tax Exemption,LEG,002APP
2006,1,California,Obesity,Appropriations,Community,Housing Element Annual Progress Report Rules,REG,002APP
2010,1,Maryland,Nutrition,Trans Fats,Restaurant/Retail,Public Health,LEG,050FAT
2010,1,Colorado,Nutrition,Sodium,School/After School,Approved Foods and Beverages,LEG,045SOD
2008,1,Maryland,Physical Activity,Disabilities,School/After School,Fitness and Athletics Equity,LEG,011DIS
2011,1,Rhode Island,Obesity,Liability and Indemnity,Community,Taxation,LEG,030LAI
2009,1,Missouri,Obesity,Menu Labeling,Restaurant/Retail,Food Service Establishments,LEG,032MNL
2012,3,Nebraska,Physical Activity,Physical Education Requirements,School/After School,Rules Concerning Procedures for the Accreditation of Schools,REG,036PER
2007,1,California,Nutrition,Appropriations,Community,Food Facilities: Trans Fat,LEG,002APP
2010,1,Florida,Obesity,Body Mass Index (BMI),Community,Metropolitan Planning Organizations,LEG,006BMI
2013,1,District of Columbia,Nutrition,Access to Healthy Foods,School/After School,Healthy Tots Act of 2013,LEG,001AHF
2011,1,New York,Nutrition,Nutrition Standards,School/After School,Prohibiting the Sale of Certain Foods and Beverages,LEG,010NUS
2009,1,Louisiana,Nutrition,Medical Care,Community,Motor Vehicle Operators,LEG,026MEC
2010,1,Connecticut,Nutrition,School Nutrition,Restaurant/Retail,"Farms, Food and Jobs",LEG,043SNU
2012,1,Iowa,Physical Activity,Physical Education Requirements,School/After School,An Act Relating to Programs and Activities Under the Purview  of the State Department of Education<br>,LEG,036PER
2009,1,New York,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Healthy Schools Act,LEG,021HFR
2011,1,Arkansas,Physical Activity,Physical Activity Requirements,School/After School,Childhood Education Appropriation,LEG,035PAR
2011,1,Tennessee,Nutrition,Access to Healthy Foods,Community,Privilege Tax,LEG,001AHF
2010,1,Illinois,Nutrition,Farm Direct Foods,Community,Fresh Produce in Schools,LEG,015FDF
2011,1,Florida,Nutrition,Appropriations,Restaurant/Retail,Public Food Service Establishments,LEG,002APP
2011,1,New York,Physical Activity,Public Safety,Community,Safe Streets Security Camera Registry Act,LEG,039SAF
2003,1,California,Physical Activity,"Parks, Recreation and Trails",Community,State Parks: Martini Creek Bypass,LEG,034PRT
2009,1,Texas,Physical Activity,Safe Routes to Schools,School/After School,Specialty License Plates,LEG,041SRS
2013,1,New York,Nutrition,Trans Fats,School/After School,New York State Healthy Kids Act,LEG,050FAT
2009,1,Washington,Nutrition,Farm Direct Foods,Community,Supplemental Operating Appropriations,LEG,015FDF
2011,1,Mississippi,Physical Activity,Task Forces/Councils,School/After School,Task Force on Combating Childhood Obesity,LEG,047TFC
2009,1,Maryland,Physical Activity,Task Forces/Councils,Community,Quiet Vehicles and Pedestrian Safety,LEG,047TFC
2011,1,Tennessee,Physical Activity,Pedestrians/Walking,Community,An Act Relating to the Construction of Facilities and Trails <br>,LEG,052PED
2011,1,Massachusetts,Physical Activity,Bicycling,Community,Comprehensive Land Use Reform and Partnership,LEG,005BIK
2011,1,Utah,Nutrition,Incentives,Community,Soft Drink Taxes and Education Funding,LEG,029INC
2010,1,Illinois,Obesity,Appropriations,Community,Vehicle Code,LEG,002APP
2010,1,Hawaii,Obesity,Appropriations,Community,Walk and Bike School Bus Programs,LEG,002APP
2011,1,Hawaii,Nutrition,School Nutrition,Medical and/or Hospital,Taxation,LEG,043SNU
2009,1,New York,Physical Activity,Pedestrians/Walking,Community,Survey of Senior Citizen Pedestrian Accidents,LEG,052PED
2011,1,New York,Nutrition,Access to Healthy Foods,Community,Commissioner of Economic Development,LEG,001AHF
2012,1,Mississippi,Nutrition,Nutrition Standards,Work Place,An Act Relating to Healthy Food Procurement<br>,LEG,010NUS
2015,1,New York,Physical Activity,Bicycling,School/After School,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,005BIK
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Creation of Harris County Improvement District No 22,LEG,049BED
2011,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,MBTA Billboards in Quincy,LEG,052PED
2012,1,New Jersey,Obesity,Health Insurance Coverage,Work Place,An Act Providing for a State Employee Wellness  Incentive Program<br>,LEG,028HIC
2005,1,Arizona,Nutrition,Vending,School/After School,School Nutritional Standards,LEG,051VEN
2010,1,New York,Nutrition,Agriculture and Farming,Community,Commissioners of Agriculture and Markets,LEG,017AGF
2010,1,Illinois,Nutrition,Disparities/Equity,Community,Food for Families,LEG,013DEQ
2009,1,Delaware,Nutrition,Food Security,Community,Nutrition Information,LEG,023FOS
2009,1,Illinois,Obesity,Liability and Indemnity,Work Place,Wellness Tax Credit,LEG,030LAI
2011,1,Missouri,Nutrition,Food Policy Councils,Community,Farm to Table Advisory Board,LEG,022FPC
2011,1,Vermont,Nutrition,Appropriations,Community,Blue Ribbon Tax Structure Commission,LEG,002APP
2010,1,Vermont,Obesity,Food Restrictions,Community,Farmers Market,LEG,020FOR
2011,1,Delaware,Obesity,Appropriations,Community,Roadside Stands,LEG,002APP
2010,1,Virginia,Physical Activity,Appropriations,Community,Enterprise Zone Grant Program,REG,002APP
2017,2,Florida,Physical Activity,Physical Education Requirements,School/After School,Education,LEG,036PER
2002,1,Mississippi,Obesity,Appropriations,School/After School,Physical Education Classes,LEG,002APP
2012,1,Hawaii,Nutrition,Fruits and Vegetables,Community,An Act Related to Hawaii-grown Produce<br>,LEG,025FAV
2011,1,New Mexico,Nutrition,Task Forces/Councils,Medical and/or Hospital,Public Employees and Wellness Incentives,LEG,047TFC
2011,1,Texas,Nutrition,Trans Fats,Community,Sweetened Beverages Tax,LEG,050FAT
2004,1,New Mexico,Physical Activity,Physical Activity Requirements,Community,Comprehensive Strategic Plan for Health,LEG,035PAR
2011,1,Texas,Nutrition,Media Campaigns,School/After School,Sweetened Beverages Tax,LEG,031MDC
2011,1,Connecticut,Obesity,Health Insurance Coverage,Medical and/or Hospital,Preventive Care Services,LEG,028HIC
2011,1,Maryland,Nutrition,Farm Direct Foods,Community,Organic and Locally Grown Agricultural Products,LEG,015FDF
2011,1,Florida,Physical Activity,Public Safety,Community,Growth Management,LEG,039SAF
2011,1,Florida,Obesity,Menu Labeling,Community,Pinellas Planning Council,LEG,032MNL
2013,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,An Act to Promote Livable Communities and Zoning Reform ActAn Act to Promote Livable Communities and Zoning Reform Act,LEG,052PED
2014,1,Utah,Physical Activity,Pedestrians/Walking,Community,Access Management,REG,052PED
2009,1,North Dakota,Nutrition,Breastfeeding,Community,Breastfeeding,LEG,007BFD
2010,1,Oklahoma,Nutrition,Appropriations,Medical and/or Hospital,Public Health And Safety,LEG,002APP
2010,1,Hawaii,Nutrition,Appropriations,Community,Aliomanu Road Reconstruction,LEG,002APP
2003,1,Massachusetts,Obesity,Appropriations,School/After School,Transportation Modernization,LEG,002APP
2011,1,Pennsylvania,Physical Activity,Disabilities,School/After School,An Act Relating to the Public School System<br>,LEG,011DIS
2010,1,New York,Nutrition,Access to Healthy Foods,Restaurant/Retail,Greenmarket Definition,LEG,001AHF
2013,1,New York,Nutrition,Sodium,Early Care and Education,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,045SOD
2009,1,Massachusetts,Obesity,Menu Labeling,Community,Zoning Density,LEG,032MNL
2010,1,Pennsylvania,Nutrition,Farm Direct Foods,Community,Appropriation Bill,LEG,015FDF
2011,1,Hawaii,Nutrition,Point of Purchase Promotion,Community,Aspartame,LEG,037POP
2011,1,Illinois,Nutrition,Agriculture and Farming,Community,Appropriations to Agencies,LEG,017AGF
2010,1,North Carolina,Nutrition,Nutrition Standards,Early Care and Education,Childcare Nutrition,LEG,010NUS
2009,1,Pennsylvania,Nutrition,Farm Direct Foods,Community,Fiscal Appropriations,LEG,015FDF
2009,1,New York,Nutrition,Access to Healthy Foods,Restaurant/Retail,State Farm Grown Products,LEG,001AHF
2009,1,Oregon,Obesity,Appropriations,Community,Senior Farm Direct Nutrition Program,REG,002APP
2011,1,Mississippi,Obesity,Health Insurance Coverage,Medical and/or Hospital,Medicaid,LEG,028HIC
2011,1,Maine,Nutrition,Trans Fats,Medical and/or Hospital,Individual and Small Group Health Plans,LEG,050FAT
2011,1,Maine,Obesity,Incentives,Community,Individual and Small Group Health Plans,LEG,029INC
2010,1,California,Obesity,Incentives,Restaurant/Retail,Taxation: Sweetened Beverage Tax: Childrens Health Fund,LEG,029INC
2009,1,Massachusetts,Nutrition,Farmers Markets,School/After School,School Nutrition,LEG,016FAM
2004,1,Virginia,Obesity,Appropriations,Community,Overtaking and Passing Vehicles,LEG,002APP
2015,1,Kentucky,Nutrition,Correctional Facilities Farms Programs,Community,Department of Correctionsâ Farm Operation Program,LEG,018CFP
2001,1,Maine,Physical Activity,Liability and Indemnity,Community,Passenger Rail Service Financial Liability,LEG,030LAI
2011,1,Rhode Island,Physical Activity,Appropriations,School/After School,Exeter and West Greenwich Regional School District,LEG,002APP
2003,1,Pennsylvania,Nutrition,Access to Healthy Foods,Community,House Resolution<br>,LEG,001AHF
2009,1,Iowa,Nutrition,Medical Care,Community,Iowa Jobs Program,REG,026MEC
2011,1,Oregon,Nutrition,Farm Direct Foods,School/After School,Oregon Farm To School and School Garden Program,LEG,015FDF
2011,1,Hawaii,Nutrition,Access to Healthy Foods,School/After School,Aspartame,LEG,001AHF
2006,1,New Jersey,Obesity,Appropriations,Community,Urban Transit Hub Tax Credits,LEG,002APP
2003,1,Vermont,Physical Activity,Task Forces/Councils,School/After School,Nutrition Policy in Schools,LEG,047TFC
2011,1,South Carolina,Obesity,Food Restrictions,School/After School,Student Snack Consumption,LEG,020FOR
2009,1,Virginia,Physical Activity,Bicycling,Community,Budget Bill,LEG,005BIK
2010,1,Maryland,Physical Activity,Access to Recreational Opportunities,School/After School,Public School Transportation,LEG,004ARO
2009,1,West Virginia,Obesity,Appropriations,Early Care and Education,Early Education System,REG,002APP
2011,1,Maryland,Nutrition,School Nutrition,Community,Local Educational Agency,LEG,043SNU
2010,1,Mississippi,Nutrition,Appropriations,School/After School,Child Nutrition School Breakfast and Lunch Programs,REG,002APP
2007,1,Vermont,Physical Activity,Bicycling,Community,Affordable Housing,LEG,005BIK
2009,1,Pennsylvania,Obesity,Food Restrictions,Community,Fiscal Appropriations,LEG,020FOR
2011,1,Massachusetts,Nutrition,School Nutrition,School/After School,Nutritional Meals in the Public Schools,LEG,043SNU
2011,1,New York,Nutrition,Liability and Indemnity,Early Care and Education,Grant Program for Collaborative School Initiatives,LEG,030LAI
2010,1,Hawaii,Obesity,Incentives,School/After School,General Excise Taxes on Snack Foods,LEG,029INC
2009,1,New York,Physical Activity,Incentives,Community,Personal Income Tax Credit,LEG,029INC
2014,3,District of Columbia,Nutrition,Breastfeeding,Early Care and Education,Workplace Wellness Act and Healthy Tots Act of 2014,LEG,007BFD
2013,1,New York,Physical Activity,Physical Activity Requirements,Restaurant/Retail,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,035PAR
2010,1,Wisconsin,Nutrition,Farmers Markets,School/After School,Locally Grown Food in School Meals,LEG,016FAM
2011,1,Hawaii,Nutrition,Appropriations,Medical and/or Hospital,On-Call Physician Tax Credit,LEG,002APP
2011,1,Louisiana,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycles,LEG,049BED
2003,1,California,Nutrition,Healthier Food Retail and Food Deserts,School/After School,School District Governing Boards: Contracts,LEG,021HFR
2010,1,Hawaii,Obesity,Food Restrictions,School/After School,Schools,LEG,020FOR
2010,1,Utah,Nutrition,Agriculture and Farming,Community,Agricultural Advisory Board,LEG,017AGF
2015,4,New York,Nutrition,Breastfeeding,Community,Amendment to include motherâs rights under the Labor Law in the Breastfeeding Motherâs Bill of Rights,LEG,007BFD
2010,1,Alabama,Physical Activity,Built Environment and Street-Scale Design,School/After School,Transportation Department,LEG,049BED
2010,1,North Carolina,Nutrition,Task Forces/Councils,Community,Biotechnology and Agriscience School,LEG,047TFC
2001,1,Hawaii,Nutrition,Vending,School/After School,House Concurrent Resolution<br>,LEG,051VEN
2010,1,Wisconsin,Nutrition,Appropriations,Restaurant/Retail,Sales and Use Tax,REG,002APP
2010,1,District of Columbia,Obesity,Body Mass Index (BMI),Community,Streetcar Project Comprehensive Plan,LEG,006BMI
2009,1,Florida,Physical Activity,Public Transportation,Community,Community Affairs,LEG,040TRS
2011,1,Louisiana,Obesity,Menu Labeling,Community,Economic Development Zone,LEG,032MNL
2009,1,Minnesota,Obesity,Appropriations,Community,Capital Improvements,LEG,002APP
2011,1,Wisconsin,Obesity,Disparities/Equity,School/After School,High School Credit for Extracurricular Sports,LEG,013DEQ
2011,1,Texas,Obesity,Incentives,Community,Sweetened Beverages Tax,LEG,029INC
2010,1,Rhode Island,Obesity,Health Insurance Coverage,Medical and/or Hospital,Insurance,LEG,028HIC
2009,1,Washington,Nutrition,Farm Direct Foods,Community,Appropriations,LEG,015FDF
2011,1,Washington,Physical Activity,"Parks, Recreation and Trails",Community,Duties of the Parks and Recreation Commission,LEG,034PRT
2002,1,Virginia,Obesity,Sugar Sweetened Beverages,Community,Relating to the Soft Drink Excise Tax,LEG,046SSB
2011,1,New York,Physical Activity,Public Transportation,Community,New York State Infrastructure Development Bank,LEG,040TRS
2010,1,California,Physical Activity,Appropriations,Community,Federal and State Low Income Housing Tax Credit Laws,REG,002APP
2014,1,Hawaii,Nutrition,Farm Direct Foods,Community,An Appropriation for the Senior Farmersâ Market Nutrition Program,LEG,015FDF
2011,1,Washington,Nutrition,Appropriations,Community,Residential Property of Small Farms,LEG,002APP
2012,1,West Virginia,Nutrition,Access to Healthy Foods,Community,Making Appropriations of Public Money out of the Treasury,LEG,001AHF
2014,3,New York,Obesity,Food Restrictions,School/After School,Establishing Nutrition Standards for Competitive Foods and Beverages,LEG,020FOR
2010,1,Utah,Nutrition,Appropriations,School/After School,Vending Machine Standards,LEG,002APP
2010,1,Ohio,Physical Activity,Pedestrians/Walking,School/After School,School Transportation Safety,LEG,052PED
2010,1,North Carolina,Physical Activity,Task Forces/Councils,School/After School,Child Nutrition Program Study,LEG,047TFC
2011,1,District of Columbia,Obesity,Appropriations,School/After School,Approval and Payment Authorization,LEG,002APP
2008,1,Kentucky,Nutrition,Incentives,School/After School,Agricultural Products,LEG,029INC
2009,1,Hawaii,Nutrition,Farmers Markets,Community,Appropriation,LEG,016FAM
2011,1,Kentucky,Nutrition,Food Security,School/After School,Executive Branch Budget Bill Amendment,LEG,023FOS
2014,3,Rhode Island,Nutrition,Fruits and Vegetables,School/After School,Rules and Regulations for School Health Programs,REG,025FAV
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Creation of North Fort Bend County Improvement District,LEG,052PED
2009,1,Minnesota,Physical Activity,Disparities/Equity,Community,Cultural Heritage,LEG,013DEQ
2010,1,Oklahoma,Nutrition,Healthier Food Retail and Food Deserts,Community,Public Health And Safety,LEG,021HFR
2011,1,North Carolina,Physical Activity,Media Campaigns,School/After School,Childhood Obesity Legislative Task Force,LEG,031MDC
2011,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Sweetened Beverages Tax,LEG,021HFR
2011,1,Texas,Physical Activity,Public Transportation,Community,Specific Management District Creation and Tax,LEG,040TRS
2009,1,Minnesota,Physical Activity,Safe Routes to Schools,School/After School,Capital Improvements,LEG,041SRS
2009,1,California,Nutrition,Fruits and Vegetables,Community,Victory Gardens and Microvintners: Taxes: Exemptions,LEG,025FAV
2011,1,California,Obesity,Menu Labeling,Community,Local Planning,LEG,032MNL
2014,3,District of Columbia,Nutrition,Appropriations,Early Care and Education,Workplace Wellness Act and Healthy Tots Act of 2014,LEG,002APP
2011,1,Washington,Physical Activity,Pedestrians/Walking,Community,Additive Transportation Funding,LEG,052PED
2010,1,Rhode Island,Physical Activity,Public Safety,Community,Motor and Other Vehicles,LEG,039SAF
2010,1,North Carolina,Nutrition,Appropriations,School/After School,Farm to School Program,LEG,002APP
2009,1,Georgia,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicles,LEG,049BED
2010,1,North Carolina,Nutrition,Access to Healthy Foods,Community,Supplemental Nutrition Assistance Program,LEG,001AHF
2009,1,Mississippi,Obesity,Appropriations,Community,Bonds,LEG,002APP
2011,1,Hawaii,Obesity,Liability and Indemnity,Community,Medicaid,LEG,030LAI
2010,1,Michigan,Nutrition,Trans Fats,Community,Transit Facilities,LEG,050FAT
2010,1,Kentucky,Obesity,Food Restrictions,Community,Honor Farmers/Food Checkout Week,LEG,020FOR
2010,1,New York,Nutrition,Appropriations,School/After School,State Environmental Purchasing,LEG,002APP
2011,1,Indiana,Obesity,Incentives,Community,Agritourism Liability,LEG,029INC
2009,1,Illinois,Nutrition,Farmers Markets,Community,Appropriations to the State Comptroller,LEG,016FAM
2007,1,Washington,Physical Activity,Disabilities,School/After School,Expenditures For Capital Improvements,LEG,011DIS
2005,1,Pennsylvania,Nutrition,Food Assistance Programs,Community,An Act to Provide from the General Fund<br>,LEG,003FAP
2011,1,Arkansas,Physical Activity,Appropriations,School/After School,Education Appropriation,LEG,002APP
2011,1,Minnesota,Obesity,Appropriations,School/After School,Capital Improvements,LEG,002APP
2012,1,West Virginia,Nutrition,Farm Direct Foods,Community,Making Appropriations of Public Money out of the Treasury<br>,LEG,015FDF
