OpenedYear,Status,PracticeCode,PracticeName,NAICS,NAICS Name,BusinessStreetLine1,BusinessCity,BusinessState,PracticeId,id
2013,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,,Mill Creek,WA,33,33000428368
2019,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,c/o Vital Records Direct SL,Barcelona Spain,  ,27,27000545762
2013,Closed,632,Rules & enforcement,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,8405 SE 53rd Pl,Mercer Island,WA,147,147000430264
2020,Closed,28,Other Vulnerable Audience Exploitation,561620-Security Systems (including locksmiths),,,Meridian,ID,103,103000578970
2021,Closed,303,Questionable Quality Product/Service,541100-Legal Services- Attorneys,,,Tacoma,WA,35,35000587787
2020,Closed,316,Billing Issues,524000-Insurance Carriers & Related Activities,,"Regulatory Consumer Affairs, MN014-E300",Minnetonka,MN,107,107000584038
2020,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,33,33000561510
2014,Closed,999,Other/Miscellaneous,531311-Residential property managers (includes landlords),,,La Conner,WA,60,60000442470
2019,Closed,316,Billing Issues,621100-Office of Physicians,,3730 Plaza Wy,Kennewick,WA,107,107000557235
2017,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000512355
2020,New,999,Other/Miscellaneous,441100-Automotive Dealers,,10401 Lake City Wy NE ,Seattle,WA,60,60000583336
2014,Closed,214,Crowdfunding,990000-Unclassified Establishments,,,Topanga,CA,185,185000449888
2020,New,999,Other/Miscellaneous,441100-Automotive Dealers,,4301 20th St E,Fife,WA,60,60000562620
2017,Closed,206,Right To Cancel,513200-Cable Networks & Program Distribution,,Office of the President,Dallas,TX,30,30000522734
2015,Closed,316,Billing Issues,722000-Restaurants and Bars,Restaurants and Bars,2401 Utah Ave S ,Seattle,WA,107,107000476207
2017,Closed,999,Other/Miscellaneous,441100-Automotive Dealers,,33216 Pacific Hwy S,Federal Way,WA,60,60000508026
2018,Closed,301,Failure To Deliver/Perform,62132-Optometrists,,4051 Tacoma Mall Blvd,Tacoma,WA,33,33000531738
2017,New,999,Other/Miscellaneous,561440-Collection Agencies,,,,  ,60,60000503979
2017,Closed,7,Warranty,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,6,6000500810
2017,Open,303,Questionable Quality Product/Service,522390-Real Estate Loan Servicing,,907 Pleasant Valley Ave,Mt Laurel,NJ,35,35000524173
2019,Closed,100,Misrepresentation of Terms,513200-Cable Networks & Program Distribution,,Office of the President,Dallas,TX,22,22000551041
2018,Closed,301,Failure To Deliver/Perform,522320-Financial Transaction Processing,,1455 Market St Ste 600,San Francisco,CA,33,33000529200
2017,Closed,203,Internet & Mobile device based transaction,511210-Software Publishers,,,Redmond,WA,27,27000503019
2020,New,999,Other/Miscellaneous,452000-General Merchandise Stores,,PO Box 42121,Portland,OR,60,60000579725
2017,Closed,320,Unsatisfactory Repair/Service,488400-Motor Vehicle Towing,,1920 Iowa St,Bellingham,WA,42,42000502524
2020,Closed,61,Phishing,990000-Unclassified Establishments,,,,  ,111,111000582603
2019,New,999,Other/Miscellaneous,531311-Residential property managers (includes landlords),,,Seattle,WA,60,60000557733
2015,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,,Tipp City,OH,27,27000474413
2018,Open,999,Other/Miscellaneous,713940-Fitness & Recreational Industries,,18524 Bothell Everett Hwy,Bothell,WA,60,60000537783
2019,Closed,317,Charge Above Estimate,561510-Travel Agents,,,,  ,39,39000550596
2014,Closed,404,Collection Practices,532299-Rental (Consumer Goods),,,Ft Lauderdale,FL,46,46000443323
2015,Closed,999,Other/Miscellaneous,921190-Government (General),Government (General),PO Box 45131,Olympia,WA,60,60000475299
2016,New,999,Other/Miscellaneous,511140-Database & Directory Publishers,,,Mountain View,CA,60,60000486069
2013,Closed,100,Misrepresentation of Terms,"532100-Automotive Rental & Leasing (includes cars, trucks","Automotive Rental & Leasing (includes cars, trucks",3150 S 160th St Ste 508,Seatac,WA,22,22000437123
2020,New,999,Other/Miscellaneous,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,60,60000580768
2013,Closed,404,Collection Practices,511000-Publishing Industries,Publishing Industries,1111 Lincoln Rd Ste 400,Miami Beach,FL,46,46000429386
2021,New,999,Other/Miscellaneous,523930-Financial Planning,,,City of Industry,CA,60,60000586721
2021,Closed,300,Excessive Price or Charge,561620-Security Systems (including locksmiths),,8350 Sunlight Dr Ste 2,Fishers,IN,32,32000588942
2019,Closed,320,Unsatisfactory Repair/Service,811100-Automotive Repair & Maintenance,,12037 Pacific Hwy SW,Lakewood,WA,42,42000548425
2018,New,999,Other/Miscellaneous,561510-Travel Agents,,333 108th Ave Ste 300,Bellevue,WA,60,60000542292
2017,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000519660
2018,Closed,104,Non-Fulfillment,441310-Automotive Parts & Access. Stores - Retail,,,Leesburg,GA,23,23000530261
2017,Closed,512,Forged or Altered Documents,441100-Automotive Dealers,,608 River Rd,Puyallup,WA,51,51000519124
2016,Closed,213,Free to Pay,454100-Electronic Shopping & Mail Order Houses,,,Eagle Mountain,UT,164,164000494873
2015,Closed,58,Telemarketing,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,PO Box 619097,Dallas,TX,20,20000467662
2018,Closed,22,Failure To Adjust/Refund,442110-Furniture stores,,1201 Andover Pkwy E #103,Tukwila,WA,16,16000536409
2016,Closed,303,Questionable Quality Product/Service,"310000-Food, beverage, tobacco, textiles, apparel Manufac",,,Des Moines,WA,35,35000491039
2019,New,999,Other/Miscellaneous,812199-Dating Clubs and Social Networking,,,San Francisco,CA,60,60000551418
2017,Closed,318,Charge:Service Not Performed/Product not delivered,811100-Automotive Repair & Maintenance,,201 Gibraltar Rd,Horsham,PA,40,40000512897
2021,New,999,Other/Miscellaneous,441310-Automotive Parts & Access. Stores - Retail,,,Port Angeles,WA,60,60000591905
2014,Closed,7,Warranty,"233000-General Contracting, building, & developing","General Contracting, building, & developing",1901 Center St,Tacoma ,WA,6,6000443705
2020,Closed,61,Phishing,990000-Unclassified Establishments,,,,  ,111,111000580431
2016,Closed,303,Questionable Quality Product/Service,"813219-Charities, Grantmaking, Civic & Giving Services","Charities, Grantmaking, Civic & Giving Services",,Seattle,WA,35,35000480036
2015,Closed,303,Questionable Quality Product/Service,"235000-Special trade Contractors (includes plumbers, elec","Special trade Contractors (includes plumbers, elec",6828 81st Ave SE,Snohomish,WA,35,35000476543
2020,Closed,996,COVID-19,721100-Travel Accomodations,,,Bellevue,WA,216,216000579713
2020,Open,638,Utilities,531190-MHU Use Only - MH landlord,,18006 Sky Park Cir Ste 200,Irvine,CA,153,153000562394
2015,Closed,60,Unauthorized Debit,511000-Publishing Industries,Publishing Industries,PO Box 9025,Buffalo,NY,109,109000467056
2019,Closed,301,Failure To Deliver/Perform,452100-Department Stores,,3333 Beverly Rd B6-258A-B,Hoffman Estates,IL,33,33000552087
2017,Closed,301,Failure To Deliver/Perform,811100-Automotive Repair & Maintenance,,7802 S Tacoma Wy,Tacoma,WA,33,33000500251
2015,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec","Special trade Contractors (includes plumbers, elec",PO Box 31665,Bellingham,WA,33,33000471791
2019,Closed,316,Billing Issues,"423450-Medical, Dental, Hospital Equipment Wholesalers ",,6300 N Wickham Rd Ste 130-388,Melbourne,FL,107,107000546958
2018,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,107,107000534035
2014,Closed,316,Billing Issues,"221100-Electric Power Generation, Transmission & Distribu",,,Miami,FL,107,107000442685
2020,Closed,996,COVID-19,621300-Offices of Other Health Professionals,,636 120th Ave NE #202,Bellevue,WA,216,216000565559
2017,Closed,203,Internet & Mobile device based transaction,811212-Computer & office machine system repair & maintena,,,Battle Ground,WA,27,27000499480
2019,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,7615 Rainier Rd SE,Olympia,WA,33,33000543386
2017,Closed,303,Questionable Quality Product/Service,454112-Online Auctions (Electronic Auctions),,2145 Hamilton Ave,San Jose,CA,35,35000511487
2014,Closed,404,Collection Practices,561440-Collection Agencies,Collection Agencies,PO Box 312125,Atlanta,GA,46,46000443833
2016,Closed,59,Automatic Dialing,561440-Collection Agencies,,,,  ,21,21000479407
2017,Closed,26,Advertising,452100-Department Stores,,PO Box 52184,Phoenix,AZ,19,19000508904
2020,Closed,61,Phishing,990000-Unclassified Establishments,,,,  ,111,111000566400
2014,Closed,403,Collection Activity (Fraudulent or mistaken ID),561440-Collection Agencies,,,Seattle,WA,177,177000446899
2015,Closed,997,Employment Issue,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 37380,Albuquerque,NM,183,183000460575
2020,Closed,895,Mortgage Servicing Issue,524000-Insurance Carriers & Related Activities,,2122 Commerce Street,Tacoma,WA,215,215000582124
2017,New,999,Other/Miscellaneous,921190-Government (General),,PO Box 9046,Olympia,WA,60,60000520347
2014,Closed,316,Billing Issues,541511-Website Design,,,O Fallon,MO,107,107000450980
2013,Closed,60,Unauthorized Debit,454112-Online Auctions (Electronic Auctions),Online Auctions (Electronic Auctions),382 NE 191st St #76385,Miami,FL,109,109000431678
2019,New,999,Other/Miscellaneous,524000-Insurance Carriers & Related Activities,,,Dallas,TX,60,60000550951
2021,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,60,60000592451
2013,Closed,316,Billing Issues,"335000-Electronic Equip., Appliance & Component Mfg'ring ","Electronic Equip., Appliance & Component Mfg'ring ",85 Challenger Rd,Ridgefield Park,NJ,107,107000436002
2020,Closed,316,Billing Issues,920000-Public Administration,,Corporate Quality Process Department - MC 3232,Detroit,MI,107,107000559915
2018,Closed,22,Failure To Adjust/Refund,811212-Computer & office machine system repair & maintena,,,Seattle,WA,16,16000531013
2021,Open,303,Questionable Quality Product/Service,"233000-General Contracting, building, & developing",,,Tukwila,WA,35,35000594230
2014,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,,,Alhambra,CA,107,107000441872
2018,Closed,22,Failure To Adjust/Refund,561520-Tour Operators,,111 Wright Ave N #D,Cle Elum,WA,16,16000539752
2017,Closed,405,Credit Reporting Error,561440-Collection Agencies,,7100 Evergreen Wy Ste C,Everett,WA,108,108000510126
2014,Closed,641,Failed communication attempts,990000-Unclassified Establishments,,,Kalama,WA,158,158000442647
2021,Closed,996,COVID-19,813300-Social Advocacy Organizations,,,Oak Harbor,WA,216,216000590573
2015,Closed,204,Unsolicited E-mail,990000-Unclassified Establishments,,,,  ,28,28000468957
2019,Closed,22,Failure To Adjust/Refund,452100-Department Stores,,3333 Beverly Rd B6-258A-B,Hoffman Estates,IL,16,16000548967
2016,New,999,Other/Miscellaneous,441100-Automotive Dealers,,406 S Ely Hwy 395,Kennewick,WA,60,60000488845
2018,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,6955 S Morelos Pl,Chandler,AZ,60,60000541187
2020,Closed,317,Charge Above Estimate,713940-Fitness & Recreational Industries,,3924 Stone Way N,Seattle,WA,39,39000559843
2021,New,999,Other/Miscellaneous,621100-Office of Physicians,,,New Lenox,IL,60,60000593477
2019,Closed,301,Failure To Deliver/Perform,334111-Computer Manufacturing,,One Apple Park Wy,Cupertino,CA,33,33000553804
2020,Closed,13,Misrepresentation of product or service,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,10,10000560640
2019,Closed,300,Excessive Price or Charge,514191-Internet service providers/info. services (doesn't,,1800 41st St Fl 5,Everett,WA,32,32000546264
2018,Closed,303,Questionable Quality Product/Service,513110-Radio & Television Broadcasting,,c/o Customer Care,New York,NY,35,35000526450
2014,Closed,320,Unsatisfactory Repair/Service,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,42,42000451683
2021,Closed,316,Billing Issues,"532100-Automotive Rental & Leasing (includes cars, trucks",,3150 S 160th St,Seatac,WA,107,107000586888
2015,Closed,508,Unordered/Unsolicited Merchandise,561440-Collection Agencies,Collection Agencies,270 Spagnoli Rd Ste 110,Melville,NY,50,50000459302
2018,Closed,629,General maintenance,531190-MHU Use Only - MH landlord,,1700 Adams Ave Ste 212,Costa Mesa,CA,144,144000536235
2020,New,999,Other/Miscellaneous,522320-Financial Transaction Processing,,12312 Port Grace Blvd,Lavista,NE,60,60000573472
2015,Closed,61,Phishing,993000-Phishing,Phishing,,,WA,111,111000459820
2019,Closed,316,Billing Issues,513320-Telecommunications/Wireless,,6955 S Morelos Pl,Chandler,AZ,107,107000549582
2020,New,999,Other/Miscellaneous,441100-Automotive Dealers,,16042 1st Ave S,Burien,WA,60,60000562866
2016,Closed,999,Other/Miscellaneous,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,1308 Wireless Wy,Oklahoma City,OK,60,60000491987
2019,New,999,Other/Miscellaneous,561440-Collection Agencies,,This is the ALL major,,  ,60,60000555326
2020,Closed,996,COVID-19,713940-Fitness & Recreational Industries,,3924 Stone Way N,Seattle,WA,216,216000576259
2020,New,22,Failure To Adjust/Refund,561520-Tour Operators,,6417 A Fauntleroy Wy SW,Seattle,WA,16,16000577839
2013,Closed,203,Internet & Mobile device based transaction,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,Office of the President,Dallas,TX,27,27000441763
2019,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,60,60000552794
2020,Closed,301,Failure To Deliver/Perform,"444000-Building materials (incl. plumbing stores), garden",,1605 Curtis Bridge Rd,Wilkesboro,NC,33,33000575102
2014,Closed,301,Failure To Deliver/Perform,524128-Extended Service contract companies,,,Chesterfield,MO,33,33000451812
2017,Closed,999,Other/Miscellaneous,511210-Software Publishers,,550 106th Ave NE Ste 207,Bellevue,WA,60,60000522215
2014,Closed,58,Telemarketing,531390-Timeshare exchange services,,,San Diego,CA,20,20000445212
2019,Closed,621,Eviction Issues,531190-MHU Use Only - MH landlord,,PO Box 11927,Santa Ana,CA,137,137000552343
2020,Closed,999,Other/Miscellaneous,920000-Public Administration,,PO Box 300326,Seattle,WA,60,60000579942
2019,Closed,303,Questionable Quality Product/Service,325400-Pharmaceutical & Medicine Manufacturing,,100 Parsons Pond Dr,Franklin Lakes,NJ,35,35000556901
2015,Closed,998,Governement agency complaint,921190-Government (General),,,Chehalis,WA,179,179000468320
2016,Closed,410,Discrimination,811100-Automotive Repair & Maintenance,,9131 Evergreen Wy,Everett,WA,47,47000484713
2014,Closed,58,Telemarketing,994000-ADAD,ADAD,THIS IS THE ALL MAJOR,,  ,20,20000446448
2020,Closed,60,Unauthorized Debit,511210-Software Publishers,,4600 150th Ave NE,Redmond,WA,109,109000564992
2016,Closed,61,Phishing,993000-Phishing,,,San Diego,CA,111,111000483575
2020,Closed,316,Billing Issues,524000-Insurance Carriers & Related Activities,,PO Box 14326,Reading,PA,107,107000566264
2015,Closed,999,Other/Miscellaneous,990000-Unclassified Establishments,,,Ferndale,WA,60,60000466990
2018,Closed,323,Invoice - misleading or fraudulent,511000-Publishing Industries,,PO Box 30588,Bellingham,WA,182,182000536976
2019,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,60,60000546667
2018,New,999,Other/Miscellaneous,531190-MHU Use Only - MH landlord,,15123 21st Dr SE,Mill Creek,WA,60,60000539257
2019,Closed,7,Warranty,"235000-Special trade Contractors (includes plumbers, elec",,c/o Irving A Sonkin PS,Bellevue,WA,6,6000544802
2017,New,999,Other/Miscellaneous,"235000-Special trade Contractors (includes plumbers, elec",,,Seattle,WA,60,60000521747
2020,Closed,998,Governement agency complaint,920000-Public Administration,,PO Box 909,Ocean Shores,WA,179,179000567448
2020,Closed,203,Internet & Mobile device based transaction,993000-Phishing,,,,  ,27,27000562921
2016,Closed,303,Questionable Quality Product/Service,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,1800 41st St Fl 5,Everett,WA,35,35000489018
2020,Closed,13,Misrepresentation of product or service,"511100-Newspaper, Periodicals, Book & Database Publishers",,1301 K St NW,Washington,DC,10,10000580208
2016,Closed,405,Credit Reporting Error,561450-Credit Bureaus,,,Olympia,WA,108,108000488864
2020,Closed,62,Price Gouging,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,116,116000564739
2018,New,999,Other/Miscellaneous,993000-Phishing,,This is the ALL major,,  ,60,60000530379
2018,New,999,Other/Miscellaneous,522390-Real Estate Loan Servicing,,Wells Fargo Bank ,Charlotte,NC,60,60000538843
2017,New,999,Other/Miscellaneous,513310-Wired Telecommunications Carriers,,1800 41st St Fl 5,Everett,WA,60,60000498640
2018,Closed,100,Misrepresentation of Terms,811100-Automotive Repair & Maintenance,,440 S Church St Ste 700,Charlotte,NC,22,22000529645
2013,Closed,9,High Pressure Sales,522310-Mortgage Brokers,Mortgage Brokers,6090 Central Ave,Saint Petersburg,FL,7,7000431722
2020,Closed,521,Business Failure or Bankruptcy,511210-Software Publishers,,1567 Highlands Dr NE Ste 1,Issaquah,WA,56,56000565688
2021,New,320,Unsatisfactory Repair/Service,454100-Electronic Shopping & Mail Order Houses,,1745 114th Ave SE,Bellevue,WA,42,42000594826
2016,Closed,303,Questionable Quality Product/Service,"235000-Special trade Contractors (includes plumbers, elec",,,Edgewood,WA,35,35000485262
2017,Closed,318,Charge:Service Not Performed/Product not delivered,492110-Couriers & Express Delivery Services,,1990 E Grand Ave,El Segundo,CA,40,40000522579
2020,Closed,512,Forged or Altered Documents,531390-Timeshare exchange services,,1610 Des Peres Rd Ste 150,St Louis,MO,51,51000571965
2020,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000576833
2019,Closed,303,Questionable Quality Product/Service,"235000-Special trade Contractors (includes plumbers, elec",,,Everett,WA,35,35000551281
2013,Closed,422,Credit/Financing,441100-Automotive Dealers,,,Vancouver,WA,49,49000425533
2020,Closed,22,Failure To Adjust/Refund,"560000-Admin. & support services (office admin., faciliti",,Avda Litoral 12-5,"Barcelona, Spain",  ,16,16000576406
2018,Closed,7,Warranty,454100-Electronic Shopping & Mail Order Houses,,,Fort Collins,CO,6,6000541747
2018,Closed,22,Failure To Adjust/Refund,721100-Travel Accomodations,,2140 N Northgate Way,Seattle,WA,16,16000541583
2018,Closed,303,Questionable Quality Product/Service,484210-Moving Companies,,,Santa Monica,CA,35,35000533118
2018,Closed,17,Imposter scam,993000-Phishing,,This is the ALL major,,  ,194,194000530243
2014,Closed,22,Failure To Adjust/Refund,485000-Transit & ground passenger transportation,Transit & ground passenger transportation,PO Box 660691,Dallas,TX,16,16000452942
2020,New,999,Other/Miscellaneous,522291-Consumer Lending (includes Payday Lenders),,PO Box 82522,Lincoln,NE,60,60000574596
2014,Closed,997,Employment Issue,"235000-Special trade Contractors (includes plumbers, elec",,,Federal Way,WA,183,183000446335
2020,Closed,19,Inadequate Disclosure,811100-Automotive Repair & Maintenance,,6623 N Division St,Spokane,WA,13,13000584047
2017,New,999,Other/Miscellaneous,541511-Website Design,,19110 NE 155th St,Woodinville,WA,60,60000517205
2017,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,60,60000517491
2015,Closed,22,Failure To Adjust/Refund,522110-Commercial Banking,Commercial Banking,PO Box 6000,Sioux Falls,SD,16,16000469470
2017,Closed,104,Non-Fulfillment,441100-Automotive Dealers,,17001 Aurora Ave N,Shoreline,WA,23,23000514169
2015,Closed,320,Unsatisfactory Repair/Service,561510-Travel Agents,,,Wenatchee,WA,42,42000470609
2014,Closed,206,Right To Cancel,812199-Dating Clubs and Social Networking,Dating Clubs and Social Networking,1501 4th Ave Ste 400,Seattle,WA,30,30000443325
2020,Closed,203,Internet & Mobile device based transaction,990000-Unclassified Establishments,,,San Diego,CA,27,27000562294
2016,New,999,Other/Miscellaneous,325400-Pharmaceutical & Medicine Manufacturing,,,St Louis,MO,60,60000486063
2018,Closed,100,Misrepresentation of Terms,531390-Timeshare exchange services,,6277 Sea Harbor Dr,Orlando,FL,22,22000537399
2016,Closed,61,Phishing,518210-Web Hosting,,,,WA,111,111000495861
2017,Closed,61,Phishing,993000-Phishing,,This is the ALL Major,,  ,111,111000512423
2014,Closed,22,Failure To Adjust/Refund,"336991-Motorcycle, bicycle, & parts Manufacturing","Motorcycle, bicycle, & parts Manufacturing",123 E Sprague Ave,Spokane,WA,16,16000454431
2018,Closed,100,Misrepresentation of Terms,488400-Motor Vehicle Towing,,,Lakewood,WA,22,22000531235
2018,Closed,307,Product Safety,"453000-Misc. Stores (incl. florists, office supplies, gif",,,Houston,TX,37,37000535728
2019,Closed,104,Non-Fulfillment,531390-Timeshare exchange services,,220 120th Ave NE,Bellevue,WA,23,23000551982
2016,Closed,100,Misrepresentation of Terms,522320-Financial Transaction Processing,Financial Transaction Processing,3975 NW 120th Ave,Coral Springs,FL,22,22000490193
2020,Open,999,Other/Miscellaneous,622000-Hospitals,,Department of Legal Affairs,Seattle,WA,60,60000559737
2020,Closed,206,Right To Cancel,518210-Web Hosting,,,Slough,UK,30,30000560810
2020,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,,Houston,TX,60,60000581419
2019,Closed,638,Utilities,531190-MHU Use Only - MH landlord,,PO Box 1159,Kingston,WA,153,153000548935
2018,Closed,100,Misrepresentation of Terms,513310-Wired Telecommunications Carriers,,2600 W Big Beaver Rd Ste 450,Troy,MI,22,22000526501
2016,New,999,Other/Miscellaneous,513200,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,60,60000491638
2015,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,33,33000463138
2014,Closed,316,Billing Issues,561620-Security Systems (including locksmiths),Security Systems (including locksmiths),1501 Yamato Rd,Boca Raton,FL,107,107000447388
2017,Closed,22,Failure To Adjust/Refund,522390-Real Estate Loan Servicing,,1050 Woodward Ave,Detroit,MI,16,16000519507
2016,New,999,Other/Miscellaneous,441100-Automotive Dealers,,4101 S Tacoma Way,Tacoma,WA,60,60000486758
2020,New,999,Other/Miscellaneous,561510-Travel Agents,,,New York,NY,60,60000563450
2019,New,999,Other/Miscellaneous,"233000-General Contracting, building, & developing",,,Monroe,WA,60,60000545193
2015,Closed,300,Excessive Price or Charge,"235000-Special trade Contractors (includes plumbers, elec","Special trade Contractors (includes plumbers, elec",11803 Des Moines Memorial Dr,Burien,WA,32,32000471636
2018,Closed,300,Excessive Price or Charge,"235000-Special trade Contractors (includes plumbers, elec",,2401 SW Alaska St,Seattle,WA,32,32000536946
2017,Closed,300,Excessive Price or Charge,"235000-Special trade Contractors (includes plumbers, elec",,6202 214th St SW,Mountlake Terrace,WA,32,32000498587
2015,Closed,404,Collection Practices,561440-Collection Agencies,Collection Agencies,3806 Union Rd Ste 155,Cheektowaga,NY,46,46000470211
2016,Closed,19,Inadequate Disclosure,812930-Parking Lots & Garages,Parking Lots & Garages,PO Box 21050,Spokane,WA,13,13000491994
2019,Closed,303,Questionable Quality Product/Service,454100-Electronic Shopping & Mail Order Houses,,,Sequim,WA,35,35000551978
2018,Closed,404,Collection Practices,561440-Collection Agencies,,7100 Evergreen Wy Ste C,Everett,WA,46,46000529224
2015,Closed,61,Phishing,993000-Phishing,,,,WA,111,111000469966
2017,Closed,316,Billing Issues,513320-Telecommunications/Wireless,,PO Box 37380,Albuquerque,NM,107,107000501213
2014,Closed,316,Billing Issues,532000-Rental & leasing services,Rental & leasing services,1000 Winchester Cir,Los Gatos,CA,107,107000454587
2014,Closed,422,Credit/Financing,522220-Sales financing (installment or short-term business),Sales financing (installment or short-term business),PO Box 22829,Milwaukie,OR,49,49000449969
2017,Closed,316,Billing Issues,621300-Offices of Other Health Professionals,,825 Eastlake Ave E LG300,Seattle,WA,107,107000515165
2017,Closed,13,Misrepresentation of product or service,531390-Timeshare exchange services,,,Falmouth,MA,10,10000501205
2015,Closed,403,Collection Activity (Fraudulent or mistaken ID),561440-Collection Agencies,Collection Agencies,PO Box 14895,Chicago,IL,177,177000471589
2019,Closed,301,Failure To Deliver/Perform,522320-Financial Transaction Processing,,12312 Port Grace Blvd,Lavista,NE,33,33000555934
2013,Closed,304,Questionable Quality/Used,441100-Automotive Dealers,Automotive Dealers,6647 S Tacoma Wy,Tacoma,WA,36,36000435154
2017,New,999,Other/Miscellaneous,441100-Automotive Dealers,,,Tacoma,WA,60,60000515368
2017,Closed,610,"Health, safety or sanitation",990001-MHU Use Only - MH Tenant,,,Lakewood,WA,126,126000506010
2017,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,PO Box 9040,Littleton,CO,60,60000503460
2016,New,999,Other/Miscellaneous,513310-Wired Telecommunications Carriers,,999 Main St 9th Fl,Boise,ID,60,60000487759
2013,Closed,13,Misrepresentation of product or service,454100-Electronic Shopping & Mail Order Houses,,,Renton,WA,10,10000441661
2014,Closed,300,Excessive Price or Charge,514191-Internet service providers/info. services (doesn't,Internet service providers/info. services (doesn't,401 Kirkland Parkplace Ste 500,Kirkland,WA,32,32000459123
2016,Closed,997,Employment Issue,522320-Financial Transaction Processing,,,,  ,183,183000486473
2020,Closed,301,Failure To Deliver/Perform,531390-Timeshare exchange services,,220 120th Ave NE,Bellevue,WA,33,33000569347
2018,Closed,300,Excessive Price or Charge,441100-Automotive Dealers,,1516 Iowa St,Bellingham,WA,32,32000539840
2016,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000488337
2019,Closed,203,Internet & Mobile device based transaction,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,27,27000554025
2020,Closed,301,Failure To Deliver/Perform,"233000-General Contracting, building, & developing",,,,  ,33,33000570200
2019,New,999,Other/Miscellaneous,"451000-Sporting Goods, Hobby, Book & Music Stores",,1500 S 1000th W,Logan,UT,60,60000544404
2020,New,999,Other/Miscellaneous,"611310-Colleges, Universities & Professional Schools",,Office of the Ombud 339 HUB,Seattle,WA,60,60000570594
2019,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,830 E Parkridge Ave,Corona,CA,60,60000543518
2020,Closed,303,Questionable Quality Product/Service,"336991-Motorcycle, bicycle, & parts Manufacturing",,1128 NW 52nd St,Seattle,WA,35,35000581296
2018,Closed,203,Internet & Mobile device based transaction,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,27,27000536148
2017,Closed,203,Internet & Mobile device based transaction,518210-Web Hosting,,14900 Interurban Ave S Ste 120,Tukwila,WA,27,27000505111
2017,Closed,443,Foreclosure Escalation,522220-Sales financing (installment or short-term business),,PO Box 85400,Austin,TX,192,192000522393
2016,New,999,Other/Miscellaneous,721100,Travel Accomodations,888 Brannan St 4th Fl,San Francisco,CA,60,60000496696
2020,Closed,316,Billing Issues,441100-Automotive Dealers,,Customer Relations Specialist,Minnetonka,MN,107,107000572469
2019,Closed,316,Billing Issues,514191-Internet service providers/info. services (doesn't,,,Tulalip,WA,107,107000548550
2014,Closed,444,Foreclosure Issue,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,,Buffalo,NY,155,155000443243
2019,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000550955
2016,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,PO Box 37380,Albuquerque,NM,60,60000487665
2017,Closed,22,Failure To Adjust/Refund,811212-Computer & office machine system repair & maintena,,,Bellevue,WA,16,16000511974
