Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1997,"GFS Energy, Inc.",Chautauqua,DUNKIRK,MEDINA,6,0,GK
1990,"Clark, Bruce N.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,OB
1991,"Chautauqua Energy, Inc.",Erie,EDEN,MEDINA,1,0,GX
1996,New York Gas & Oil Drilling Co,Genesee,DARIEN,MEDINA,43,0,GR
1993,Frontier Central School,Erie,HAMBURG,MEDINA,4,0,
1986,Walker Exploration & Production Corp.,Chautauqua,KIANTONE,MEDINA,1,0,"GK,GX"
1978,Akron Central School District,Erie,NEWSTEAD,MEDINA,0,0,
1985,"Ebenezer Oil Co., Inc.",Allegany,SCIO,RICHBURG,0,0,OB
1995,"Copper Ridge Oil, Inc.",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1989,"Sprague, Edward Jr",Cattaraugus,PERRYSBURG,AKRON,1,0,
1979,Harold Frey Well Drilling,Erie,ALDEN,MEDINA,2,0,GK
1987,"Blessing, Harold O.",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1991,Sisters of Mercy - Buffalo,Erie,ORCHARD PARK,MEDINA,1,0,
1983,"Warriner, Wayne",Steuben,GREENWOOD,PENNY,1,0,
1991,Arlington Exploration Co.,Steuben,BATH,ONONDAGA,2,0,GK
1987,"Alden Aurora Gas Co.,  Inc.",Erie,NEWSTEAD,MEDINA,2,3,GN
1993,"Traxler, Joyce",Genesee,LE ROY,MEDINA,1,0,
1985,Meridian Exploration Corp.,Cayuga,AURELIUS,QUEENSTON,0,6,
1993,"Empire Exploration, Inc.",Erie,EDEN,MEDINA,0,0,GK
1999,"Ardent Resources, Inc.",Ontario,PHELPS,QUEENSTON,0,1,
1983,"Dudar, John",Allegany,ALMA,RICHBURG,0,0,
1997,"Tenpas, Harold R.",Chautauqua,SHERMAN,MEDINA,1,0,
1990,Mitchell Exploration Corp.,Seneca,FAYETTE,QUEENSTON,2,0,GX
1993,TGX Corp.,Chautauqua,SHERMAN,MEDINA,12,1,"GH,GQ"
1969,"Boswell, Estate of James B.",Chautauqua,BUSTI,GLADE,5,0,OA
1993,"Snyder, Larry",Cattaraugus,DAYTON,MEDINA,1,0,
1997,"Jones, Owen Robert",Cattaraugus,FREEDOM,MEDINA,1,0,
1975,"Childs, Alanson & Marjorie",Allegany,GENESEE,RICHBURG,0,0,OB
1993,Cliffstar Corp.,Chautauqua,DUNKIRK,MEDINA,1,0,
1988,TGX Corp.,Chautauqua,WESTFIELD,MEDINA,73,9,"GH,GK,GX"
1995,"Dougherty, Charles and Carolyn",Allegany,ANDOVER,FULMER VALLEY,0,0,
1981,"Middaugh, Vincent",Allegany,AMITY,RICHBURG,1,0,"GK,OB"
1990,"Venture Technology, Inc.",Chautauqua,POMFRET,MEDINA,1,1,GK
1977,"Rumsey,  Adrian",Chemung,VAN ETTEN,ORISKANY,0,1,
1996,New York Energy,Chautauqua,STOCKTON,MEDINA,1,0,
1990,"Empire Exploration, Inc.",Chautauqua,NORTH HARMONY,MEDINA,1,0,GX
1991,National Fuel Gas Supply Corp.,Ontario,BRISTOL,MEDINA,2,0,GK
1979,Pine Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1986,Berea Oil & Gas Corp.,Chautauqua,SHERMAN,MEDINA,1,0,GH
1993,"Mosher, Kenneth",Cattaraugus,DAYTON,MEDINA,1,0,
1999,Seneca Resources Corporation,Cattaraugus,DAYTON,MEDINA,16,0,GK
1986,"Lenape Resources Corp., The",Chautauqua,VILLENOVA,MEDINA,4,0,GX
1986,"Doran & Associates, Inc.",Chautauqua,FRENCH CREEK,MEDINA,6,0,GH
1997,"Stein, Paul E. & Sons",Livingston,CALEDONIA,MEDINA,0,1,
1985,"Envirogas, Inc.",Cattaraugus,GREAT VALLEY,MEDINA,0,1,
1998,Eastern American Energy Corp.,Cattaraugus,RANDOLPH,ONONDAGA,0,0,"GH,OD"
1994,"Harter, Eugene P.",Cattaraugus,LITTLE VALLEY,MEDINA,1,0,
1998,"Cotton Well Drilling Company,  Inc.",Chautauqua,SHERMAN,MEDINA,5,0,GX
1991,"Giras, Daniel F.",Erie,ALDEN,MEDINA,1,0,
1988,"Appalachian Energy, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GH
1984,"Envirogas, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,166,2,"GH,GK,GX"
1994,Byron-Bergen Central School,Genesee,BERGEN,MEDINA,2,0,
1985,"Westmin Resources,  Inc.",Wyoming,GENESEE FALLS,MEDINA,0,2,
1986,Clover Oil & Gas Co.,Erie,ALDEN,MEDINA,1,0,GN
1984,Pennzoil Products Co.,Cattaraugus,CARROLLTON,ONONDAGA,0,4,"GJ,OX"
1996,United States Gypsum Co.,Genesee,DARIEN,MEDINA,14,0,GR
1996,"Goater, Kenneth A",Niagara,LEWISTON,MEDINA,1,0,
1981,C L Haines Mfg Co.,Steuben,AVOCA,MARCELLUS,1,0,
1993,Erie County Agricultural Society,Erie,HAMBURG,MEDINA,0,1,
1993,Akron Central School District,Erie,NEWSTEAD,MEDINA,3,0,
1985,Goldenrod Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1975,"Brown, Edward J. and Anne D.",Seneca,FAYETTE,QUEENSTON,0,0,
1987,"P & S Drilling, Inc.",Erie,MARILLA,MEDINA,5,0,"GK,GX"
1984,"Graham Mfg. Co., Inc.",Genesee,BATAVIA,MEDINA,0,0,
1993,"N.E.A. Cross of N.Y., Inc.",Chautauqua,MINA,MEDINA,5,3,GX
1994,Wyckoff Development Co.,Steuben,JASPER,ORISKANY,1,1,GK
1989,"Envirogas, Inc.",Cattaraugus,COLD SPRING,MEDINA,0,2,
1992,"Rochez, Mary B.",Cattaraugus,PERRYSBURG,AKRON,1,0,
1974,Moose Oil Co.,Allegany,BOLIVAR,WAUGH & PORTER,0,0,OB
1984,"American Penn Energy,  Inc.",Chautauqua,SHERMAN,MEDINA,0,2,
1995,Belden & Blake Corporation,Chautauqua,MINA,MEDINA,49,10,GX
1972,Quaker State Corp.,Cattaraugus,OLEAN,BRADFORD,0,0,OB
1983,Empire Energies,Erie,EDEN,MEDINA,1,2,
1995,Seneca Resources Corporation,Genesee,DARIEN,MEDINA,7,0,GK
1983,H D Hough Drlg Proj No10,Allegany,ALMA,RICHBURG,0,0,
1984,Boyd & Shriver,Allegany,BOLIVAR,RICHBURG,0,0,OC
1967,Transamerican Petroleum Corp.,Wyoming,,,1,0,GX
1976,"Bucher Drilling Co., Inc.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1993,"Rigas, Constantine J.",Allegany,WARD,UPPER DEVONIAN,3,0,
1989,Gypsum Energy Management Co.,Wyoming,SHELDON,MEDINA,20,0,GR
1985,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,MEDINA,1,3,GH
1983,"Eclipse Management Assoc., Inc",Chautauqua,SHERMAN,MEDINA,6,0,
1990,"Atwood Energy, Inc.",Steuben,GREENWOOD,UPPER DEVONIAN,0,1,
1995,United States Gypsum Co.,Genesee,DARIEN,MEDINA,25,0,GR
1980,Berea Oil & Gas Corp.,Chautauqua,GERRY,UPPER DEVONIAN SHALE,0,0,
1996,"Meter, Erin L. & William J.",Livingston,WEST SPARTA,MARCELLUS,1,0,
1974,Weatherby Oil,Allegany,BOLIVAR,RICHBURG,0,0,OB
1988,"O'Shanter Resources,  Inc.",Chautauqua,CHAUTAUQUA,MEDINA,6,0,GH
1986,"Firth, Robert H",Chautauqua,CHARLOTTE,MEDINA,0,1,
1984,"Empire Exploration, Inc.",Chautauqua,CHERRY CREEK,MEDINA,1,0,GK
1996,"Griffin Automation, Inc.",Erie,WEST SENECA,MEDINA,1,0,
1985,"Brown, Maude S.",Allegany,WIRT,RICHBURG,0,0,OB
1990,Berea Oil & Gas Corp.,Chautauqua,GERRY,MEDINA,41,2,"GH,GX"
1991,"Clark, Donald C",Wyoming,PERRY,MEDINA,1,0,
1983,"Doran & Associates, Inc.",Chautauqua,FRENCH CREEK,MEDINA,18,6,
1977,Escolarite & Co.,Chautauqua,POMFRET,MEDINA,2,0,GK
1988,National Fuel Gas Supply Corp.,Allegany,INDEPENDENCE,RICHBURG,0,4,
1983,"Barnes, Gertrude",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1993,CNG Transmission Corp.,Seneca,WATERLOO,NIAGARA,0,1,
1999,Columbia Natural Resources  LLC,Chautauqua,SHERMAN,MEDINA,2,0,GX
1997,"Eastern States Energy, Inc.",Erie,ORCHARD PARK,MEDINA,3,0,GK
1972,Pavilion Natural Gas Co.,Genesee,PAVILION,MEDINA,16,0,GX
1988,Estate of Edward Eckstrom,Chautauqua,BUSTI,GLADE,0,0,
1988,Mitchell Exploration Corp.,Cattaraugus,FARMERSVILLE,MEDINA,0,2,
1991,"Winter, Edwin R. Estate of",Erie,NORTH COLLINS,MEDINA,2,0,
1984,"Sorrento Cheese Co., Inc.",Erie,BUFFALO,MEDINA,1,0,
1985,Mitchell Exploration Corp.,Allegany,GRANGER,MEDINA,0,1,
1999,"Weil Resources, Inc.",Cattaraugus,EAST OTTO,MEDINA,3,0,GK
1998,"Yager, Eileen R.",Oswego,RICHLAND,TRENTON,0,1,
1985,Francis Root Oil Company,Allegany,BOLIVAR,RICHBURG,0,0,
1991,"Miller, Charles A",Chautauqua,VILLENOVA,MEDINA,0,2,
1996,Eastern American Energy Corp.,Cattaraugus,SOUTH VALLEY,MEDINA,1,0,GH
1999,"REI-NY, LLC",Chautauqua,GERRY,BASS ISLAND,1,0,"GH,OD"
1995,"Cotton Well Drilling Company,  Inc.",Chautauqua,SHERIDAN,MEDINA,13,2,GK
1992,T.M. Quaintance Crude Oil Production,Allegany,ALMA,RICHBURG,0,0,OC
1990,National Fuel Gas Supply Corp.,Genesee,STAFFORD,MEDINA,1,0,GK
1998,Belden & Blake Corporation,Cattaraugus,EAST OTTO,MEDINA,3,0,GK
1985,"Herberger, Donald",Genesee,BETHANY,MEDINA,1,0,GK
1986,U S Energy Development Corp.,Erie,SARDINIA,MEDINA,2,0,"GK,GX"
1984,"Templeton Energy,  Inc.",Chautauqua,POMFRET,MEDINA,6,0,GK
1993,D-Y-M Corp.,Steuben,WEST UNION,FULMER VALLEY,0,0,
1984,"Universal Resources Holdings, Incorporated",Chautauqua,ARKWRIGHT,MEDINA,1,1,GK
1979,Le Roy Central School,Genesee,LE ROY,MEDINA,0,0,
1978,Quaker State Corp.,Allegany,ALMA,ORISKANY,1,0,GK
1992,Vineyard Oil & Gas Company,Chautauqua,RIPLEY,MEDINA,13,0,GK
1983,"Chautauqua Natural Gas Co., Inc",Chautauqua,ARKWRIGHT,MEDINA,2,0,
1992,"Kidder Exploration, Inc.",Chautauqua,HARMONY,MEDINA,4,0,GK
1983,21 West Green Street Associates,Chautauqua,ARKWRIGHT,MEDINA,1,0,
1975,Stan-Way Oil Co.,Cattaraugus,FARMERSVILLE,,0,0,
1999,Great Lakes Energy Partners,Cattaraugus,CONEWANGO,MEDINA,72,0,GH
1974,National Fuel Gas Supply Corp.,Erie,BRANT,MEDINA,1,0,
1996,"Bromley, Norman E.",Erie,EVANS,MEDINA,1,0,
1995,"Fairmont Oil Co., Inc.",Allegany,RUSHFORD,MEDINA,4,0,
1972,Ashland Exploration Co.,Cayuga,ASHLAND,QUEENSTON,16,3,GX
1994,Kellner Oil,Cattaraugus,OLEAN,BRADFORD,0,0,OC
1999,"Bouquin, Fred C Jr",Cattaraugus,ALLEGANY,CHIPMUNK & BRADFORD 2ND,0,0,OD
1998,"Rodgers, Clyde B.",Chautauqua,CHERRY CREEK,MEDINA,1,0,
1995,"McGinnis, Tom",Allegany,WILLING,RICHBURG,0,0,
1984,"Doran & Associates, Inc.",Chautauqua,CLYMER,BASS ISLAND,5,6,"GH,OB"
1987,"Sorrento Cheese Co., Inc.",Erie,BUFFALO,MEDINA,1,0,
1995,"Hydrocarbon Generation, Inc.",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1995,Vineyard Oil & Gas Company,Chautauqua,RIPLEY,MEDINA,13,0,GK
1989,"Johnson, Daniel H",Chautauqua,BUSTI,GLADE,0,0,
1987,"Chautauqua Energy, Inc.",Chautauqua,CLYMER,MEDINA,2,0,GK
1981,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,GLADE,0,0,OB
1995,Belden & Blake Corporation,Cattaraugus,EAST OTTO,MEDINA,3,0,GX
1986,"GFS Energy, Inc.",Erie,ELMA,MEDINA,1,0,GQ
1993,"Degitz, Sig",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1986,U S Energy Development Corp.,Cattaraugus,OLEAN,BRADFORD,0,0,"GK,OB"
1991,"Frederick, John & Dorothy",Erie,MARILLA,MEDINA,1,0,
1978,Columbia Gas Transmission Corp.,Cattaraugus,MANSFIELD,MEDINA,0,1,
1978,Consolidated Gas Supply Corp.,Livingston,LEICESTER,MEDINA,7,0,GX
1994,"Loring, Robert  H.",Allegany,WILLING,RICHBURG,1,0,
1989,"Rupp, Harriett E.",Cattaraugus,PERRYSBURG,AKRON,2,0,
1998,"Secor, Allen F. Jr.",Wyoming,JAVA,MEDINA,0,1,
1980,"Flint Oil & Gas, Inc.",Erie,EVANS,MEDINA,4,2,GK
1998,"Marinaccio, Paul",Erie,LANCASTER,MEDINA,0,1,
1982,"Lenape Resources Corp., The",Wyoming,WETHERSFIELD,MEDINA,0,1,
1998,"Gebhard, Paul R.",Cattaraugus,CONEWANGO,MEDINA,1,0,
1999,New York Gas & Oil Drilling Co,Erie,NORTH COLLINS,MEDINA,0,2,
1985,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1991,Fault Line Oil Corporation,Cattaraugus,ASHFORD,AKRON,0,1,
1997,Byron-Bergen Central School,Genesee,BERGEN,MEDINA,2,0,
1995,Seneca Resources Corporation,Chautauqua,VILLENOVA,MEDINA,24,0,GK
1992,Big Tree Energy Partners,Livingston,LEICESTER,MEDINA,8,1,GP
1983,Lipke & Reger,Erie,CHEEKTOWAGA,MEDINA,0,1,
1999,21 Pavement of WNY LLC,Erie,LANCASTER,MEDINA,1,0,
1986,"Chautauqua Energy, Inc.",Chautauqua,WESTFIELD,MEDINA,4,0,GK
1996,Estate of Debra Haire,Chautauqua,STOCKTON,MEDINA,1,0,
1987,"Young, Douglas V.",Allegany,SCIO,RICHBURG,0,0,OB
1995,"Oil, Gas & Land Services, Inc.",Chautauqua,CHARLOTTE,MEDINA,1,0,
1984,"Dudar, John",Allegany,SCIO,RICHBURG,0,0,OB
1997,"Hulsebosch, Jessica",Chemung,ELMIRA,MARCELLUS,1,0,
1996,United States Gypsum Co.,Genesee,DARIEN,MEDINA,70,0,GR
1998,"Boice, Jessica E.",Chautauqua,POMFRET,MEDINA,1,0,
1967,Iroquois Gas Corp.,Wyoming,MIDDLEBURY,MEDINA,2,0,GX
1979,"Cusimano, Sam",Chautauqua,BUSTI,GLADE,3,0,
1979,"Bounty Holdings, Incorporated",Chautauqua,BUSTI,MEDINA,18,2,GK
1998,United States Gypsum Co.,Genesee,DARIEN,MEDINA,70,0,GK
1998,"Szumigala, Edward R. & Ruth A.",Chautauqua,SHERIDAN,MEDINA,1,0,
1984,"American Penn Energy,  Inc.",Erie,NORTH COLLINS,MEDINA,2,0,GK
1987,Walker Exploration & Production Corp.,Chautauqua,ELLERY,MEDINA,2,0,GK
1983,Larson Larson & Larson,Chautauqua,BUSTI,GLADE,0,0,OB
1998,"Frey Well Drilling, Inc.",Erie,WALES,MEDINA,0,1,
1970,Iroquois Gas Corp.,Allegany,BOLIVAR,CHEMUNG,7,0,GX
1991,Arlington Exploration Co.,Steuben,CANISTEO,ONONDAGA,0,1,
1988,McCaffery & Krampf Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1999,Seitz Farms Inc.,Seneca,JUNIUS,QUEENSTON,1,0,
1973,"Paragon Resources, Inc.",Chautauqua,MINA,MEDINA,0,13,
1988,"Chautauqua Energy, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,GX
1990,Cabot Oil & Gas Corp.,Chautauqua,HARMONY,MEDINA,6,1,GX
1972,"Chapman,  C.W.",Chautauqua,BUSTI,GLADE,0,0,
1996,James V. Joyce/DBA Pipeline Co.,Chenango,SMITHVILLE,HAMILTON,0,0,
1981,"Harris, William",Genesee,PAVILION,MEDINA,1,0,GK
1980,Columbia Gas Transmission Corp.,Chautauqua,CARROLLTON,MEDINA,0,1,
1983,Columbia Gas Transmission Corp.,Chautauqua,BUSTI,MEDINA,1,0,
1992,"Sinclairville Petroleum, Inc.",Cattaraugus,DAYTON,MEDINA,5,0,GK
1996,"Newman, Edgar F",Yates,BENTON,QUEENSTON,1,0,
1991,Dominion Energy Corp.,Erie,HAMBURG,MEDINA,1,0,GK
1998,"Harter, Eugene P.",Cattaraugus,LITTLE VALLEY,MEDINA,1,0,
1986,CNG Transmission Corp.,Erie,CONCORD,MEDINA,6,0,GI
1998,"Kozaczka, Loretta M.",Chautauqua,ARKWRIGHT,MEDINA,1,0,
1986,"Ebenezer Oil Co., Inc.",Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1992,Transfuel Resources Co.,Chautauqua,POLAND,MEDINA,78,0,GH
1988,"Haught, Ralph",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1982,"Aurelius Gas Company, Inc.",Seneca,WATERLOO,MEDINA,2,2,GX
1981,"Flint, Estate of Roy A",Wyoming,PIKE,MEDINA,1,0,
1974,"Pero Farms, Inc.",Erie,BRANT,MEDINA,0,0,
1989,"Cz Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,0,2,
1974,Hunt Oil Co.,Allegany,ALMA,RICHBURG,0,0,
1988,"Solomons Resources, LLC",Cattaraugus,OLEAN,BRADFORD,0,0,
1976,Goldenrod Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OB
1986,J G & A Co-Venture,Allegany,ANDOVER,PENNY,0,0,"GK,GX,OB"
1989,"Empire Exploration, Inc.",Chautauqua,GERRY,MEDINA,1,0,GX
1987,"Lenape Resources Corp., The",Wyoming,WARSAW,MEDINA,0,1,
1986,"Lenape Resources Corp., The",Genesee,PAVILION,MEDINA,1,0,GI
1996,Iroquois Natural Gas Co.,Chautauqua,VILLENOVA,MEDINA,16,0,GK
1987,"American Penn Energy,  Inc.",Chautauqua,CHAUTAUQUA,MEDINA,0,1,
1987,Petroleum Security Corp.,Erie,ALDEN,MEDINA,8,4,"GK,GN,GX"
1998,Mountain Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OD
1985,K-Arcy Corp.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1993,"Local Energy, Inc.",Erie,ELMA,MEDINA,1,0,GK
1995,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,MEDINA,0,1,
1990,"Atwood Energy, Inc.",Chautauqua,ELLERY,MEDINA,6,1,GX
1995,"Matrix Energy Development, Inc.",Chautauqua,SHERIDAN,MEDINA,2,0,GK
1996,"Clarence Research Park, Inc.",Erie,CLARENCE,MEDINA,1,0,
1996,"Rotunda Estate, Sandy",Chautauqua,POMFRET,MEDINA,1,0,
1998,National Fuel Gas Supply Corp.,Allegany,ALMA,RICHBURG,2,0,GK
1992,"Hydrocarbon Generation, Inc.",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1986,"Pagels, James",Allegany,WILLING,FULMER VALLEY,0,0,
1987,"Vandermark Exploration, Inc.",Allegany,SCIO,ORISKANY,2,1,GH
1973,Thornton Co.,Allegany,,RICHBURG,0,0,OB
1998,United States Gypsum Co.,Wyoming,BENNINGTON,MEDINA,72,0,GK
1991,Cheektowaga-Maryvale Union Free School District,Erie,CHEEKTOWAGA,MEDINA,5,0,
1975,"Rumsey,  Adrian",Chemung,VAN ETTEN,ORISKANY,0,1,
1999,New York Gas & Oil Drilling Co,Erie,DARIEN,MEDINA,0,2,
1994,"Chautauqua Energy, Inc.",Chautauqua,GERRY,MEDINA,1,0,GK
1987,"Briggs, Courtland M.",Erie,ELMA,MEDINA,5,0,GK
1994,KCS Lenape Resources Corp.,Livingston,YORK,MEDINA,39,5,GI
1988,Brock-Acres Farm,Ontario,CANANDAIGUA,MEDINA,1,2,
1991,"Barry Resources, Inc.",Allegany,BOLIVAR,WAUGH & PORTER,0,0,
1994,4-R Investment Co.,Chautauqua,GERRY,MEDINA,2,0,GK
1990,National Fuel Gas Supply Corp.,Erie,BRANT,MEDINA,4,1,GK
1997,"Universal Resources Holdings, Incorporated",Chautauqua,GERRY,ONONDAGA,0,0,"GK,OA"
1975,National Fuel Gas Supply Corp.,Cattaraugus,OTTO,MEDINA,0,1,
1983,Shawnee Operating Co.,Erie,NORTH COLLINS,MEDINA,2,0,
1988,Charles H. Joyce Management Co.,Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1986,"Lenape Resources Corp., The",Chautauqua,ELLERY,MEDINA,1,2,GQ
1993,"Resource America, Inc.",Chautauqua,HARMONY,MEDINA,1,0,GH
1987,Saint Barnabas R.C. Church,Erie,LANCASTER,MEDINA,1,0,
1986,National Fuel Gas Supply Corp.,Chautauqua,ARKWRIGHT,MEDINA,2,0,GK
1991,"Copper Ridge Oil, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OA
1999,East Aurora Union Free School District,Erie,AURORA,MEDINA,2,0,
1994,"20 Bliss Street, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1985,"Clearwater Systems, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,GK
1987,"Carls, Kevin D",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1996,Seneca Resources Corporation,Erie,ORCHARD PARK,MEDINA,3,0,GK
1993,"Cotton Well Drilling Company,  Inc.",Chautauqua,SHERIDAN,MEDINA,14,0,"GD,GK"
1985,"Empire Exploration, Inc.",Chautauqua,GERRY,ONONDAGA,1,0,GK
1985,"Traxler, Joyce",Genesee,LE ROY,MEDINA,1,0,
1982,"Arapaho Ventures of NY, Inc.",Wyoming,PERRY,QUEENSTON,8,0,GH
1976,"Fulton, Clarence O.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1992,"20 Bliss Street, Inc.",Erie,BRANT,MEDINA,1,0,GK
1980,We Got Da Gas Ltd. Partnership,Chautauqua,PORTLAND,MEDINA,1,0,GK
1979,"Envirogas, Inc.",Chautauqua,RIPLEY,MEDINA,42,14,
1992,Bloomfield Central School,Ontario,EAST BLOOMFIELD,MEDINA,1,0,
1979,"B.C.R. Development, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1978,Conklin Oil,Allegany,BOLIVAR,RICHBURG,0,0,GX
1989,"Goose Creek Drilling, Inc.",Chautauqua,HARMONY,MEDINA,7,0,GX
1993,TGX Corp.,Chautauqua,CHAUTAUQUA,MEDINA,96,0,"GH,GK,GQ"
1993,"Trahan Petroleum, Inc.",Chautauqua,BUSTI,MEDINA,4,1,GK
1982,National Fuel Gas Supply Corp.,Erie,ORCHARD PARK,MEDINA,5,0,
1977,"Evinczik, Joseph A",Chautauqua,BUSTI,GLADE,2,0,OB
1986,Dominion Energy Corp.,Erie,HAMBURG,MEDINA,2,0,"GK,GX"
1998,"Griswold, Samuel",Allegany,BOLIVAR,RICHBURG,0,0,
1970,River Oil Co.,Allegany,WILLING,FULMER VALLEY,0,2,OB
1994,"Reynolds, James W",Allegany,ANDOVER,FULMER VALLEY,0,0,
1990,Carterr Oil Company,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1989,Southwestern Central School District,Chautauqua,ELLICOTT,MEDINA,1,0,
1999,National Fuel Gas Supply Corp.,Allegany,ALMA,RICHBURG,1,0,GK
1983,U S Energy Development Corp.,Chautauqua,ARKWRIGHT,MEDINA,1,0,
1988,Ketchurian & Co.,Chautauqua,ARKWRIGHT,MEDINA,3,0,GK
1968,"D.W. Franchot & Co., Inc.",Allegany,ALMA,RICHBURG,0,0,OB
1986,"Park-Ohio Energy,  Inc.",Steuben,TUSCARORA,ORISKANY,0,1,
1987,Donovan & Bess,Allegany,BOLIVAR,WAUGH & PORTER,0,0,OB
1979,"Doran & Associates, Inc.",Chautauqua,WESTFIELD,MEDINA,0,1,
1979,"Keller, David B.",Allegany,GENESEE,RICHBURG,0,0,
1978,"Consolidated Exploration  & Gathering, Inc.",Seneca,FAYETTE,QUEENSTON,0,6,
1993,"Schramm Farms, Inc.",Livingston,WEST SPARTA,MEDINA,1,0,
1982,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,"OA,OB"
1982,"McNamara, John J Jr",Erie,NORTH COLLINS,ORISKANY,1,0,
1982,"Martiny, Charles",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1992,Cabot Oil & Gas Corp.,Chautauqua,CLYMER,ONONDAGA-BASS ISLAND,2,0,GH
1994,"Eclipse Management Assoc., Inc",Chautauqua,SHERIDAN,MEDINA,4,0,GK
1984,"Local Energy, Inc.",Erie,HAMBURG,MEDINA,1,0,GK
1998,Schreiner Oil and Gas Inc.,Erie,AURORA,MEDINA,1,0,GX
1972,Potter & Wilbur,Chautauqua,BUSTI,GLADE,0,0,OB
1984,"Seibel, William E",Erie,LANCASTER,MEDINA,1,0,
1990,New York Gas & Oil Drilling Co,Genesee,DARIEN,MEDINA,8,37,GR
1996,"Partyka, Pauline D.",Chautauqua,VILLENOVA,MEDINA,1,0,
1990,"Weil Resources, Inc.",Erie,MARILLA,MEDINA,5,0,GK
1986,"Excel Industries, Inc.",Erie,NEWSTEAD,MEDINA,1,0,
1985,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,0,0,OB
1988,Empire Energies,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1992,National Fuel Gas Supply Corp.,Chautauqua,PORTLAND,MEDINA,1,0,GK
1991,National Fuel Gas Supply Corp.,Erie,EDEN,MEDINA,2,0,GK
1990,"Weil Resources, Inc.",Erie,ORCHARD PARK,MEDINA,3,0,GK
1993,"Gomez, John",Allegany,GENESEE,RICHBURG,0,0,
1983,"Bouquin, Fred C Jr",Cattaraugus,OLEAN,BRADFORD,0,0,
1997,Shorewood Farms Drilling,Erie,HAMBURG,MEDINA,1,0,
1988,"Arrowhead Resources, Inc.",Cattaraugus,ASHFORD,MEDINA,1,0,GK
1986,Gypsum Energy Management Co.,Wyoming,BENNINGTON,MEDINA,3,0,"GR,GX"
1984,Alfred University,Allegany,ALFRED,ORISKANY,1,0,
1984,"Black, Terry F",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1971,Iroquois Gas Corp.,Ontario,BRISTOL,MEDINA,3,0,GX
1973,Iroquois Gas Corp.,Allegany,WILLING,ORISKANY,0,2,
1998,"Pan Energy Company, Inc.",Erie,HAMBURG,MEDINA,1,0,GX
1994,Transfuel Resources Co.,Chautauqua,RIPLEY,MEDINA,52,6,GK
1988,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,ONONDAGA-BASS ISLAND,16,3,"GH,OB"
1994,"Dart, Robert and Gregory",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1995,Estate of Thomas K. Faulkner,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1996,Columbia Natural Resources  LLC,Chautauqua,CHARLOTTE,MEDINA,1,0,GX
1999,"Shultz, Martin K",Cattaraugus,CARROLLTON,CHIPMUNK & BRADFORD 2ND,0,0,"OA,OD"
1970,"Rockefeller, Rayshal",Allegany,BOLIVAR,WAUGH & PORTER,0,0,OB
1986,"S & M Resources,  Inc.",Chautauqua,NORTH HARMONY,MEDINA,2,0,GH
1994,"Otis Eastern Service, Inc.",Allegany,ANDOVER,PENNY,0,0,OC
