Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1988,Walker Exploration & Production Corp.,Chautauqua,PORTLAND,MEDINA,6,0,GK
1999,Columbia Natural Resources  LLC,Chautauqua,SHERMAN,MEDINA,2,0,GX
1978,"Gleber, Lawrence C. & Dorothy",Chautauqua,BUSTI,MEDINA,0,3,
1983,Villafrank & Wells,Chautauqua,CHAUTAUQUA,MEDINA,1,0,
1987,Energy Production Co.,Cattaraugus,PORTVILLE,UPPER DEVONIAN,0,0,
1988,"Vandermark Exploration, Inc.",Allegany,WARD,ORISKANY,4,0,GH
1973,"Vaughn, Duane",Cattaraugus,,,0,0,OA
1989,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,2,
1972,Lenco Drilling Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OC
1993,"Cotton Well Drilling Company,  Inc.",Chautauqua,CHAUTAUQUA,MEDINA,2,0,GD
1990,"Jennings, Earl",Allegany,ALMA,RICHBURG,0,0,OB
1985,"Wanamaker, Raymond & Aletha",Erie,HOLLAND,MEDINA,3,0,GK
1986,"Meeder, William H",Wyoming,MIDDLEBURY,MEDINA,0,1,
1973,Far Away Estates Associates,Erie,EVANS,MEDINA,2,0,GX
1984,Jamison Gas Co.,Erie,MARILLA,MEDINA,1,0,GK
1972,Moose Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1991,"Empire Exploration, Inc.",Cattaraugus,DAYTON,ONONDAGA-BASS ISLAND,4,0,GK
1985,"Miller, Connie S.",Erie,HAMBURG,MEDINA,1,0,
1982,"J M Resources, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1984,National Fuel Gas Supply Corp.,Steuben,JASPER,ORISKANY,0,1,
1975,"Local Energy, Inc.",Chautauqua,POMFRET,MEDINA,0,4,
1973,"Paragon Resources, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,0,2,
1985,"Pan Energy Company, Inc.",Genesee,PEMBROKE,MEDINA,1,0,GK
1999,Seneca Resources Corporation,Allegany,WILLING,ORISKANY,2,0,GK
1986,"Bounty Holdings, Incorporated",Chautauqua,KIANTONE,MEDINA,2,0,"GK,GX"
1986,Columbia Gas Transmission Corp.,Chautauqua,CHARLOTTE,MEDINA,0,1,
1997,"Subsea Oil & Gas, Inc.",Erie,ELMA,MEDINA,1,1,GK
1978,NYS Natural Gas Co.,Erie,HAMBURG,MEDINA,1,0,GK
1968,"Glass,  Theodore G.",Chautauqua,BUSTI,GLADE,0,0,OB
1998,"Remington, Donald",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1977,"Gallets, Clair F",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1994,"Arrowhead Gas Producers, Inc.",Chautauqua,ELLICOTT,MEDINA,2,0,GH
1975,"Edgecliff Resources, Inc.",Chautauqua,NORTH HARMONY,MEDINA,0,1,
1999,"Geo Ventures, Inc.",Erie,NORTH COLLINS,MEDINA,2,0,GX
1998,"20 Bliss Street, Inc.",Chautauqua,DUNKIRK,MEDINA,2,0,GK
1979,"Conewango Valley Mills, Inc.",Cattaraugus,CONEWANGO,GLADE,3,0,OA
1975,"Smith,  Walton O.",Chautauqua,ARKWRIGHT,MEDINA,2,0,GK
1973,"Young, Glenn",Chautauqua,BUSTI,GLADE,0,0,OB
1989,Exit 17 Truck Service,Cattaraugus,COLD SPRING,UPPER DEVONIAN,0,0,
1988,Petroleum Security Corp.,Wyoming,BENNINGTON,MEDINA,1,3,"GH,GK"
1989,Estate of James D. Greene,Allegany,ALMA,RICHBURG,0,0,OA
1983,Cumberland Oil Corp.,Chautauqua,ARKWRIGHT,MEDINA,13,0,
1994,"Marquisee, Joseph A.",Oswego,WILLIAMSTOWN,TRENTON,1,0,
1996,"Kellner, C. Fred",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1997,"Torrey, Martha M.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OD
1978,"Rumsey,  Adrian",Chemung,VAN ETTEN,ORISKANY,0,1,
1993,"Bouquin, Fred C Jr",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1982,Tipperary Oil & Gas Corp.,Oswego,WILLIAMSTOWN,TRENTON,0,2,
1987,"Eclipse Management Assoc., Inc",Chautauqua,NORTH HARMONY,MEDINA,0,0,GK
1991,Estate of Helmut & Sonja Diehl,Cattaraugus,FREEDOM,MEDINA,0,0,
1994,"Smith,  Alice E.",Cayuga,OWASCO,QUEENSTON,1,0,
1996,Altec Specialty Steel Corp.,Chautauqua,DUNKIRK,MEDINA,2,1,
1977,"Love,  Leon H.",Allegany,ALMA,RICHBURG,0,0,
1999,"Wilkes Energy, Inc.",Chautauqua,CARROLL,MEDINA,2,0,GX
1967,Haskins Oil Co.,Allegany,,RICHBURG,0,0,OB
1999,Great Lakes Energy Partners,Chautauqua,GERRY,MEDINA,5,0,"GH,GK"
1986,"Templeton Energy,  Inc.",Erie,MARILLA,MEDINA,1,0,GK
1969,Consolidated Gas Supply Corp.,Madison,LEBANON,HERKIMER-ONEIDA,5,0,GX
1975,Mamalu & Co.,Chautauqua,,MEDINA,0,1,
1988,"Midwest Exploration, Inc.",Erie,ELMA,MEDINA,1,0,"GK,GX"
1977,"McNamera, John J.",Erie,,,1,0,
1991,"Weil Resources, Inc.",Erie,EVANS,MEDINA,9,0,"GK,GX"
1987,Walker Exploration & Production Corp.,Chautauqua,RIPLEY,MEDINA,57,0,GK
1993,U S Energy Development Corp.,Chautauqua,SHERMAN,ONONDAGA-BASS ISLAND,0,0,"OA,GH"
1973,Messer Oil Corp.,Cattaraugus,,BRADFORD,0,0,OA
1998,"Shelex Drilling, Inc.",Chautauqua,SHERMAN,MEDINA,2,0,
1991,Dunning & Barnes Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1974,Hughes Oil Co.,Allegany,SCIO,RICHBURG,0,1,OA
1999,"Shelex Drilling, Inc.",Chautauqua,NORTH HARMONY,BASS ISLAND,0,0,OD
1984,National Fuel Gas Supply Corp.,Erie,EDEN,MEDINA,3,0,
1986,"Winter's Railroad Service, Inc",Erie,NORTH COLLINS,MEDINA,0,2,
1999,Falconer Central School District,Chautauqua,ELLICOTT,MEDINA,1,0,
1992,Byron-Bergen Central School,Genesee,BERGEN,MEDINA,2,0,
1998,"Eastern States Energy, Inc.",Erie,HAMBURG,MEDINA,1,0,
1985,"Devlin,  W Festate",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1990,Meridian Exploration Corp.,Seneca,VARICK,ROCHESTER SHALE,1,0,GX
1981,"Martiny, Charles",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1981,"Westmin Resources,  Inc.",Livingston,NUNDA,MEDINA,0,2,
1978,"Pedestal Oil Co., Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1986,"Joyce, Genevieve",Allegany,ANDOVER,FULMER VALLEY,3,0,OB
1979,"Pagels, James",Allegany,WELLSVILLE,FULMER VALLEY,0,0,
1990,Tipperary Oil & Gas Corp.,Oswego,WILLIAMSTOWN,TRENTON,0,1,
1999,"GFS Energy, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GH
1980,Gold Wings Ltd.,Chautauqua,CHAUTAUQUA,MEDINA,0,1,
1984,Columbia Gas Transmission Corp.,Cattaraugus,CONEWANGO,MEDINA,0,1,
1977,Ketchurian & Co.,Chautauqua,DUNKIRK,MEDINA,0,1,
1982,"Morse, Terry S",Chautauqua,PORTLAND,MEDINA,1,0,GK
1999,"GFS Energy, Inc.",Chautauqua,ELLICOTT,MEDINA,2,0,GK
1997,"Swanson, Herman",Chautauqua,STOCKTON,MEDINA,1,0,
1991,Flanigan Brothers,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1995,L. W. Resources,Erie,NEWSTEAD,MEDINA,8,1,"GE,GX"
1988,U S Energy Development Corp.,Erie,SARDINIA,MEDINA,6,1,GK
1989,Estate of Edward Eckstrom,Chautauqua,BUSTI,GLADE,0,0,
1997,Cal Ban Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1982,"Dust Bowl Oil Company, Inc.",Allegany,WIRT,RICHBURG,0,0,OB
1975,Lenco Drilling Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OC
1999,"Stedman Energy, Inc.",Chautauqua,CHERRY CREEK,MEDINA,5,1,GX
1987,"Fairmont Oil Co., Inc.",Cattaraugus,FARMERSVILLE,BRADFORD,0,0,
1981,"Bounty Holdings, Incorporated",Chautauqua,ELLICOTT,MEDINA,0,8,
1985,"Lenape Resources Corp., The",Wyoming,ORANGEVILLE,MEDINA,0,1,
1977,"Hopkins, Angela",Allegany,BOLIVAR,RICHBURG,0,0,OB
1996,"Karcher, Walter Estate",Allegany,CENTERVILLE,UNKNOWN,0,1,
1994,Columbia Natural Resources  LLC,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GH
1988,"Ebenezer Oil Co., Inc.",Allegany,SCIO,RICHBURG,0,0,OB
1992,"Ardent Resources, Inc.",Ontario,GENEVA,MEDINA-QUEENSTON,2,1,GI
1980,National Fuel Gas Supply Corp.,Erie,BRANT,MEDINA,1,0,
1998,"Zittel, Kenneth D.",Erie,CONCORD,MEDINA,2,0,
1997,"Lenape Resources, Inc.",Chautauqua,VILLENOVA,MEDINA,25,0,GK
1984,Root Contracting,Allegany,SCIO,RICHBURG,0,0,
1999,Lenacre Oil Co.,Chautauqua,BUSTI,GLADE,0,0,OD
1993,"GFS Energy, Inc.",Steuben,CANISTEO,UPPER DEVONIAN,0,1,
1984,"Amos Zittel & Sons, Inc.",Erie,EDEN,MEDINA,4,0,
1997,"Cordova Resources, Inc.",Chautauqua,POMFRET,MEDINA,0,1,
1989,"J & J Realty, Inc.",Erie,NORTH COLLINS,MEDINA,1,0,GK
1996,"Briggs, George & Marjorie",Erie,AURORA,AKRON,5,0,GK
1977,"McKee, Robert S",Allegany,WELLSVILLE,RICHBURG,0,0,
1971,Sylvania Corp.,Steuben,JASPER,ORISKANY,2,0,GX
1984,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,BRADFORD,0,0,"OB,OC"
1983,Estate of  Richard G Smith,Allegany,GENESEE,RICHBURG,0,0,
1990,"Brown, Maude S.",Allegany,WIRT,RICHBURG,0,1,
1977,National Fuel Gas Supply Corp.,Chautauqua,PORTLAND,MEDINA,1,0,
1995,Columbia Natural Resources  LLC,Chautauqua,SHERMAN,MEDINA,2,0,GH
1975,"Borglum, Elsie J.",Yates,,,1,0,
1985,"J & J Realty, Inc.",Erie,NORTH COLLINS,MEDINA,1,0,GK
1998,"Nornew, Inc.",Cattaraugus,RANDOLPH,MEDINA,5,0,
1978,Larson Larson & Larson,Chautauqua,BUSTI,GLADE,0,0,"OA,OB"
1975,Gilmore Paul Jr.,Allegany,BOLIVAR,,0,0,
1986,National Fuel Gas Supply Corp.,Erie,BRANT,MEDINA,0,4,
1985,K-Arcy Corp.,Allegany,ALMA,RICHBURG,0,0,OB
1989,C.J. Gas,Chautauqua,WESTFIELD,MEDINA,0,1,
1997,"Lebarron, Paul",Steuben,TROUPSBURG,FULMER VALLEY,0,1,
1996,Lomak Operating Company,Erie,BOSTON,MEDINA,3,0,GK
1972,Norris Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1994,Mother of Divine Grace Church,Erie,CHEEKTOWAGA,MEDINA,1,0,
1968,Iroquois Gas Corp.,Genesee,PAVILION,MEDINA,4,0,GX
1998,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,1,0,
1999,Collins Oil Co.,Allegany,SCIO,RICHBURG,0,0,
1991,B B & K Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,"OB,OC"
1992,"Lenape Resources Corp., The",Chautauqua,KIANTONE,MEDINA,1,0,GK
1995,Meridian Exploration Corp.,Chautauqua,POMFRET,MEDINA,2,0,GC
1989,"American Penn Energy,  Inc.",Erie,NORTH COLLINS,MEDINA,2,0,GK
1994,"Vogel, Stasia Zoladz",Erie,EVANS,MEDINA,1,0,
1991,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,MEDINA,6,0,GK
1990,"Dick, James F Jr",Allegany,WIRT,RICHBURG,4,1,
1984,"Lenape Resources Corp., The",Wyoming,COVINGTON,MEDINA,14,0,GK
1998,"Masterson, Michael",Erie,AURORA,MEDINA,1,0,
1999,"Potter , Linford",Allegany,,,0,0,
1983,"Universal Resources Holdings, Inc. J.V.1982-B",Chautauqua,GERRY,BASS ISLAND,1,0,
1986,Gypsum Energy Management Co.,Genesee,PEMBROKE,MEDINA,1,4,"GR,GX"
1972,Dan Gernatt Farms,Erie,NORTH COLLINS,MEDINA,1,0,
1999,"Eclipse Management Assoc., Inc",Chautauqua,WESTFIELD,MEDINA,4,4,GK
1986,"Envirogas, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,2,0,"GH,GK,GX"
1987,Panama Central School District,Chautauqua,HARMONY,MEDINA,1,0,
1980,Tipperary Oil & Gas Corp.,Oswego,WILLIAMSTOWN,TRENTON,0,3,
1982,"Bounty Holdings, Incorporated",Chautauqua,POLAND,MEDINA,0,5,
1994,"Universal Resources Holdings, Incorporated",Chautauqua,ARKWRIGHT,MEDINA,2,0,GK
1975,Ginell Oil & Gas Association.,Erie,EVANS,MEDINA,0,2,GK
1995,Baker & Odonnell Dev. Co.,Allegany,ANDOVER,FULMER VALLEY,0,0,
1984,"Vanscoy, James S & Regina M.",Cattaraugus,CARROLLTON,BRADFORD,0,0,OB
1967,Sprague Oil Co.,Allegany,,,0,0,OB
1986,Westinghouse Electric Corp.,Erie,CHEEKTOWAGA,MEDINA,1,0,
1995,Potter & Childs,Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OC
1999,Belden & Blake Corporation,Chautauqua,POMFRET,MEDINA,99,6,GK
1994,"Price, Murry",Chautauqua,CHAUTAUQUA,MEDINA,2,0,GK
1992,Columbia Natural Resources  LLC,Chautauqua,CHERRY CREEK,MEDINA,1,0,GH
1988,"Seibel, William E",Erie,LANCASTER,MEDINA,1,0,
1999,"Decker, James K. & Tiffany J.",Chautauqua,BUSTI,GLADE,0,0,OA
1983,"Envirogas, Inc.",Chautauqua,ELLERY,MEDINA,0,7,
1995,Heitman Gas,Chautauqua,RIPLEY,MEDINA,1,0,GK
1988,"Guzzetta, Joseph & Carlyn",Cattaraugus,PERRYSBURG,MEDINA,1,0,
1974,"Niagara Frontier Meth Home,Inc",Erie,AMHERST,MEDINA,1,0,
1984,Estate of  Richard G Smith,Allegany,BOLIVAR,RICHBURG,0,0,
1992,Freeman Oil Co.,Allegany,AMITY,SCIO,0,0,OC
1983,Shawnee Operating Co.,Erie,NORTH COLLINS,MEDINA,2,0,
1999,"Winter, Edwin R. Estate of",Erie,NORTH COLLINS,MEDINA,2,0,
1990,Columbia Natural Resources  LLC,Chautauqua,CLYMER,ONONDAGA-BASS ISLAND,1,0,OB
1991,"Brown, Edward J. and Anne D.",Seneca,FAYETTE,QUEENSTON,1,0,
1989,Gypsum Energy Management Co.,Genesee,PEMBROKE,MEDINA,1,0,GR
1991,"Geo Ventures, Inc.",Erie,CONCORD,AKRON,1,0,
1975,Consolidated Gas Supply Corp.,Wyoming,COVINGTON,MEDINA,0,1,
1984,"Envirogas, Inc.",Chautauqua,NORTH HARMONY,MEDINA,9,0,GH
1985,National Fuel Gas Supply Corp.,Allegany,INDEPENDENCE,FULMER VALLEY,0,4,
1995,"Reserve Gas Company, Inc.",Genesee,DARIEN,MEDINA,17,2,GN
1975,Goodman Pipe Co.,Cattaraugus,DAYTON,MEDINA,0,0,
1997,"Lefort, Marian G.",Wyoming,SHELDON,MEDINA,1,0,
1970,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1970,Iroquois Gas Corp.,Chautauqua,HANOVER,MEDINA,4,0,GX
1987,"Sheshunoff, Alex",Wyoming,ARCADE,MEDINA,2,0,GU
1983,Tipperary Oil & Gas Corp.,Onondaga,LYSANDER,TRENTON,0,1,
1997,Seneca Resources Corporation,Erie,COLLINS,AKRON,1,0,GK
1995,"Decker, James K. & Tiffany J.",Chautauqua,BUSTI,GLADE,0,0,OA
1972,Meridian Exploration Corp.,Chautauqua,,MEDINA,0,0,
1991,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,ORISKANY,1,0,
1977,Meridian Exploration Corp.,Chautauqua,VILLENOVA,MEDINA,2,0,GK
1991,Evans-Brant (Lake Shore) Central School District,Erie,EVANS,MEDINA,3,1,
1997,"Kingsley, Edgar",Wyoming,COVINGTON,MEDINA,1,0,
1991,Iroquois Central School District,Erie,ELMA,MEDINA,1,0,
1998,Miller Gas Corp.,Wyoming,MIDDLEBURY,MEDINA,0,1,
1984,Timberlay Corp.,Erie,CLARENCE,MEDINA,0,5,
1985,Estate of Edward Eckstrom,Chautauqua,BUSTI,GLADE,0,0,OB
1990,TGX Corp.,Chautauqua,MINA,MEDINA,57,7,"GK,GQ"
1988,B B & K Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1984,Goldenrod Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1991,"Loree, Ann E.",Yates,BENTON,QUEENSTON,1,0,
1975,Lipke & Reger,Erie,CHEEKTOWAGA,MEDINA,0,1,
1968,Willets & Paul Corp.,Allegany,CLARKSVILLE,RICHBURG,0,0,
1990,Edisto Resources Corp.,Cattaraugus,RANDOLPH,MEDINA,57,2,"GH,OB"
1986,"Weil Resources, Inc.",Erie,AURORA,MEDINA,1,0,"GK,GX"
1988,"Day, James W",Allegany,ALMA,RICHBURG,0,0,OB
1989,"Cooper, Elton C",Allegany,ANDOVER,FULMER VALLEY,0,0,
1985,"Midwest Exploration, Inc.",Erie,BRANT,MEDINA,2,0,GU
1992,"Johnson, Daniel H",Chautauqua,BUSTI,GLADE,0,1,
1992,"Empire Exploration, Inc.",Chautauqua,HARMONY,MEDINA,1,0,GX
1981,Dunning Oil Co.,Allegany,GENESEE,RICHBURG,1,0,OB
1995,"Alden Aurora Gas Co.,  Inc.",Genesee,DARIEN,MEDINA,1,0,GN
1997,New York Gas & Oil Drilling Co,Genesee,DARIEN,MEDINA,42,1,GR
1996,Oily Ann Oil And Gas Inc.,Allegany,BOLIVAR,RICHBURG,0,2,
1988,"Fairmont Oil Co., Inc.",Allegany,CANEADEA,MEDINA,1,0,GX
1983,U S Energy Development Corp.,Chautauqua,GERRY,MEDINA,18,0,"GH,GK"
1999,"Pan Energy Company, Inc.",Erie,CONCORD,MEDINA,1,1,GX
1987,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,0,0,
1976,Pratt Oil Co.,Allegany,ALMA,RICHBURG,0,0,OB
1998,"Ardent Resources, Inc.",Madison,LEBANON,ONEIDA,1,0,GZ
1987,Berea Oil & Gas Corp.,Chautauqua,CHARLOTTE,MEDINA,4,1,GH
1998,"Lenape Resources, Inc.",Chautauqua,CHERRY CREEK,MEDINA,5,0,GH
1988,"Eastern States Energy, Inc.",Erie,HAMBURG,MEDINA,2,0,"GK,GX"
1980,Dresser Trans Equipment Division,Erie,LANCASTER,MEDINA,0,1,
1971,"Suozzi, Daniel",Erie,AURORA,MEDINA,3,0,
1982,"Lenape Resources Corp., The",Wyoming,JAVA,MEDINA,0,2,
1982,"Jones, Merle R",Chautauqua,BUSTI,GLADE,24,0,OB
1989,"Spaulding Composites Co., Inc.",Erie,TONAWANDA,MEDINA,0,3,
1973,Iroquois Gas Corp.,Wyoming,MIDDLEBURY,MEDINA,2,0,
1998,Attica Central School District,Wyoming,ATTICA,MEDINA,1,0,
1989,Arkwright Brine & Gas Co.,Chautauqua,ARKWRIGHT,MEDINA,5,1,GK
1969,Iroquois Gas Corp.,Erie,LANCASTER,MEDINA,15,1,GX
1987,U S Energy Development Corp.,Chautauqua,CHARLOTTE,MEDINA,0,2,"GK,GX"
1985,"Union Drilling,  Inc.",Seneca,FAYETTE,QUEENSTON,22,16,GX
1985,Vandermark Associates,Allegany,ALMA,ORISKANY,1,0,GK
1988,Regal Energy Limited,Erie,HAMBURG,MEDINA,1,0,GK
1986,U S Energy Development Corp.,Chautauqua,CHARLOTTE,MEDINA,1,0,"GH,GX"
1976,"McCormick, Neil",Steuben,GREENWOOD,PENNY & FULMER VALLEY,0,0,OB
1989,"Envirogas, Inc.",Chautauqua,ELLERY,MEDINA,5,0,GK
1973,Harder & Fanton,Allegany,WELLSVILLE,RICHBURG,0,0,
1990,"J M Resources, Inc.",Chautauqua,ARKWRIGHT,MEDINA,1,0,GK
1997,"Matrix Energy Development, Inc.",Erie,SARDINIA,MEDINA,1,0,GK
1986,U S Energy Development Corp.,Chautauqua,GERRY,BASS ISLAND,0,0,"GH,OB"
1985,"McGinnis, Tom",Allegany,WILLING,RICHBURG,0,0,OB
1985,"Keystone Energy Oil & Gas, Inc",Cattaraugus,PERSIA,MEDINA,104,0,"GK,GX"
1998,"Desert Gas Exploration, Inc.",Cattaraugus,,,0,1,
1990,"Bounty Group, Inc.",Chautauqua,HARMONY,MEDINA,1,3,GH
1996,L. W. Resources,Chautauqua,ARKWRIGHT,MEDINA,1,0,GK
1990,"Greene, Kenneth & Myrtle",Allegany,WIRT,RICHBURG,0,0,OB
1988,"Desert Gas Exploration, Inc.",Chautauqua,CHARLOTTE,MEDINA,8,0,GK
1993,Meridian Exploration Corp.,Chautauqua,POLAND,MEDINA,2,0,GC
1995,"Janusz, Joseph",Cayuga,THROOP,QUEENSTON,1,0,
1996,Meridian Exploration Corp.,Cayuga,AURELIUS,QUEENSTON,85,1,GX
1993,TGX Corp.,Chautauqua,STOCKTON,MEDINA,90,0,GK
1984,"B.C.R. Development, Inc.",Cattaraugus,PORTVILLE,BRADFORD,0,0,
1984,Maynard Oil Co.,Erie,BRANT,MEDINA,5,0,GK
1999,All Saints Lutheran Church,Erie,HAMBURG,MEDINA,1,0,
1986,"Union Drilling,  Inc.",Seneca,FAYETTE,QUEENSTON,1,0,GX
1978,Reese Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1979,"Thompson, Kenneth L",Erie,CLARENCE,MEDINA,1,0,
1998,Dorothy C.Baker Revocable Trust,Erie,ELMA,MEDINA,2,0,
1985,Silver Creek Drilling Corp.,Chautauqua,MINA,MEDINA,2,0,GK
1992,Moose Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OC
1982,"Hitchcock, Glen",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1992,"Cotton Well Drilling Company,  Inc.",Chautauqua,SHERMAN,MEDINA,5,0,GK
1993,Alden Central School District,Erie,ALDEN,MEDINA,1,0,
1999,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,4,1,GX
1990,"Estate of Potter, Joseph O",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,
1989,"Britz, Roger M.",Chautauqua,POMFRET,UPPER DEVONIAN,0,1,
1990,TGX Corp.,Cattaraugus,OTTO,MEDINA,5,0,GK
1975,Quaker State Corp.,Cattaraugus,OLEAN,BRADFORD,0,0,OB
1983,We Got Da Gas Ltd. Partnership,Chautauqua,PORTLAND,MEDINA,1,0,
1996,Belden & Blake Corporation,Chautauqua,CHERRY CREEK,MEDINA,9,0,GX
1978,Hunt Oil Co.,Allegany,ANDOVER,RICHBURG,0,1,
1988,"Eclipse Management Assoc., Inc",Chautauqua,HARMONY,MEDINA,3,0,GK
1992,Estate of Harold A. Steves,Cattaraugus,DAYTON,MEDINA,1,0,
1993,"Iantorno, Rubens",Allegany,BOLIVAR,RICHBURG,0,0,OC
1980,Cone Brothers,Genesee,STAFFORD,MEDINA,0,1,
1987,Perry Gas Co.,Wyoming,PERRY,MEDINA,1,0,"GH,GP"
1999,"Weil Resources, Inc.",Erie,WALES,ONONDAGA,0,4,
1985,"Templeton Energy,  Inc.",Chautauqua,SHERIDAN,MEDINA,17,0,GK
1986,Whiting Door Manufacturing Corp.,Erie,NEWSTEAD,MEDINA,1,0,
1996,"Lee Oil Company, Inc.",Chautauqua,CARROLL,UPPER DEVONIAN,0,1,
1983,"Appalachian Energy, Inc.",Chautauqua,BUSTI,MEDINA,14,1,GH
1995,"Nornew, Inc.",Chautauqua,BUSTI,MEDINA,39,5,"GH,GK"
1997,Dunning & Barnes Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OD
1983,"Ebenezer Oil Co., Inc.",Allegany,BOLIVAR,RICHBURG,0,0,
1994,"Desert Gas Exploration, Inc.",Chautauqua,STOCKTON,MEDINA,1,0,GK
1999,"Ireland, Frank J. & Laura",Wyoming,PERRY,MEDINA,1,0,
1981,Iroquois Central School District,Erie,ELMA,MEDINA,1,0,
1994,Keicher Brothers Enterprises,Wyoming,BENNINGTON,MEDINA,1,0,
1989,"Kayak Gas & Oil Co.,  Inc.",Erie,EVANS,MEDINA,4,2,GK
1986,"Lenape Resources Corp., The",Genesee,PAVILION,MEDINA,1,0,GK
1982,"Abarta Oil & Gas, Inc.",Erie,EVANS,MEDINA,4,0,GK
1992,National Fuel Gas Supply Corp.,Erie,ORCHARD PARK,MEDINA,4,0,GK
1994,"Dick, James F Jr",Allegany,WIRT,RICHBURG,15,0,
1995,Miller Brewing Co.,Cayuga,THROOP,QUEENSTON,8,0,GB
1986,"Thorpe, Marvin E",Chautauqua,BUSTI,GLADE,0,0,OB
1996,"Smith, Richard A.",Chautauqua,CHERRY CREEK,MEDINA,1,0,
1991,"Local Energy, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,GK
1995,"Jim Murphy Buick GMC, Inc.",Erie,CHEEKTOWAGA,MEDINA,1,0,
1996,"Eastern States Energy, Inc.",Erie,ORCHARD PARK,MEDINA,3,0,GK
1994,Belden & Blake Corporation,Erie,CONCORD,MEDINA,2,0,GX
1999,"Brown, David S.",Chautauqua,CHAUTAUQUA,MEDINA,4,0,GK
1991,"Everman, Henry G",Livingston,WEST SPARTA,HAMILTON,3,0,
1994,Schreiner Oil and Gas Inc.,Erie,ORCHARD PARK,MEDINA,2,0,GX
1989,"Kidder Exploration, Inc.",Erie,ELMA,MEDINA,1,0,"GK,GX"
1983,Miller Brewing Co.,Cayuga,SENNETT,QUEENSTON,2,0,
1998,"Borglum, Bruce",Yates,BENTON,QUEENSTON,1,0,
1988,"Copper Ridge Oil, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1999,"GFS Energy, Inc.",Chautauqua,STOCKTON,MEDINA,1,0,GK
1974,National Fuel Gas Supply Corp.,Erie,,MEDINA,3,11,
1994,"Taylor, Gilbert M",Allegany,BOLIVAR,RICHBURG,0,0,
1997,Sisters of Mercy - Buffalo,Erie,ORCHARD PARK,MEDINA,1,0,
1986,"Warner Bros Well Drilling, Inc",Erie,NEWSTEAD,MEDINA,6,0,GK
1998,Village of Depew,Erie,LANCASTER,MEDINA,3,0,
1996,"Pefley Oil & Gas, Inc.",Chautauqua,BUSTI,GLADE,0,0,OA
1992,"Weil Resources, Inc.",Cattaraugus,EAST OTTO,MEDINA,4,2,GK
1971,"Madison,  Neil F.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1990,"SCG Gas Quest, Inc.",Erie,BRANT,MEDINA,8,0,"GK,GX"
1986,"Weil Resources, Inc.",Erie,ELMA,MEDINA,1,0,"GK,GX"
1985,Conklin Oil,Allegany,BOLIVAR,RICHBURG,0,0,OB
1986,"Remington, Donald",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1991,"Sprague, Edward Jr",Cattaraugus,PERRYSBURG,AKRON,1,0,
1977,Millar Supply Co.,Cayuga,,,0,0,
1987,"Meeder, William H",Wyoming,MIDDLEBURY,MEDINA,0,1,
