CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50055957,LAO JIE HOT POT,Brooklyn,811,53 STREET,11220.0,7184310026,Chinese,U,10F,Cycle Inspection / Re-inspection,BK34
40399279,POMODORO RISTORANTE,Manhattan,229,COLUMBUS AVENUE,10023.0,2127213009,Italian,B,,Administrative Miscellaneous / Initial Inspection,MN14
50041904,MAMBI EXPRESS,Manhattan,1318,SAINT NICHOLAS AVENUE,10033.0,2129231318,Latin American,F,08A,Cycle Inspection / Initial Inspection,MN36
41539844,SAIGON MARKET,Manhattan,9193,UNIVERSITY PLACE,,2129823691,Southeast Asian,F,04M,Cycle Inspection / Initial Inspection,
50068435,JACK'S STIR BREW COFFEE,Manhattan,139,READE STREET,10013.0,2125711700,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN24
41387793,PAOLA'S,Manhattan,1295,MADISON AVENUE,10128.0,2127941890,Italian,P,02G,Cycle Inspection / Initial Inspection,MN40
50033075,TORISHIN,Manhattan,362,WEST   53 STREET,10019.0,2127570108,Japanese,U,04L,Cycle Inspection / Re-inspection,MN15
50057443,VERITABLE,Manhattan,1201,2 AVENUE,10065.0,2127530600,American,P,02B,Cycle Inspection / Initial Inspection,MN31
40694767,NEW YORK LUNCHEONETTE,Manhattan,135,EAST   50 STREET,10022.0,2128380165,American,F,08A,Cycle Inspection / Initial Inspection,MN19
50047049,PEGGY DEMPSEYS,Queens,6414,FLUSHING AVE,11378.0,7183263707,American,D,10B,Cycle Inspection / Re-inspection,QN30
50058794,JADE GARDEN,Bronx,2413,WESTCHESTER AVENUE,10461.0,7188634693,Chinese,D,09C,Cycle Inspection / Initial Inspection,BX59
41242148,GABBY O'HARA'S,Manhattan,123,WEST   39 STREET,10018.0,2122788984,Irish,U,04N,Cycle Inspection / Re-inspection,MN17
50074726,BEETLE HOUSE,Manhattan,308,EAST    6 STREET,10003.0,6465104786,American,P,05D,Pre-permit (Operational) / Initial Inspection,MN22
50063627,JOE & THE JUICE,Manhattan,1350,AVENUE OF THE AMERICAS,10019.0,917_566_57,"Juice, Smoothies, Fruit Salads",F,06C,Pre-permit (Operational) / Initial Inspection,MN17
50079366,MARINARA PIZZA,Manhattan,985,1 AVENUE,10022.0,9172612147,Pizza,F,04L,Pre-permit (Operational) / Initial Inspection,MN19
50015757,JOE'S PIZZA & PASTA,Queens,5607,MARATHON PKWY,11362.0,7182291300,Pizza,D,10B,Cycle Inspection / Initial Inspection,QN45
50075227,DIY KARAOKE,Queens,20-07,127 STREET,11356.0,7183531999,Chinese,U,10F,Pre-permit (Operational) / Compliance Inspection,QN23
41618266,KISSENA CAFE,Queens,60-04,KISSENA BOULEVARD,11355.0,7188860689,Chinese,F,08C,Cycle Inspection / Initial Inspection,QN62
50049322,PREGO'S PIZZA,Bronx,1011,MACE AVENUE,10469.0,7184055111,Pizza,F,04M,Cycle Inspection / Initial Inspection,BX07
41601438,COOPER'S CRAFT & KITCHEN,Manhattan,87,2 AVENUE,10003.0,6466062384,American,U,09A,Cycle Inspection / Initial Inspection,MN22
50046118,VIVI BUBBLE TEA,Manhattan,226,EAST   14 STREET,10003.0,2127778988,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN22
41521159,CITY SANDWICH,Manhattan,649,9 AVENUE,10036.0,6466843943,Sandwiches/Salads/Mixed Buffet,U,04L,Cycle Inspection / Initial Inspection,MN15
50075350,PRIK THAI KITHCEN,Queens,47-16,30 AVENUE,11103.0,7187771502,Thai,F,06F,Pre-permit (Operational) / Re-inspection,QN70
40393118,LA NUEVA VICTORIA RESTAURANT,Manhattan,2536,BROADWAY,10025.0,2128651810,Chinese/Cuban,D,06C,Cycle Inspection / Initial Inspection,MN12
41014875,CARNATION BAKERY,Queens,4605,KISSENA BOULEVARD,11355.0,7183218168,Bakery Products/Desserts,U,08A,Cycle Inspection / Re-inspection,QN52
41623268,MAGURO SUSHI,Manhattan,160,EAST   28 STREET,10016.0,2125108883,Japanese,D,02G,Cycle Inspection / Initial Inspection,MN21
50085402,OMG! PIZZA,Brooklyn,1307,MYRTLE AVENUE,11221.0,8452484430,Pizza,D,08A,Cycle Inspection / Re-inspection,BK78
41328070,VILLABATE-ALBA PASTICCERIA,Brooklyn,7001,18 AVENUE,11204.0,7183318430,Bakery Products/Desserts,F,10F,Cycle Inspection / Initial Inspection,BK28
41503209,NYONYA,Brooklyn,2322,86 STREET,11214.0,7182650888,Chinese,O,10F,Cycle Inspection / Reopening Inspection,BK29
41721691,168 HI TEA,Queens,16711,UNION TURNPIKE,11366.0,7183801369,Chinese,U,08A,Cycle Inspection / Initial Inspection,QN38
50096395,STAR CAFE AU LAIT,Queens,3502,ASTORIA BLVD,11103.0,7186008034,Coffee/Tea,D,10E,Pre-permit (Operational) / Re-inspection,QN70
50002548,CARIFESTA RESTAURANT,Bronx,4251,WHITE PLAINS ROAD,10466.0,7183252261,Caribbean,P,02B,Cycle Inspection / Initial Inspection,BX62
50088628,SHORT STORIES,Manhattan,355,BOWERY,10003.0,9144713443,American,F,10B,Cycle Inspection / Initial Inspection,MN22
50097403,SWEETGREEN,Manhattan,606,1 AVENUE,10016.0,9175124728,Salads,D,06E,Pre-permit (Operational) / Initial Inspection,MN19
50004793,THE SHAKESPEARE,Manhattan,24,EAST   39 STREET,10016.0,6468376776,Eastern European,O,04L,Cycle Inspection / Reopening Inspection,MN20
41661089,JOHNSON BAR-B-Q,Bronx,790,EAST  163 STREET,10456.0,7184508181,Soul Food,D,06A,Cycle Inspection / Initial Inspection,BX35
41720851,BRAVO CAFE,Bronx,1410,UNIONPORT ROAD,10462.0,__________,American,U,04H,Cycle Inspection / Re-inspection,BX46
50060323,PIEROGI BOYS,Brooklyn,445,GOLD ST,11201.0,6464134488,Polish,D,02B,Cycle Inspection / Initial Inspection,BK38
41425805,NEW FRESCO TORTILLAS,Manhattan,63,READE STREET,10007.0,2127912438,Tex-Mex,D,22G,Cycle Inspection / Initial Inspection,MN24
50042219,KENNEDY FRIED CHICKEN,Bronx,297,EAST  170 STREET,10456.0,7184275407,Chicken,D,02B,Cycle Inspection / Re-inspection,BX14
50091437,THE PHO 5,Manhattan,594,3 AVENUE,10016.0,6462831888,Southeast Asian,D,10F,Pre-permit (Operational) / Initial Inspection,MN20
40594203,LA GOURMET,Manhattan,111,EAST   58 STREET,10022.0,2123080811,Californian,D,06C,Cycle Inspection / Initial Inspection,MN19
41290414,K LOVE Q CHINESE RESTAURANT,Bronx,1759,CROSBY AVENUE,10461.0,7188230262,Chinese,D,10B,Cycle Inspection / Re-inspection,BX10
50109098,ISLAND BUZZ CUISINE,Bronx,746,LYDIG AVENUE,10462.0,3476346996,,,,,BX49
50072003,FAUSTO,Brooklyn,348,FLATBUSH AVENUE,11238.0,9179091427,Italian,D,10I,Cycle Inspection / Initial Inspection,BK37
50033212,BUDDHA BODAI KOSHER VEGETARIAN RESTAURANT,Manhattan,77,MULBERRY STREET,10013.0,2122332921,Vegetarian,D,06C,Cycle Inspection / Initial Inspection,MN27
50074248,BAKE CULTURE,Manhattan,48,BOWERY,10013.0,6468582898,Bakery Products/Desserts,F,06D,Pre-permit (Operational) / Initial Inspection,MN27
41217329,ISLAND GRILL,Brooklyn,5501,GLENWOOD ROAD,11234.0,7185316281,Caribbean,F,02B,Cycle Inspection / Initial Inspection,BK58
50088412,VAN LEEUWEN ICE CREAM,Manhattan,61,WEST HOUSTON STREET,10012.0,7187011630,Frozen Desserts,P,10D,Pre-permit (Operational) / Initial Inspection,MN24
50067464,BLISS BOWL,Manhattan,275,GREENWICH STREET,10007.0,2127328888,Asian/Asian Fusion,U,02G,Cycle Inspection / Re-inspection,MN24
41705968,CAFE GALLERY,Brooklyn,2801,CONEY ISLAND AVENUE,11235.0,7186767979,Mediterranean,D,06D,Cycle Inspection / Initial Inspection,BK25
40581379,STARBUCKS,Queens,10712,CONTINENTAL AVENUE,11375.0,7187934057,Coffee/Tea,F,08A,Cycle Inspection / Initial Inspection,QN17
50000334,EL POLLO III,Brooklyn,8603,18 AVENUE,11214.0,7183313124,Spanish,F,06C,Cycle Inspection / Initial Inspection,BK28
50051014,LA PARADA RESTAURANT,Brooklyn,855,4 AVENUE,11232.0,7183690115,Latin American,F,02H,Cycle Inspection / Initial Inspection,BK32
40928956,HALE & HEARTY SOUP,Manhattan,30,ROCKEFELLER PLAZA,10112.0,2122652117,Soups/Salads/Sandwiches,D,08A,Cycle Inspection / Re-inspection,MN17
41702053,AU BON PAIN,Queens,26521,76 AVENUE,11004.0,7183741409,Soups/Salads/Sandwiches,B,,Cycle Inspection / Initial Inspection,QN44
50048872,XING SHUN DA RESTAURANT,Queens,4418,KISSENA BLVD,11355.0,7183211262,Chinese,D,08A,Cycle Inspection / Re-inspection,QN22
50034742,BLUJEEN,Manhattan,2143,FREDERICK DOUGLASS BOULEVARD,,2122561073,American,P,02B,Cycle Inspection / Initial Inspection,
41688644,MY JUICE SPOT AT ZUCCA BUCA FROZEN YOGURT,Queens,18816,UNION TURNPIKE,11366.0,7184798229,Frozen Desserts,D,10F,Cycle Inspection / Re-inspection,QN06
50070644,HOW GREEK IT IS TOO!,Staten Island,1734,VICTORY BOULEVARD,10314.0,7187204900,Greek,U,02I,Cycle Inspection / Initial Inspection,SI07
50045820,MIGHTY BOWL,Manhattan,120,MACDOUGAL STREET,10012.0,2127775750,Asian/Asian Fusion,D,02B,Cycle Inspection / Initial Inspection,MN23
50007927,COME & GET SUM FISH & CHIPS,Bronx,791,EAST  163 STREET,10456.0,3475914429,Seafood,D,06A,Cycle Inspection / Re-inspection,BX35
50007121,SLICE OF BROOKLYN INC.,Brooklyn,849,4 AVENUE,11232.0,7184992121,Pizza,G,06C,Cycle Inspection / Re-inspection,BK32
40662196,LUCIEN RESTAURAUNT,Manhattan,14,1 AVENUE,10009.0,2122606481,French,F,08A,Cycle Inspection / Initial Inspection,MN22
40402407,UNION CLUB OF CITY OF NEW YORK,Manhattan,101,EAST   69 STREET,10021.0,2127345400,French,D,10H,Cycle Inspection / Re-inspection,MN40
50093687,J & K GOURMET,Queens,2302,COLLEGE POINT BLVD,11356.0,7183534111,Chinese,F,20F,Administrative Miscellaneous / Initial Inspection,QN23
50050188,LA CALETA ECUATORIANA,Brooklyn,1529,GATES AVENUE,11237.0,7184188050,Latin American,D,02B,Cycle Inspection / Initial Inspection,BK77
50083647,787 COFFEE,Manhattan,131,EAST    7 STREET,10009.0,6466492774,Coffee/Tea,D,04N,Cycle Inspection / Re-inspection,MN22
41686846,EL DIAMANTE RESTAURANT,Bronx,4371,3 AVENUE,10457.0,7183673995,Spanish,D,04N,Cycle Inspection / Re-inspection,BX01
41166360,TANTRA LOUNGE,Queens,3550,31 STREET,11106.0,7189374574,Latin American,D,04H,Cycle Inspection / Re-inspection,QN70
41378862,UMI SUSHI JAPANESE CUISINE,Brooklyn,215,BRIGHTON BEACH AVENUE,11235.0,7187693338,Japanese,D,04C,Cycle Inspection / Initial Inspection,BK19
50033694,VIRGINIA'S,Manhattan,647,E 11TH ST,10009.0,2126580182,American,F,04L,Cycle Inspection / Initial Inspection,MN28
41166704,MAESTRO CATERERS,Bronx,1703,BRONXDALE AVENUE,10462.0,7187928844,American,F,10B,Cycle Inspection / Initial Inspection,BX37
40372596,TROPICAL HOUSE BAKING CO.,Brooklyn,267,SCHENECTADY AVENUE,11213.0,7187739523,Bakery Products/Desserts,D,06A,Cycle Inspection / Initial Inspection,BK61
50043212,EXITO BAR & LOUNGE,Bronx,960,EAST  165 STREET,10459.0,7183285682,Spanish,D,10B,Cycle Inspection / Re-inspection,BX33
50053555,LENWICH 68TH,Manhattan,1269,1 AVENUE,10065.0,2122880852,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,MN31
50086142,SPICY MOON VEGETARIAN SZECHUAN,Manhattan,328,EAST    6 STREET,10003.0,6464298471,Vegan,F,04L,Cycle Inspection / Initial Inspection,MN22
50047379,THE ROSEMONT,Brooklyn,63,MONTROSE AVENUE,11206.0,3476787262,American,F,10F,Cycle Inspection / Initial Inspection,BK90
40482600,WINTER GARDEN THEATER,Manhattan,1634,BROADWAY,10019.0,2125867610,American,F,18F,Administrative Miscellaneous / Initial Inspection,MN17
50051016,LOVE MAMA,Manhattan,174,2 AVENUE,10003.0,9174057868,Asian/Asian Fusion,G,04N,Cycle Inspection / Re-inspection,MN22
50017098,ZUMA NEW YORK,Manhattan,261,MADISON AVENUE,10016.0,2125449862,Japanese,D,04N,Cycle Inspection / Re-inspection,MN20
50053703,JOHN'S FRIED CHICKEN,Bronx,5225,BROADWAY,10463.0,6464914042,Chicken,G,04A,Cycle Inspection / Re-inspection,MN01
50016150,BUTTAH,Queens,377,ONDERDONK AVENUE,11385.0,6468955836,Bakery Products/Desserts,D,22F,Cycle Inspection / Initial Inspection,QN20
41694244,MR. BRUNO'S PIZZA,Queens,7563,31 AVENUE,11370.0,7186518111,Pizza,D,08A,Cycle Inspection / Initial Inspection,QN28
40582271,LECHON HORNADO ECUATORIANO,Queens,7618,ROOSEVELT AVENUE,11372.0,7182057357,Latin American,D,02B,Cycle Inspection / Re-inspection,QN29
50087123,POPEYES,Bronx,4399,WHITE PLAINS ROAD,10466.0,7186531100,Chicken,G,04L,Pre-permit (Operational) / Initial Inspection,BX62
50001693,ANKA GRILL,Manhattan,642,LEXINGTON AVENUE,10022.0,6466926494,Turkish,U,02A,Cycle Inspection / Re-inspection,MN19
50011947,SHOGUN SUSHI,Queens,9516,QUEENS BLVD,11374.0,7188964000,Japanese,D,10F,Cycle Inspection / Re-inspection,QN18
50067549,KINSHIP COFFEE,Queens,3214,STEINWAY ST,11103.0,6464687149,Coffee/Tea,U,02G,Cycle Inspection / Initial Inspection,QN70
41631052,ONE STOP BEER SHOP,Brooklyn,134,KINGSLAND AVENUE,11222.0,7185990128,American,S,22C,Administrative Miscellaneous / Re-inspection,BK90
50086963,TAILFEATHER,Brooklyn,581,MYRTLE AVENUE,11205.0,6468536970,American,D,10H,Pre-permit (Operational) / Initial Inspection,BK69
40674684,BURGER KING,Queens,21603,MERRICK BOULEVARD,11413.0,7185283158,Hamburgers,U,04N,Cycle Inspection / Initial Inspection,QN66
41172672,WENG'S PALACE,Manhattan,304,WEST   40 STREET,10018.0,2128686868,Chinese,D,10F,Cycle Inspection / Re-inspection,MN15
41567919,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Bronx,1293,FULTON STREET,,7186220555,Caribbean,F,02B,Cycle Inspection / Re-inspection,
50046034,LEO'S PIZZA,Brooklyn,2726,MERMAID AVENUE,11224.0,7189965575,Pizza,F,08A,Cycle Inspection / Re-inspection,BK21
41209713,JADE EATERY AND LOUNGE,Queens,1,STATION SQUARE,11375.0,7187932203,Asian/Asian Fusion,D,10F,Cycle Inspection / Re-inspection,QN17
40945691,SANTA FE GRILL & BAR,Bronx,6025,BROADWAY,10471.0,7185695095,Mexican,D,04L,Cycle Inspection / Re-inspection,BX22
41640893,OSAKA SUSHI,Brooklyn,1328,SHEEPSHEAD BAY ROAD,11235.0,7187585888,Japanese,D,10F,Cycle Inspection / Re-inspection,BK17
40858996,FABIANE'S CAFE & PASTRY,Brooklyn,142,NORTH    5 STREET,11211.0,7182189632,Bakery Products/Desserts,P,10B,Cycle Inspection / Initial Inspection,BK73
40567158,CAFFE NAPOLI,Manhattan,191,HESTER STREET,10013.0,2122268705,Italian,F,08A,Cycle Inspection / Initial Inspection,MN24
41428009,LOS FLORENCIOS,Brooklyn,1479,MYRTLE AVENUE,11237.0,7183660399,Bakery Products/Desserts,D,10F,Cycle Inspection / Re-inspection,BK77
50054452,CHICK-FIL-A,Queens,90-15,QUEENS BOULEVARD,11373.0,7182711755,Chicken,D,10F,Cycle Inspection / Initial Inspection,QN29
41698723,FLORIDITA RESTAURANT,Manhattan,2276,12 AVENUE,10027.0,2126620090,Latin American,U,08A,Cycle Inspection / Re-inspection,MN06
50064329,ROSA'S PIZZA,Queens,3101,21ST ST,11106.0,7187261295,Pizza,F,02G,Cycle Inspection / Initial Inspection,QN70
50100549,RITZ DINER,Manhattan,1133,1 AVENUE,10065.0,2123194993,American,F,08A,Pre-permit (Operational) / Initial Inspection,MN31
50051936,ESO,Manhattan,2906,FREDERICK DOUGLASS BOULEVARD,,2122560008,American,D,10H,Inter-Agency Task Force / Initial Inspection,
40988528,LA STRADA PIZZERIA RESTAURANT,Brooklyn,5023,10 AVENUE,11219.0,7186868057,Pizza,U,04L,Cycle Inspection / Initial Inspection,BK88
50092339,CUTTERZ FISH & CHIPZ,Brooklyn,1610,NOSTRAND AVENUE,11226.0,7183605591,Caribbean,D,10F,Pre-permit (Non-operational) / Initial Inspection,BK95
41529703,ON THE ROCKS,Manhattan,696,10 AVENUE,10019.0,2122472055,American,D,10H,Cycle Inspection / Initial Inspection,MN15
41184581,BOROUGH RESTAURANT,Brooklyn,338,FRANKLIN AVENUE,11238.0,7182304728,American,D,04L,Cycle Inspection / Re-inspection,BK75
50099682,AMITABHA VEGETARIAN RESTAURANT,Queens,6824,FRESH MEADOW LN,11365.0,7184612100,Asian/Asian Fusion,D,06C,Pre-permit (Operational) / Re-inspection,QN38
41014435,YOLI RESTAURANT,Manhattan,274,EAST    3 STREET,10009.0,2124201075,Latin American,G,08A,Cycle Inspection / Initial Inspection,MN28
50081432,AUDREY BAKERY & CAFE,Manhattan,12,CHATHAM SQUARE,10038.0,2126089188,Bakery Products/Desserts,U,06D,Cycle Inspection / Initial Inspection,MN27
50079485,CARIDAD SEAFOOD RESTAURANT,Bronx,410,EAST TREMONT AVENUE,10457.0,7185836462,Latin American,U,04M,Cycle Inspection / Re-inspection,BX41
50018586,PARKSIDE COFFEE SHOP,Brooklyn,188,PARKSIDE AVENUE,11226.0,7182841914,American,F,08A,Cycle Inspection / Initial Inspection,BK42
41576495,EL POLLO INKA PERU,Queens,8912,NORTHERN BOULEVARD,11372.0,7185052822,Peruvian,F,02G,Cycle Inspection / Initial Inspection,QN28
41202176,TED'S MONTANA GRILL,Manhattan,110,WEST   51 STREET,10019.0,2122455220,American,U,04L,Cycle Inspection / Initial Inspection,MN17
40513059,LOS ANGELES BAKERY,Brooklyn,729,FLUSHING AVENUE,11206.0,7187827023,Bakery Products/Desserts,D,10B,Cycle Inspection / Initial Inspection,BK75
50100492,BAP JIP,Queens,2908,UNION ST,11354.0,7189614742,Korean,G,06E,Pre-permit (Operational) / Re-inspection,QN22
50043979,PFIZER CAFE,Manhattan,235,EAST   42 STREET,10017.0,2127332378,American,P,06C,Cycle Inspection / Initial Inspection,MN19
50081437,MISI,Brooklyn,325,KENT AVENUE,11249.0,3475663262,Italian,F,04N,Cycle Inspection / Initial Inspection,BK73
50072849,"DUN HUANG UPPER WEST SIDE, MELLOW TEA",Manhattan,1268,AMSTERDAM AVENUE,10027.0,6464764549,Chinese,D,02B,Pre-permit (Operational) / Re-inspection,MN09
50056830,A.W.O.L. BAR & GRILL,Manhattan,337,3 AVENUE,10010.0,6466829405,American,F,10F,Cycle Inspection / Initial Inspection,MN20
50007972,TWIST AND SMASH'D SPORTS,Queens,34-02,STEINWAY STREET,11101.0,7189376622,American,D,06D,Cycle Inspection / Re-inspection,QN70
50011059,PARDON MY FRENCH,Manhattan,103,AVENUE B,10009.0,2123589683,French,P,10F,Cycle Inspection / Initial Inspection,MN28
50074602,TORTILLAS KING,Brooklyn,7103,18 AVENUE,11204.0,7188855391,Tex-Mex,D,04O,Cycle Inspection / Re-inspection,BK28
50062365,H-YARD GOURMET DELI,Manhattan,450,9 AVENUE,10018.0,2128372896,Sandwiches,D,10H,Cycle Inspection / Re-inspection,MN13
50096198,WOW SUSHI & THAI,Brooklyn,1708,EAST   16 STREET,11229.0,7183363887,Japanese,F,10F,Pre-permit (Operational) / Re-inspection,BK44
50074674,CHINA THAI NY,Brooklyn,867,FLATBUSH AVENUE,11226.0,7184696800,Chinese,U,10F,Cycle Inspection / Initial Inspection,BK60
41521159,CITY SANDWICH,Manhattan,649,9 AVENUE,10036.0,6466843943,Sandwiches/Salads/Mixed Buffet,G,08A,Cycle Inspection / Initial Inspection,MN15
50053676,SBARRO,Manhattan,4007,BROADWAY,10032.0,3473846150,Pizza,D,10F,Cycle Inspection / Initial Inspection,MN36
50093284,CATRINA DELI RESTAURANT,Manhattan,2083,AMSTERDAM AVENUE,10032.0,6463536647,Mexican,G,05D,Pre-permit (Operational) / Initial Inspection,MN36
50073990,MOTTLEY KITCHEN,Bronx,402,EAST  140 STREET,10454.0,9293082099,American,U,08A,Cycle Inspection / Initial Inspection,BX39
41607795,HO'BRAH,Brooklyn,8618,3 AVENUE,11209.0,7186808226,Mexican,F,10F,Cycle Inspection / Initial Inspection,BK31
41044538,COOL ICE,Staten Island,1872,VICTORY BOULEVARD,10314.0,3474665528,Frozen Desserts,F,10F,Cycle Inspection / Initial Inspection,SI07
50092973,MILAN PIZZA & CHICKEN,Brooklyn,66,GRAHAM AVENUE,11206.0,3479160904,Chicken,F,06F,Pre-permit (Operational) / Initial Inspection,BK90
40761262,CIRCLE IN THE SQUARE THEATRE,Manhattan,1633,BROADWAY,10019.0,2126641591,American,D,08A,Cycle Inspection / Initial Inspection,MN17
50043181,LA LOBA CANTINA,Brooklyn,709,CHURCH AVENUE,11218.0,3472951141,Mexican,D,10D,Cycle Inspection / Initial Inspection,BK40
40380592,MONTERO BAR & GRILL,Brooklyn,73,ATLANTIC AVENUE,11201.0,6467294129,American,D,10F,Cycle Inspection / Initial Inspection,BK09
41389861,WINE 30,Manhattan,41,EAST   30 STREET,10016.0,2124810197,Mediterranean,F,06C,Cycle Inspection / Initial Inspection,MN17
50081395,GOLDEN PALACE,Queens,4120,DELONG ST,11355.0,7188869588,Chinese,D,02G,Cycle Inspection / Initial Inspection,QN22
50100349,JERK HOUSE CARIBBEAN RESTAURANT,Manhattan,2143,ADAM CLAYTON POWELL JR BOULEVARD,,9176577477,Caribbean,D,02B,Pre-permit (Operational) / Re-inspection,
40812630,THE LOEB BOATHOUSE CENTRAL PARK,Manhattan,0,E 72ST CENTRAL PK DRIVE NORTH,,2125172233,American,D,06D,Cycle Inspection / Re-inspection,
40582103,MAMA'S FRIED CHICKEN,Manhattan,2158,8 AVENUE,10026.0,2125314595,Chicken,P,08A,Cycle Inspection / Initial Inspection,MN11
41617855,FENWICKS,Bronx,432,WEST  238 STREET,10463.0,7185434343,American,P,06D,Cycle Inspection / Initial Inspection,BX29
50044574,THE STRAND BISTRO,Manhattan,33,WEST   37 STREET,10018.0,2125844000,American,P,09C,Cycle Inspection / Initial Inspection,MN17
50043859,NEW EAST STAR,Bronx,987,WESTCHESTER AVENUE,10459.0,7185894338,Chinese,U,04M,Cycle Inspection / Initial Inspection,BX33
50078655,HANSHI BAOZI,Queens,4002,BOWNE ST,11354.0,9176871789,Chinese,F,08C,Pre-permit (Operational) / Initial Inspection,QN22
41248845,CAFE CHILI,Brooklyn,172,COURT STREET,11201.0,7182600066,Thai,F,10I,Cycle Inspection / Initial Inspection,BK33
40371727,LA PALINA RESTAURANT,Brooklyn,159,AVENUE O,11204.0,7182369764,Italian,P,04L,Cycle Inspection / Initial Inspection,BK29
50011784,HALAL RESTAURANT,Brooklyn,1174,FULTON STREET,11216.0,3474057708,African,U,04N,Cycle Inspection / Re-inspection,BK69
50055329,MANJARES MEXICO,Queens,4408,BROADWAY,11103.0,7184298933,Mexican,D,10I,Pre-permit (Operational) / Initial Inspection,QN70
41343242,EAST PACIFIC,Staten Island,2655,RICHMOND AVENUE,10314.0,7183702225,Asian/Asian Fusion,F,08A,Cycle Inspection / Initial Inspection,SI24
41161594,SMOOCH,Brooklyn,266,CARLTON AVENUE,11205.0,7186244075,Coffee/Tea,F,04N,Cycle Inspection / Initial Inspection,BK68
50072111,MIS ANTOJOS COFFEE SHOP,Queens,5406,ROOSEVELT AVE,11377.0,3476653088,Spanish,U,04J,Cycle Inspection / Initial Inspection,QN63
50007972,TWIST AND SMASH'D SPORTS,Queens,34-02,STEINWAY STREET,11101.0,7189376622,American,D,10H,Cycle Inspection / Re-inspection,QN70
41247333,DELICIAS MANABITAS RESTAURANT,Queens,4205,35 AVENUE,11101.0,7183492302,Latin American,U,04N,Cycle Inspection / Re-inspection,QN70
40394560,MARUMI,Manhattan,546,LA GUARDIA PLACE,10012.0,2129797055,Japanese,D,10F,Cycle Inspection / Re-inspection,MN23
50001058,EL BLOQUE DELI,Queens,13207,JAMAICA AVE,11418.0,7187390330,Spanish,D,09B,Cycle Inspection / Re-inspection,QN54
50044518,GOLD BAR A BT5,Manhattan,4,PENN PLZ,10121.0,2124656273,American,D,10F,Cycle Inspection / Initial Inspection,MN17
50045196,CAFE RAE'S,Queens,8229,164TH ST,11432.0,7183800029,Sandwiches,U,04N,Cycle Inspection / Re-inspection,QN38
41094080,FOOTPRINTS CAFE,Brooklyn,1521,SURF AVENUE,11224.0,7182652530,Caribbean,D,06A,Cycle Inspection / Re-inspection,BK21
50041569,CEYLON CURRY,Staten Island,324,VICTORY BOULEVARD,10301.0,3474665338,Indian,D,02B,Cycle Inspection / Re-inspection,SI37
41213051,OVELIA RESTAURANT,Queens,34-01,30 AVENUE,11103.0,7187217217,Greek,F,04L,Cycle Inspection / Initial Inspection,QN70
50049765,ANGELO'S PIZZA,Queens,3219,GREENPOINT AVE,11101.0,7183896464,Pizza,U,08C,Cycle Inspection / Re-inspection,QN31
40808118,BAR TABAC,Brooklyn,128,SMITH STREET,11201.0,7189230918,French,U,06C,Cycle Inspection / Re-inspection,BK38
50017407,CROWN FRIED CHICKEN,Queens,8792,PARSONS BLVD,11432.0,3475925020,Chicken,B,,Administrative Miscellaneous / Initial Inspection,QN35
41648461,TROPIC POLLO,Queens,9059,CORONA AVENUE,11373.0,7185921868,Latin American,G,08A,Cycle Inspection / Re-inspection,QN29
41618541,SPRING NATURAL KITCHEN,Manhattan,474,COLUMBUS AVENUE,10024.0,6465967434,American,U,04K,Cycle Inspection / Re-inspection,MN12
41675589,AJI SUSHI HOUSE,Queens,3606,DITMARS BLVD,11105.0,7187778885,Japanese,F,02G,Cycle Inspection / Initial Inspection,QN72
41480930,THE CAFE AT BOB'S,Queens,13107,40 ROAD,11354.0,7188863127,Coffee/Tea,P,04A,Cycle Inspection / Initial Inspection,QN22
50039384,SUNRISE CHINESE FOOD,Brooklyn,605,AVENUE Z,11223.0,7188911880,Chinese,P,10F,Cycle Inspection / Initial Inspection,BK26
50001282,WAHI DINER,Manhattan,3915,BROADWAY,10032.0,6464299400,American,D,09B,Cycle Inspection / Initial Inspection,MN36
40711820,DAGAN PIZZA,Brooklyn,6187,STRICKLAND AVENUE,11234.0,7182090636,Pizza,P,10B,Cycle Inspection / Initial Inspection,BK45
41225392,BAYARD'S ALEHOUSE,Manhattan,533,HUDSON STREET,10014.0,2129890313,American,U,04L,Cycle Inspection / Re-inspection,MN23
50079937,Crown Fried Chicken,Queens,14620,ROCKAWAY BLVD,11436.0,5168305153,Chicken,G,10A,Cycle Inspection / Re-inspection,QN76
40545130,SPEEDY'S DELI,Manhattan,1271,BROADWAY,10001.0,2126838997,American,D,10F,Cycle Inspection / Initial Inspection,MN17
41300301,REPOSTERIA NITIN,Bronx,2312,GRAND CONCOURSE,10458.0,7182956522,Bakery Products/Desserts,D,06B,Cycle Inspection / Initial Inspection,BX40
50093535,TACO DUMBO,Manhattan,100,WEST   33 STREET,10001.0,3479676630,Tex-Mex,F,04A,Pre-permit (Operational) / Initial Inspection,MN17
50084009,ICHIRAN TIMES SQUARE,Manhattan,152,WEST   49 STREET,10019.0,6466177087,Japanese,E,10B,Pre-permit (Non-operational) / Initial Inspection,MN17
