Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Training,Patents Directorate,Personal expenses name witheld,48150,37.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Training,Patents Directorate,University of Wales Newport,10034,224.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Training,Trade Marks Directorate,Mezo Ltd,168,225.48,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Training,Patents Directorate,University of Wales Newport,10034,457.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Training,Patents Directorate,University of Wales Newport,10034,717.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48144,24.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48150,37.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48148,57.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00403352,105.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48141,116.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48145,156.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48147,297.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48146,387.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17445580-0002,291.33,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17448736-0004,1040.04,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Marketing and Publicity ,Innovation Directorate,D4 Projekt Ltd,13104,3993.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Other,Business Support Directorate,TV Licensing,1389106452/14/05/10CN,-145.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9293012,1316.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Postage,Business Support Directorate,Royal Mail,9029569045,200.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Postage,Business Support Directorate,Royal Mail,9029022359,305.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,346370,-194.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,SW14347978Q010J6,194.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25022316Q009,5876.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,SABIP,Centre for Parliamentary Studies,CPS-422,142.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-422,142.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,SABIP,Centre for Parliamentary Studies,CPS-419,152.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-419,152.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-419,152.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-419,152.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,SABIP,Centre for Parliamentary Studies,CPS-421,152.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-421,152.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-421,152.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-421,152.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-422,426.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-422,426.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,International Policy Directorate,Centre for Parliamentary Studies,CPS-422,426.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Trade Marks Directorate,Central Law Training Ltd,3958002,495.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-422,568.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,International Policy Directorate,Centre for Parliamentary Studies,CPS-421,609.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,International Policy Directorate,Centre for Parliamentary Studies,CPS-419,609.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-419,914.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-421,914.16,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48059,802.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,101430411,62.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2010,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,101430411,39.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,67250049501,-206.96,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Books  Newspapers & Publications,Business Support Directorate,Lexis-Nexis UK,SC5786889,-199.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Books  Newspapers & Publications,Business Support Directorate,Lexis-Nexis UK,SU0H37623,199.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700186566,409.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Computer hardware and software,Business Support Directorate,Computacenter (UK) ltd,7149874,121.68,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Computer hardware and software,Patents Directorate,Specialist Computer Centres Plc,OP/L162338,6968.51,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V4824214,1944.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Furniture & Fittings,Business Support Directorate,Carpet Services (Cardiff) Ltd,556006,1237.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA148446,2087.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA148445,3301.07,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA148610,8196.77,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA148444,9394.71,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Marketing and Publicity ,Innovation Directorate,Emap Public Sector Ltd,LG241153,1707.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00650429,143.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Office Supplies,Business Support Directorate,Sims Group UK Ltd,SWI0063279,94.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Online Bureau Charges,Patents Directorate,Lexis-Nexis UK,1005059190,55.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M10101,10807.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Training,Business Support Directorate,Eliesha Training Ltd,23865,670.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Training,Business Support Directorate,Business in the  Community,SIN034036,4025.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00404575,43.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Accommodation charges,Business Support Directorate,Pulse 24 Ltd,SI0000409,214.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Entertainment,Innovation Directorate,Earls Caterers Ltd,25754,53.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Fuel &Utilities,Business Support Directorate,Pulse 24 Ltd,SI0000409,214.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V4816070,776.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V4816077,781.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Machinery hire and maintenance,Business Support Directorate,Total Print Finishing Services Ltd,30765,2450.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Machinery hire and maintenance,Business Support Directorate,Total Print Finishing Services Ltd,31006,2450.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Marketing and Publicity ,Innovation Directorate,Jobserve Events Ltd,20025,1044.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Office Cleaning,Business Support Directorate,PHS Group Plc,56184971,47.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Online Bureau Charges,Patents Directorate,European Patent Office,40185272,92146.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Other Stationery & General Supplies,Finance Directorate,Personal expenses name witheld,193838,513.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Postage,Business Support Directorate,Royal Mail,9029634123,1013.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,48159,150.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,SABIP Research,SABIP,Foray Dominique,FINAL DRAFT,250.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,SABIP Research,SABIP,Personal expenses name witheld,DMATTHEWS18/06/10,250.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Training,SABIP,Dod's Parliamentary Communications,PK041629,430.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Training,SABIP,Dod's Parliamentary Communications,PK041630,430.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Training,Copyright and IP Enforcement Directorate,National School of Government,F439514,990.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Training,Business Support Directorate,E Academy Ltd,19925,1495.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48161,5.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48156,18.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,48160,47.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48163,50.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,SABIP,Personal expenses name witheld,48164,73.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48155,89.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00404050,140.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48157,188.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48162,200.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48154,219.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48158,304.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Aardman project,Innovation Directorate,SGA Productions Ltd,1463,31178.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Accommodation charges,Business Support Directorate,First Investments Ltd,15442,1338.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Accommodation charges,Business Support Directorate,First Investments Ltd,15440,1343.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Accommodation charges,Business Support Directorate,First Investments Ltd,15441,23902.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Accommodation charges,Business Support Directorate,First Investments Ltd,15439,23984.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Agency Staff,International Policy Directorate,Adecco UK Ltd,25335336,161.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Agency Staff,International Policy Directorate,Adecco UK Ltd,25335337,853.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Healthcare,Business Support Directorate,Connaught Compliance Services Ltd,OP/I272053,484.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1468,1450.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1463,31178.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Minor Building Works & Maintenance,Business Support Directorate,ZIP Heaters (UK) Ltd,196832,255.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,211626,554.72,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00649114,747.33,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00649114,11029.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Other,Business Support Directorate,On Your Bike,30246,679.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,31046,421.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201/07/06/10,465.16,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Training,Business Support Directorate,Gwent Wildlife Trust,545,33.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Translation,Trade Marks Directorate,Foreign and Commonwealth Office,6020734,82.06,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,48167,91.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48169,583.21,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48168,874.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,CRD00041959,-68.21,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48172,19.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48166,26.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00406307,87.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00406308,87.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00406306,90.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48165,98.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48170,126.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48171,154.74,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,Finance Directorate,Dragon Taxis (Newport) Ltd,5501,242.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48173,274.76,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Computer hardware and software,Business Support Directorate,XMA Ltd,S0/I138576,863.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA148447,1118.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA146701,6143.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Minor Building Works & Maintenance,Business Support Directorate,ZIP Heaters (UK) Ltd,197244,171.96,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Other Stationery & General Supplies,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9307495,235.59,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9307495,235.59,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,SABIP Research,SABIP,Personal expenses name witheld,DVAVER21/06/10,250.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Training,Copyright and IP Enforcement Directorate,National Policing Improvement Agency,90013241,1100.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Training,Business Support Directorate,QA Ltd,I303512,1480.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48176,1458.27,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,48175,4.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48178,8.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48174,24.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48177,38.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48153,96.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48152,164.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48176,1458.27,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,Entertainment,Innovation Directorate,Earls Caterers Ltd,25761,88.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA148742,1978.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA148851,2552.11,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA148743,4855.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,Marketing and Publicity ,Innovation Directorate,British Library,PATLIB21/06/10,299.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,Minor Building Works & Maintenance,Business Support Directorate,JK Fencing & Landscapes,JK001,500.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,B166012,18793.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9319226,1316.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,SABIP Research,SABIP,University of Cambridge,XF636463,250.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,Training,Business Support Directorate,Brunel University,FI137247,380.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,Training,Innovation Directorate,CQ Consultancy,723,687.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1014338696,65.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00407209,87.77,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60E+13,97024.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Office Cleaning,Business Support Directorate,PHS Group Plc,55830253,42.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9325719,592.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9326305,658.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,SABIP Research,SABIP,Personal expenses name witheld,40238,250.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,SABIP Research,SABIP,Kingston University,S390446,1000.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,SABIP Research,SABIP,Burns Owens Partnership Ltd,05/1117,6000.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Training,SABIP,Centre for Parliamentary Studies,CPS-420,142.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-420,142.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-420,426.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-420,426.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Training,International Policy Directorate,Centre for Parliamentary Studies,CPS-420,426.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-420,568.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Training,Business Support Directorate,QA Ltd,SLI03791,1495.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Training,Business Support Directorate,ICCM Professional Services Ltd,2667,3000.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00404938,105.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2010,Bank charges,Finance Directorate,DWP Jobcentreplus No1 A/C,2833239,211.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2010,Other Stationery & General Supplies,Finance Directorate,Personal expenses name witheld,194080,385.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2010,Other Stationery & General Supplies,Finance Directorate,Personal expenses name witheld,194079,513.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2010,Other Stationery & General Supplies,Finance Directorate,Personal expenses name witheld,194081,541.68,Not recorded
