UID,Client,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
6007,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Baltic Training Services Ltd,Medium,5868493,TS25 1PW,Stockport- Services to People
6008,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Bespoke Consultancy and Education Ltd,Medium,8730523,BS24 8EE,Stockport- Services to People
6009,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Blackburn College,Medium,-,BB2 1LH,Stockport- Services to People
6010,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Blackrock (London) Ltd,Medium,10478695,TN12 6UT,Stockport- Services to People
6011,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Learning Curve Group Ltd (LCG),Medium,5233487,DL14 6XB,Stockport- Services to People
6012,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Damar Ltd,Medium,1469426,SK1 1HE,Stockport- Services to People
6013,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Dawn Hodge Associates Limited,Medium,4130146,CH64 3RU,Stockport- Services to People
6014,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Essential Learning Company Limited,Medium,4171904,CV1 2EL,Stockport- Services to People
6015,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Expanse Group Limited,Medium,8475076,WN7 4JY,Stockport- Services to People
6016,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",FLM Training Limited,Medium,8384009,WN3 6XU,Stockport- Services to People
6017,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",G P Strategies Training Limited,Medium,8003851,WA14 2DT,Stockport- Services to People
6018,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",HIT Training Limited,Medium,5765957,BN43 5FF,Stockport- Services to People
6020,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Lifetime Training Group Limited,Medium,3263608,BS8 1EJ,Stockport- Services to People
6021,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Macclesfield College,Medium,-,SK11 8LF,Stockport- Services to People
6022,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Mantra Learning Limited,Medium,2743170,M24 1RU,Stockport- Services to People
6023,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",MBKB Limited,Medium,7349835,WV14 9RL,Stockport- Services to People
6024,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",North Lancs Training Group Limited,Medium,1948169,BB5 1EQ,Stockport- Services to People
6025,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",People Plus Group Limited,Medium,5722765,NG2 1AE,Stockport- Services to People
6026,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Project Management (Staffordshire) Limited,Medium,1620399,ST5 0QW,Stockport- Services to People
6027,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,Approved supplier list maintained by the Council. Contact STAR Procurement for further details,Approved supplier list maintained by the Council. Contact STAR Procurement for further details,Premier People Solutions Limited,Medium,5997338,DN4 5NL,Stockport- Services to People
6028,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",QA Limited,Medium,2413137,SL1 1SG,Stockport- Services to People
6029,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Rochdale Training Association Limited,Medium,897078,OL16 5NA,Stockport- Services to People
6030,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",SHL Training Solutions Limited,Medium,6566149,SK6 6DE,Stockport- Services to People
6031,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Cheshire College - South and West (South Cheshire College and West Cheshire College),Medium,-,CW2 8AB,Stockport- Services to People
6032,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",The Big Life Company Limited,Medium,4227431,M16 9AB,Stockport- Services to People
6033,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",The Care Learning Centre Limited,Medium,4213323,PO30 5BF,Stockport- Services to People
6034,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Total People Limited,Medium,6380764,M11 2WH,Stockport- Services to People
6035,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",Training Synergy Limited T/A Escalla,Medium,5333127,SW1P 2AL,Stockport- Services to People
6036,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",University of Chester,Medium,-,CH1 4BJ,Stockport- Services to People
6037,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",West Nottinghamshire College Educational Trust t/a Vision Business,Medium,8337041,NG18 5BH,Stockport- Services to People
6038,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",ALDER CARE TRAINING LIMITED,Medium,5200309,L1 5AY,Stockport- Services to People
6039,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",THE GROWTH COMPANY LIMITED,Medium,2443911,M1 5JW,Stockport- Services to People
6040,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",REMIT GROUP LIMITED,Medium,6552314,W1W 5AB,Stockport- Services to People
6041,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",SOLVO VIR LIMITED,Medium,7943590,M33 3HD,Stockport- Services to People
6042,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02-Jan-18,36,48,02-Jan-21,No,02-Jan-22,02-Jan-20,"Â£24,324.32","Â£97,297.28",BARNSLEY COLLEGE,Medium,-,S70 2YW,Stockport- Services to People
6051,Stockport Council,271440-Information Communication Technology : Software : ,ÂBetter-OffÂ software,Exemption,Contract,30-Apr-18,36,36,31-Mar-21,No,31-Mar-21,30-Apr-19,"Â£18,000.00","Â£54,000.00",Looking Local Ltd,Small,11061996,TW11 8HG,Stockport- Corporate & Support Services
6055,Stockport Council,159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,Exemption,Contract,22-Jan-18,18,18,21-Jul-19,No,21-Jul-19,20-Apr-19,"Â£181,304.00","Â£181,304.00",Various - see below,Various - see below,Various - see below,-,Stockport- Services to People
6057,Stockport Council,171113-Education : Library Books : ,Supply and servicing of materials for public library authorities - all Lots,Mini Competition (External),Contract,01-Jun-19,36,48,31-May-22,No,31-May-23,01-Jun-20,"Â£5,715,171.00","Â£22,860,684.00",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Corporate & Support Services
6057,Stockport Council,171113-Education : Library Books : ,Supply and servicing of materials for public library authorities - all Lots,-,-,-,-,-,-,-,-,-,-,-,"Bertram Library Services (Lot 1,2,5)",SME,6849888,NR7 0WF,Stockport- Corporate & Support Services
6057,Stockport Council,171113-Education : Library Books : ,Supply and servicing of materials for public library authorities - all Lots,-,-,-,-,-,-,-,-,-,-,-,Askews and Holts (Lot 4),SME,02745298,PR1 1SY,Stockport- Corporate & Support Services
6057,Stockport Council,171113-Education : Library Books : ,Supply and servicing of materials for public library authorities - all Lots,-,-,-,-,-,-,-,-,-,-,-,Peters Books (Lot 3) ,SME,2452340,B5 6RJ,Stockport- Corporate & Support Services
6063,Stockport Council,281000-Legal Services : Advocacy : ,Solicitors fees on various ongoing insurance claims ,Exemption,-,,,,,No,,,"Â£50,000.00","Â£50,000.00",BERRYMANS LACE MAWER LLP (BLM),SME,OC340981,M3 2NU,Stockport- Corporate & Support Services
6076,Stockport Council,271440-Information Communication Technology : Software : ,Trojan Caspar Money Management Software,RBS - Low - Quick Quote,Contract,29-May-18,60,60,29-May-23,No,29-May-23,29-May-22,"Â£25,000.00","Â£25,000.00",Trojan Consultants Limited,Medium,1542629,B60 4DJ,Stockport- Corporate & Support Services
6090,Stockport Council,271516-Information Communication Technology : Services : Cloud Services,Remote Call Centre,Procured by Other,Contract,01-Apr-19,36,48,31-Mar-21,No,31-Mar-23,01-Sep-20,"Â£100,954.00","Â£504,770.00",Netcall Limited,Medium,2831215,HP1 1BB,Stockport- Services to Place
6108,Stockport Council,271501-Information Communication Technology : Services : ,Revenue and Benefits Enterprise License,Call Off (External),Contract,03-Aug-18,60,60,02-Aug-23,No,02-Aug-23,02-Jan-22,"Â£120,000.00","Â£750,000.00",Civiva UK Limited,Large,01628868,SW15 6AR,Stockport- Corporate & Support Services
6213,Stockport Council,201100-Financial Services : Audit : ,"Assurance Audit: Housing Benefit (Subsidy), Assurance Process (HBAP), TeachersÂ Pension Scheme Assurance, and Use of Capital Receipts Assurance",Mini Competition (External),Contract,23-Aug-18,12,60,22-Aug-19,No,22-Aug-23,,"Â£16,948.00","Â£84,740.00",KPMG,Large,0301540OC,E14 5GL,Stockport- Corporate & Support Services
6256,Stockport Council,271430-Information Communication Technology : Software : Commercial Off-The-Shelf,Checkpoint Renewal,Procured by Other,Contract,25-Sep-18,12,12,25-Sep-19,No,25-Sep-19,25-Jan-19,"Â£8,092.00","Â£8,092.00",Trustmarque,SME,2183240,W1T 3LR,Stockport- Corporate & Support Services
6264,Stockport Council,171113-Education : Library Books : ,Supply and servicing of materials for public library authorities-Government Information Lot,Exemption,Contract,01-Jun-19,24,24,31-May-21,No,31-May-21,01-Jun-20,"Â£22,707.00","Â£45,414.00",Dandy Booksellers,SME,4846829,NW6 7UP,Stockport- Corporate & Support Services
6265,Stockport Council,171113-Education : Library Books : ,INFO ONLY - Supply and servicing of materials for public library authorities-Government Information Lot - Stockport details,Exemption,Contract,01-Jun-19,24,24,31-May-21,No,31-May-21,01-Jun-20,Â£776.00,"Â£1,552.00",Dandy Booksellers,SME,4846829,NW6 7UP,Stockport- Corporate & Support Services
6286,Stockport Council,261400-Human Resources : Temporary & Agency Staff : ,Specialist EAL Support,Procured by Other,Contract,01-Sep-18,11,11,31-Jul-19,Yes,31-Jul-20,31-Jan-19,"Â£14,625.00","Â£14,625.00",Oleg Mamedov,SME,,Redacted,Stockport- Services to People
6289,Stockport Council,381600-Vehicle Management : Leasing : ,Car Slary Sacrifice Scheme - Provision of car leasing for employees via a salary sacrifice arrangement,Call Off (External),Contract,01-Jan-19,48,72,01-Jan-23,Yes,01-Jan-25,04-Jan-22,Â£0.00,Â£0.00,NHS Northumbria Fleet Solutions,-,-,-,-
6299,Stockport Council,151000-Consultancy : Business : ,Revenues and Benefits rewriting letters service,Exemption,Contract,TBC,-,-,-,-,-,-,"Â£10,000.00","Â£10,000.00",Behavioural Insights,SME,8567792,SW1H 9NP ,Stockport- Corporate & Support Services
6304,Stockport Council,152200-Consultancy : Technical & Feasibility : ,Landscape architecture services - Stopford Car Park Piazza,Procured by Other,Contract,-,-,-,-,-,-,-,"Â£12,220.00","Â£12,220.00",Gillespies,-,-,-,Stockport- Services to Place
6315,Stockport Council,271515-Information Communication Technology : Services : Website Development,Conversational AI for Website,Call Off (External),Contract,07-Jan-19,12,36,06-Jan-20,No,06-Jan-22,01-Oct-19,"Â£37,400.00","Â£108,200.00",Britannic Technologies Ltd,SME,2097097,GU4 7WA,Stockport- Corporate & Support Services
6316,Stockport Council,271501-Information Communication Technology : Services : ,AGMA Winter Service Weather Forecasting,RBS - Low/Med - Simple (RFQ),Contract,01-Oct-18,32,44,30-Apr-21,No,30-Apr-22,01-Oct-20,"Â£3,471.00","Â£10,413.00",MetDesk Ltd,SME,08282087,HP22 6BN,Stockport- Services to Place
6326,Stockport Council ,171113-Education : Library Books : ,INFO ONLY - Supply and servicing of materials for public library authorities - Stockport details - Lot 1 2 5,Mini Competition (External),Contract,01-Jun-19,36,48,31-May-22,No,31-May-23,01-Jun-20,"Â£187,000.00","Â£748,000.00",Bertram Library Services ,SME,6849888,NR7 0WF,Stockport- Corporate & Support Services
6330,Stockport Council,271000-Information Communication Technology : Call Systems : ,Electronic Call Monitoring ,Exemption,Contract,19-Dec-18,12,12,18-Dec-19,No,18-Dec-19,01-Apr-19,"Â£142,333.68","Â£142,333.68",CM2000,SME,6494697,B74 2TZ,lisa.heminsley@cm2000.co.uk
6331,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,ÂShift TrackÂ Software maintenance,Procured by Other,Contract,-,-,-,-,-,-,-,"Â£5,670.00",-,Noble Systems UK Ltd,SME,03875607,M17 1HW ,Stockport- Corporate & Support Services
6342,Stockport Council,171010-Education : Adult & Further Education Services : ,Level 6 Social Worker Degree Apprenticeship Training,Exemption,Contract,01-Jan-19,38,38,01-Apr-22,No,,01-Feb-22,"Â£138,000.00","Â£138,000.00",Manchester Metropolitan University ,Large ,4715244,M15 6GX,Stockport- Corporate & Support Services
6343,Stockport Council,271501-Information Communication Technology : Services : ,Blue Badge Case Management system,RBS - Low - Quick Quote,Contract,01-Jan-19,12,12,01-Jan-20,No,,01-Oct-18,"Â£6,000.00","Â£6,000.00",APS Group,Large ,681528,SK3 0ZP,Stockport- Corporate & Support Services
6359,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,SIMS Annual Entitlement (including LA Charge and Additional Module Maintenance),Procured by Other,Contract,01-Apr-19,36,36,31-Mar-22,No,31-Mar-22,01-Apr-21,"Â£47,061.54","Â£141,184.63",Capita Business Services Ltd,Large,2299747,DL1 9HN,sarah.mann@stockport.gov.uk
6362,Stockport Council,130000Â  Cleaning & Janitorial,Washroom Services ,Call Off (External),Contract,01-Apr-19,12,12,31-Mar-20,No,31-Mar-20,01-Oct-19,"Â£76,000.00","Â£76,000.00",PHS ,SME,770813,CF83 1XH,Stockport- Corporate & Support Services
6381,Stockport Council,200000Â  Financial Services,Treasury Management (Stockport) Advisory Services to all Association of Greater Manchester Authorities (ÂAGMAÂ) and AGMA Associate Authorities,Call Off (External),Contract,01-Apr-19,36,48,31-Mar-22,No,31-Mar-23,30-Nov-21,"Â£14,500.00","Â£60,100.00",Link Asset Services ,SME,2652033,EC2V 7NQ,Stockport- Corporate & Support Services
6385,Stockport Council,201700-Financial Services : Grants : ,Accessibility project for Stockport Council,Exemption,Contract,05-Jan-19,12,12,01-Jan-20,No,,,"Â£14,260.00","Â£14,260.00",Open Data Manchetster,SME,10063311,M4 4BF,Stockport- Corporate & Support Services
6416,Stockport Council,271440-Information Communication Technology : Software : ,Bin identification technology ,RBS - Low - Quick Quote,Contract,01-May-19,24,24,30-Apr-21,No,,,"Â£8,000.00","Â£8,000.00",C-Trace,SME,7240591,B90 8BG,Stockport- Services to Place
6417,Stockport Council,271440-Information Communication Technology : Software : ,Online DBS application submission service,RBS - Low - Quick Quote,Contract,11-Apr-19,24,24,10-Apr-21,No,10-Apr-21,01-Jan-21,"Â£8,500.00","Â£17,000.00",-,-,-,-,-
6418,Stockport Council,271440-Information Communication Technology : Software : ,Child View Youth Justice system,Exemption,Contract,01-Apr-19,36,36,31-Mar-23,No,,,"Â£11,881.00","Â£47,524.00",CACI,Large ,1649776,W14 8TS,Stockport- Corporate & Support Services
6420,Stockport Council,271440-Information Communication Technology : Software : ,Cyber Media Solutions - Theseus contract,Exemption,Contract,01-Apr-19,24,24,31-Mar-21,No,,,"Â£12,000.00","Â£24,000.00",Cyber Media Solutions Ltd,SME,3858761,ST 18 0LQ,Stockport- Corporate & Support Services
6422,Stockport Council,189999-Environmental Services : Not Elsewhere Classified : ,Ecological Study ,RBS - Low/Med - Simple (RFQ),Contract,08-Apr-19,5,5,13-Sep-19,No,,,"Â£20,000.00","Â£20,000.00",Land Use Consultants Ltd (LUC),SME,2549296,M2 4LQ,Stockport- Services to Place
6423,Stockport Council,271200-Information Communication Technology : Hardware : ,District Wifi Provision,RBS - Low/Med - Simple (RFQ),Contract,01-Jun-19,33,33,31-Mar-22,no,31-Mar-22,01-Jan-22,"Â£43,000.00","Â£43,000.00",Elephant Wifi,SME,9307093,LE10 1UE,Stockport- Corporate & Support Services
6426,Stockport Council,271440-Information Communication Technology : Software : ,Council C-Series Upgrade,Exemption,Contract,27-Mar-19,36,36,26-Mar-22,-,,01-Mar-21,"Â£12,648.21","Â£37,944.63",Bottomline Technologies,Large ,8098450,RG1 7JX,Stockport- Corporate & Support Services
6428,Stockport Council,261300-Human Resources : Recruitment & Assessment : ,interim senior estates surveyors recruitment,Exemption,Contract,17-Dec-18,10,10,30-Sep-19,No,,,"Â£87,024.00","Â£87,024.00",G2 Recruitment,SME,8341093,WC1X 8AL,Rochdale- Economy
6436,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,Provision of a Management Information System for Stockport Continuing Education Service,Exemption,Contract,01-May-19,12,12,31-Mar-20,No,31-Mar-20,01-Oct-19,"Â£13,000.00","Â£13,000.00",West March Systems Ltd,SME,6245182,CA1 2SQ,"Sean.burke@stockport.gov.uk

"
6439,Stockport Council,152100-Consultancy : Strategic Planning : ,Civill Engineering Secondment Continuation TCAP,Exemption,Contract,01-Apr-19,6,-,30-Sep-19,No,30-Sep-19,-,"Â£390,689.00","Â£390,689.00",Various,Various,Various,Various,Stockport- Services to Place
6455,Stockport Council,271440-Information Communication Technology : Software : ,ELCOM P2P Proposal,Call Off (External),Contract,-,36,60,-,-,-,-,-,-,-,Large ,-,-,Stockport- Corporate & Support Services
6467,Stockport Council,171113-Education : Library Books : ,INFO ONLY - Supply and servicing of materials for public library authorities - Stockport details - Lot 3,Mini Competition (External),Contract,01-Jun-19,36,48,31-May-22,No,31-May-23,01-Jun-20,"Â£60,000.00","Â£240,000.00",Peters Ltd,SME,2452340,B5 6RJ,Stockport- Corporate & Support Services
6468,Stockport Council,171113-Education : Library Books : ,INFO ONLY - Supply and servicing of materials for public library authorities - Stockport details - Lot 4,Mini Competition (External),Contract,01-Jun-19,36,48,31-May-22,No,31-May-23,01-Jun-20,"Â£17,000.00","Â£68,000.00",Askews and Holts Library Services Ltd,SME,02745298,PR1 1SY,Stockport- Corporate & Support Services
6490,Stockport Council,151000-Consultancy : Business : ,Midland Road Persimmon Consultation ,RBS - Low - Quick Quote,Contract,03-Jun-19,3,3,02-Sep-19,No,,,"Â£8,400.00","Â£8,400.00",WSP UK Ltd,SME,1383511,M15 1AF,Stockport- Services to Place
6493,Stockport Council,271440-Information Communication Technology : Software : ,Gully Management System,Call Off (External),Contract,01-Jul-19,24,24,30-Jun-21,No,30-Jun-21,01-Jan-21,"Â£12,060.00","Â£24,120.00",Kaarbon Technology Ltd,SME,08304632,BH22 8LR,Stockport- Corporate & Support Services
8014,Stockport Council,260000Â  Human Resources,Interim Director of Education,Exemption,Contract,01-Jul-19,14,14,31-Aug-20,No,31-Aug-20,,"Â£35,000.00","Â£35,000.00",Education Futures,SME,7852922,TN34 2AX ,Stockport- Corporate & Support Services
8023,Stockport Council,270000Â  Information Communication Technology,GrandCare Software,Call Off (External),Contract,10-Aug-19,44052,12,09-Aug-20,No,09-Aug-20,01-Jan-20,"Â£16,656.00","Â£16,656.00",Insight Direct,SME,2579852,S9 2BU,Stockport- Services to People
