Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1976,National Fuel Gas Supply Corp.,Erie,EVANS,MEDINA,1,0,
1989,"Stiegler, Richard M",Erie,CHEEKTOWAGA,MEDINA,1,0,
1994,"Bounty Holdings, Incorporated",Chautauqua,ELLICOTT,MEDINA,6,0,GK
1979,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1986,Byron-Bergen Central School,Genesee,BERGEN,MEDINA,2,0,
1991,"Herberger, Donald",Genesee,BETHANY,MEDINA,1,0,GK
1987,"Reserve Gas Company, Inc.",Erie,ALDEN,MEDINA,20,0,GN
1985,"Kidder Exploration, Inc.",Chautauqua,ELLICOTT,MEDINA,1,0,GK
1970,Flanigan Brothers,Cattaraugus,OLEAN,BRADFORD,0,0,OC
1983,Great Lakes Color Printing Co.,Chautauqua,DUNKIRK,MEDINA,1,0,
1986,"Bounty Holdings, Incorporated",Chautauqua,BUSTI,MEDINA,1,0,"GK,GX"
1987,"Wojcik, Anthony",Erie,LANCASTER,MEDINA,1,0,
1992,Lenacre Oil Co.,Chautauqua,BUSTI,GLADE,0,0,"OB,OC"
1999,"Chase, Ronald E. & Karen V.",Cattaraugus,DAYTON,MEDINA,1,0,
1984,"Arrowhead Gas Producers, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1982,"Pero Farms, Inc.",Cattaraugus,PERRYSBURG,MEDINA,0,2,
1998,"Robnett, Esabelle",Erie,NEWSTEAD,MEDINA,0,1,
1999,"Howles, William",Erie,ELMA,MEDINA,3,0,
1981,Arlington Exploration Co.,Steuben,JASPER,ONONDAGA,1,1,GK
1987,"Arrowhead Resources, Inc.",Cattaraugus,ASHFORD,MEDINA,1,0,
1986,Gypsum Energy Management Co.,Genesee,ALEXANDER,MEDINA,1,0,"GR,GX"
1996,Rochester Gas & Electric Corp.,Genesee,PAVILION,MEDINA,0,1,
1984,"Plants and Goodwin, Inc.",Allegany,WIRT,RICHBURG,0,0,OB
1996,Iroquois Natural Gas Co.,Chautauqua,VILLENOVA,MEDINA,16,0,GK
1980,Goldenrod Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1997,"Ardent Resources, Inc.",Yates,BENTON,QUEENSTON,5,0,GX
1990,"Clearwater Systems, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1988,Pembroke Central School District,Genesee,PEMBROKE,MEDINA,1,0,
1989,"Chautauqua Energy, Inc.",Chautauqua,CLYMER,MEDINA,2,0,GX
1982,Columbia Gas Transmission Corp.,Schuyler,READING,ORISKANY,0,1,
1992,Miller Brewing Co.,Cayuga,SENNETT,QUEENSTON,1,0,GB
1996,"Cooper, Brian C",Allegany,BOLIVAR,RICHBURG,0,0,
1985,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,MEDINA,1,1,GK
1979,"Aurelius Gas Company, Inc.",Seneca,FAYETTE,QUEENSTON,4,0,GX
1992,Altimus & Associates,Allegany,GENESEE,RICHBURG,0,0,OB
1991,Lenco Drilling Co.,Cattaraugus,OLEAN,BRADFORD,0,0,
1973,"Paragon Resources, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,0,2,
1992,"Reynolds, James W",Allegany,ANDOVER,FULMER VALLEY,0,0,
1992,"Decker, James K. & Tiffany J.",Chautauqua,BUSTI,GLADE,0,0,OA
1996,"Everman, Henry G",Livingston,WEST SPARTA,HAMILTON,3,0,
1986,U S Energy Development Corp.,Chautauqua,GERRY,BASS ISLAND,0,0,"GK,OB"
1986,Estate of Edith Reisdorf,Wyoming,SHELDON,MEDINA,1,0,
1972,Bradley Producing Corp.,Allegany,ALMA,RICHBURG,0,0,OB
1999,"Gampp,Maron E, Fedele, Barbara",Erie,ELMA,MEDINA,1,0,
1996,"Robnett, Esabelle",Erie,NEWSTEAD,MEDINA,0,1,
1999,"Renold, Inc.",Chautauqua,WESTFIELD,MEDINA,2,0,
1986,K-Arcy Corp.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1976,"Fort, Kenneth",Cattaraugus,,,0,0,
1990,"Bath, Village of",Steuben,BATH,MARCELLUS,3,0,
1992,"Galliford, J. Daniel & Clara R.",Genesee,BETHANY,MEDINA,1,0,
1989,"Czarniak, Dennis G. and Donna",Erie,COLDEN,MEDINA,0,1,
1981,Clover Oil & Gas Co.,Erie,ALDEN,MEDINA,1,0,GN
1995,"Bower, Edwin L.",Livingston,PORTAGE,MEDINA,1,0,
1992,Mitchell Exploration Corp.,Allegany,GRANGER,MEDINA,0,1,
1989,B B & K Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1979,Hunt Oil Co.,Allegany,SCIO,RICHBURG,0,0,
1992,"Universal Resources Holdings, Incorporated",Chautauqua,RIPLEY,MEDINA,11,0,GK
1999,"OI. Auburn, Inc.",Cayuga,AURELIUS,QUEENSTON,49,0,GX
1993,"Mosher, Victoria N.",Cattaraugus,DAYTON,MEDINA,1,0,
1981,"Alden Aurora Gas Co.,  Inc.",Genesee,DARIEN,MEDINA,2,0,GK
1995,"Weil Resources, Inc.",Erie,EVANS,MEDINA,11,1,GK
1999,National Fuel Gas Supply Corp.,Allegany,ALMA,RICHBURG,1,0,GK
1999,B B & K Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1992,"Copper Ridge Oil, Inc.",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1977,"Amarex, Inc.",Cattaraugus,OTTO,MEDINA,8,0,GK
1990,"Atwood Energy, Inc.",Cattaraugus,HINSDALE,UPPER DEVONIAN,0,1,
1997,"Stuck, Marion",Allegany,BOLIVAR,RICHBURG,0,0,
1982,"J M Resources, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1984,Villanova Natural Gas Corp.,Chautauqua,STOCKTON,MEDINA,6,0,GH
1976,Troy Pipe & Supply Co.,Chautauqua,PORTLAND,MEDINA,2,1,GK
1995,Symbol Oil Corp.,Genesee,PEMBROKE,MEDINA,3,0,GK
1997,"Ardent Resources, Inc.",Madison,LEBANON,HERKIMER-ONEIDA,3,0,GX
1991,"Weil Resources, Inc.",Erie,EDEN,MEDINA,4,0,GK
1989,Texas Meridian Operating Co.,Chautauqua,CLYMER,ONONDAGA-BASS ISLAND,1,0,GK
1984,"Abarta Oil & Gas, Inc.",Erie,TONAWANDA,MEDINA,0,1,
1998,"Partyka, Pauline D.",Chautauqua,VILLENOVA,MEDINA,1,0,
1984,Keicher Brothers Enterprises,Wyoming,BENNINGTON,MEDINA,1,1,
1978,"Flint Oil & Gas, Inc.",Erie,HAMBURG,MEDINA,4,0,GK
1997,National Fuel Gas Supply Corp.,Allegany,ALMA,RICHBURG,2,0,GK
1999,"Putt, Floyd J.",Cattaraugus,ALLEGANY,CHIPMUNK & BRADFORD 3RD,0,0,OD
1987,"Wycoki, Michael",Erie,ELMA,MEDINA,1,0,
1992,"Taylor, Ricky L.",Allegany,WELLSVILLE,FULMER VALLEY,0,0,OC
1977,Columbia Gas Transmission Corp.,Chautauqua,CARROLL,MEDINA,0,1,
1992,"Price, Murry",Chautauqua,CHAUTAUQUA,MEDINA,2,0,GX
1986,"Templeton Energy,  Inc.",Chautauqua,MINA,MEDINA,1,0,"GK,GX"
1989,Dragon Eye Oil Co.,Allegany,ALMA,RICHBURG,0,0,OB
1997,A. J. Lease Account,Cattaraugus,FREEDOM,MEDINA,1,0,GX
1980,"P & S Drilling, Inc.",Cattaraugus,OTTO,MEDINA,4,0,GK
1979,"Fulton, Clarence O.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1997,"GFS Energy, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GK
1995,"Dart, Robert and Gregory",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1995,"Zukowski, Eve",Erie,CONCORD,MEDINA,1,0,
1998,"Kellner, C. Fred",Cattaraugus,ALLEGANY,BRADFORD,0,0,OD
1993,"Bockhahn, Wm. G. & Gerard F.",Erie,SARDINIA,MEDINA,1,0,
1982,Columbia Gas Transmission Corp.,Chautauqua,SHERMAN,MEDINA,0,2,
1975,"Ebenezer Oil Co., Inc.",Allegany,WIRT,RICHBURG,0,0,OB
1994,"Pan Energy Company, Inc.",Erie,ELMA,MEDINA,2,0,GK
1996,"Flexovit Usa, Inc.",Erie,EVANS,MEDINA,0,1,
1996,Clover Oil & Gas Co.,Erie,MARILLA,MEDINA,0,1,
1980,"Mt. Morris Drilling,  Inc.",Livingston,GROVELAND,MEDINA,1,0,
1996,Lomak Operating Company,Chautauqua,BUSTI,MEDINA,5,1,GK
1986,"Universal Resources Holdings, Incorporated",Chautauqua,ELLICOTT,MEDINA,2,0,GK
1995,"Lenape Resources, Inc.",Genesee,PAVILION,MEDINA,8,0,GI
1977,National Fuel Gas Supply Corp.,Steuben,CANISTEO,MEDINA,1,0,GK
1989,Attica Central School District,Wyoming,ATTICA,MEDINA,1,0,
1982,"Young, Douglas V.",Allegany,SCIO,RICHBURG,0,0,OB
1985,Larson Larson & Larson,Chautauqua,BUSTI,GLADE,0,0,OB
1980,Joyce Management Corp.,Allegany,WIRT,RICHBURG,0,0,OB
1974,Martiny & Guise,Cattaraugus,,BRADFORD,0,0,OA
1982,"Hugoton Petroleum,  Inc.",Chautauqua,JAMESTOWN,MEDINA,0,2,
1977,Anderson Oil Co.,Steuben,BATH,ONONDAGA,1,0,GX
1984,K & M Oil Co.,Chautauqua,BUSTI,GLADE,0,0,"OB,OC"
1997,"F & G Exploration, LLC",Cayuga,AURELIUS,QUEENSTON,2,0,
1983,West Brothers,Wyoming,COVINGTON,MEDINA,0,4,
1989,Whiting Well Partnership,Erie,NEWSTEAD,MEDINA,2,0,GX
1983,Oak Hill Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1979,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,0,1,
1984,Marc Equity Realty Associates,Erie,CHEEKTOWAGA,MEDINA,0,1,
1996,"242 Hopkins, Inc.",Erie,BUFFALO,MEDINA,1,0,
1980,"Call Farms, Inc.",Genesee,BATAVIA,MEDINA,2,1,
1982,"Brown, Edward J. and Anne D.",Seneca,,,0,0,
1979,Gerald M. & Jewell F. Mooney Revoc. Living Trust,Chautauqua,RIPLEY,MEDINA,1,0,
1998,"Otis Eastern Service, Inc.",Allegany,ANDOVER,FULMER VALLEY,0,0,"GK,OD"
1985,National Fuel Gas Supply Corp.,Allegany,ALMA,ORISKANY,0,1,
1986,"Doran & Associates, Inc.",Chautauqua,SHERMAN,MEDINA,1,0,GH
1982,"Doran & Associates, Inc.",Chautauqua,CLYMER,MEDINA,1,10,OB
1979,"Ebenezer Oil Co., Inc.",Allegany,ALMA,RICHBURG,0,0,OB
1990,"Oil, Gas & Land Services, Inc.",Chautauqua,GERRY,ONONDAGA-BASS ISLAND,0,0,OA
1999,"Desert Gas Exploration, Inc.",Chautauqua,CHARLOTTE,MEDINA,8,0,GK
1994,"Ardent Resources, Inc.",Chautauqua,SHERMAN,MEDINA,2,0,GH
1979,National Fuel Gas Supply Corp.,Chautauqua,HANOVER,MEDINA,7,1,
1994,Akron Central School District,Erie,NEWSTEAD,MEDINA,3,0,
1999,"Geo Ventures, Inc.",Erie,CONCORD,MEDINA,4,0,GX
1991,"Envirogas, Inc.",Chautauqua,NORTH HARMONY,MEDINA,6,0,GH
1999,United States Gypsum Co.,Genesee,ALEXANDER,MEDINA,35,0,"GH,GK,GR"
1990,Texas Meridian Operating Co.,Chautauqua,HANOVER,MEDINA,3,0,GX
1997,Perry Energy II,Wyoming,PERRY,MEDINA,1,0,GP
1999,"Green, Laura",Chautauqua,PORTLAND,MEDINA,0,2,
1976,"Boudon, Adrian",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1990,"Chautauqua Natural Gas Co., Inc",Chautauqua,ARKWRIGHT,MEDINA,0,2,
1986,"Templeton Energy,  Inc.",Erie,MARILLA,MEDINA,3,0,GK
1988,Silver Creek Drilling Corp.,Erie,BOSTON,MEDINA,4,0,GK
1999,"Chautauqua Energy, Inc.",Chautauqua,NORTH HARMONY,MEDINA,2,0,
1993,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,0,1,
1978,"Desert Gas Exploration, Inc.",Chautauqua,POMFRET,MEDINA,7,0,GK
1977,"Joyce ,Charles H.",Allegany,ANDOVER,PENNY,0,0,OB
1995,United States Gypsum Co.,Genesee,PEMBROKE,MEDINA,32,1,GR
1986,"Templeton Energy,  Inc.",Chautauqua,PORTLAND,MEDINA,8,0,"GK,GX"
1992,Dragon Eye Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,"OB,OC"
1994,"Jackson, Sharon E.",Wyoming,PIKE,DEVONIAN SHALE,1,0,
1992,"Degitz, Sig",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1982,"Pan Energy Company, Inc.",Cattaraugus,NAPOLI,MEDINA,0,3,
1995,"James, Frederick H.",Chautauqua,HARMONY,MEDINA,1,0,
1996,"Ardent Resources, Inc.",Wyoming,COVINGTON,MEDINA,1,2,GI
1988,Walker Exploration & Production Corp.,Chautauqua,FRENCH CREEK,MEDINA,32,16,GH
1970,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1990,TGX Corp.,Chautauqua,SHERIDAN,MEDINA,16,1,GK
1974,"Hopkins, Angela",Allegany,BOLIVAR,RICHBURG,0,0,OB
1991,"Envirogas, Inc.",Chautauqua,STOCKTON,MEDINA,2,0,GK
1999,"Piall, Theresa",Erie,BRANT,MEDINA,2,0,
1993,"GFS Energy, Inc.",Chautauqua,GERRY,MEDINA,4,0,GK
1974,National Fuel Gas Supply Corp.,Chautauqua,HANOVER,MEDINA,4,0,
1991,"Bucher, William C",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1999,"Schultz, Paul E & Bauer, James",Wyoming,WARSAW,MEDINA,1,0,
1994,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1995,"Eastern States Energy, Inc.",Erie,NORTH COLLINS,AKRON,2,0,GK
1971,"Merry, Alfred",Allegany,SCIO,RICHBURG,0,0,OB
1994,"Kellner, C. Fred",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1987,"Bucher, William C",Cattaraugus,ALLEGANY,BRADFORD,0,0,OR
1990,Mountain Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1995,"Reserve Gas Company, Inc.",Erie,NEWSTEAD,MEDINA,1,1,GN
1998,"Ford, Cregg",Cayuga,AURELIUS,QUEENSTON,1,0,
1995,A. J. Lease Account,Cattaraugus,ASHFORD,,0,1,
1983,CNG Transmission Corp.,Madison,LEBANON,HERKIMER-ONEIDA,2,0,
1978,"Flint Oil & Gas, Inc.",Erie,SARDINIA,MEDINA,4,1,GK
1986,Mountain Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1985,"Otis Eastern Service, Inc.",Allegany,WIRT,WAUGH & PORTER,0,0,OB
1973,"Carlson,  Roger M.",Chautauqua,BUSTI,GLADE,0,0,
1989,U S Energy Development Corp.,Chautauqua,WESTFIELD,MEDINA,4,0,GH
1980,"Energy Oil, Inc.",Erie,NEWSTEAD,MEDINA,4,3,GQ
1976,Columbia Gas Transmission Corp.,Chautauqua,HARMONY,MEDINA,0,1,
1988,"Desert Gas Exploration, Inc.",Chautauqua,HANOVER,MEDINA,5,0,GK
1992,"Universal Resources Holdings, Incorporated",Chautauqua,GERRY,ONONDAGA-BASS ISLAND,0,0,OA
1991,Wyckoff Development Co.,Steuben,JASPER,ORISKANY,1,1,GK
1979,"Pagels, James",Allegany,WELLSVILLE,FULMER VALLEY,0,0,
1983,Norris Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1991,"Spur Petroleum, Inc.",Erie,NEWSTEAD,MEDINA,1,0,GK
1975,National Fuel Gas Supply Corp.,Chautauqua,SHERIDAN,MEDINA,18,0,
1977,National Fuel Gas Supply Corp.,Chautauqua,WESTFIELD,MEDINA,1,0,
1998,"Moon Brook Country Club, Inc.",Chautauqua,ELLICOTT,MEDINA,1,0,
1998,Estate of  Richard G Smith,Allegany,GENESEE,RICHBURG,0,0,
1980,"Bunnell, Herbert F.",Allegany,ALMA,RICHBURG,0,0,OB
1982,Natural Resource Management Corp.,Cattaraugus,RANDOLPH,MEDINA,0,2,
1983,"Westmin Resources,  Inc.",Livingston,WEST SPARTA,,0,1,
1982,"Heintz Gas & Oil Co., Inc.",Chautauqua,SHERIDAN,MEDINA,3,0,GK
1999,"Sheshunoff, Alex",Wyoming,ARCADE,MEDINA,2,0,GK
1982,"Ebenezer Oil Co., Inc.",Allegany,WELLSVILLE,FULMER VALLEY,0,0,OB
1996,"Pefley Oil & Gas, Inc.",Chautauqua,ELLICOTT,MEDINA,1,0,GK
1984,"Envirogas, Inc.",Chautauqua,ELLICOTT,MEDINA,7,0,"GK,GX"
1984,"Clark, Bruce N.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,OB
1976,Columbia Gas Transmission Corp.,Chautauqua,SHERMAN,MEDINA,0,1,
1970,D & D Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1998,"Ardent Resources, Inc.",Ontario,GENEVA,QUEENSTON,0,1,
1991,D. A. Griffin Corp.,Erie,WEST SENECA,MEDINA,1,0,
1990,"Keystone Energy Oil & Gas, Inc",Cattaraugus,OTTO,MEDINA,37,0,GR
1979,"Evinczik, Joseph A",Chautauqua,BUSTI,GLADE,2,1,OB
1979,Gailbert Energy,Chautauqua,HANOVER,MEDINA,2,1,GK
1979,"Desert Gas Exploration, Inc.",Chautauqua,POMFRET,MEDINA,10,9,GK
1991,"Kabel, Ruth, G.",Erie,ORCHARD PARK,MEDINA,0,1,
1997,Fault Line Oil Corporation,Cattaraugus,FREEDOM,MEDINA,3,0,GX
1998,Potter Oil Co.,Allegany,INDEPENDENCE,FULMER VALLEY,0,0,"GK,OD"
1973,West Brothers,Genesee,PEMBROKE,MEDINA,6,0,GX
1990,"Clark, Ernest",Allegany,BOLIVAR,RICHBURG,0,0,
1992,"Energy Control Unlimited, Inc.",Erie,CONCORD,MEDINA,1,0,GX
1996,"Harriger, Earl",Allegany,BOLIVAR,RICHBURG,0,0,OC
1999,Seneca Resources Corporation,Erie,COLDEN,MEDINA,3,0,GK
1989,"Vanderbosch, Robert & Madelyn",Cattaraugus,OTTO,MEDINA,1,0,
1991,Shorewood Farms Drilling,Erie,HAMBURG,MEDINA,1,0,
1991,"Everman, Daisy S",Livingston,SPARTA,MARCELLUS,1,0,
1990,Cabot Oil & Gas Corp.,Chautauqua,SHERMAN,MEDINA,5,0,"GC,GX"
1984,Columbia Gas Transmission Corp.,Chautauqua,HARMONY,MEDINA,15,1,
1993,"O'Connor, James M.",Allegany,GENESEE,RICHBURG,0,0,OC
1999,Belden & Blake Corporation,Chautauqua,GERRY,MEDINA,28,0,GK
1985,Benson Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,1,0,OA
1989,Akron Gas Partnership,Erie,NEWSTEAD,MEDINA,1,0,GX
1994,Seneca Resources Corporation,Erie,WEST SENECA,MEDINA,2,1,GK
1989,National Fuel Gas Supply Corp.,Erie,LANCASTER,MEDINA,6,0,GK
1980,"Operating Engineers Local 17 Training Fund, Inc.",Erie,HAMBURG,MEDINA,3,0,GK
1986,Wasson/Regis Oil Company,Allegany,BOLIVAR,RICHBURG,0,0,OB
1976,"Devlin,  W Festate",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1991,"Schramm Farms, Inc.",Livingston,WEST SPARTA,MEDINA,1,0,
1999,"Clark, Ralph",Allegany,GENESEE,RICHBURG,0,0,
1974,Helmhold Oil,Allegany,,FULMER VALLEY,0,0,OB
1993,"Empire Exploration, Inc.",Ontario,EAST BLOOMFIELD,MEDINA,9,0,GK
1978,Hunt Oil Co.,Allegany,ALMA,RICHBURG,0,26,
1984,Vineyard Oil & Gas Company,Chautauqua,NORTH HARMONY,MEDINA,1,0,GH
1985,"Westmin Resources,  Inc.",Livingston,NUNDA,MEDINA,0,2,
1991,"Bower, Edwin L.",Livingston,NUNDA,MEDINA,0,1,
1993,"Chautauqua Energy, Inc.",Chautauqua,NORTH HARMONY,ONONDAGA-BASS ISLAND,0,0,"GK,OA"
1987,"Doran & Associates, Inc.",Chautauqua,FRENCH CREEK,BASS ISLAND,3,0,"GH,GX"
1991,Texas Meridian Operating Co.,Chautauqua,ELLERY,MEDINA,1,1,GX
1994,"Stephan, Phillip D.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1989,National Fuel Gas Supply Corp.,Erie,HAMBURG,MEDINA,1,0,GK
1982,"Devlin,  W Festate",Cattaraugus,ALLEGANY,BRADFORD,0,0,GT
1986,Meridian Exploration Corp.,Cayuga,AURELIUS,QUEENSTON,6,0,GX
1995,Belden & Blake Corporation,Chautauqua,ELLERY,MEDINA,1,0,GX
1977,"Nenno, Lena C.",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1994,Iroquois Natural Gas Co.,Chautauqua,VILLENOVA,MEDINA,16,0,GK
1975,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,MEDINA,3,0,
1993,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,OC
1984,Columbia Gas Transmission Corp.,Chautauqua,NORTH HARMONY,BASS ISLAND,0,0,OB
1977,Wood Oil Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1985,Gypsum Energy Management Co.,Genesee,DARIEN,MEDINA,8,0,"GR,GX"
1988,National Fuel Gas Supply Corp.,Erie,WEST SENECA,MEDINA,3,0,GK
1972,"Cooper, Elton C",Allegany,ANDOVER,FULMER VALLEY,0,0,
1985,National Fuel Gas Supply Corp.,Erie,WALES,MEDINA,1,0,GK
1971,Giallombardo Salvatore F.,Wyoming,BENNINGTON,MEDINA,7,0,GX
1980,"Eliskim, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,
1991,U S Energy Development Corp.,Chautauqua,DUNKIRK,MEDINA,1,0,GK
1997,Gustafson Family Trust 2,Chautauqua,POLAND,UPPER DEVONIAN,1,0,
1998,"Stedman Energy, Inc.",Chautauqua,STOCKTON,MEDINA,6,0,GK
1989,"American Penn Energy,  Inc.",Chautauqua,CHAUTAUQUA,MEDINA,0,1,GH
1997,Lomak Operating Company,Cattaraugus,ELLICOTTVILLE,MEDINA,9,2,GK
1994,Thomas A Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,31,4,OA
1998,"Ossman, John",Chautauqua,WESTFIELD,MEDINA,1,0,
1984,"Empire Exploration, Inc.",Erie,EDEN,MEDINA,1,0,GK
1983,"Brown, Edward J. and Anne D.",Seneca,FAYETTE,,1,0,
1985,Berea Oil & Gas Corp.,Chautauqua,CHARLOTTE,MEDINA,7,0,GH
1987,Altec Specialty Steel Corp.,Chautauqua,DUNKIRK,MEDINA,3,0,
1990,"Eastern States Energy, Inc.",Erie,ELMA,MEDINA,9,0,GK
1990,Fault Line Oil Corporation,Wyoming,ARCADE,MEDINA,12,1,GX
1977,"Basic Energy Producers, Inc.",Chautauqua,POMFRET,MEDINA,2,0,GK
1986,Gypsum Energy Management Co.,Genesee,PEMBROKE,MEDINA,1,0,"GR,GX"
1998,Estate of Thomas G. Louser,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1996,"Stedman Energy, Inc.",Chautauqua,ELLERY,BASS ISLAND,0,0,GK
1969,"Southwell, Russell  W",Chautauqua,,,0,0,OB
1999,"Wroblewski, Francis M",Erie,HOLLAND,MEDINA,1,0,
1999,"Stedman Energy, Inc.",Erie,NORTH COLLINS,MEDINA,6,0,GK
1976,National Fuel Gas Supply Corp.,Steuben,JASPER,ORISKANY,2,0,
1989,Rochester Gas & Electric Corp.,Genesee,PAVILION,MEDINA,21,0,
1995,Gastec Energy Corp.,Erie,EDEN,MEDINA,1,0,GK
1994,United States Gypsum Co.,Genesee,DARIEN,MEDINA,72,0,GR
1988,"Subsea Oil & Gas, Inc.",Erie,BRANT,MEDINA,11,0,GK
1996,"Borglum, Elsie J.",Yates,BENTON,QUEENSTON,1,0,
1988,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,MEDINA,6,0,GK
1993,Shawnee Operating Co.,Erie,BRANT,MEDINA,19,0,GK
1981,Energy Production Co.,Cattaraugus,OLEAN,CHIPMUNK,0,0,OB
1997,Empire Energies,Chautauqua,SHERIDAN,MEDINA,1,0,
1987,"Sprague, Edward Jr",Cattaraugus,PERRYSBURG,AKRON,0,1,
1999,"Wilkinson, Robert",Allegany,BOLIVAR,RICHBURG,0,0,OD
1986,National Fuel Gas Supply Corp.,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1981,"Karim, Raja Abdul",Cayuga,CATO,TRENTON,0,1,
1992,"Operating Engineers Local 17 Training Fund, Inc.",Erie,HAMBURG,MEDINA,3,0,GK
1986,"Guzzetta, Joseph & Carlyn",Cattaraugus,PERRYSBURG,MEDINA,1,0,
1990,Alden Central School District,Erie,ALDEN,MEDINA,1,0,
1984,"Devlin,  W Festate",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1993,"Ripley State Line Truck Stop, Inc.",Chautauqua,RIPLEY,MEDINA,1,0,
1990,"McDonald, Gerald L.",Allegany,INDEPENDENCE,FULMER VALLEY,2,0,
1989,Don Angle Co.,Chautauqua,BUSTI,GLADE,0,0,OB
1970,Lippert Oil Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1986,"Amos Zittel & Sons, Inc.",Erie,EDEN,MEDINA,5,1,
1989,Cone Brothers,Genesee,STAFFORD,MEDINA,1,0,
1988,"Chautauqua Energy, Inc.",Chautauqua,SHERMAN,MEDINA,19,1,GX
1987,"Peterson, JoAnn, Kunn, Nancy/Dutka Estate",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1979,"Appalachian Energy, Inc.",Chautauqua,BUSTI,MEDINA,0,5,
1987,Walker Exploration & Production Corp.,Chautauqua,SHERMAN,MEDINA,1,0,GH
1986,Trico Products Corp.,Erie,BUFFALO,MEDINA,0,1,
1994,L. W. Resources,Erie,ELMA,MEDINA,1,0,
1990,National Fuel Gas Supply Corp.,Cattaraugus,OTTO,MEDINA,1,0,GK
1997,"Eclipse Energy Company, LLC",Chautauqua,SHERIDAN,MEDINA,3,0,GK
1994,"Mosher, Kenneth",Cattaraugus,DAYTON,MEDINA,1,0,
1983,"P & S Drilling, Inc.",Chautauqua,ELLICOTT,MEDINA,0,1,
1986,Perry Energy II,Wyoming,PERRY,MEDINA,4,0,"GH,GP"
1982,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1974,West Brothers,Wyoming,,MEDINA,6,0,GX
1982,"Envirogas, Inc.",Chautauqua,ELLICOTT,MEDINA,7,0,GK
1989,"Solar Sportsystems, Inc.",Erie,ELMA,MEDINA,2,0,
1979,Columbia Gas Transmission Corp.,Cattaraugus,CONEWANGO,MEDINA,0,2,
1972,Surprise Oil Co.,Allegany,,RICHBURG,4,0,"GX,OB"
1985,Newman Drilling Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1992,Transfuel Resources Co.,Cattaraugus,COLD SPRING,MEDINA,0,1,GK
1989,"Ripley State Line Truck Stop, Inc.",Chautauqua,RIPLEY,MEDINA,1,0,
1984,"Elcoex, Inc.",Madison,DE RUYTER,QUEENSTON,0,2,
1983,Dan Gernatt Farms,Erie,NORTH COLLINS,MEDINA,1,0,
1989,Clymer Central School District,Chautauqua,CLYMER,MEDINA,1,0,
1992,CEI Noble No 1a Joint Venture,Chautauqua,WESTFIELD,MEDINA,1,0,GA
