Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2010,1,Maryland,Obesity,Menu Labeling,Community,Sustainable Communities,LEG,032MNL
2011,1,Florida,Obesity,Appropriations,School/After School,Growth Management,LEG,002APP
2016,1,New Jersey,Nutrition,Farmers Markets,Community,"""Designates Wednesday of third week of September as """"Farmers Against Hunger Day."""" <br>""",LEG,016FAM
2009,1,North Carolina,Obesity,Front of Package Labeling,School/After School,Physical Education Equipment Sharing,LEG,024FOP
2009,1,Connecticut,Physical Activity,Built Environment and Street-Scale Design,Community,Implements Complete Street Requirement,LEG,049BED
2010,1,Mississippi,Physical Activity,Bicycling,Community,Bicycles,LEG,005BIK
2010,1,New York,Nutrition,Appropriations,Medical and/or Hospital,Advisory Committee on Public Wellness,LEG,002APP
2010,1,Michigan,Nutrition,Appropriations,Community,Cottage Food,LEG,002APP
2005,1,Hawaii,Nutrition,Appropriations,School/After School,Edible School Gardens,LEG,002APP
2013,1,Illinois,Nutrition,Appropriations,Community,An Act Concerning Appropriations (Senate),LEG,002APP
2011,1,Illinois,Nutrition,Access to Healthy Foods,Restaurant/Retail,Home Rule County Soft Drink Retailers' Occupation Tax,LEG,001AHF
2007,1,Kentucky,Nutrition,Food Assistance Programs,Community,Nutrition,LEG,003FAP
2010,1,Michigan,Nutrition,Farm Direct Foods,Restaurant/Retail,Cottage Food,LEG,015FDF
2010,1,Vermont,Nutrition,Farm Direct Foods,Community,Toxic Substances,LEG,015FDF
2009,1,Massachusetts,Obesity,Appropriations,Community,Barnstable County,LEG,002APP
2002,1,District of Columbia,Nutrition,Agriculture and Farming,Community,An Act Making Appropriations   <br>,LEG,017AGF
2010,1,Hawaii,Nutrition,Farm Direct Foods,Restaurant/Retail,Aliomanu Road Reconstruction,LEG,015FDF
2003,1,Mississippi,Physical Activity,Physical Education Requirements,School/After School,School District Education Advisory Councils,LEG,036PER
2012,1,New York,Nutrition,Sodium,Work Place,Relates to Obesity Prevention<br>,LEG,045SOD
2010,1,Missouri,Nutrition,Fruits and Vegetables,School/After School,Farm to Institution Initiative,LEG,025FAV
2010,1,Oklahoma,Nutrition,Nutrition Standards,Community,Medically Fragile Waiver Services,REG,010NUS
2009,1,Massachusetts,Physical Activity,Public Safety,Community,Prevention of Foreclosed Property Blight,LEG,039SAF
2011,1,Massachusetts,Nutrition,Appropriations,Community,Environmental and Health Impact Reports,LEG,002APP
2010,1,Ohio,Obesity,Food Restrictions,Restaurant/Retail,Farmer's Authorization,REG,020FOR
2008,1,New Hampshire,Nutrition,Appropriations,Community,Farmers Markets and Farm Stands,LEG,002APP
2007,1,Virginia,Nutrition,Appropriations,Medical and/or Hospital,Regulations for the Licensure of Hospice,REG,002APP
2010,1,Wisconsin,Nutrition,Food Policy Councils,Restaurant/Retail,Food Produced in This State,LEG,022FPC
2011,1,Ohio,Obesity,Body Mass Index (BMI),School/After School,Schools Implementation of Body Mass Index Screenings,LEG,006BMI
2011,1,New York,Obesity,Appropriations,Community,New York Community Gardens,LEG,002APP
2011,1,Oklahoma,Physical Activity,Built Environment and Street-Scale Design,Community,Driver Licenses,LEG,049BED
2009,1,Oklahoma,Obesity,Appropriations,Community,Motor Vehicles,LEG,002APP
2011,1,Kansas,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicle Safety Belts,LEG,049BED
2011,1,Missouri,Obesity,Food Restrictions,School/After School,Farm to Table Advisory Board,LEG,020FOR
2012,2,Massachusetts,Nutrition,Appropriations,School/After School,An Act Making Appropriations,LEG,002APP
2009,1,Massachusetts,Nutrition,Nutrition Standards,School/After School,Student Nutrition and Wellness,LEG,010NUS
2011,1,Arizona,Nutrition,Food Assistance Programs,Community,Long Term Care Facilities and Standards,LEG,003FAP
2011,1,Massachusetts,Nutrition,Disparities/Equity,School/After School,Public School Commercialism Commission,LEG,013DEQ
2005,1,New York,Nutrition,Disparities/Equity,Community,An Act Making Appropriations,LEG,013DEQ
2011,1,New York,Obesity,Appropriations,Community,Tax Increment Bonds Payable From Real Property Taxes Le,LEG,002APP
2009,1,Maine,Nutrition,Appropriations,School/After School,Farm Products in School Food Programs,LEG,002APP
2011,1,Hawaii,Obesity,Task Forces/Councils,Medical and/or Hospital,Medicaid Wellness Pilot Program,LEG,047TFC
2010,1,Connecticut,Obesity,Food Restrictions,Community,"Farms, Food and Jobs",LEG,020FOR
2005,1,North Dakota,Obesity,Appropriations,Community,Early Childhood Services,LEG,002APP
2003,1,California,Nutrition,Vending,School/After School,School District Governing Boards: Contracts,LEG,051VEN
2013,1,New York,Obesity,Media Campaigns,Restaurant/Retail,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,074MAM
2009,1,New York,Nutrition,Appropriations,Community,Additional Taxes,LEG,002APP
2010,1,Idaho,Nutrition,Appropriations,Community,Locally Grown Food Productions,LEG,002APP
2010,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Taxation,LEG,049BED
2009,1,Montana,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Stop Requirements,LEG,049BED
2010,1,Hawaii,Physical Activity,"Parks, Recreation and Trails",Community,Aliomanu Road Reconstruction,LEG,034PRT
2008,1,District of Columbia,Physical Activity,Bicycling,Community,An Act to Amend the Pedestrian Protection Amendment Act of 1987 <br>,LEG,005BIK
2010,1,Indiana,Nutrition,Farm Direct Foods,Community,Service Sign Program,REG,015FDF
2001,1,Vermont,Nutrition,Task Forces/Councils,Community,Cardiovascular Health Coalition,LEG,047TFC
2012,1,West Virginia,Nutrition,Food Assistance Programs,Community,Good Samaritan Food Donation Act<br>,LEG,003FAP
2008,1,Virginia,Nutrition,Medical Care,Community,Text Messaging and Emailing While Driving,LEG,026MEC
2011,1,Florida,Nutrition,Task Forces/Councils,Medical and/or Hospital,State Employee Health Insurance Benefits,LEG,047TFC
2010,1,New York,Nutrition,Farm Direct Foods,Community,Greenmarket Definition,LEG,015FDF
2011,1,New York,Nutrition,Media Campaigns,Community,Senior Benefits Card Program,LEG,031MDC
2011,1,Massachusetts,Nutrition,Appropriations,Medical and/or Hospital,Promotion of Breastfeeding in Hospitals,LEG,002APP
2009,1,Massachusetts,Nutrition,Task Forces/Councils,School/After School,School Nutrition,LEG,047TFC
2011,1,Arkansas,Obesity,Appropriations,Early Care and Education,Childhood Education Appropriation,LEG,002APP
2011,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Community,An Act Relating to Food Retail Establishment Subsidies for Healthy Communities<br>,LEG,021HFR
2009,1,New York,Obesity,Task Forces/Councils,School/After School,Office Of Nutrition And Fitness,LEG,047TFC
2010,1,Connecticut,Obesity,Food Restrictions,Restaurant/Retail,"Farms, Food and Jobs",LEG,020FOR
2011,1,Rhode Island,Nutrition,Medical Care,Community,Highways,LEG,026MEC
2010,1,Washington,Nutrition,Appropriations,Community,Property Tax Exemption for Church Property,LEG,002APP
2011,1,New York,Nutrition,Access to Healthy Foods,Community,State Fiscal Year 2011-2012 Funding,LEG,001AHF
2011,1,Arizona,Obesity,Menu Labeling,Community,Municipal Tax Increment Financing and Infrastructure,LEG,032MNL
2011,1,Missouri,Obesity,Appropriations,School/After School,Sewer Service Lines Failure Repair Fee,LEG,002APP
2011,1,Texas,Nutrition,Trans Fats,School/After School,Sweetened Beverages Tax,LEG,050FAT
2011,1,Texas,Obesity,Health Insurance Coverage,School/After School,Sweetened Beverages Tax,LEG,028HIC
2012,1,West Virginia,Nutrition,Appropriations,Community,Making Appropriations of Public Money out of the Treasury,LEG,002APP
2011,1,Montana,Obesity,Food Restrictions,Early Care and Education,Study on Reducing Childhood Hunger,LEG,020FOR
2001,1,New York,Nutrition,Medical Care,Community,Pedestrian Accident Reporting,LEG,026MEC
2009,1,Kentucky,Obesity,Appropriations,School/After School,Students Physical Activity,LEG,002APP
2011,1,Texas,Physical Activity,Public Safety,Community,Abandoned Buildings Eminent Domain Authority,LEG,039SAF
2009,1,California,Physical Activity,Bicycling,Community,Local Planning: Housing Element,LEG,005BIK
2007,1,Rhode Island,Nutrition,Vending,School/After School,High School Snacks and Beverages,LEG,051VEN
2011,1,Florida,Nutrition,Appropriations,Restaurant/Retail,Public Food Service Establishments,LEG,002APP
2009,1,Pennsylvania,Obesity,Menu Labeling,Community,Pennsylvania Municipalities Planning Code,LEG,032MNL
2010,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Coastal Area Planning,REG,049BED
2007,1,Rhode Island,Nutrition,Vending,School/After School,Healthier High School Vending Machines,LEG,051VEN
2011,1,New Jersey,Nutrition,Fruits and Vegetables,Community,Sale and Lease of Unneeded Public Property,LEG,025FAV
2010,1,Rhode Island,Obesity,Health Insurance Coverage,Work Place,Public Officers and Employees,LEG,028HIC
2009,1,Massachusetts,Physical Activity,Bicycling,Community,Transportation System Modernization,LEG,005BIK
2007,1,New Mexico,Nutrition,Liability and Indemnity,School/After School,Physical Education,LEG,030LAI
2009,1,Oklahoma,Nutrition,Fruits and Vegetables,Community,Revenue And Taxation,LEG,025FAV
2011,1,New York,Obesity,Incentives,Medical and/or Hospital,Health Insurers,LEG,029INC
2011,1,New York,Obesity,Sugar Sweetened Beverages,School/After School,School Lunch Program,LEG,046SSB
2010,1,Maryland,Physical Activity,Pedestrians/Walking,Community,Blue Ribbon Commission on Transportation Funding,LEG,052PED
2009,1,Tennessee,Obesity,Incentives,Community,Food and Food Products,LEG,029INC
2011,1,Texas,Physical Activity,Public Safety,Community,Midlothian Municipal Management District No. 2,LEG,039SAF
2014,3,Missouri,Nutrition,Farm Direct Foods,School/After School,Missouri Farm-to-School Act,LEG,015FDF
2011,1,Minnesota,Obesity,Appropriations,Community,Transportation,LEG,002APP
2011,1,New York,Nutrition,Medical Care,Community,Protective Headgear Requirement,LEG,026MEC
2014,4,New Mexico,Nutrition,School Nutrition,School/After School,NUTRITION AND WELLNESS,REG,043SNU
2010,1,Vermont,Nutrition,Appropriations,Community,Health Care Coverage,LEG,002APP
2011,1,Hawaii,Nutrition,Appropriations,Medical and/or Hospital,Tax Credits,LEG,002APP
2010,1,Iowa,Obesity,Appropriations,Community,Jobs II Program,REG,002APP
2010,1,New Mexico,Nutrition,Fruits and Vegetables,Early Care and Education,Child Care Assistance Programs,REG,025FAV
2010,1,California,Nutrition,Liability and Indemnity,Community,Federal and State Low Income Housing Tax Credit Laws,REG,030LAI
2001,1,New York,Obesity,Appropriations,Community,Physical Injury Accident Reporting,LEG,002APP
2001,1,Oklahoma,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicles,LEG,049BED
2009,1,Washington,Physical Activity,Public Transportation,School/After School,Transportation Appropriations,LEG,040TRS
2009,1,Massachusetts,Obesity,Task Forces/Councils,School/After School,School Nutrition,LEG,047TFC
2011,1,California,Nutrition,Nutrition Standards,School/After School,Budget Act of 2011,LEG,010NUS
2009,1,Maryland,Physical Activity,Public Transportation,Community,Smart Growth,LEG,040TRS
2011,1,New York,Nutrition,Food Security,Restaurant/Retail,An Act Relating to Food Retail Establishment Subsidies for Healthy Communities<br>,LEG,023FOS
2009,1,Massachusetts,Nutrition,Appropriations,School/After School,Trans Fat in School Served Products,LEG,002APP
2011,1,Rhode Island,Obesity,Appropriations,Community,Seafood Marketing,LEG,002APP
2005,1,Maryland,Nutrition,Medical Care,Community,Vehicle Laws,LEG,026MEC
2011,1,Utah,Nutrition,Farmers Markets,Restaurant/Retail,Short Title - Locally Produced Agriculture,LEG,016FAM
2011,1,Oregon,Nutrition,Food Assistance Programs,Community,Minimal Nutritional Value,LEG,003FAP
2009,1,Washington,Physical Activity,Safe Routes to Schools,Community,Transportation Appropriations,LEG,041SRS
2014,1,California,Physical Activity,Pedestrians/Walking,Community,Sustainable Communities,LEG,052PED
2009,1,Iowa,Nutrition,Farmers Markets,Community,Farmers' Market Programs,REG,016FAM
2010,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,School Nutrition,LEG,015FDF
2010,1,Michigan,Nutrition,Farm Direct Foods,Restaurant/Retail,Local Farmers,LEG,015FDF
2011,1,Nevada,Physical Activity,Liability and Indemnity,Community,Use of Athletic Fields for Youth Sports,LEG,030LAI
2006,1,New Jersey,Obesity,Appropriations,Community,Open Space Acquisition,LEG,002APP
2007,1,Colorado,Nutrition,Appropriations,School/After School,Start Smart Nutrition Program,LEG,002APP
2009,1,Massachusetts,Obesity,Menu Labeling,Community,Zoning Density,LEG,032MNL
2015,1,New York,Nutrition,Initiatives and Programs,Restaurant/Retail,Restaurant Nutrition Standards,LEG,053INP
2011,1,Washington,Nutrition,Agriculture and Farming,Community,Categorical Exemptions for Development,LEG,017AGF
2003,1,Colorado,Physical Activity,Pedestrians/Walking,Community,Senate Joint Resolution,LEG,052PED
2010,1,District of Columbia,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Healthy Schools,LEG,021HFR
2009,1,Vermont,Nutrition,Agriculture and Farming,School/After School,Recovery and Reinvestment Act,LEG,017AGF
2010,1,New York,Obesity,Food Restrictions,Restaurant/Retail,Restaurants and Food Establishments,LEG,020FOR
2011,1,Texas,Nutrition,Nutrition Standards,School/After School,Public School Campus Improvement Plans,LEG,010NUS
2009,1,Minnesota,Obesity,Food Restrictions,Community,Economic Development,LEG,020FOR
2009,1,Illinois,Nutrition,Medical Care,Community,Bikeway Act,LEG,026MEC
2009,1,West Virginia,Physical Activity,Pedestrians/Walking,Community,Promise Scholarship,LEG,052PED
2009,1,Minnesota,Nutrition,Medical Care,Community,Capital Improvements,LEG,026MEC
2009,1,New York,Obesity,Menu Labeling,Restaurant/Retail,Posting of Caloric Value of Restaurants Food Items,LEG,032MNL
2008,1,Louisiana,Nutrition,Initiatives and Programs,Community,House  Resolution<br>,LEG,053INP
2010,1,Vermont,Nutrition,Disparities/Equity,School/After School,Fiscal Year 2010 Appropriations Act,LEG,013DEQ
2011,1,Massachusetts,Obesity,Task Forces/Councils,School/After School,Standards for School Wellness Advisory Committees,REG,047TFC
2008,1,Vermont,Physical Activity,Initiatives and Programs,Work Place,House Resolution<br>,LEG,053INP
2010,1,Hawaii,Nutrition,Appropriations,School/After School,General Excise Taxes on Snack Foods,LEG,002APP
2009,1,Florida,Obesity,Access to Drinking Water,School/After School,Healthy and Fit Florida Act,LEG,014ADW
2009,1,Massachusetts,Physical Activity,Pedestrians/Walking,School/After School,Transportation System Modernization,LEG,052PED
2011,1,Hawaii,Obesity,Food Restrictions,Restaurant/Retail,Agribusiness Cooperative Program Task Force,LEG,020FOR
2011,1,Kansas,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Food Sales Tax,LEG,046SSB
2010,1,California,Nutrition,Correctional Facilities Farms Programs,Community,Health and Human Services: Federal Grant Opportunities,LEG,018CFP
2009,1,New York,Physical Activity,Public Safety,School/After School,Yonkers Safe City Fund,LEG,039SAF
2010,1,Kentucky,Physical Activity,Bicycling,Community,Bicycle and Bikeway Program,REG,005BIK
2011,1,Rhode Island,Obesity,Sugar Sweetened Beverages,Community,Supplemental Nutrition Program,REG,046SSB
2010,1,Florida,Obesity,Appropriations,Restaurant/Retail,School Food Service Programs,LEG,002APP
2011,1,Hawaii,Obesity,Incentives,Work Place,Tax Credits,LEG,029INC
2009,1,Massachusetts,Obesity,Appropriations,Community,Healthy Transportation Planning,LEG,002APP
2009,1,Connecticut,Obesity,Menu Labeling,Community,Grant Programs,LEG,032MNL
2009,1,Michigan,Nutrition,Appropriations,Community,Carbonated Soft Drink,LEG,002APP
2011,1,Arkansas,Nutrition,Appropriations,Community,Municipal Regulation of Farmers Markets,LEG,002APP
2014,3,New York,Nutrition,Nutrition Standards,School/After School,Establishing Nutrition Standards for Competitive Foods and Beverages,LEG,010NUS
2010,1,Florida,Physical Activity,Physical Education Requirements,School/After School,School Wellness and Physical Education Policies,LEG,036PER
2010,1,Iowa,Obesity,Front of Package Labeling,Community,Extracurricular Interscholastic Competition,REG,024FOP
2009,1,New Hampshire,Nutrition,Farmers Markets,Community,Weights and Measurements at Farmers Markets,LEG,016FAM
2009,1,Hawaii,Nutrition,Farm Direct Foods,Restaurant/Retail,Appropriation,LEG,015FDF
2013,1,Washington,Physical Activity,Incentives,Community,An Act Relating to Community Redevelopment Financing in Apportionment Districts,LEG,029INC
2011,1,Texas,Physical Activity,Public Transportation,Community,Transportation Commission,LEG,040TRS
2011,1,Illinois,Physical Activity,Built Environment and Street-Scale Design,Community,School zone Speed Limits,LEG,049BED
2009,1,Massachusetts,Obesity,Appropriations,Community,Governor Fiscal Year 2010 Budget,LEG,002APP
2010,1,Iowa,Nutrition,Food Security,Community,Promotion of Local Food Farms,LEG,023FOS
2012,1,Oklahoma,Nutrition,Fruits and Vegetables,Community,An Act Relating to Revenue and Taxation<br>,LEG,025FAV
2011,1,Hawaii,Nutrition,Task Forces/Councils,Medical and/or Hospital,Tax Credits,LEG,047TFC
2009,1,Massachusetts,Nutrition,Appropriations,Community,Farmers Markets,LEG,002APP
2007,1,North Carolina,Nutrition,Fruits and Vegetables,Work Place,2007 Appropriation Act,LEG,025FAV
2009,1,Louisiana,Nutrition,Healthier Food Retail and Food Deserts,Community,Healthy Food Retail,LEG,021HFR
2012,1,North Carolina,Nutrition,Farm Direct Foods,Community,An Act to Make Base Budget Appropriations<br>,LEG,015FDF
2004,1,New Jersey,Obesity,Appropriations,Community,Traffic Calming Measures,LEG,002APP
2009,1,Minnesota,Nutrition,Medical Care,Community,Greenhouse Gas Emissions Reduction,LEG,026MEC
2011,1,Illinois,Nutrition,Healthier Food Retail and Food Deserts,Community,Public Aid Code,LEG,021HFR
2009,1,Oklahoma,Obesity,Health Insurance Coverage,Medical and/or Hospital,State Government,LEG,028HIC
2001,1,Pennsylvania,Physical Activity,Pedestrians/Walking,Community,Pedalcycle and Pedestrian Committee,LEG,052PED
2009,1,Washington,Physical Activity,Bicycling,Community,Speed Violations,LEG,005BIK
2010,1,Maryland,Physical Activity,Built Environment and Street-Scale Design,Community,Vehicle Laws,LEG,049BED
2010,1,Hawaii,Physical Activity,"Parks, Recreation and Trails",Restaurant/Retail,Aliomanu Road Reconstruction,LEG,034PRT
2010,1,New York,Obesity,Disparities/Equity,Work Place,Advisory Committee on Public Wellness,LEG,013DEQ
2005,1,Iowa,Obesity,Appropriations,Community,Healthy Children Task Force,LEG,002APP
2011,1,California,Physical Activity,Built Environment and Street-Scale Design,Community,Vehicles: Bicycles: Rules of the Road: Bike Lanes,LEG,049BED
2011,1,New York,Nutrition,Vending,School/After School,Vending Machines on School Grounds,LEG,051VEN
2010,1,Rhode Island,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicles and Other Vehicles,LEG,049BED
2010,1,Mississippi,Nutrition,School Nutrition,School/After School,Education Blueprint,LEG,043SNU
2010,1,North Carolina,Obesity,Appropriations,Community,Governors Budget,LEG,002APP
2013,1,New York,Nutrition,Trans Fats,Restaurant/Retail,Act to Amend the Public Health Law to Ban Trans Fat,LEG,050FAT
2007,1,Massachusetts,Physical Activity,Public Transportation,Community,Transportation System Financing Improvement,LEG,040TRS
2011,1,Maine,Obesity,Appropriations,Community,Natural Resources and General Fund,LEG,002APP
2010,1,Kentucky,Obesity,Menu Labeling,Restaurant/Retail,Restaurant Display of Caloric Information,LEG,032MNL
2009,1,Georgia,Physical Activity,Pedestrians/Walking,Community,Pedestrians,LEG,052PED
2011,1,Hawaii,Obesity,Liability and Indemnity,Restaurant/Retail,Health,LEG,030LAI
2010,1,Louisiana,Obesity,Health Insurance Coverage,Community,Health and Accident Insurance,LEG,028HIC
2010,1,District of Columbia,Nutrition,Appropriations,Community,Neighborhood Supermarket Tax Relief,LEG,002APP
2010,1,New York,Nutrition,Vending,School/After School,Healthy Kids Act Pilot Program,LEG,051VEN
2012,1,New York,Nutrition,Sodium,School/After School,Relates to Obesity Prevention<br>,LEG,045SOD
2011,1,Texas,Nutrition,Fruits and Vegetables,Restaurant/Retail,Small Food Production Regulation,LEG,025FAV
2011,1,Minnesota,Obesity,Liability and Indemnity,Community,Agriculture,LEG,030LAI
2011,1,New York,Obesity,Food Restrictions,Community,Lease of Community Garden Real Property,LEG,020FOR
2011,1,Utah,Obesity,Sugar Sweetened Beverages,Community,Soft Drink Taxes and Education Funding,LEG,046SSB
2011,1,California,Nutrition,Incentives,School/After School,An Act Related to Pupil Nutrition<br>,LEG,029INC
2003,1,Texas,Nutrition,Appropriations,Community,An Act Making Appropriations<br>,LEG,002APP
2015,1,Texas,Obesity,Sugar Sweetened Beverages,School/After School,Creating a program to recognize Before and After-School Programs that promote healthy eating and physical activity,LEG,046SSB
2011,1,Washington,Physical Activity,Public Transportation,Community,Process for the Payment of Impact Fees,LEG,040TRS
2012,1,California,Obesity,Food Restrictions,School/After School,An Act Relating to Food,LEG,020FOR
2004,1,West Virginia,Obesity,Task Forces/Councils,Community,Childhood Obesity Epidemic,LEG,047TFC
2011,1,Texas,Physical Activity,Appropriations,Community,Rowlett Waterfront Entertainment Management District,LEG,002APP
2010,1,Florida,Obesity,Menu Labeling,Community,Growth Management,LEG,032MNL
2011,1,Massachusetts,Obesity,Appropriations,Community,Liability of Farmer Markets,LEG,002APP
2009,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Transportation,LEG,006BMI
2011,1,Hawaii,Physical Activity,"Parks, Recreation and Trails",Community,Planning,LEG,034PRT
2007,1,Oregon,Nutrition,Medical Care,Community,Share the Road Registration Plate,LEG,026MEC
2011,1,California,Nutrition,Healthier Food Retail and Food Deserts,Community,Public Health: Food Access,LEG,021HFR
2009,1,Texas,Physical Activity,Bicycling,Community,Mass Transit and Accommodation,LEG,005BIK
2011,1,Kentucky,Obesity,Appropriations,Early Care and Education,Childcare Nutrition and Physical Activity Standards,LEG,002APP
2011,1,Tennessee,Physical Activity,"Parks, Recreation and Trails",Community,Tort Liability and Reform,LEG,034PRT
2007,1,New York,Physical Activity,"Parks, Recreation and Trails",Community,Community Preservation Funds,LEG,034PRT
2002,1,Louisiana,Nutrition,Access to Healthy Foods,Community,An Act Making Appropriations <br>,LEG,001AHF
2010,1,Wisconsin,Obesity,Appropriations,Community,Local Tax Districts,LEG,002APP
2011,1,New Jersey,Physical Activity,"Parks, Recreation and Trails",Community,Playground Safety Subcode,REG,034PRT
2011,1,Tennessee,Nutrition,Farmers Markets,Restaurant/Retail,Taxes,LEG,016FAM
2015,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Pedestrian Crosswalks,LEG,049BED
2011,1,Colorado,Nutrition,Vending,Community,Inherent Risk Mountain Biking Liability,LEG,051VEN
2010,1,New Jersey,Nutrition,Appropriations,Work Place,Breast Feeding Civil Right Protection,LEG,002APP
2011,1,New York,Physical Activity,Physical Activity Requirements,Community,Use of School Facilities,LEG,035PAR
2009,1,New York,Nutrition,Appropriations,School/After School,Health and Mental Hygiene Budget,LEG,002APP
2009,1,California,Nutrition,Appropriations,School/After School,Budget Act of 2009,LEG,002APP
2011,1,Vermont,Obesity,Food Restrictions,Restaurant/Retail,Economic Development,LEG,020FOR
2009,1,New York,Nutrition,Medical Care,Community,Bicycle Access to Public Office Buildings,LEG,026MEC
2011,1,Oregon,Obesity,Food Restrictions,Restaurant/Retail,Supplemental Assistance,LEG,020FOR
2009,1,Iowa,Nutrition,Appropriations,Community,Farmers' Market Programs,REG,002APP
2012,1,New York,Physical Activity,Incentives,School/After School,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,029INC
2009,1,Tennessee,Obesity,Appropriations,Community,Regional Transportation Authorities,LEG,002APP
2012,1,Alabama,Obesity,Liability and Indemnity,Community,Common sense Consumption Act<br>,LEG,030LAI
2009,1,Minnesota,Nutrition,Appropriations,Community,Human Services,LEG,002APP
2009,1,Massachusetts,Nutrition,Disparities/Equity,Early Care and Education,Food Policy Council,LEG,013DEQ
2009,1,Washington,Obesity,Front of Package Labeling,Community,Capital Budget,LEG,024FOP
2009,1,Nebraska,Nutrition,Breastfeeding,Work Place,Breast Feeding,LEG,007BFD
2009,1,Massachusetts,Physical Activity,Incentives,Community,Fiscal Recovery Emergency Measure,LEG,029INC
2011,1,Nebraska,Nutrition,Breastfeeding,Community,Breast Feeding,LEG,007BFD
2011,1,New York,Nutrition,Farm Direct Foods,School/After School,Vending Machines on School Grounds,LEG,015FDF
2009,1,Washington,Physical Activity,Zoning/Land Use,Community,AN ACT Relating to reducing greenhouse gas emissions through land use and transportation requirements,LEG,033ZON
2009,1,Oklahoma,Obesity,Appropriations,School/After School,Safe Routes to School,LEG,002APP
2011,1,Maryland,Nutrition,Appropriations,School/After School,Maryland Food and Nutrition Policy Council,LEG,002APP
2009,1,Wisconsin,Physical Activity,Pedestrians/Walking,School/After School,Budget Act,LEG,052PED
2009,1,Vermont,Obesity,Appropriations,Community,Economic Development,LEG,002APP
2003,1,Maine,Nutrition,Fruits and Vegetables,Work Place,An Act to Study Obesity and Methods to Reduce the Cost of Health Care and Increase the Public Health<br>,LEG,025FAV
2015,3,California,Nutrition,Initiatives and Programs,Community,Relative to Farmworker Appreciation Day,LEG,053INP
2011,1,Massachusetts,Obesity,Appropriations,Community,Transportation Infrastructure Revolving Fund,LEG,002APP
2011,1,Tennessee,Nutrition,Farmers Markets,Community,Public Funds and Financing,LEG,016FAM
2010,1,Hawaii,Physical Activity,Public Transportation,Community,Street Repairs,LEG,040TRS
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Wellness,LEG,001AHF
2004,1,Illinois,Obesity,Incentives,Restaurant/Retail,Provides Immunity from Liability for Obesity,LEG,029INC
2011,1,West Virginia,Obesity,Body Mass Index (BMI),Community,Municipal Economic Opportunity Development District Act,LEG,006BMI
2007,1,Pennsylvania,Nutrition,Agriculture and Farming,Community,Elm Street Program Act of 2004,LEG,017AGF
2007,1,Florida,Nutrition,Appropriations,Community,Agritourism,LEG,002APP
2012,3,North Carolina,Obesity,Initiatives and Programs,Medical and/or Hospital,The Current Operations and Capital Improvements Appropriations Act of 2012,LEG,053INP
2013,1,Massachusetts,Physical Activity,Appropriations,Community,An Act Submitting Requests for Appropriations,LEG,002APP
2005,1,Delaware,Nutrition,Liability and Indemnity,School/After School,Statewide Health Advisory Council,LEG,030LAI
2010,1,South Dakota,Physical Activity,Bicycling,Community,Bicycle Passing Restrictions,LEG,005BIK
2011,1,Oregon,Nutrition,Farm Direct Foods,Community,Uses on Lands Zoned for Exclusive Farm Use,LEG,015FDF
2010,1,District of Columbia,Obesity,Health Insurance Coverage,Medical and/or Hospital,Hospital and Medical Services Corporation,LEG,028HIC
2010,1,Mississippi,Nutrition,Agriculture and Farming,School/After School,Healthier School Initiative,LEG,017AGF
2009,1,Ohio,Nutrition,Farm Direct Foods,School/After School,Healthy Farms and Healthy Schools Grant Program,LEG,015FDF
2011,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Repair and Repaving Of Side Streets,LEG,049BED
2011,1,Massachusetts,Nutrition,Task Forces/Councils,Medical and/or Hospital,Certified Group Purchasing Cooperatives,REG,047TFC
2008,1,Louisiana,Nutrition,Healthier Food Retail and Food Deserts,Community,Senate Resolution,LEG,021HFR
2011,1,District of Columbia,Obesity,Appropriations,Community,Pedestrian Safety Reinforcement Emergency Amendment Act,LEG,002APP
2011,2,Massachusetts,Obesity,Health Insurance Coverage,Community,An Act Making Appropriations,LEG,028HIC
2011,1,Pennsylvania,Nutrition,Healthier Food Retail and Food Deserts,School/After School,School Foods Reform,LEG,021HFR
2011,1,Washington,Physical Activity,Pedestrians/Walking,Community,Categorical Exemptions for Development,LEG,052PED
2011,1,Mississippi,Obesity,Appropriations,Community,Sales Tax,LEG,002APP
2011,1,Massachusetts,Nutrition,Appropriations,School/After School,Carbohydrate List of Foods in Schools,LEG,002APP
