Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,0-17,Cortland,County,63,1,
2AP,18+,Albany,GREATER BINGHAMTON HEALTH CENTER,347,42,
2AP,18+,Washington,County,104,8,
3AP,0-17,Broome,"UNITED HEALTH SERVICES HOSPITALS, INC.",187,0,NO
3AP,0-17,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,39,0,NO
3AP,18+,Albany,County,2311,16,
2AP,0-17,Sullivan,County,104,7,
3AP,18+,Manhattan,HOUSING WORKS E NY HIV 3 AADC,86,0,
2AP,18+,Dutchess,MEDICAL ARTS SANITARIUM,60,5,NO
3AP,18+,Staten Island,"CAMELOT OF STATEN ISLAND,INC",34,0,
2AP,18+,Brooklyn,County,11912,1300,
2AP,0-17,Ontario,County,21,0,
3AP,18+,Bronx,"VOCATIONAL INSTRUCTION PROJECT COMM. SVCS, IN",132,2,
2AP,18+,Niagara,NIAGARA COUNTY DEPARTMENT OF MENTAL HEALTH,158,11,NO
2AP,18+,Westchester,WHITE PLAINS HOSPITAL CENTER,121,17,NO
3AP,18+,Manhattan,BETH ISRAEL MEDICAL CENTER,2410,6,
2AP,0-17,Queens,NYC-HHC AGENCY NETWORK,103,5,NO
2AP,18+,Ulster,CHILD & FAM GUID CTR ADICT SV,40,2,NO
3AP,18+,Chemung,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",127,0,
2AP,18+,Westchester,INNOVATIVE HEALTH SYSTEMS INC,27,1,
3AP,18+,Sullivan,County,1469,10,
3AP,0-17,Rockland,County,24,0,
3AP,18+,Dutchess,County,1274,8,
3AP,18+,Albany,ST. LAWRENCE PSYCHIATRIC CENTER,38,0,NO
2AP,18+,Monroe,WAYNE BEHAVIORAL HEALTH NETWORK,25,4,NO
2AP,18+,Chenango,County,167,10,
3AP,18+,Queens,County,10152,47,
2AP,18+,Monroe,CATHOLIC FAMILY CENTER,107,4,NO
2AP,18+,Broome,County,1173,97,
2AP,18+,Columbia,County,220,22,
3AP,18+,Manhattan,LAFAYETTE MEDICAL APPROACH LLC,74,1,
3AP,0-17,Onondaga,SUNY HEALTH SCIENCE CENTER-UNIVERSITY HOSPITA,95,0,NO
3AP,18+,Bronx,"PROMESA, INC.",896,2,
2AP,0-17,Putnam,County,22,0,
3AP,0-17,Ulster,ASTOR SERVICES FOR CHILDREN & FAMILIES,35,0,NO
2AP,0-17,Broome,County,75,2,
3AP,18+,Cortland,County,100,0,
2AP,18+,Schoharie,BASSETT HEALTHCARE,24,3,NO
3AP,0-17,Queens,"QPH, INC. DBA HOLLISWOOD HOSPITAL",118,0,NO
3AP,18+,Rockland,"LOEB HOUSE, INC.",22,0,NO
2AP,18+,Ontario,County,671,63,
2AP,18+,Schenectady,WESTCHESTER CARES ACTION PROGRAM,23,3,
2AP,0-17,Chemung,ARNOT OGDEN MEDICAL CENTER,71,1,
2AP,18+,Brooklyn,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,104,14,
3AP,18+,Brooklyn,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",50,0,
3AP,0-17,Steuben,"ST. JAMES MERCY HEALTH SYSTEM, INC.",33,0,NO
2AP,18+,Delaware,County,106,7,
2AP,0-17,Lewis,County,37,3,
2AP,18+,Onondaga,CENTRAL NEW YORK HEALTH HOME NETWOR,27,0,
2AP,18+,Albany,HUDSON VALLEY CARE COALITION,28,5,
2AP,18+,Saratoga,"TRANSITIONAL SERVICES ASSOCIATION, INC.",31,0,
2AP,0-17,Manhattan,THE NEW YORK AND PRESBYTERIAN HOSPITAL,137,6,
2AP,0-17,Chemung,County,113,2,
3AP,0-17,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,131,0,NO
3AP,18+,Steuben,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",77,0,
2AP,18+,Queens,County,10036,1337,
2AP,0-17,Ulster,County,244,7,
2AP,18+,Brooklyn,GREATER NY ENDOSCOPY SURGICAL CTR,37,3,
2AP,18+,Orange,County,295,37,
2AP,18+,Greene,County,261,15,
2AP,18+,Brooklyn,NYC-HHC JACOBI MEDICAL CENTER,61,6,
2AP,18+,Manhattan,"BOWERY RESIDENTS' COMMITTEE, INC.",143,13,
3AP,0-17,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,47,0,
3AP,18+,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,382,2,
2AP,18+,Erie,AIDS COMMUNITY SER WNY,179,12,NO
2AP,18+,Bronx,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,93,4,
2AP,18+,Washington,County,111,10,
2AP,18+,Rockland,County,172,30,
2AP,18+,Albany,CHHUNY LLC,44,0,
3AP,0-17,Brooklyn,JEWISH CHILD CARE ASSOCIATION OF NEW YORK,69,0,NO
2AP,18+,Monroe,"LAKEVIEW HEALTH SERVICES, INC.",39,5,NO
2AP,18+,Saratoga,County,2,0,
3AP,18+,Monroe,ANTHONY L. JORDAN HEALTH CENTER,52,0,
2AP,0-17,Erie,County,652,27,
2AP,18+,Nassau,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,193,15,
2AP,18+,Queens,"MENTAL HEALTH PROVIDERS OF WESTERN QUEENS, IN",187,21,
3AP,0-17,Chenango,County,38,0,NO
3AP,18+,Orleans,County,85,0,NO
2AP,0-17,Brooklyn,UNIVERSITY HOSPITAL OF BROOKLYN,32,1,NO
2AP,18+,Erie,BUFFALO PSYCHIATRIC CENTER,160,31,YES
2AP,18+,Manhattan,SETTLEMENT HEALTH,26,1,
3AP,18+,Westchester,BRONX PSYCHIATRIC CENTER,98,1,NO
2AP,18+,Saratoga,VISITING NURS SVC/SCHTD & SAR CNTY,65,9,NO
2AP,18+,Bronx,NYC-HHC NORTH CENTRAL BRONX HOSPITAL,530,83,
2AP,0-17,Herkimer,County,53,0,
2AP,18+,Warren,County,774,59,
3AP,0-17,Onondaga,CHHUNY LLC,69,1,
2AP,18+,Bronx,County,6565,718,
2AP,18+,Suffolk,County,4611,562,
3AP,18+,Suffolk,"PEDERSON-KRAG CENTER, INC.",412,2,NO
2AP,0-17,Franklin,County,95,1,
3AP,18+,Ulster,"HUDSON VALLEY MENTAL HEALTH, INC.",41,0,
3AP,18+,Cortland,CORTLAND COUNTY COMMUNITY SERVICES BOARD,73,0,
3AP,18+,Manhattan,County,25262,85,
2AP,18+,Erie,BERTRAND CHAFFEE HOSPITAL,41,3,
3AP,18+,Clinton,County,336,2,
2AP,0-17,Franklin,County,89,4,
3AP,0-17,Manhattan,County,1843,2,
2AP,18+,Sullivan,County,889,112,
2AP,18+,Washington,ADIRONDACK HEALTH INSTITUTE INC,27,3,NO
3AP,18+,Franklin,ALICE HYDE MEDICAL CENTER,61,0,
2AP,18+,Brooklyn,"L'REFAUH MED & REHAB CTR.,INC",96,17,NO
3AP,18+,Manhattan,BRIDGE BACK TO LIFE CENTER INC,84,0,NO
2AP,18+,Queens,FLUSHING ENDOSCOPY CENTER LLC,26,3,NO
3AP,18+,Bronx,County,15045,71,
2AP,0-17,Oneida,County,536,16,
2AP,18+,Bronx,ALL MED & REHAB OF NEW YORK,461,57,NO
2AP,18+,Tompkins,County,376,25,
2AP,18+,Brooklyn,PREMIUM HEALTH INC,110,14,
2AP,18+,Manhattan,BETH ISRAEL MEDICAL CENTER,1664,131,NO
2AP,18+,Staten Island,County,1741,286,
2AP,0-17,Herkimer,County,44,0,
3AP,18+,Chemung,ELMIRA PSYCHIATRIC CENTER,51,0,NO
2AP,18+,Brooklyn,County,12277,1329,
2AP,18+,Manhattan,"HERITAGE HEALTH AND HOUSING, INC.",28,9,NO
2AP,18+,Manhattan,CENTER FOR ALTERNATIVE SENTENCING & EMPLOYMEN,62,10,NO
2AP,18+,Orange,County,1489,185,
3AP,18+,Westchester,MT VERNON NEIGHBORHOOD HC INC,128,0,
2AP,18+,Hamilton,County,5,0,
3AP,0-17,Statewide,Statewide,8639,4,
3AP,18+,Ontario,County,269,1,NO
3AP,18+,Oswego,NORTHERN OSWEGO CNTY HLTH SVC,65,1,
2AP,18+,Orange,MENTAL HEALTH ASSOCIATION IN ORANGE COUNTY,38,4,
3AP,18+,Westchester,County,8946,60,
3AP,0-17,Columbia,County,11,0,
3AP,18+,Ulster,COMMUNITY CARE MANAGEMENT PARTNERS,79,1,
3AP,18+,Rensselaer,County,460,2,
2AP,18+,Greene,County,262,17,
2AP,18+,Ulster,County,1095,125,
2AP,18+,Westchester,WIHD INC,539,140,YES
2AP,18+,Livingston,County,317,22,
2AP,18+,Brooklyn,County,11912,1300,
3AP,0-17,Brooklyn,ASONE HEALTH CARE IPA,27,0,
2AP,18+,Queens,County,9733,1229,
3AP,18+,Bronx,County,15045,71,
2AP,18+,Brooklyn,County,12191,1353,
3AP,18+,Erie,ERIE COUNTY MEDICAL CENTER,399,0,NO
3AP,18+,Onondaga,AIDS COMMUNITY RESOURCES AI,40,0,
2AP,18+,Niagara,County,692,47,
2AP,18+,Albany,"THE WORKSHOP, INC. DBA NORTHEAST CAREER PLANN",23,5,
2AP,0-17,Putnam,County,23,1,
3AP,18+,Allegany,ALLEGANY COUNCIL ON ALCOHOL,23,0,
2AP,18+,Warren,County,834,61,
2AP,18+,Erie,County,4231,401,
3AP,18+,Albany,County,5152,32,
2AP,0-17,Saratoga,County,248,4,NO
2AP,18+,Wyoming,County,138,12,
2AP,18+,Schoharie,County,113,10,
3AP,18+,Cattaraugus,OLEAN GENERAL HOSPITAL,77,0,NO
2AP,0-17,Oneida,ST. ELIZABETH MEDICAL CENTER,44,0,NO
3AP,18+,Queens,"PSCH, INC. DBA WELLLIFE NETWORK",644,5,
3AP,0-17,Queens,NYC-HHC ELMHURST HOSPITAL CENTER,60,0,NO
3AP,18+,Queens,"THE FLOATING HOSPITAL, INC.",102,0,
2AP,18+,Manhattan,WELLCARE OF NEW YORK INC,25,0,NO
2AP,18+,Queens,AHRC HEALTH CARE INC,182,27,
2AP,18+,Chenango,County,167,14,
2AP,18+,Allegany,County,182,14,
2AP,18+,Nassau,NORTH SHORE UNIVERSITY HOSPITAL AT GLEN COVE,69,6,
2AP,18+,Warren,County,763,63,
2AP,18+,Oswego,County,414,29,
2AP,18+,Erie,KENMORE MERCY HOSPITAL,198,10,
2AP,18+,Manhattan,MONTEFIORE MEDICAL CENTER,76,7,NO
2AP,18+,Westchester,County,3797,525,
2AP,0-17,Dutchess,NORTHERN DUTCHESS HOSPITAL,22,2,NO
3AP,18+,Queens,"ARISTA CENTER FOR PSYCHOTHERAPY, INC.",27,0,
2AP,18+,Nassau,MERCY MEDICAL CENTER,100,8,
3AP,18+,Manhattan,GRAMERCY PARK DIGESTIVE DISEASE CTR,105,0,NO
3AP,0-17,Bronx,MORRIS HEIGHTS HEALTH CENTER,74,0,NO
3AP,0-17,Albany,ST. PETER'S HOSPITAL,24,1,
2AP,18+,Albany,County,1796,173,
2AP,18+,Staten Island,County,1752,262,
2AP,18+,Brooklyn,COUNSELING SRV OF E D N Y INC,41,3,NO
3AP,0-17,Manhattan,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,264,0,
3AP,0-17,Manhattan,"NEW ALTERNATIVES FOR CHILDREN, INC.",49,0,
2AP,18+,Manhattan,CENTER FOR ALTERNATIVE SENTENCING & EMPLOYMEN,37,10,YES
2AP,0-17,Manhattan,THE NEW YORK FOUNDLING HOSPITAL,23,0,NO
2AP,0-17,Dutchess,County,351,11,
3AP,18+,Wyoming,WYOMING COUNTY COMMUNITY HOSPITAL,28,0,
2AP,18+,Oswego,ST. JOSEPH'S HOSPITAL HEALTH CENTER,28,1,
2AP,0-17,Putnam,County,22,0,
3AP,18+,Greene,TWIN CTY RECOVERY SVCS INC,21,0,NO
2AP,0-17,Albany,PARSONS CHILD AND FAMILY CENTER,228,17,YES
3AP,18+,Allegany,"ALLEGANY REHABILITATION ASSOCIATES, INC.",92,0,
2AP,0-17,Franklin,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",80,2,
3AP,18+,Bronx,HELP/PROJECT SAMARITAN SVCS CORP,907,3,
3AP,0-17,Oswego,NORTHERN OSWEGO CNTY HLTH SVC,23,0,
2AP,18+,Oneida,CENTRAL NEW YORK HEALTH HOME NETWOR,326,19,NO
2AP,18+,Dutchess,County,817,143,YES
3AP,0-17,Rensselaer,"HEALTHY ALLIANCE IPA, LLC",84,0,
2AP,18+,Bronx,County,13240,1281,
2AP,18+,Tompkins,County,386,31,
3AP,0-17,Albany,NORTHEAST PARENT & CHILD SOCIETY,119,0,
2AP,18+,Onondaga,"LIBERTY RESOURCES, INC.",180,11,NO
2AP,0-17,Manhattan,NYC-HHC BELLEVUE HOSPITAL CENTER,104,10,
2AP,18+,Albany,"COMMUNITY HEALTHCARE NETWORK, INC.",56,19,
3AP,18+,Bronx,GATEWAY COUNSELING CENTER,24,0,
2AP,18+,Westchester,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",105,18,
3AP,0-17,Yates,County,34,0,
3AP,18+,Monroe,"DEPAUL COMMUNITY SERVICES, INC.",33,0,
3AP,18+,Brooklyn,SOUTH BEACH PSYCHIATRIC CENTER,50,0,
2AP,18+,Brooklyn,"BEVERLEY MACK HARRY CONSULTING SERVICES, INC.",31,3,
3AP,0-17,Westchester,OPEN DOOR FAMILY MEDICAL CENTERS,22,0,
2AP,0-17,Warren,County,269,8,
3AP,18+,Suffolk,ST CHARLES HSP,73,1,NO
2AP,18+,Dutchess,County,1291,160,
3AP,18+,Queens,VISITING NURSE SERVICE OF NEW YORK,46,0,NO
3AP,18+,Brooklyn,URBAN STRATEGIES/B F C C,25,0,NO
3AP,0-17,Brooklyn,WYCKOFF HEIGHTS MEDICAL CENTER,44,0,NO
2AP,18+,Sullivan,CATSKILL REGIONAL MEDICAL CENTER,189,35,YES
3AP,0-17,Franklin,County,61,0,NO
2AP,0-17,Monroe,VALUE NETWORK IPA,67,1,
3AP,18+,Manhattan,CARNEGIE HILL INSTITUTE INC,22,0,NO
3AP,18+,Westchester,County,8858,65,
3AP,0-17,Onondaga,ST. JOSEPH'S HOSPITAL HEALTH CENTER,165,0,NO
2AP,0-17,Suffolk,County,635,33,
2AP,18+,Wyoming,County,126,8,
2AP,18+,Albany,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,69,8,
2AP,18+,Genesee,County,361,28,
3AP,0-17,Manhattan,NYC-HHC AGENCY NETWORK,450,0,NO
3AP,0-17,Region,Region,2014,1,
2AP,18+,Chautauqua,NYS ARC CHAUTAUQUA COUNTY CHAPTER AKA THE RES,116,18,NO
3AP,18+,Clinton,County,356,1,
3AP,18+,Manhattan,County,26119,87,
3AP,18+,Nassau,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",189,0,NO
2AP,18+,Orange,County,1427,178,
2AP,18+,Albany,MOHAWK VALLEY PSYCHIATRIC CENTER,57,14,
3AP,18+,Manhattan,REVCORE RECOVERY CENTERS OF MANHATTAN LLC,80,1,
3AP,18+,Albany,County,732,5,
3AP,18+,Manhattan,"NEW YORK GRACIE SQUARE HOSPITAL, INC., THE",93,1,NO
2AP,18+,Queens,NYC-HHC AGENCY NETWORK,1011,168,YES
2AP,18+,Warren,County,843,69,
2AP,18+,Erie,AIDS COMMUNITY SER WNY,43,1,NO
2AP,18+,Livingston,County,325,23,
3AP,18+,Onondaga,County,1787,9,NO
3AP,18+,Ulster,County,1095,6,
3AP,18+,Cortland,CORTLAND COUNTY COMMUNITY SERVICES BOARD,52,0,
2AP,0-17,Westchester,County,1288,58,
2AP,18+,Brooklyn,CENTER FOR ALTERNATIVE SENTENCING & EMPLOYMEN,155,7,
2AP,0-17,Suffolk,County,632,30,
2AP,18+,Rockland,County,12,6,
2AP,18+,Nassau,County,5289,576,
3AP,18+,Tioga,TIOGA COUNTY DEPARTMENT OF MENTAL HYGIENE,49,1,NO
2AP,18+,Ulster,County,1107,126,
2AP,18+,Queens,"THE CHILD CENTER OF NY, INC.",68,9,
3AP,18+,Essex,MOSES LUDINGTON HOSPITAL,22,0,NO
2AP,0-17,Westchester,County,316,19,
3AP,18+,Bronx,RECOVERY HEALTH SOLUTIONS IPA,252,0,
3AP,18+,Columbia,County,70,0,
3AP,18+,Dutchess,ASTOR SERVICES FOR CHILDREN & FAMILIES,45,0,
2AP,0-17,Albany,OFFICE MENTAL HEALTH MH,87,1,NO
3AP,18+,Dutchess,VASSAR BROTHERS MED CTR,133,0,NO
2AP,18+,Cayuga,County,270,28,
3AP,18+,Brooklyn,BROOKLYN BUREAU OF COMMUNITY SERVICE,110,2,NO
3AP,18+,Ontario,SOLDIERS & SAILORS MEMORIAL HOSPITAL,34,0,
3AP,18+,Westchester,"LONG ISLAND FQHC, INC.",97,1,
2AP,18+,Brooklyn,BED STUY FAMILY HLTH CTR,44,5,
3AP,0-17,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,93,0,NO
2AP,18+,Schoharie,County,118,13,
3AP,18+,Staten Island,County,42,0,
2AP,18+,Seneca,County,39,0,
2AP,18+,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,31,4,
2AP,18+,Chautauqua,"CATTARAUGUS REHABILITATION CENTER, INC.",21,3,
3AP,18+,Oneida,MOHAWK VALLEY PSYCHIATRIC CENTER,146,2,NO
3AP,0-17,Dutchess,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,187,0,
3AP,0-17,Jefferson,SAMARITAN MEDICAL CENTER,46,0,NO
3AP,18+,Region,Region,6778,69,
3AP,18+,Orleans,County,15,0,
3AP,18+,Suffolk,"THE WAY BACK, INC.",34,0,
3AP,0-17,Chenango,County,36,0,NO
2AP,18+,Seneca,County,19,2,
3AP,18+,Tioga,County,56,0,
3AP,18+,Schuyler,SCHUYLER COUNTY MENTAL HEALTH SERVICES,31,0,NO
3AP,18+,Oneida,"CATH CHAR RC DIO/SYR, NY, INC-ONEIDA/MADISON",22,0,
2AP,0-17,Orleans,County,25,0,
2AP,18+,Washington,County,119,8,
2AP,0-17,Oneida,ST. LUKE'S MEMORIAL HOSPITAL CENTER,43,2,NO
2AP,18+,Ontario,CLIFTON SPRINGS HOSPITAL AND CLINIC,26,4,
3AP,18+,Albany,County,5152,32,
2AP,0-17,Queens,NYC-HHC QUEENS HOSPITAL CENTER,38,0,NO
2AP,0-17,Washington,County,67,1,
3AP,18+,Albany,NYC-HHC HARLEM HOSPITAL CENTER,369,0,NO
3AP,18+,Westchester,LAWRENCE HOSPITAL,66,0,NO
3AP,18+,Brooklyn,"INSTITUTE FOR COMMUNITY LIVING, INC.",380,2,NO
3AP,18+,Albany,ADDICTIONS CARE CTR OF ALBANY,37,0,
2AP,0-17,Sullivan,SULLIVAN COUNTY DEPARTMENT OF COMMUNITY SERV.,26,2,NO
3AP,0-17,Albany,ST. LAWRENCE PSYCHIATRIC CENTER,25,0,
2AP,18+,Cortland,County,226,16,
2AP,0-17,Orange,ORANGE REGIONAL MEDICAL CENTER,49,5,NO
2AP,18+,Suffolk,County,4254,567,
3AP,18+,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,161,0,NO
3AP,18+,Bronx,BRONX PSYCHIATRIC CENTER,207,3,NO
2AP,18+,Chemung,ST. JOSEPH'S HOSPITAL,526,55,
3AP,18+,Brooklyn,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",607,2,NO
2AP,0-17,Cortland,County,70,1,
3AP,18+,Staten Island,NYC-HHC AGENCY NETWORK,34,1,NO
3AP,18+,Westchester,WESTCHESTER CARES ACTION PROGRAM,25,0,
2AP,18+,Manhattan,"COMMUNITY ACCESS, INC.",85,11,
2AP,0-17,Rockland,County,139,3,
2AP,18+,Albany,County,5929,987,
2AP,0-17,Tompkins,County,80,3,
2AP,18+,Albany,CREEDMOOR PSYCHIATRIC CENTER,204,65,YES
3AP,18+,Seneca,County,19,0,
3AP,0-17,Brooklyn,ASONE HEALTH CARE IPA,22,0,
3AP,18+,Niagara,County,1364,3,
3AP,18+,Albany,SETON HEALTH SYSTEM,106,0,
2AP,18+,Sullivan,County,580,70,
3AP,18+,Rockland,County,1001,5,NO
2AP,18+,Chemung,County,548,50,
2AP,18+,Onondaga,CROUSE HOSPITAL,210,14,NO
3AP,0-17,Allegany,County,22,0,NO
3AP,18+,Erie,"HORIZON HEALTH SERVICES, INC.",371,1,NO
2AP,0-17,Westchester,WESTCHESTER MEDICAL CENTER,215,20,YES
3AP,18+,Suffolk,HUDSON VALLEY CARE COALITION,154,2,
2AP,0-17,Oneida,County,536,16,
3AP,18+,Genesee,County,299,0,
3AP,0-17,Sullivan,County,146,0,
2AP,0-17,Manhattan,County,1813,67,
2AP,18+,Brooklyn,BROWNSVILLE FAM HLTH CTR AI,218,28,
2AP,18+,Seneca,County,119,15,
2AP,18+,Rockland,"LOEB HOUSE, INC.",26,8,NO
2AP,18+,Saratoga,County,599,59,
2AP,18+,Cayuga,County,273,29,
3AP,18+,Suffolk,PILGRIM PSYCHIATRIC CENTER,278,0,NO
2AP,18+,Rockland,County,1076,175,
2AP,18+,Franklin,County,366,28,
2AP,18+,Onondaga,SYRACUSE COMM HEALTH CTR  INC,250,30,
2AP,18+,Statewide,Statewide,997,68,
3AP,18+,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,362,1,NO
2AP,18+,Suffolk,County,4420,576,
2AP,0-17,Nassau,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,31,1,NO
2AP,18+,Orange,County,705,49,
3AP,18+,Region,Region,9580,40,
2AP,18+,Brooklyn,"INTERBOROUGH DEVELOP & CONSULTATION CTR, INC.",606,25,
2AP,0-17,Tioga,County,12,0,
2AP,18+,Queens,"TRANSITIONAL SERVICES FOR NEW YORK, INC.",82,13,
3AP,18+,Manhattan,BRONX AIDS SERVICE AI,40,0,
2AP,18+,Westchester,OFFICE MENTAL HEALTH MH,94,24,YES
2AP,0-17,Queens,County,707,26,
2AP,18+,Seneca,County,130,22,
3AP,0-17,Lewis,County,15,0,
3AP,0-17,Brooklyn,NEW YORK UNIVERSITY HOSPITALS CENTER,36,0,NO
2AP,18+,Orange,County,1505,197,
2AP,18+,Onondaga,SPECIALISTS ONE-DAY SURG CTR,32,0,
3AP,18+,Broome,OMH STATE PC NETWORK,153,1,NO
3AP,18+,Ulster,County,1068,7,
2AP,18+,Rensselaer,WHITNEY M YOUNG HEALTH CENTER,79,7,NO
3AP,0-17,Greene,County,27,0,NO
2AP,18+,Manhattan,"POSTGRADUATE CENTER FOR MENTAL HEALTH, INC.",411,48,
3AP,18+,Niagara,County,685,2,
3AP,18+,Rensselaer,"REHABILITATION SUPPORT SERVICES, INC.",55,0,NO
3AP,18+,Oneida,CENTRAL NEW YORK BHCC,823,1,
2AP,0-17,Delaware,County,36,2,
2AP,18+,Orleans,County,122,15,NO
2AP,18+,Essex,County,135,16,
2AP,0-17,Statewide,Statewide,3245,119,
2AP,18+,Clinton,County,318,30,
3AP,18+,Schenectady,"TRANSITIONAL SERVICES ASSOCIATION, INC.",63,1,
2AP,18+,Onondaga,County,2593,243,
2AP,18+,Chautauqua,"BROOKS-TLC HOSPITAL SYSTEM, INC.",44,8,
2AP,18+,Queens,County,9555,1312,
3AP,18+,Dutchess,HUDSON RIVER PSYCH CTR PMHP,69,2,NO
3AP,18+,Manhattan,MENTAL HEALTH ASSOCIATION OF NYC,61,1,
3AP,18+,Steuben,CORNING HOSP,143,0,NO
3AP,18+,Albany,County,6038,40,
2AP,18+,Westchester,County,8745,1192,
2AP,0-17,Albany,PARSONS CHILD AND FAMILY CENTER,371,22,
3AP,18+,Staten Island,County,1509,11,
2AP,18+,Dutchess,County,1338,140,
3AP,18+,Hamilton,County,1,0,
2AP,18+,Queens,SERVICES FOR THE UNDERSERVED,102,15,NO
2AP,18+,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,318,40,
3AP,0-17,Albany,County,1474,1,
3AP,18+,Saint Lawrence,ST. LAWRENCE COUNTY COMMUNITY SERVICES BOARD,42,0,NO
2AP,18+,Bronx,URBAN HEALTH PLAN INC,232,23,
3AP,18+,Putnam,"PUTNAM FAM & COMM SVCS, INC. DBA COVECARE CTR",116,1,
3AP,18+,Brooklyn,NATIONAL ASSOCIATION ON DRUG ABUSE,65,0,NO
2AP,0-17,Ontario,GENEVA GENERAL HOSPITAL,24,0,
3AP,0-17,Saint Lawrence,County,104,0,NO
3AP,0-17,Suffolk,HUDSON RIVER HEALTH CARE,99,0,
2AP,18+,Queens,"NEW HORIZON COUNSELING CENTER, INC., THE",570,92,YES
2AP,18+,Clinton,County,323,39,
2AP,18+,Nassau,UCPA OF NASSAU COUNTY     INC,40,1,NO
2AP,0-17,Schuyler,County,16,0,
2AP,18+,Bronx,THE INSTITUTE FOR FAMILY HEALTH,349,18,
2AP,18+,Manhattan,JGB MENTAL HEALTH AND MENTAL RETARDATION SVCS,47,2,NO
2AP,18+,Sullivan,County,1822,240,
2AP,0-17,Tompkins,County,86,3,
3AP,18+,Erie,County,3646,11,
2AP,18+,Sullivan,County,567,65,
2AP,18+,Queens,PHOENIX HOUSE FOUNDATION  INC,44,2,NO
2AP,18+,Clinton,ADIRONDACK HEALTH INSTITUTE INC,40,5,
3AP,18+,Jefferson,County,457,4,
2AP,18+,Columbia,County,109,21,NO
3AP,0-17,Nassau,County,677,0,
2AP,0-17,Greene,County,65,0,
2AP,18+,Brooklyn,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,148,29,
2AP,18+,Manhattan,"BRIDGING ACCESS TO CARE, INC.",22,2,
2AP,18+,Clinton,County,357,38,
2AP,0-17,Sullivan,County,154,7,
2AP,0-17,Orange,County,244,12,
2AP,0-17,Ontario,County,138,6,
2AP,18+,Orange,County,1406,195,
3AP,18+,Saint Lawrence,ST. LAWRENCE COUNTY COMMUNITY SERVICES BOARD,62,0,
2AP,18+,Suffolk,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,54,6,
3AP,0-17,Monroe,HILLSIDE CHILDREN'S CENTER,298,0,
3AP,0-17,Fulton,NATHAN LITTAUER HOSPITAL,79,0,
2AP,0-17,Fulton,County,103,0,
3AP,18+,Erie,JEWISH FAMILY SERVICE OF BUFFALO & ERIE COUNT,26,0,
2AP,18+,Madison,County,72,10,
2AP,18+,Tompkins,County,393,31,
2AP,18+,Yates,County,105,7,
3AP,18+,Nassau,"MENTAL HEALTH ASSOCIATION OF NASSAU COUNTY, I",148,1,
3AP,18+,Onondaga,HERITAGE ONE DAY SURGERY,29,0,NO
3AP,0-17,Brooklyn,BROOKLYN HOSPITAL CENTER,42,0,NO
2AP,18+,Sullivan,County,889,112,
3AP,18+,Bronx,"FEDCAP REHABILITATION SERVICES, INC.",31,0,NO
3AP,18+,Schenectady,County,1443,7,
2AP,0-17,Monroe,HILLSIDE CHILDREN'S CENTER,80,5,NO
3AP,18+,Monroe,MONROE PLAN FOR MEDICAL CARE INC,112,0,NO
3AP,18+,Brooklyn,JEWISH CHILD CARE ASSOCIATION OF NEW YORK,22,0,
2AP,18+,Erie,GREATER BUFFALO UNITED IPA,303,22,NO
3AP,18+,Sullivan,County,206,4,NO
2AP,18+,Rockland,"LOEB HOUSE, INC.",24,1,
3AP,18+,Dutchess,HUDSON RIVER HEALTHCARE INC,304,1,NO
3AP,18+,Essex,MOSES LUDINGTON HOSPITAL,36,0,
3AP,18+,Saratoga,County,304,1,NO
2AP,18+,Ulster,ELLENVILLE REG HSP,42,3,
2AP,18+,Saratoga,County,596,60,
2AP,0-17,Broome,County,73,1,
2AP,18+,Brooklyn,County,11491,1259,
3AP,18+,Herkimer,ASONE HEALTH CARE IPA,138,1,
3AP,18+,Ontario,County,724,3,
