Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1970,"Vossler, B.A. & Sons",Allegany,,RICHBURG,0,0,OB
1985,"Keystone Energy Oil & Gas, Inc",Cattaraugus,PERSIA,MEDINA,104,0,"GK,GX"
1995,"Kirsch, Doris R.",Wyoming,SHELDON,MEDINA,1,0,
1988,SPI of Ohio,Chautauqua,ELLERY,MEDINA,2,0,GK
1987,CNG Transmission Corp.,Madison,LEBANON,HERKIMER-ONEIDA,2,0,GI
1975,"Goodman Brothers, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1992,"Empire Exploration, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GK
1987,"Sager, Howard & Judith",Cattaraugus,PERRYSBURG,MEDINA,1,0,
1981,"Templeton Energy,  Inc.",Chautauqua,ELLERY,MEDINA,2,0,GK
1997,"GFS Energy, Inc.",Wyoming,COVINGTON,THERESA,1,0,GK
1989,Templeton & Woods,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1990,"Trahan Petroleum, Inc.",Chautauqua,ELLINGTON,MEDINA,107,13,GH
1980,"West Seneca, Town of",Erie,WEST SENECA,MEDINA,1,0,
1969,Quaker State Corp.,Allegany,ALMA,ORISKANY,0,1,GX
1986,"Stevenson, Scott R Jr",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1977,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,1,0,OC
1991,"Jennings, Earl",Allegany,WIRT,RICHBURG,0,0,OB
1988,Lake Shore Partnership,Cattaraugus,PERRYSBURG,MEDINA,0,1,
1986,"Deptuch, Michael Estate",Cayuga,SUMMERHILL,QUEENSTON,1,0,
1981,Saint Barnabas R.C. Church,Erie,LANCASTER,MEDINA,1,0,
1993,"Marieff Petroleum, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GX
1984,"Empire Exploration, Inc.",Cattaraugus,DAYTON,MEDINA,26,0,"GH,GK"
1972,M & W Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1972,Iroquois Gas Corp.,Erie,WEST SENECA,MEDINA,4,0,GX
1984,"KBK Land Ventures, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,
1988,Petroleum Security Corp.,Genesee,DARIEN,MEDINA,38,17,"GK,GN"
1984,"R. W. Taylor & Sons, Inc.",Wyoming,COVINGTON,,0,1,
1998,Seneca Stone Corp.,Seneca,FAYETTE,QUEENSTON,1,0,
1987,Messer Oil Corp.,Cattaraugus,OLEAN,BRADFORD,0,0,OB
1975,Moose Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1993,Iroquois Central School District,Erie,ELMA,MEDINA,1,0,
1995,United States Gypsum Co.,Genesee,PEMBROKE,MEDINA,32,1,GR
1994,"Esterline, Norma K.",Chautauqua,CLYMER,MEDINA,1,0,
1995,Degitz-Stevenson Financial Security Partnership,Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1986,"American Penn Energy,  Inc.",Chautauqua,CHERRY CREEK,MEDINA,2,0,GH
1973,"Mooney, Thomas L.",Allegany,,RICHBURG,0,0,OB
1993,Evans-Brant (Lake Shore) Central School District,Erie,EVANS,MEDINA,4,0,
1975,Ernest Meridan Oil Co.,Cattaraugus,,,0,0,OC
1999,"Ossman, John",Chautauqua,WESTFIELD,MEDINA,1,0,
1996,J. J. Bucher Producing Corporation,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1999,Frewsburg Central School District,Chautauqua,CARROLL,MEDINA,0,1,
1998,"Moon Brook Country Club, Inc.",Chautauqua,ELLICOTT,MEDINA,1,0,
1999,"Reynolds, James W",Allegany,WELLSVILLE,RICHBURG,0,0,
1995,Lomak Operating Company,Cattaraugus,RANDOLPH,MEDINA,21,0,GH
1987,"SCG Gas Quest, Inc.",Wyoming,ARCADE,MEDINA,18,0,GU
1981,"Minderler, Lawrence J",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1972,Iroquois Gas Corp.,Chautauqua,POMFRET,MEDINA,11,0,GX
1996,4-R Investment Co.,Chautauqua,GERRY,MEDINA,2,0,GK
1970,Willets & Paul Corp.,Allegany,GENESEE,RICHBURG,0,0,OB
1967,"Coldspring Gas & Oil Co., Inc.",Chautauqua,,,0,0,
1985,"Pfeiffer, Richard A",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1991,"Sinclairville Petroleum, Inc.",Cattaraugus,DAYTON,MEDINA,5,0,GK
1995,Estate of James D. Greene,Allegany,ALMA,RICHBURG,0,0,OC
1973,Goodman Pipe Co.,Cattaraugus,DAYTON,MEDINA,0,0,
1990,"Vanscoy, James S & Regina M.",Cattaraugus,CARROLLTON,BRADFORD,0,0,OB
1980,"Barnes, Gertrude",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1970,"Granby & Hemenway Gas Co., Inc",Ontario,NAPLES,MARCELLUS,11,0,GX
1985,"Arapaho Ventures of NY, Inc.",Wyoming,PERRY,MEDINA,11,2,GH
1982,"SCG Gas Quest, Inc.",Erie,EDEN,MEDINA,16,0,GK
1972,"Lickliter, Robert Paul",Erie,HAMBURG,MEDINA,2,0,
1998,"Stebell,  Jean M.",Chautauqua,WESTFIELD,MEDINA,1,0,
1984,"Vogel, Stasia Zoladz",Erie,EVANS,MEDINA,1,0,
1993,"Jones, William D. Estate",Cattaraugus,FREEDOM,MEDINA,1,0,
1987,Pepsi Cola Buffalo Bottling Corp.,Erie,CHEEKTOWAGA,MEDINA,1,0,
1986,"Abarta Oil & Gas, Inc.",Allegany,ANDOVER,PENNY,0,0,"GK,GX,OB"
1986,"Reynolds, James W",Allegany,WELLSVILLE,FULMER VALLEY,0,0,
1993,"Brown, David S.",Chautauqua,NORTH HARMONY,MEDINA,1,0,GK
1973,Lenacre Oil Co.,Chautauqua,BUSTI,GLADE,21,0,
1993,NY Conference Association of Seventh-Day Adventist,Cayuga,SPRINGPORT,QUEENSTON,2,0,
1980,Exit 17 Truck Service,Cattaraugus,COLD SPRING,UPPER DEVONIAN,4,0,
1992,Arkema Inc.,Erie,TONAWANDA,MEDINA,5,0,
1998,Columbia Natural Resources  LLC,Steuben,PULTENEY,BLACK RIVER,6,0,GH
1997,"Pefley Oil & Gas, Inc.",Cattaraugus,NEW ALBION,MEDINA,6,4,GK
1994,Wyckoff Development Co.,Steuben,JASPER,ORISKANY,1,1,GK
1989,A & F Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1997,"Lenape Resources, Inc.",Livingston,YORK,MEDINA,42,2,GK
1996,"Weil Resources, Inc.",Chautauqua,PORTLAND,MEDINA,2,2,GK
1995,Panama Central School District,Chautauqua,HARMONY,MEDINA,1,0,
1997,True Oil Co.,Steuben,TROUPSBURG,,0,1,
1996,"Taylor, Ricky L.",Allegany,WELLSVILLE,FULMER VALLEY,0,0,OC
1995,Seneca Resources Corporation,Erie,NEWSTEAD,MEDINA,1,0,GK
1991,"Empire Exploration, Inc.",Chautauqua,CHERRY CREEK,MEDINA,4,0,GK
1998,Seneca Resources Corporation,Genesee,PEMBROKE,MEDINA,4,0,GK
1983,Seis-Ex Geophysical Ltd,Chautauqua,KIANTONE,MEDINA,1,0,
1993,Regal Energy Limited,Erie,NORTH COLLINS,MEDINA,5,0,GK
1991,CEI Noble No 1a Joint Venture,Chautauqua,WESTFIELD,MEDINA,1,0,GX
1998,Seneca Resources Corporation,Erie,EVANS,MEDINA,3,0,GK
1982,National Fuel Gas Supply Corp.,Erie,NEWSTEAD,MEDINA,1,0,
1999,"Menichino, Joseph A. & Elizabeth A.",Allegany,ALFRED,UPPER DEVONIAN SHALE,1,1,
1996,CNG Transmission Corp.,Allegany,WILLING,ORISKANY,1,1,GI
1981,Newman & Shannon Oil Co.,Cayuga,SPRINGPORT,QUEENSTON,0,6,
1986,"Templeton Energy,  Inc.",Erie,SARDINIA,MEDINA,1,0,GK
1999,"Lenape Resources, Inc.",Erie,BRANT,MEDINA,1,0,
1985,Bay Energy Co-1,Erie,ELMA,MEDINA,1,0,GK
1986,"Templeton Energy,  Inc.",Chautauqua,POMFRET,MEDINA,14,0,"GK,GX"
1969,"O'Connor, James M.",Allegany,GENESEE,RICHBURG,0,0,OB
1975,"Flint Oil & Gas, Inc.",Erie,ALDEN,MEDINA,1,0,GK
1981,Van Scoter & Van Scoter,Cattaraugus,CARROLLTON,BRADFORD,0,0,OB
1989,"Kidder Exploration, Inc.",Erie,ELMA,MEDINA,1,0,"GK,GX"
1995,"Baker, Gordon & Dorothy",Erie,ELMA,MEDINA,2,0,
1978,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,"OA,OB"
1970,Iroquois Gas Corp.,Erie,EDEN,MEDINA,2,0,GX
1968,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1999,"NY-Penn Exploration, Inc",Chautauqua,PORTLAND,MEDINA,1,0,GX
1980,Altimus & Associates,Allegany,GENESEE,RICHBURG,0,0,OB
1998,"Ardent Resources, Inc.",Yates,BENTON,QUEENSTON,5,0,GZ
1993,"Irving-Bay Energy Co., Inc",Erie,AURORA,MEDINA,0,1,GK
1984,"Farrell, Thomas J",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1985,"Fairmont Oil Co., Inc.",Allegany,CANEADEA,MEDINA,1,0,GK
1986,Empire Energies,Erie,HAMBURG,MEDINA,1,0,"GK,GX"
1988,"Becker, John",Erie,ALDEN,MEDINA,1,0,
1998,Symbol Oil Corp.,Genesee,PEMBROKE,MEDINA,4,0,GK
1990,"Subsea Oil & Gas, Inc.",Erie,NEWSTEAD,MEDINA,13,0,GK
1974,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1983,Columbia Gas Transmission Corp.,Chautauqua,CHERRY CREEK,MEDINA,0,1,
1993,"Sturm, Jerrold L.",Livingston,YORK,MEDINA,2,0,
1988,Ellis Hill Oil Co.,Cattaraugus,OTTO,MEDINA,8,0,GK
1999,Iroquois Natural Gas Co.,Chautauqua,HANOVER,MEDINA,2,0,GK
1982,Dunning & Barnes Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1988,"Chautauqua Energy, Inc.",Chautauqua,CLYMER,MEDINA,2,0,GX
1986,"Call Farms, Inc.",Genesee,BATAVIA,MEDINA,2,0,
1998,"Studley, Bertha E.",Cattaraugus,PERSIA,BASS ISLAND,1,0,
1981,"J & J Realty, Inc.",Erie,NORTH COLLINS,MEDINA,1,0,GK
1986,CNG Transmission Corp.,Cayuga,SPRINGPORT,QUEENSTON,4,0,GI
1977,"Potter , Linford",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1997,"Bischof, Dennis J",Erie,CLARENCE,MEDINA,0,1,
1991,"Desert Gas Exploration, Inc.",Chautauqua,STOCKTON,MEDINA,1,0,GK
1992,"Reynolds, James W",Allegany,ALMA,RICHBURG,0,0,
1993,Akron Central School District,Erie,NEWSTEAD,MEDINA,3,0,
1980,"Buffalo China, Inc.",Erie,BUFFALO,MEDINA,0,1,
1979,Hunt Oil Co.,Allegany,ANDOVER,FULMER VALLEY,0,0,
1992,"Vandermark Exploration, Inc.",Allegany,AMITY,ORISKANY,2,0,GH
1987,"Cady, Merle E.",Chautauqua,SHERMAN,MEDINA,2,0,GH
1985,Bucher Brothers,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1974,"Gleason, Charlotte",Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1991,"Clearwater Systems, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1986,Silver Creek Drilling Corp.,Erie,BOSTON,MEDINA,4,0,"GK,GX"
1998,"East Resources, Inc.",Cattaraugus,OLEAN,BRADFORD,0,0,
1992,Carterr Oil Company,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1986,Goldenrod Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1989,TGX Corp.,Chautauqua,GERRY,MEDINA,9,5,GH
1995,A. J. Lease Account,Cattaraugus,ASHFORD,,0,1,
1998,Ginell Oil & Gas Association.,Erie,HAMBURG,MEDINA,1,3,GK
1998,"Yahn & Yahn, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OD
1994,"Crooks, Fred H.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1989,Bradford Energy Assoc Co.,Cattaraugus,OLEAN,ORISKANY,0,1,
1999,"Stuck, Marion",Allegany,BOLIVAR,RICHBURG,0,0,
1988,TGX Corp.,Chautauqua,HANOVER,MEDINA,28,4,GK
1998,"Universal Resources Holdings, Incorporated",Chautauqua,RIPLEY,MEDINA,11,0,GK
1994,Vineyard Oil & Gas Company,Chautauqua,NORTH HARMONY,MEDINA,1,0,GH
1972,Reliance Oil Cor.,Cayuga,CHARLOTTE,QUEENSTON,4,0,GX
1987,Energy Production Co.,Cattaraugus,PORTVILLE,UPPER DEVONIAN,0,0,
1980,"SCG Gas Quest, Inc.",Erie,EDEN,MEDINA,33,1,GQ
1994,Schreiner Oil and Gas Inc.,Chautauqua,HANOVER,MEDINA,9,2,GX
1971,"Gaylor, Josephine M.",Cattaraugus,ALLEGANY,BRADFORD,0,2,OA
1992,National Fuel Gas Supply Corp.,Allegany,INDEPENDENCE,PENNY & FULMER VALLEY,0,4,
1988,"Young, Douglas V.",Allegany,SCIO,RICHBURG,0,0,OB
1999,Belden & Blake Corporation,Erie,BOSTON,MEDINA,1,0,GK
1980,Annex Oil Co.,Allegany,CLARKSVILLE,CLARKSVILLE,0,0,
1984,Oilmark & Co.,Chautauqua,BUSTI,MEDINA,2,0,GK
1986,Eagle Oil,Allegany,ALMA,RICHBURG,0,0,OB
1999,"Hale, Michael L.",Cattaraugus,CARROLLTON,CHIPMUNK & BRADFORD 2ND,0,0,OD
1988,Seis-Ex Geophysical Ltd,Chautauqua,CLYMER,MEDINA,1,0,GH
1985,"Lenape Resources Corp., The",Chautauqua,CHERRY CREEK,MEDINA,0,1,
1967,M & W Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1987,"Local Energy, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,GK
1994,"GFS Energy, Inc.",Chautauqua,CHARLOTTE,MEDINA,3,0,GK
1986,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,5,0,GK
1997,"Winger, Philip G. & Diane E.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OD
1996,"Guzzetta, Joseph & Carlyn",Cattaraugus,PERRYSBURG,MEDINA,1,0,
1985,"Universal Resources Holdings, Incorporated",Chautauqua,ELLINGTON,MEDINA,1,0,GH
1990,Gypsum Energy Management Co.,Wyoming,BENNINGTON,MEDINA,77,1,GR
1989,"Empire Exploration, Inc.",Chautauqua,GERRY,MEDINA,1,0,GX
1987,"SCG Gas Quest, Inc.",Erie,BRANT,MEDINA,7,0,GU
1992,"Murphy, Peter & Henley, Robert",Erie,NEWSTEAD,MEDINA,0,1,
1982,Go Gas Drilling Co.,Chautauqua,ARKWRIGHT,MEDINA,1,0,GK
1996,"Peterson, Donald W. & L. Janet",Chautauqua,SHERMAN,MEDINA,1,0,
1997,"Earsing, Mary E.",Erie,MARILLA,MEDINA,1,0,
1990,"Reliable Resources, Inc,",Chautauqua,ELLICOTT,MEDINA,2,1,GX
1982,M & W Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1996,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,FULMER VALLEY,0,0,"GK,OC"
1991,"Engx, Inc.",Chautauqua,BUSTI,MEDINA,1,0,GK
1994,"GFS Energy, Inc.",Chautauqua,ARKWRIGHT,MEDINA,6,0,GK
1997,"Ardent Resources, Inc.",Wyoming,PERRY,MEDINA,0,1,
1993,"H. Olsen & Sons Contractors, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,"GD,GK"
1971,Iroquois Gas Corp.,Genesee,BETHANY,MEDINA,2,0,GX
1994,"Mosher, Victoria N.",Cattaraugus,DAYTON,MEDINA,1,0,
1990,"Subsea Oil & Gas, Inc.",Erie,ELMA,MEDINA,1,1,GK
1984,"Barberi, Elberta",Erie,HOLLAND,MEDINA,0,1,
1997,Lomak Operating Company,Erie,EVANS,MEDINA,3,0,GK
1994,"Day, James W",Allegany,BOLIVAR,RICHBURG,0,0,OC
1993,Altimus & Associates,Chautauqua,POMFRET,MEDINA,12,1,GK
1993,"Pagels, James",Allegany,WELLSVILLE,FULMER VALLEY,0,1,
1994,"Wightman, Gerald",Allegany,WIRT,RICHBURG,0,0,OC
1998,Conti Bros,Chautauqua,POMFRET,MEDINA,1,0,
1996,"Bouquin, Fred C Jr",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1997,"Cummings, Donald R.",Wyoming,BENNINGTON,MEDINA,1,0,
1998,"Jackson, Sharon E.",Wyoming,PIKE,DEVONIAN SHALE,1,0,
1991,"Universal Resources Holdings, Incorporated",Chautauqua,HANOVER,MEDINA,2,0,GK
1992,National Fuel Gas Supply Corp.,Ontario,BRISTOL,MEDINA,2,0,GK
1994,"Tenpas, Harold R.",Chautauqua,SHERMAN,MEDINA,1,0,
1999,"Ardent Resources, Inc.",Allegany,GENESEE,ONONDAGA,0,1,
1979,"Jennings, Earl",Allegany,WIRT,RICHBURG,0,0,OB
1980,"Buffalo Block Company, Inc.",Erie,BUFFALO,MEDINA,1,0,
1995,Lomak Operating Company,Chautauqua,CHAUTAUQUA,MEDINA,151,12,"GH,GK"
1984,"Java Oil & Gas Co.,  Inc.",Erie,LANCASTER,MEDINA,1,0,GK
1973,West Brothers,Wyoming,,MEDINA,6,0,GX
1989,"Desert Gas Exploration, Inc.",Allegany,GENESEE,RICHBURG,0,0,OB
1987,Interco Energy Development Corp,Erie,SARDINIA,MEDINA,2,0,GX
1999,Columbia Natural Resources  LLC,Seneca,VARICK,ROCHESTER SHALE,1,0,GX
1997,"Mt. Morris Drilling,  Inc.",Livingston,GROVELAND,MEDINA,2,0,
1972,"Joyce ,Charles H.",Allegany,WIRT,RICHBURG,0,0,OB
1995,Francis Root Oil Company,Allegany,ALMA,RICHBURG,0,0,OC
1996,R & C Oil Co.,Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1996,"Friendship Dairies, Inc.",Allegany,FRIENDSHIP,MEDINA,1,0,
1988,"Johnson, Carl R",Chautauqua,BUSTI,GLADE,0,0,OB
1986,"Hess, Lester H",Allegany,INDEPENDENCE,,2,0,
1990,"Granby & Hemenway Gas Co., Inc",Ontario,NAPLES,MARCELLUS,11,0,
1995,"Gallets, Clair F",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1979,Coakley-Pizza Oil & Gas,Steuben,HOWARD,ORISKANY,0,0,
1996,Miller Oil Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1971,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,GLADE,0,0,OB
1979,"Tellinghuisen, George",Chautauqua,BUSTI,GLADE,0,0,OB
1990,"Jennings, Earl",Allegany,ALMA,RICHBURG,0,0,OB
1997,"Stedman Energy, Inc.",Chautauqua,STOCKTON,MEDINA,6,0,GK
1994,"GFS Energy, Inc.",Erie,MARILLA,MEDINA,9,2,GK
1977,"Root, Ralph Mr.",Allegany,BOLIVAR,SCIO,0,0,OB
1998,Lomak Operating Company,Chautauqua,PORTLAND,MEDINA,10,0,GK
1999,Terra Energy,Chautauqua,SHERIDAN,MEDINA,8,0,GX
1995,"Oil, Gas & Land Services, Inc.",Chautauqua,ELLERY,AKRON,0,2,
1986,Pennzoil Products Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1991,"Gallets, Clair F",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1986,National Fuel Gas Supply Corp.,Chautauqua,POMFRET,MEDINA,1,0,GK
1969,Dan Gernatt Farms,Chautauqua,NORTH COLLINS,MEDINA,1,0,
1993,TGX Corp.,Erie,WALES,MEDINA,4,0,GK
1982,"Envirogas, Inc.",Cattaraugus,LEON,MEDINA,0,3,
1986,Walker Exploration & Production Corp.,Chautauqua,FRENCH CREEK,MEDINA,19,0,GH
1970,"Ebenezer Oil Co., Inc.",Allegany,ALMA,RICHBURG,0,0,OB
1976,National Fuel Gas Supply Corp.,Erie,ORCHARD PARK,MEDINA,5,0,
1997,Dominion Energy Corp.,Erie,HAMBURG,MEDINA,1,0,GX
1981,"Ark, Mary P.",Chautauqua,SHERIDAN,MEDINA,0,2,
1987,Altec Specialty Steel Corp.,Chautauqua,DUNKIRK,MEDINA,3,0,
1988,"Wormley, Fred K",Allegany,ALMA,RICHBURG,0,0,OB
1986,"Templeton Energy,  Inc.",Chautauqua,POMFRET,MEDINA,67,0,GK
1982,"Local Energy, Inc.",Chautauqua,HANOVER,MEDINA,6,0,GK
1992,"Evinczik, Joseph A",Chautauqua,BUSTI,GLADE,2,0,
1994,Piarist Fathers,Erie,EVANS,MEDINA,0,1,
1990,Villafrank & Price,Chautauqua,CHAUTAUQUA,MEDINA,2,0,GK
1984,"Chautauqua Energy, Inc.",Chautauqua,WESTFIELD,MEDINA,10,0,GH
1982,"Shear, Norman & Marjorie",Allegany,WARD,SCIO,0,0,OB
1989,"Warner, Myron & Elsie",Erie,LANCASTER,MEDINA,1,0,GK
1997,"OI. Auburn, Inc.",Cayuga,SENNETT,QUEENSTON,1,0,GO
1994,Clover Oil & Gas Co.,Genesee,DARIEN,MEDINA,25,0,"GK,GN"
1987,"Chautauqua Energy, Inc.",Chautauqua,POMFRET,MEDINA,1,0,GK
1995,Lomak Operating Company,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1988,"Allegro Oil & Gas,  Inc.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1997,"GFS Energy, Inc.",Genesee,DARIEN,MEDINA,4,0,GK
1995,"GFS Energy, Inc.",Chautauqua,VILLENOVA,MEDINA,2,0,GK
1992,Banks Gas Drilling Co.,Erie,BOSTON,MEDINA,5,1,"GD,GK,GX"
1990,"Cz Gas, Inc.",Chautauqua,WESTFIELD,MEDINA,4,1,"GH,GK"
1990,Oilmark & Co.,Chautauqua,DUNKIRK,MEDINA,1,0,GK
1993,Mitchell Exploration Corp.,Cattaraugus,MACHIAS,MEDINA,1,0,
1993,New York Gas & Oil Drilling Co,Wyoming,BENNINGTON,MEDINA,0,2,
1980,Wasson/Regis Oil Company,Allegany,BOLIVAR,RICHBURG,0,0,OB
1992,TGX Corp.,Erie,WALES,MEDINA,4,0,GX
1972,"Tellinghuisen, George",Chautauqua,BUSTI,GLADE,0,0,OB
1986,National Fuel Gas Supply Corp.,Erie,WEST SENECA,MEDINA,1,0,GK
1997,"Resource America, Inc.",Chautauqua,HARMONY,MEDINA,1,0,GH
1986,"White, Walter W. & Christina L.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1972,G & H Oil Co.,Allegany,WIRT,RICHBURG,0,0,OB
1994,"Czarniak, Dennis G. and Donna",Erie,COLDEN,MEDINA,1,0,
1981,"Nerreter, Eleanor G",Erie,HAMBURG,MEDINA,1,0,GK
1997,New York Gas & Oil Drilling Co,Chautauqua,ELLERY,MEDINA,0,2,
1983,O. Boyce McDivitt,Cattaraugus,OLEAN,BRADFORD,0,0,
1997,Estate of James Robert Wells,Allegany,BOLIVAR,RICHBURG,0,0,OD
1987,"Kidder Exploration, Inc.",Chautauqua,POLAND,MEDINA,5,0,"GK,GX"
1998,Southwestern Central School District,Chautauqua,ELLICOTT,MEDINA,1,0,
1994,"Matrix Energy Development, Inc.",Erie,WALES,MEDINA,1,0,GK
1984,"Templeton Energy,  Inc.",Chautauqua,RIPLEY,MEDINA,67,3,GK
1998,Schreiner Oil and Gas Inc.,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GX
1989,"Woodward Pipeline, Inc.",Erie,NORTH COLLINS,MEDINA,3,0,GU
1976,Grimsby & Co.,Chautauqua,SHERIDAN,MEDINA,7,0,GK
1999,"Weil Resources, Inc.",Erie,AURORA,MEDINA,5,0,GK
1989,C.J. Gas,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1984,Interco Energy Development Corp,Cattaraugus,FREEDOM,,0,1,
1991,National Fuel Gas Supply Corp.,Allegany,ALMA,ORISKANY,1,3,GI
1997,"Vandermark Exploration, Inc.",Steuben,ERWIN,ORISKANY,0,1,
1986,"Morse, Terry S",Chautauqua,PORTLAND,MEDINA,1,0,GK
1986,"Consolidated Exploration  & Gathering, Inc.",Erie,NORTH COLLINS,MEDINA,3,0,GU
1997,Arkema Inc.,Erie,TONAWANDA,MEDINA,5,0,
1984,"Midwest Exploration, Inc.",Erie,MARILLA,MEDINA,1,0,"GK,GX"
1993,"Vandermark Exploration, Inc.",Allegany,SCIO,ORISKANY,6,0,GH
1999,"242 Hopkins, Inc.",Erie,BUFFALO,MEDINA,1,0,
1996,"Everman, Henry G",Livingston,SPARTA,MARCELLUS,1,0,
1995,Francis Root Oil Company,Allegany,ALMA,RICHBURG,0,0,OC
1984,Gypsum Energy Management Co.,Genesee,DARIEN,MEDINA,41,8,GR
1991,"GFS Energy, Inc.",Erie,MARILLA,MEDINA,11,0,"GK,GX"
1977,Ginell Oil & Gas Association.,Erie,EVANS,MEDINA,2,0,GK
1990,"Elcoex, Inc.",Madison,LEBANON,OSWEGO,0,1,
1992,Woodmere Energy 1982 Drilling Program,Genesee,ALEXANDER,MEDINA,6,0,GK
1991,United States Gypsum Co.,Genesee,PEMBROKE,MEDINA,2,0,GR
1989,Akron Central School District,Erie,NEWSTEAD,MEDINA,3,0,
1986,Big Tree Energy Partners,Livingston,GROVELAND,,0,1,
1993,"Parmelee, Terrence G. E.",Chautauqua,ELLERY,MEDINA,1,0,
1999,Belden & Blake Corporation,Tioga,NICHOLS,HELDERBERG,5,0,GK
1992,"Universal Resources Holdings, Incorporated",Chautauqua,CHARLOTTE,MEDINA,54,1,GK
1989,"Demambro, Gene Brian",Chautauqua,PORTLAND,MEDINA,1,0,
1994,Wells College,Cayuga,LEDYARD,QUEENSTON,1,0,
1999,New York Gas & Oil Drilling Co,Erie,DARIEN,ONONDAGA,0,2,
1995,Village of Depew,Erie,LANCASTER,MEDINA,3,0,
1992,"Black, Terry F",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1991,Clover Oil & Gas Co.,Erie,ALDEN,MEDINA,2,0,GN
1992,"Spaulding Composites Co., Inc.",Erie,TONAWANDA,MEDINA,0,3,
1984,"Plants and Goodwin, Inc.",Allegany,SCIO,RICHBURG,0,0,OB
1997,"Guzzetta, Joseph & Carlyn",Cattaraugus,PERRYSBURG,MEDINA,0,1,
1992,CEI 1990-1 Joint Venture,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GA
1990,"Francis, David K.",Erie,COLLINS,AKRON,1,0,OB
1990,"Universal Resources Holdings, Incorporated",Chautauqua,ELLICOTT,MEDINA,2,0,GK
1983,"Merrill Natural Resources,  Inc",Cattaraugus,FARMERSVILLE,BRADFORD,0,0,
1999,"Preferred Products, Inc",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1998,"Preferred Products, Inc",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1992,J. J. Bucher Producing Corporation,Cattaraugus,CARROLLTON,BRADFORD,0,0,OC
1977,Pavilion Natural Gas Co.,Genesee,PAVILION,MEDINA,16,0,
1973,Sturdevant Oil Co.,Cattaraugus,,CHIPMUNK,0,0,OC
1985,Phelps Dodge Fuel Development Corp.,Erie,BOSTON,MEDINA,8,0,GK
1994,L. W. Resources,Chautauqua,NORTH HARMONY,MEDINA,1,2,
1998,Lackawanna City School District,Erie,LACKAWANNA,MEDINA,0,1,
