Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,18+,Cattaraugus,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,49,5,
3AP,18+,Manhattan,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",159,1,
2AP,18+,Queens,County,9705,1266,
3AP,18+,Putnam,ST CHRISTOPHERS INN INC,45,0,NO
2AP,18+,Brooklyn,SLA ASSOCIATES LLC,63,9,
2AP,18+,Dutchess,NORTHERN DUTCHESS HOSPITAL,124,17,NO
3AP,18+,Rensselaer,ALBANY COUNTY DEPARTMENT OF MENTAL HEALTH,30,1,NO
3AP,18+,Essex,County,136,1,
3AP,18+,Livingston,County,300,2,
2AP,0-17,Sullivan,County,40,3,
2AP,18+,Saratoga,County,591,56,
2AP,18+,Manhattan,NRI GROUP LLC,67,7,NO
3AP,18+,Cayuga,"CAYUGA COUNSELING SERVICES, INC.",33,0,
2AP,0-17,Suffolk,OMH STATE PC NETWORK,58,4,NO
3AP,18+,Staten Island,County,1591,9,
2AP,18+,Jefferson,CARTHAGE AREA HOSPITAL,25,1,NO
2AP,18+,Bronx,URBAN HEALTH PLAN INC,63,7,
3AP,18+,Schenectady,PLANNED PTHD MOHAWK HUDSON,80,0,NO
3AP,18+,Brooklyn,METRO COMMUNITY HEALTH CENTERS INC,593,6,
3AP,0-17,Oneida,"KIDS ONEIDA, INC.",43,0,NO
3AP,0-17,Fulton,County,104,0,
3AP,0-17,Suffolk,"HUDSON RIVER HEALTHCARE, INC.",121,0,
2AP,18+,Westchester,County,9958,1268,
2AP,18+,Madison,County,304,30,
2AP,18+,Staten Island,County,1524,251,
2AP,18+,Delaware,DELAWARE COUNTY COMMUNITY SERVICES BOARD,36,0,
2AP,18+,Bronx,County,14367,1438,
2AP,0-17,Rensselaer,CHHUNY LLC,23,0,NO
3AP,0-17,Tompkins,County,91,0,
2AP,0-17,Monroe,LIFETIME HEALTH MEDICAL GROUP,24,0,NO
3AP,18+,Chenango,County,81,0,
3AP,0-17,Cayuga,HILLSIDE CHILDREN'S CENTER,34,0,NO
3AP,0-17,Schenectady,NORTHEAST PARENT & CHILD SOCIETY,119,0,NO
2AP,18+,Chenango,County,78,4,
2AP,0-17,Otsego,County,128,5,NO
3AP,18+,Westchester,ST. JOSEPH'S MEDICAL CENTER,997,3,NO
3AP,18+,Nassau,"MENTAL HEALTH ASSOCIATION OF NASSAU COUNTY, I",120,0,
3AP,18+,Otsego,County,181,0,
3AP,0-17,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,41,0,
2AP,18+,Staten Island,County,1710,291,YES
2AP,18+,Orange,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,1099,133,
2AP,0-17,Chautauqua,County,188,6,
2AP,0-17,Broome,TOOMEY RESIDENTIAL AND COMMUNITY SERVICES,22,0,
3AP,18+,Bronx,MONTEFIORE MEDICAL CENTER,6037,27,
2AP,18+,Otsego,County,271,13,NO
3AP,0-17,Tioga,County,19,0,
2AP,18+,Manhattan,"COMMUNITY HEALTH PROJECT, INC.",171,12,NO
2AP,18+,Genesee,County,150,17,NO
3AP,0-17,Broome,County,378,0,
2AP,18+,Rensselaer,County,469,53,
2AP,18+,Manhattan,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",4769,613,
2AP,18+,Monroe,LAKESIDE MEMORIAL HOSPITAL,25,3,NO
3AP,0-17,Region,Region,2406,3,
2AP,18+,Tompkins,County,393,31,
2AP,18+,Dutchess,County,1289,156,
3AP,18+,Nassau,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,247,0,NO
3AP,18+,Saratoga,WARRENSBURG HEALTH CENTER,26,0,
3AP,18+,Bronx,CONCOURSE MEDICAL CENTER INC,57,0,
2AP,18+,Tioga,County,51,12,
2AP,18+,Livingston,LIVINGSTON COUNTY MENTAL HEALTH SERVICES,73,6,
2AP,18+,Rensselaer,County,457,50,
3AP,18+,Queens,CHARLES B WANG COMM HTH CTR I,167,1,
2AP,0-17,Saint Lawrence,County,140,4,
2AP,0-17,Chemung,County,152,4,
2AP,0-17,Staten Island,STATEN ISLAND UNIVERSITY HOSPITAL,31,4,NO
2AP,18+,Region,Region,28862,3760,
2AP,18+,Oswego,County,423,31,
2AP,18+,Queens,"ARISTA CENTER FOR PSYCHOTHERAPY, INC.",31,4,NO
2AP,18+,Seneca,County,115,24,
2AP,0-17,Dutchess,County,351,14,
2AP,18+,Onondaga,CATHOLIC CHARITIES OF THE DIOCESE OF ROCHESTE,26,3,
2AP,18+,Dutchess,County,1319,161,
2AP,18+,Ontario,County,790,65,
3AP,0-17,Brooklyn,MAIMONIDES MEDICAL CENTER,47,0,NO
3AP,18+,Wyoming,County,130,0,
2AP,18+,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,31,6,
2AP,18+,Manhattan,County,26119,2773,
3AP,18+,Albany,SETON HEALTH SYSTEM,148,0,
3AP,18+,Suffolk,"COORDINATED BEHAVIORAL CARE, INC.",40,0,
3AP,18+,Ontario,"YOUR HEALTH PARTNERS OF THE FINGER LAKES, LLC",199,2,
2AP,18+,Dutchess,County,1274,155,
2AP,0-17,Queens,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,35,3,
2AP,18+,Sullivan,County,157,19,
2AP,0-17,Nassau,County,1,0,
2AP,18+,Manhattan,ISABELLA VISITING CARE INC TBI,43,5,
2AP,18+,Manhattan,LENOX HILL HOSPITAL,250,20,NO
3AP,18+,Rockland,"MENTAL HEALTH ASSOCIATION OF ROCKLAND COUNTY,",198,1,NO
2AP,18+,Rockland,County,1076,175,
3AP,18+,Oneida,County,1744,7,
2AP,18+,Erie,MERCY HOSPITAL OF BUFFALO,113,10,NO
2AP,18+,Essex,County,128,16,
3AP,0-17,Suffolk,County,593,0,
3AP,0-17,Brooklyn,NYC-HHC KINGS COUNTY HOSPITAL CENTER,104,0,
3AP,18+,Erie,"EHS, INC.",82,2,
3AP,0-17,Warren,County,254,0,
2AP,18+,Chemung,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",232,28,
2AP,18+,Orleans,County,100,6,
2AP,18+,Manhattan,AIDS SVC CTR MANHATTEN AI,247,16,NO
3AP,18+,Statewide,Statewide,60363,258,
2AP,18+,Staten Island,County,1605,234,
3AP,18+,Cortland,County,237,0,
3AP,18+,Westchester,PHELPS MEMORIAL HOSPITAL CENTER,58,0,
2AP,18+,Staten Island,County,538,78,
2AP,18+,Staten Island,RECOVERY HEALTH SOLUTIONS IPA,41,3,
2AP,18+,Suffolk,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",836,129,
2AP,18+,Ulster,County,1071,126,
2AP,18+,Essex,County,141,16,
3AP,0-17,Brooklyn,NYC-HHC AGENCY NETWORK,55,0,
2AP,0-17,Albany,ST. PETER'S HOSPITAL,42,2,
2AP,18+,Putnam,County,227,28,
2AP,18+,Schoharie,County,113,10,
2AP,18+,Sullivan,County,1801,234,
2AP,18+,Manhattan,"HOUSING WORKS HEALTH SERVICES III, INC.  D/B/",131,6,
3AP,18+,Westchester,"CENTRAL NASSAU GUIDANCE AND COUN. SERV., INC.",27,1,
2AP,18+,Ulster,STEP ONE CHILD & FAMILY GUIDANCE CENTER ADDIC,34,3,NO
2AP,0-17,Warren,County,269,8,
2AP,18+,Dutchess,PUTNAM HOSPITAL CENTER,123,10,
2AP,18+,Dutchess,County,1274,149,
3AP,0-17,Region,Region,2489,3,
2AP,18+,Lewis,County,104,15,
2AP,0-17,Monroe,CHHUNY LLC,696,25,
2AP,18+,Bronx,County,4,0,
2AP,0-17,Madison,County,76,4,
3AP,18+,Nassau,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,177,0,
3AP,18+,Manhattan,WILLIAM F. RYAN COMMUNITY HEALTH CENTER,92,1,NO
3AP,18+,Westchester,"CHOICE OF NEW ROCHELLE, INC.",23,0,
3AP,0-17,Manhattan,"NORTHSIDE CENTER FOR CHILD DEVELOPMENT, INC.",52,1,
2AP,18+,Albany,ALBANY MEMORIAL HOSPITAL,57,7,NO
3AP,18+,Erie,County,3,0,
2AP,0-17,Chenango,County,69,3,
2AP,18+,Queens,"INSTITUTE FOR COMMUNITY LIVING, INC.",31,9,YES
3AP,18+,Albany,AIDS COUNCIL OF NENY AI,108,0,
3AP,0-17,Staten Island,County,161,0,NO
2AP,18+,Albany,VISITING NURS SVC/SCHTD & SAR CNTY,96,5,NO
2AP,0-17,Steuben,STEUBEN COUNTY COMMUNITY MENTAL HEALTH CENTER,32,1,
2AP,18+,Monroe,A C CENTER INC,24,1,
2AP,18+,Herkimer,County,307,24,
2AP,0-17,Essex,County,44,1,
3AP,18+,Queens,County,10188,49,
2AP,18+,Oswego,County,423,31,
3AP,18+,Brooklyn,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",67,0,NO
2AP,18+,Broome,"UNITED HEALTH SERVICES HOSPITALS, INC.",141,17,
3AP,18+,Allegany,County,181,1,
3AP,0-17,Yates,"CRESTWOOD CHILDREN'S CENTER, INC.",23,0,NO
2AP,0-17,Manhattan,THE NEW YORK AND PRESBYTERIAN HOSPITAL,196,7,
3AP,18+,Bronx,"THE BRIDGE, INC.",30,0,NO
2AP,18+,Bronx,P R O M E S A,173,20,NO
3AP,18+,Manhattan,HHC WOODHULL MED CTR COBRA AI,76,0,
2AP,0-17,Broome,GREATER BINGHAMTON HEALTH CENTER,69,4,NO
2AP,18+,Schenectady,County,1574,118,
2AP,0-17,Manhattan,NEW YORK UNIVERSITY HOSPITALS CENTER,78,3,
2AP,18+,Montgomery,County,454,41,
3AP,18+,Westchester,"MENTAL HEALTH ASSOC/COLUMBIA-GREENE COS., INC",46,0,
2AP,0-17,Queens,NEW YORK CITY CHILDREN'S CENTER,53,4,
3AP,18+,Suffolk,ECON OPP COUNCIL SUFFOLK AI,67,0,
3AP,0-17,Albany,ALBANY MEMORIAL HOSPITAL,27,0,NO
3AP,18+,Suffolk,County,1195,7,
3AP,18+,Oneida,UPSTATE FAMILY HEALTH CENTER INC,144,1,
2AP,18+,Sullivan,County,1469,186,
3AP,0-17,Erie,CHILD AND FAMILY SERVICES OF ERIE COUNTY,110,0,NO
2AP,0-17,Livingston,County,65,0,
2AP,18+,Erie,BERTRAND CHAFFEE HOSPITAL,57,6,
2AP,18+,Chenango,County,160,13,
3AP,18+,Rockland,"REFUAH HEALTH CENTER, INC.",133,1,
3AP,18+,Suffolk,County,1789,1,
2AP,18+,Genesee,UNITED MEMORIAL MEDICAL CTR,230,16,
2AP,18+,Steuben,County,396,39,
2AP,18+,Manhattan,NYC-HHC QUEENS HOSPITAL CENTER,320,43,NO
2AP,18+,Franklin,ADIRONDACK MEDICAL CENTER,51,4,
3AP,18+,Essex,ELIZABETHTOWN COMMUNITY HSP,69,2,
3AP,18+,Bronx,VISITING NURSE SERVICE OF NEW YORK,73,0,
2AP,0-17,Ulster,THE INSTITUTE FOR FAMILY HEALTH,68,1,
3AP,18+,Ontario,FINGER LAKES ADDICTIONS COUNS & REFERRAL AGCY,91,0,
2AP,18+,Queens,"MENTAL HEALTH PROVIDERS OF WESTERN QUEENS, IN",183,22,
2AP,18+,Rockland,County,1065,152,
2AP,18+,Cattaraugus,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,26,3,NO
3AP,18+,Ulster,County,957,7,
3AP,18+,Queens,"THE FLOATING HOSPITAL, INC.",78,0,
2AP,18+,Bronx,MORRIS HEIGHTS HEALTH CENTER,73,11,NO
3AP,18+,Erie,MILLARD FILLMORE HOSPITALS,129,0,
3AP,18+,Putnam,"ARMS ACRES, INC.",34,0,NO
2AP,18+,Suffolk,County,3836,485,YES
3AP,18+,Westchester,LEXINGTON CTR FOR RECOVERY,25,0,NO
2AP,18+,Greene,County,274,18,
2AP,18+,Oneida,ST. ELIZABETH MEDICAL CENTER,313,26,NO
2AP,0-17,Staten Island,County,152,5,
2AP,18+,Queens,COGENCY INTEGRATED HEALTHCARE IPA,439,92,
2AP,18+,Schoharie,County,119,12,
3AP,0-17,Manhattan,NYC-HHC JACOBI MEDICAL CENTER,71,0,
3AP,18+,Suffolk,SOUTHSIDE HOSPITAL,186,0,
3AP,18+,Cayuga,County,264,0,
2AP,18+,Westchester,County,9028,1202,
3AP,18+,Putnam,County,239,1,
3AP,18+,Erie,"TRANSITIONAL SERVICES, INC.",116,1,NO
2AP,0-17,Niagara,MOUNT ST MARY HSP HLTH CTR,29,0,
2AP,18+,Bronx,BRONX AIDS SERVICE AI,330,30,NO
3AP,18+,Manhattan,HENRY STREET SETTLEMENT,82,0,NO
3AP,18+,Fulton,County,286,0,
2AP,18+,Greene,County,277,21,
2AP,18+,Warren,County,755,71,
3AP,18+,Erie,ERIE COUNTY MEDICAL CENTER,397,0,NO
2AP,18+,Albany,"THE WORKSHOP, INC. DBA NORTHEAST CAREER PLANN",24,7,
2AP,18+,Suffolk,County,3948,494,
2AP,18+,Cayuga,County,255,27,NO
3AP,18+,Orange,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,1088,1,
2AP,18+,Schenectady,County,1230,95,
2AP,0-17,Orleans,County,29,0,
2AP,18+,Albany,CENTRAL NEW YORK BHCC,293,59,
2AP,18+,Putnam,ARMS ACRES,68,7,NO
3AP,0-17,Staten Island,County,191,0,
2AP,18+,Chenango,County,160,8,
2AP,18+,Essex,County,131,14,
3AP,18+,Onondaga,County,2556,9,
3AP,18+,Jefferson,County,110,1,
2AP,0-17,Schoharie,County,30,0,
2AP,18+,Jefferson,County,500,50,
2AP,0-17,Orange,"OCCUPATIONS, INC.",53,1,NO
3AP,18+,Orleans,County,111,0,NO
2AP,18+,Columbia,County,80,14,
2AP,0-17,Cortland,County,54,0,NO
3AP,0-17,Westchester,County,754,0,
3AP,18+,Jefferson,County,360,2,NO
2AP,0-17,Steuben,County,117,7,
3AP,18+,Brooklyn,ST. JOSEPH'S MEDICAL CENTER,99,0,NO
2AP,0-17,Albany,ROCKLAND CHILDREN'S PSYCHIATRIC CENTER,22,2,
2AP,18+,Nassau,NORTH SHORE-LONG ISLAND JEWISH HEALTH SYSTEM,272,30,NO
3AP,18+,Clinton,CLINTON COUNTY COMMUNITY SERVICES BOARD,43,0,NO
2AP,0-17,Wyoming,County,8,1,
2AP,0-17,Chautauqua,NYS ARC CHAUTAUQUA COUNTY CHAPTER AKA THE RES,60,2,
2AP,18+,Bronx,County,15013,1542,
2AP,18+,Brooklyn,County,12008,1426,
2AP,0-17,Queens,County,702,33,
2AP,18+,Cattaraugus,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,43,5,
2AP,18+,Monroe,VILLA OF HOPE,37,2,
3AP,18+,Allegany,"ALLEGANY REHABILITATION ASSOCIATES, INC.",91,1,NO
2AP,0-17,Suffolk,"NEW HORIZON COUNSELING CENTER, INC., THE",27,0,
2AP,18+,Monroe,"ROCHESTER REHABILITATION CENTER, INC.",48,3,
3AP,18+,Queens,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,468,13,YES
3AP,18+,Dutchess,PP OF MID-HUDSON VALLEY INC,49,0,
2AP,0-17,Greene,County,62,4,
2AP,0-17,Jefferson,County,142,7,
2AP,0-17,Saint Lawrence,County,144,1,
3AP,18+,Erie,BERTRAND CHAFFEE HOSPITAL,32,0,NO
2AP,0-17,Orange,ST LUKES CORNWALL,32,0,
3AP,0-17,Otsego,AURELIA OSBORN FOX MEM HOSP,57,0,
2AP,0-17,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,35,1,
2AP,18+,Westchester,County,8770,1210,
3AP,18+,Onondaga,"ACCESSCNY, INC.",30,1,
2AP,0-17,Herkimer,County,44,0,
2AP,18+,Brooklyn,County,11601,1271,
3AP,18+,Warren,GLENS FALLS HOSPITAL,279,1,NO
3AP,18+,Queens,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,475,11,YES
2AP,0-17,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,34,0,NO
2AP,0-17,Schoharie,SCHOHARIE COUNTY COMMUNITY MENTAL HEALTH CTR,23,0,NO
2AP,18+,Manhattan,REALIZATION CENTER INC,76,8,
3AP,18+,Bronx,METRO COMMUNITY HEALTH CENTERS INC,311,4,
2AP,18+,Essex,County,145,14,
2AP,18+,Essex,County,113,10,
2AP,0-17,Bronx,BRONX-LEBANON HOSPITAL CENTER,248,7,NO
2AP,18+,Clinton,County,342,35,
3AP,18+,Schenectady,CATHOLIC CHARITIES/ALBANY AI,31,0,
2AP,18+,Queens,"GOODWILL INDUSTRIES OF GREATER NEW YORK, INC.",84,17,
3AP,18+,Brooklyn,"SERVICES FOR THE UNDERSERVED, INC.",313,1,
2AP,0-17,Columbia,County,46,3,
2AP,0-17,Chenango,County,68,4,
2AP,0-17,Tompkins,"FRANZISKA RACKER CENTERS, INC.",24,1,
3AP,18+,Westchester,"THE GUIDANCE CENTER OF WESTCHESTER, INC.",123,0,NO
2AP,18+,Essex,ADIRONDACK HEALTH INSTITUTE INC,26,1,NO
2AP,0-17,Washington,County,61,1,
3AP,0-17,Steuben,"PATHWAYS, INC.",46,0,
2AP,0-17,Wayne,County,118,7,
3AP,18+,Albany,County,4650,28,
3AP,0-17,Columbia,COLUMBIA MEMORIAL HOSPITAL,23,0,NO
3AP,18+,Brooklyn,CONEY ISLAND HOSPITAL SCM,40,0,NO
3AP,18+,Otsego,THE MARY IMOGENE BASSETT HOSPITAL,162,0,
2AP,0-17,Westchester,County,1226,48,
2AP,0-17,Livingston,County,75,0,
3AP,18+,Chemung,ARNOT OGDEN MEDICAL CENTER,154,0,NO
2AP,18+,Onondaga,TRANSITIONAL LIV SER ONONDAGA,29,3,NO
3AP,18+,Sullivan,"REHABILITATION SUPPORT SERVICES, INC.",60,3,NO
3AP,18+,Cayuga,AUBURN COMMUNITY HOSPITAL,110,0,
2AP,18+,Brooklyn,County,11841,1328,
2AP,0-17,Queens,County,559,26,
2AP,18+,Delaware,County,115,7,
3AP,18+,Cayuga,FINGER LAKES MIGRANT HLTH,24,0,NO
2AP,18+,Dutchess,County,1319,161,
3AP,18+,Greene,County,271,0,
3AP,18+,Rensselaer,County,460,2,
2AP,0-17,Allegany,County,26,0,
3AP,18+,Manhattan,GODDARD RIVERSIDE COMMUNITY CENTER,21,0,
2AP,18+,Broome,"ONONDAGA CASE MGMNT SERVICES, INC DBA CIRCARE",50,2,NO
2AP,18+,Staten Island,UCP ASSO OF NYS STATEN IS,73,16,YES
2AP,0-17,Hamilton,County,1,0,
2AP,18+,Orleans,County,59,2,
2AP,0-17,Columbia,County,51,0,NO
3AP,0-17,Schoharie,County,19,0,
3AP,0-17,Hamilton,County,1,0,
2AP,18+,Monroe,ANTHONY L. JORDAN HEALTH CENTER,251,14,NO
2AP,0-17,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,131,3,NO
2AP,0-17,Oswego,NORTHERN OSWEGO CNTY HLTH SVC,27,0,
3AP,18+,Rensselaer,County,652,7,NO
2AP,0-17,Westchester,County,1217,56,
3AP,0-17,Seneca,County,24,0,
2AP,18+,Madison,County,297,23,
3AP,18+,Schenectady,SUNNYVIEW HOSP,21,0,
2AP,18+,Greene,GREENE COUNTY COMMUNITY SERVICES BOARD,50,4,
3AP,18+,Queens,"QUEENS COORDINATED CARE PARTNERS, LLC",363,1,
3AP,18+,Monroe,County,4089,13,
3AP,18+,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",71,0,
2AP,18+,Broome,OUR LADY OF LOURDES MEMORIAL HOSPITAL,536,55,
2AP,18+,Wyoming,"ALLEGANY REHABILITATION ASSOCIATES, INC.",45,4,
2AP,18+,Westchester,WHITE PLAINS HOSPITAL MEDICAL CENTER,224,30,NO
3AP,18+,Staten Island,"PROJECT HOSPITALITY, INC.",235,1,
3AP,18+,Westchester,NORTHERN WESTCHESTER HOSPITAL CENTER,42,0,
3AP,18+,Monroe,HIS BRANCHES INC,26,0,
3AP,0-17,Westchester,"ASSOCIATION FOR MENTAL HEALTH AND WELLNESS, I",48,0,
3AP,18+,Dutchess,HUDSON RIVER HEALTHCARE INC,32,0,NO
2AP,18+,Greene,County,260,18,
2AP,18+,Greene,County,260,18,
3AP,18+,Suffolk,GOOD SAMARITAN HOSP MED CTR,199,0,NO
2AP,18+,Brooklyn,BROOKDALE HOSPITAL MEDICAL CENTER,1061,142,
3AP,18+,Washington,County,104,0,NO
3AP,18+,Montgomery,County,486,0,
2AP,18+,Orange,OMH STATE PC NETWORK,75,19,YES
2AP,18+,Queens,County,10063,1321,
2AP,18+,Seneca,County,117,17,
2AP,0-17,Ulster,County,296,14,
2AP,0-17,Herkimer,County,46,0,
3AP,18+,Tompkins,County,296,1,
2AP,0-17,Putnam,County,23,1,
2AP,0-17,Madison,County,76,4,
3AP,0-17,Erie,County,619,1,
2AP,18+,Manhattan,UNIVERSITY OPTOMETRIC CTR,43,6,
2AP,18+,Westchester,SUFFOLK COUNTY COMMUNITY MENTAL HYGIENE SERV,42,15,
3AP,0-17,Queens,"QPH, INC. DBA HOLLISWOOD HOSPITAL",135,0,NO
3AP,18+,Erie,"TRANSITIONAL SERVICES, INC.",134,0,
3AP,0-17,Statewide,Statewide,2026,0,
3AP,18+,Nassau,ST FRANCIS HSP,52,0,
2AP,18+,Brooklyn,BROOKDALE FAMILY CARE CTR INC,61,6,
2AP,18+,Manhattan,County,23088,2371,
3AP,0-17,Cattaraugus,County,101,0,
3AP,18+,Westchester,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,6499,33,
3AP,18+,Albany,AIDS COUNCIL OF NENY AI,76,0,NO
2AP,18+,Statewide,Statewide,58,15,
2AP,18+,Manhattan,MANHATTAN PSYCHIATRIC CENTER,199,31,NO
3AP,0-17,Rensselaer,County,135,0,
2AP,18+,Niagara,County,125,16,
2AP,18+,Westchester,MORRIS HEIGHTS HEALTH CENTER,21,1,
2AP,18+,Brooklyn,BETH ISRAEL MEDICAL CENTER,53,8,
2AP,18+,Albany,BRONX PSYCHIATRIC CENTER,205,57,
2AP,18+,Schuyler,County,67,6,
2AP,18+,Ontario,County,677,70,
3AP,18+,Otsego,TRI TOWN REGIONAL HEALTHCARE,37,0,NO
2AP,0-17,Warren,County,237,5,
2AP,18+,Brooklyn,RECOVERY HEALTH SOLUTIONS IPA,459,29,
3AP,18+,Albany,County,1866,10,
2AP,18+,Manhattan,NEW YORK UNIVERSITY HOSPITALS CENTER,1482,112,
2AP,18+,Ontario,"LAKEVIEW HEALTH SERVICES, INC.",111,7,NO
3AP,18+,Erie,ROSWELL PARK CANCER INST,145,1,NO
2AP,18+,Statewide,Statewide,58192,6716,
2AP,18+,Manhattan,NYU DOWNTOWN HOSPITAL,68,6,NO
3AP,18+,Schenectady,ELLIS HOSPITAL,809,3,
3AP,18+,Oswego,County,205,1,
3AP,18+,Hamilton,County,7,0,
2AP,18+,Oswego,County,412,30,
2AP,18+,Oneida,MOHAWK VALLEY PSYCHIATRIC CENTER,149,35,YES
2AP,18+,Madison,FAMILY HLTH NETWRK CENTRAL NY,56,4,NO
2AP,18+,Manhattan,PALLADIA INC,49,10,
2AP,18+,Westchester,MID HUDSON VALLEY/ARCS AI,286,29,NO
2AP,18+,Suffolk,"QUEENS COORDINATED CARE PARTNERS, LLC",25,1,
2AP,18+,Brooklyn,County,12037,1304,
3AP,18+,Albany,County,6208,48,
2AP,18+,Queens,CREEDMOOR PSYCHIATRIC CENTER,359,121,YES
3AP,18+,Warren,County,785,1,
3AP,18+,Otsego,County,742,4,
3AP,18+,Sullivan,County,1742,12,
3AP,18+,Franklin,ADIRONDACK MEDICAL CENTER,146,0,
2AP,18+,Westchester,"FAMILY SERVICE LEAGUE, INC.",36,13,
3AP,0-17,Chemung,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",97,0,NO
2AP,18+,Clinton,CLINTON COUNTY COMMUNITY SERVICES BOARD,65,7,NO
2AP,18+,Saratoga,County,588,60,
3AP,18+,Chemung,CATHOLIC CHARITIES OF THE DIOCESE OF ROCHESTE,43,1,
2AP,18+,Franklin,County,366,30,
2AP,18+,Putnam,County,241,21,
2AP,0-17,Chenango,County,81,3,
2AP,18+,Wyoming,County,152,16,
3AP,18+,Suffolk,SAYVILLE PROJECT - SUNY STONYBROOK,76,1,
2AP,18+,Brooklyn,KINGSBORO PSYCHIATRIC CENTER,77,30,
2AP,18+,Delaware,DELAWARE COUNTY COMMUNITY SERVICES BOARD,68,4,
2AP,0-17,Queens,LI JEWISH MEDICAL CENTER ZUCKER HILLSIDE DIV,152,5,NO
2AP,0-17,Clinton,County,103,2,
2AP,0-17,Albany,PARSONS CHILD AND FAMILY CENTER,289,15,
2AP,18+,Genesee,County,294,18,
2AP,18+,Staten Island,County,1593,271,
3AP,0-17,Brooklyn,TRI-COUNTY CARE LLC,386,0,
3AP,18+,Greene,County,159,1,NO
2AP,18+,Ulster,County,1095,125,
3AP,0-17,Albany,PARSONS CHILD AND FAMILY CENTER,252,0,NO
3AP,0-17,Chemung,County,163,0,
3AP,18+,Staten Island,County,1840,9,NO
2AP,18+,Erie,NIAGARA FALLS MEMORIAL MEDICAL CENTER,35,5,
2AP,18+,Cortland,County,258,14,
2AP,18+,Niagara,LOCKPORT MEMORIAL HOSPITAL,45,1,NO
2AP,18+,Putnam,County,272,33,
2AP,18+,Orange,County,1434,170,
2AP,18+,Oneida,INSIGHT HOUSE CHEM DEP SVCS,59,2,NO
2AP,0-17,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,57,1,NO
3AP,0-17,Jefferson,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",44,0,
3AP,18+,Bronx,NYC-HHC NORTH CENTRAL BRONX HOSPITAL,280,4,NO
3AP,18+,Hamilton,County,7,0,
2AP,0-17,Queens,NYC-HHC AGENCY NETWORK,154,3,
3AP,18+,Seneca,County,95,0,NO
2AP,0-17,Bronx,MORRIS HEIGHTS HEALTH CENTER,67,1,
2AP,0-17,Dutchess,County,351,14,
3AP,18+,Warren,County,755,2,
2AP,18+,Brooklyn,"BROOKLYN COMMUNITY HOUSING AND SERVICES, INC.",29,8,NO
2AP,0-17,Warren,County,249,4,NO
3AP,18+,Bronx,ALL MED & REHAB OF NEW YORK,79,4,
2AP,18+,Lewis,County,109,15,
2AP,18+,Warren,ADIRONDACK HEALTH INSTITUTE INC,373,24,
2AP,18+,Brooklyn,HEARTSHARE WELLNESS LTD,74,6,NO
2AP,18+,Columbia,County,230,27,
3AP,18+,Wayne,County,121,3,NO
3AP,18+,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,382,2,
2AP,0-17,Bronx,ST. BARNABAS HOSPITAL,120,3,
3AP,18+,Niagara,PLANNED PARENTHOOD OF NIAG CO,46,0,NO
3AP,18+,Saratoga,HEALTHCARE PARTNERS OF SARATOGA LTD,90,1,
2AP,18+,Schuyler,County,80,4,
2AP,18+,Cattaraugus,DIRECTIONS IN INDEPENDENT LIV MH,40,2,
3AP,18+,Nassau,NORTH SHORE UNIVERSITY HOSPITAL AT GLEN COVE,58,0,NO
3AP,0-17,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,66,0,NO
3AP,18+,Staten Island,County,42,0,
3AP,18+,Schenectady,County,1555,1,
3AP,18+,Madison,County,288,0,
2AP,18+,Brooklyn,"PESACH TIKVAH-HOPE DEVELOPMENT, INC.",66,6,
2AP,18+,Staten Island,"COMMUNITY HLTH CTR OF RICHMOND, INC",53,3,
2AP,18+,Chenango,County,141,9,
3AP,0-17,Dutchess,NORTHERN DUTCHESS HOSPITAL,24,0,NO
3AP,0-17,Suffolk,GOOD SAMARITAN HOSP MED CTR,38,0,NO
