UID,Client,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
4471,Stockport Council,271440-Information Communication Technology : Software : ,Locta Tracing Solution Software,Exemption,Contract,01/04/2018,60,60,31/03/2023,No,31/03/2023,01/12/2022,"Â£2,800.00","Â£14,000.00",Magnet Solutions Ltd,Small,04304138,M3 3EB,Stockport- Corporate & Support Services
4476,Stockport Council,181700-Environmental Services : Street Lighting : ,Stockport Festive Lights Programme,OJEU Tender,Contract,28/09/2018,28,63,15/01/2021,No,15/01/2024,01/09/2020,"Â£77,600.00","Â£388,000.00","Blachere Illumination Ltd - Lot 1
 Gala Lights Ltd - Lot 2",Small,"Blachere - SC152939, 
Gala Lights - 2927734","KY15 7LB, ME20 7NT",Stockport- Services to Place
4479,Stockport Council,271440-Information Communication Technology : Software : ,"LACHS Claim Handling System Update, Support and Maintenance",Exemption,Contract,30/04/2018,60,60,29/04/2023,No,29/04/2023,01/12/2022,"Â£4,999.00","Â£31,495.00",JC Applications Developments Ltd,Small,07000813,GU33 6JS,Stockport- Corporate & Support Services
4483,Stockport Council,321200-Social Community Care Supplies & Services - Children : Disabled Children : ,Youth Club for Children with Disabilities,RBS - Low - Quick Quote,Contract,01/04/2018,12,36,31/03/2019,No,31/03/2021,03/09/2018,"Â£13,742.90","Â£13,742.90",Seashell Trust,SME,4216714,SK8 6RQ,Stockport- Services to People
4494,Stockport Council,171030-Education : Statutory Education Services : Curriculum,Educationall Services,Procured by Other,Contract,01/03/2018,12,12,28/02/2019,No,28/02/2019,30/09/2018,"Â£10,250.00","Â£10,250.00",Hope Valley College,Other,7697177,S33 6SD,Stockport- Corporate & Support Services
4552,Stockport Council,311410-Healthcare : Occupational Therapy Services : ,Occupational Therapy Support,RBS - Low/Med - Simple (RFQ),Contract,16/07/2018,12,12,15/07/2019,No,15/07/2019,01/03/2018,"Â£20,000.00","Â£20,000.00", Access Independent Ltd,Small,4664905,CB1 2SN,Stockport- Services to People
4582,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Therapy Services Â Valley School at Overdale Centre,Quote (DO NOT USE),Contract,01/09/2018,11,22,31/07/2019,No,31/07/2020,31/01/2019,"Â£25,000.00","Â£50,000.00",SpeechWise Therapy and Manchester Occupational Therapy Services (MOTS),SME,10936222,SK5 7DL,Stockport- Services to People
5049,Stockport Council,211000-Furniture & Soft Furnishings : Commercial Furniture : ,Specialist equipment for people with disability needs,Procured by Other,Contract,05/05/2018,12,12,04/05/2019,No,04/05/2019,01/02/2019,"Â£21,861.00","Â£21,861.00",CareFlex,Large,2650254,HP10 9QY ,Stockport- Services to Place
5072,Stockport Council,331200-Sports & Playground Equipment & Maintenance : Sports Equipment Maintenance : ,Maintenance of Gymnasium / Sports Hall Equipment,OJEU Tender,Contract,01/04/2018,36,48,31/03/2021,No,31/03/2022,01/12/2020,"Â£3,891.00","Â£15,564.00",Sportsafe UK Ltd,SME,3370067,C01 2TJ,Stockport- Services to Place
5096,Stockport Council,199999-Facilities & Management Services : Not Elsewhere Classified : ,For the provision of Asset and Facilities Management Services ,Exemption,Contract,01/07/2018,12,12,30/06/2019,No,30/06/2019,,"Â£875,000.00","Â£875,000.00",Robertsons Facilities Management Limited,Large,SC185956,IV30 6AE,Stockport- Services to Place
5104,Stockport Council,181500-Environmental Services : Animal Services : Pest & Animal Control,Pest Control Chemicals,Call Off (External),Framework Agreement,01/11/2017,36,48,31/10/2020,No,31/10/2021,01/07/2020,"Â£7,800.00","Â£23,400.00",Killgerm Chemicals Ltd,SME,2794829,WF5 9AR,Stockport- Services to Place
5116,Stockport Council,152050-Consultancy : Property : ,Estates Professional Services,RBS - Med/High - Advanced (Restricted),Contract,17/08/2018,12,12,16/08/2019,No,,16/02/2019,"Â£180,000.00","Â£180,000.00",Amey OW Ltd,Large,1922327,OX4 4DQ,Stockport- Services to Place
5132,Stockport Council,192213-Facilities & Management Services : Security : Manned Guarding,Recruitment of SIA Registered Security Staff,RBS - Low/Med - Simple (RFQ),Contract,01/09/2018,36,36,31/08/2021,No,31/08/2023,01/01/2021,"Â£10,500.00","Â£35,000.00",The Exclusec Group Ltd,SME,7342491,BL1 4TQ,Stockport- Services to Place
5140,Stockport Council,"391311-Works - Construction, Repair & Maintenance : Open Spaces : Repair & Maintenance",Restoration of Gates & Railings at Hazel Grove Memorial Gardens ,Price only,Contract,17/09/2018,5,5,28/02/2019,No,,,"Â£52,575.00","Â£52,575.00",Calibre Metalwork Ltd,SME,7811967,SK7 6NW,Stockport- Services to Place
5201,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Heatons Library - rerroofing works,Mini Competition (Internal),Contract,10/12/2018,3,3,04/03/2019,No,,,"Â£96,270.00","Â£96,270.00",Designed Roof Systems Ltd,SME,3392877,PR2 9ZG,Stockport- Services to Place
6005,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Ashley Hunter Ltd,Medium,7564626,0L1 1TE,Stockport- Services to People
6006,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Axia Solutions Ltd,Medium,3737341,ST4 4RJ,Stockport- Services to People
6007,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Baltic Training Services Ltd,Medium,5868493,TS25 1PW,Stockport- Services to People
6008,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Bespoke Consultancy and Education Ltd,Medium,8730523,BS24 8EE,Stockport- Services to People
6009,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Blackburn College,Medium,-,BB2 1LH,Stockport- Services to People
6010,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Blackrock (London) Ltd,Medium,10478695,TN12 6UT,Stockport- Services to People
6011,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Learning Curve Group Ltd (LCG),Medium,5233487,DL14 6XB,Stockport- Services to People
6012,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Damar Ltd,Medium,1469426,SK1 1HE,Stockport- Services to People
6013,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Dawn Hodge Associates Limited,Medium,4130146,CH64 3RU,Stockport- Services to People
6014,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Essential Learning Company Limited,Medium,4171904,CV1 2EL,Stockport- Services to People
6015,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Expanse Group Limited,Medium,8475076,WN7 4JY,Stockport- Services to People
6016,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",FLM Training Limited,Medium,8384009,WN3 6XU,Stockport- Services to People
6017,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",G P Strategies Training Limited,Medium,8003851,WA14 2DT,Stockport- Services to People
6018,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",HIT Training Limited,Medium,5765957,BN43 5FF,Stockport- Services to People
6020,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Lifetime Training Group Limited,Medium,3263608,BS8 1EJ,Stockport- Services to People
6021,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Macclesfield College,Medium,-,SK11 8LF,Stockport- Services to People
6022,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Mantra Learning Limited,Medium,2743170,M24 1RU,Stockport- Services to People
6023,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",MBKB Limited,Medium,7349835,WV14 9RL,Stockport- Services to People
6024,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",North Lancs Training Group Limited,Medium,1948169,BB5 1EQ,Stockport- Services to People
6025,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",People Plus Group Limited,Medium,5722765,NG2 1AE,Stockport- Services to People
6026,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Project Management (Staffordshire) Limited,Medium,1620399,ST5 0QW,Stockport- Services to People
6027,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,-,-,Premier People Solutions Limited,Medium,5997338,DN4 5NL,Stockport- Services to People
6028,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",QA Limited,Medium,2413137,SL1 1SG,Stockport- Services to People
6029,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Rochdale Training Association Limited,Medium,897078,OL16 5NA,Stockport- Services to People
6030,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",SHL Training Solutions Limited,Medium,6566149,SK6 6DE,Stockport- Services to People
6031,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Cheshire College - South and West (South Cheshire College and West Cheshire College),Medium,-,CW2 8AB,Stockport- Services to People
6032,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",The Big Life Company Limited,Medium,4227431,M16 9AB,Stockport- Services to People
6033,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",The Care Learning Centre Limited,Medium,4213323,PO30 5BF,Stockport- Services to People
6034,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Total People Limited,Medium,6380764,M11 2WH,Stockport- Services to People
6035,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",Training Synergy Limited T/A Escalla,Medium,5333127,SW1P 2AL,Stockport- Services to People
6036,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",University of Chester,Medium,-,CH1 4BJ,Stockport- Services to People
6037,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",West Nottinghamshire College Educational Trust t/a Vision Business,Medium,8337041,NG18 5BH,Stockport- Services to People
6038,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",ALDER CARE TRAINING LIMITED,Medium,5200309,L1 5AY,Stockport- Services to People
6039,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",THE GROWTH COMPANY LIMITED,Medium,2443911,M1 5JW,Stockport- Services to People
6040,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",REMIT GROUP LIMITED,Medium,6552314,W1W 5AB,Stockport- Services to People
6041,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",SOLVO VIR LIMITED,Medium,7943590,M33 3HD,Stockport- Services to People
6042,Stockport Council,261520-Human Resources : Training & Conferences : Training,Apprentice Training and End-point Assessments ,Call Off (External),Call Off (External),02/01/2018,36,48,02/01/2021,No,02/01/2022,02/01/2020,"Â£24,324.32","Â£97,297.28",BARNSLEY COLLEGE,Medium,-,S70 2YW,Stockport- Services to People
6051,Stockport Council,271440-Information Communication Technology : Software : ,ÂBetter-OffÂ software,Exemption,Contract,30/04/2018,36,36,31/03/2021,No,31/03/2021,30/04/2019,"Â£18,000.00","Â£54,000.00",Looking Local Ltd,Small,11061996,TW11 8HG,Stockport- Corporate & Support Services
6053,Stockport Council,261400-Human Resources : Temporary & Agency Staff : ,Teaching Assistants,Procured by Other,Contract,19/04/2018,12,12,19/04/2019,No,19/04/2019,19/10/2018,"Â£10,000.00","Â£10,000.00",I TEACHERS LTD,SME,10106120,M2 4NH,Stockport- Services to People
6059,Stockport Council,151200-Consultancy : Efficiency : ,Improvement Advisor for Tameside,Exemption,Contract,01/05/2018,12,12,30/04/2019,No,30/04/2019,,"Â£13,000.00","Â£13,000.00",Andrew Webb Consulting Limited,Sole Trader,11223744,L25 7RJ,Stockport- Services to People
6063,Stockport Council,281000-Legal Services : Advocacy : ,Solicitors fees on various ongoing insurance claims ,Exemption,Contract,,,,,No,,,"Â£50,000.00","Â£50,000.00",BERRYMANS LACE MAWER LLP (BLM),-,OC340981,M3 2NU,Stockport- Corporate & Support Services
6069,Stockport Council,159999-Consultancy : Not Elsewhere Classified : ,"Call basis (1d, 1f, Part2, Part3, Part4) - Adult Social Care Services - Extension to 4227 (PwC)",Call Off (External),Contract,11/06/2018,9,9,30/03/2019,No,30/03/2019,,"Â£200,000.00","Â£200,000.00",Bloom Procurement Services Limited,Medium,08045123,NE1 3DY,Stockport- Corporate & Support Services
6076,Stockport Council,271440-Information Communication Technology : Software : ,Trojan Caspar Money Management Software,RBS - Low - Quick Quote,Contract,29/05/2018,60,60,29/05/2023,No,29/05/2023,29/05/2022,"Â£25,000.00","Â£25,000.00",Trojan Consultants Limited,Medium,1542629,B60 4DJ,Stockport- Corporate & Support Services
6087,Stockport Council,261400-Human Resources : Temporary & Agency Staff : ,Temporary Licensing Officer,Procured by Other,Contract,25/06/2018,10,10,31/03/2019,No,31/03/2019,31/12/2018,"Â£40,000.00","Â£40,000.00",G2 Recruitment,SME,08067630,B3 3AS,Stockport- Services to Place
6099,Stockport Council,271440-Information Communication Technology : Software : ,Pecos Support & Maintenance,Procured by Other,Contract,19/12/2017,12,Category Control,18/12/2018,-,18/12/2018,01/09/2018,"Â£64,066.00","Â£64,066.00",Elcom Systems Ltd,Large,2838561,MK11 1JR,Stockport- Corporate & Support Services
6108,Stockport Council,271501-Information Communication Technology : Services : ,Revenue and Benefits Enterprise License,Call Off (External),Contract,03/08/2018,60,60,02/08/2023,No,02/08/2023,02/01/2022,"Â£359,000.00","Â£1,195,000.00",Civiva UK Limited,Large,01628868,SW15 6AR,Stockport- Corporate & Support Services
6198,Stockport Council,159999-Consultancy : Not Elsewhere Classified : ,BT Broadband audit,RBS - Low - Quick Quote,Contract,01/09/2018,17,17,31/01/2019,No,31/01/2019,01/10/2018,"Â£18,000.00","Â£18,000.00",Spirit Public Sector Ltd,SME,7839976,CF64 1HB ,Stockport- Corporate & Support Services
6199,Stockport Council,159999-Consultancy : Not Elsewhere Classified : ,Stockport Business and Skills Plan,RBS - Low - Quick Quote,Contract,01/09/2018,4,4,31/12/2018,No,31/12/2018,,"Â£14,790.00","Â£14,790.00",Mickledore Ltd,Small,6651481,PR7 5RT ,Stockport- Services to Place
6213,Stockport Council,201100-Financial Services : Audit : ,"Assurance Audit: Housing Benefit (Subsidy), Assurance Process (HBAP), TeachersÂ Pension Scheme Assurance, and Use of Capital Receipts Assurance",Mini Competition (External),Contract,23/08/2018,12,60,22/08/2019,No,22/08/2023,,"Â£16,948.00","Â£84,740.00",KPMG,Large,0301540OC,E14 5GL,Stockport- Corporate & Support Services
6241,Stockport Council,150000-Consultancy :  ,Masterplan Consultancy,Mini Competition (External),Contract,12/11/2018,5,5,30/04/2019,No,30/04/2019,,"Â£99,678.00","Â£99,678.00",Cushman & Wakefield Debenham Tie Leung Limited,Large ,02757768,M32 0TH,Stockport- Services to Place
6249,Stockport Council,261400-Human Resources : Temporary & Agency Staff : ,BI Developer (Liquid Logic),RBS - Low - Quick Quote,Contract,20/08/2018,6,6,18/02/2019,No,18/02/2019,,"Â£40,000.00","Â£40,000.00",Gravitas Recruitment Group Ltd,SME,6959984,EC3A 7BA,Stockport- Corporate & Support Services
6256,Stockport Council,271430-Information Communication Technology : Software : Commercial Off-The-Shelf,Checkpoint Renewal,Procured by Other,Contract,25/09/2018,12,12,25/09/2019,No,25/09/2019,25/01/2019,"Â£8,092.00","Â£8,092.00",Trustmarque,SME,2183240,W1T 3LR,Stockport- Corporate & Support Services
6267,Stockport Council,150000-Consultancy :  ,Stockport Town Centre West Mayoral Development Corporation (Deloitte),Call Off (External),Contract,15/10/2018,5,5,31/03/2019,No,31/03/2019,,"Â£50,000.00","Â£50,000.00",Bloom Procurement Services Limited,Medium,08045123,NE1 3DY,Stockport- Services to Place
6275,Stockport Council,201100-Financial Services : Audit : ,External Audit: Fees,Exemption,Contract,01/04/2018,12,12,31/03/2019,No,31/03/2019,,"Â£100,000.00","Â£100,000.00",Mazars,Large,4585162,M2 3DE,Stockport- Corporate & Support Services
6284,Stockport Council,261414-Human Resources : Temporary & Agency Staff : Social & Community Care,2 x Heads of Service - Adult Social Care,Exemption,Contract,22/10/2018,5,5,30/03/2019,No,30/03/2019,,"Â£181,000.00","Â£181,000.00",Pertemps Limited,SME,4881571,WA4 6PS,Stockport- Services to People
6286,Stockport Council,261400-Human Resources : Temporary & Agency Staff : ,Specialist EAL Support,Procured by Other,Contract,01/09/2018,11,11,31/07/2019,Yes,31/07/2020,31/01/2019,"Â£14,625.00","Â£14,625.00",Oleg Mamedov,SME,,Redacted,Stockport- Services to People
6316,Stockport Council,271501-Information Communication Technology : Services : ,AGMA Winter Service Weather Forecasting,RBS - Low/Med - Simple (RFQ),Contract,01/10/2018,32,44,30/04/2021,No,30/04/2022,01/10/2020,"Â£3,471.00","Â£10,413.00",MetDesk Ltd,SME,08282087,HP22 6BN,Stockport- Services to Place
