Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
3AP,18+,Staten Island,County,1835,10,NO
2AP,0-17,Nassau,EPISCOPAL HEALTH SERVICES INC.,22,0,
3AP,18+,Queens,BEHAVIORAL HEALTH NYC IPA,336,1,
2AP,18+,Brooklyn,STATEN ISLAND UNIVERSITY HOSPITAL,67,8,NO
2AP,0-17,Dutchess,County,353,13,
2AP,18+,Montgomery,County,476,45,
2AP,18+,Manhattan,HENRY STREET SETTLEMENT,86,20,YES
3AP,0-17,Suffolk,OMH STATE PC NETWORK,35,0,
3AP,18+,Monroe,"BESTSELF BEHAVIORAL HEALTH, INC.",61,0,
2AP,0-17,Allegany,County,34,0,NO
2AP,18+,Clinton,County,357,38,
3AP,18+,Cortland,CORTLAND COUNTY COMMUNITY SERVICES BOARD,31,0,NO
2AP,18+,Rensselaer,County,470,57,
2AP,18+,Niagara,NIAGARA COUNTY DEPARTMENT OF MENTAL HEALTH,66,5,NO
2AP,18+,Staten Island,County,1561,265,
3AP,18+,Niagara,NIAGARA FALLS MEMORIAL MEDICAL CENTER,699,0,
2AP,18+,Manhattan,PREMIER HEALTHCARE D & T CTR,723,143,
2AP,0-17,Greene,County,57,5,
3AP,18+,Dutchess,County,1338,5,
3AP,18+,Hamilton,County,1,0,
2AP,18+,Herkimer,County,19,0,
3AP,18+,Saratoga,VISITING NURS SVC/SCHTD & SAR CNTY,30,0,
2AP,18+,Oswego,"ONONDAGA CASE MGMNT SERVICES, INC DBA CIRCARE",26,5,
3AP,0-17,Greene,COLUMBIA MEMORIAL HOSPITAL,42,0,
2AP,18+,Wyoming,County,117,9,
2AP,18+,Manhattan,County,23913,2526,
2AP,18+,Manhattan,"BOWERY RESIDENTS' COMMITTEE, INC.",141,16,
2AP,18+,Schenectady,CATHOLIC CHARITIES/ALBANY AI,27,1,NO
2AP,18+,Bronx,ASONE HEALTH CARE IPA,1248,115,
2AP,18+,Monroe,THE UNITY HOSPITAL OF ROCHESTER,715,69,NO
2AP,18+,Orange,County,314,71,
2AP,0-17,Manhattan,NYC-HHC METROPOLITAN HOSPITAL CENTER,51,0,NO
3AP,18+,Seneca,County,9,0,
2AP,0-17,Washington,County,69,2,
2AP,18+,Delaware,DELAWARE VALLEY HOSPITAL  INC,33,1,NO
3AP,18+,Greene,County,274,0,
3AP,18+,Schoharie,County,118,2,
3AP,18+,Albany,SAMARITAN HOSPITAL,40,0,
2AP,18+,Queens,INTERLINE EMP ASST PROG INC,45,3,NO
3AP,18+,Ontario,GENEVA GENERAL HOSPITAL,197,2,
2AP,0-17,Onondaga,HUTCHINGS PSYCHIATRIC CENTER,57,1,
2AP,18+,Otsego,TRI TOWN REGIONAL HEALTHCARE,27,4,
2AP,18+,Jefferson,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",148,19,
3AP,18+,Ulster,County,1073,6,
3AP,18+,Manhattan,AHRC HEALTH CARE INC,221,3,NO
3AP,0-17,Westchester,"WESTCHESTER JEWISH COMMUNITY SERVICES, INC.",102,0,NO
2AP,18+,Otsego,County,759,58,
2AP,0-17,Bronx,"UNION COMMUNITY HEALTH CENTER, INC.",41,0,
3AP,18+,Franklin,County,359,1,
3AP,18+,Wayne,County,15,0,
2AP,0-17,Erie,CHILD AND FAMILY SERVICES OF ERIE COUNTY,66,7,NO
2AP,0-17,Nassau,County,506,17,
3AP,18+,Brooklyn,BRIDGE BACK TO LIFE CENTER INC,36,0,
3AP,18+,Queens,County,3709,4,
2AP,18+,Steuben,County,391,42,
2AP,0-17,Sullivan,HUDSON RIVER HEALTH CARE,35,1,
3AP,18+,Manhattan,HOUSING WORKS INC AI,330,0,
3AP,18+,Cattaraugus,County,80,0,
2AP,18+,Erie,MID-ERIE COUNSELING AND TREATMENT SERVICES,163,11,NO
2AP,0-17,Steuben,County,120,6,
2AP,18+,Suffolk,PECONIC BAY MED CTR,94,16,NO
3AP,18+,Brooklyn,KINGSBORO ADDICTION TRT CTR,33,0,NO
2AP,18+,Schenectady,ELLIS HOSPITAL,409,39,NO
2AP,18+,Bronx,VOCATIONAL INST PROJ COMM SVC,140,10,NO
3AP,18+,Manhattan,"COMMUNITY HEALTHCARE NETWORK, INC.",57,0,
3AP,18+,Madison,CONSUMER SERVICES OF MADISON COUNTY,26,0,
3AP,18+,Clinton,CLINTON COUNTY COMMUNITY SERVICES BOARD,72,0,
3AP,18+,Greene,County,271,1,
2AP,0-17,Washington,County,67,1,
3AP,18+,Bronx,MORRIS HEIGHTS HEALTH CENTER,294,0,
2AP,18+,Orange,ST LUKES CORNWALL,152,6,
3AP,0-17,Essex,County,25,0,
3AP,18+,Brooklyn,"BRIDGING ACCESS TO CARE, INC.",151,0,NO
3AP,18+,Bronx,"UNITED BRONX PARENTS, INC.",183,0,
2AP,18+,Westchester,County,10117,1294,
2AP,0-17,Niagara,County,298,8,
3AP,18+,Albany,UPPER HUDSON PLANNED PARENT,31,0,
3AP,0-17,Montgomery,ST. MARY'S HEALTHCARE,140,0,
3AP,0-17,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,106,0,
3AP,0-17,Albany,SAMARITAN HOSPITAL,79,0,
2AP,18+,Brooklyn,ICL HEALTHCARE CHOICES INC,152,34,
3AP,18+,Putnam,County,35,2,
2AP,18+,Nassau,HUNTINGTON HOSPITAL,31,1,
2AP,0-17,Fulton,County,108,6,
2AP,0-17,Allegany,County,21,0,
2AP,18+,Columbia,County,228,22,
2AP,0-17,Niagara,"NEW DIRECTIONS YOUTH & FAMILY SERVICES, INC.",23,3,NO
3AP,18+,Livingston,County,283,1,
2AP,18+,Orange,County,1458,182,
2AP,18+,Cayuga,County,267,28,
2AP,18+,Oswego,"OSWEGO HOSPITAL, INC.",220,12,NO
3AP,18+,Dutchess,County,1289,6,
2AP,18+,Dutchess,PUTNAM HOSPITAL CENTER,140,17,
3AP,18+,Steuben,"SCAP, INC./DBA ARBOR DEVELOPMENT",32,0,NO
2AP,18+,Niagara,County,1576,155,
2AP,0-17,Bronx,"HUDSON RIVER HEALTHCARE, INC.",30,0,
3AP,18+,Essex,County,70,1,NO
2AP,0-17,Bronx,County,1326,52,
3AP,18+,Nassau,ADVANTAGE CARE D AND T CTR,121,1,NO
2AP,0-17,Herkimer,County,35,0,
2AP,0-17,Schoharie,County,33,1,
2AP,18+,Nassau,County,5327,584,
2AP,18+,Orange,"ACCESS: SUPPORTS FOR LIVING, INC.",150,20,
3AP,18+,Nassau,NASSAU COUNTY DEPARTMENT OF MH/CD/DD SERVICES,21,0,
2AP,18+,Dutchess,County,1319,161,
2AP,18+,Bronx,County,8922,1033,NO
3AP,18+,Ontario,County,730,3,
2AP,0-17,Fulton,County,115,3,
2AP,18+,Suffolk,County,948,204,
2AP,18+,Schoharie,County,118,11,
3AP,18+,Monroe,"EASTER SEALS NEW YORK, INC.",128,1,
2AP,18+,Ulster,County,1068,125,
2AP,18+,Warren,County,774,59,
2AP,18+,Schoharie,County,115,12,
3AP,18+,Montgomery,County,473,0,
3AP,18+,Brooklyn,BROOKLYN HOSPITAL CENTER,458,0,NO
3AP,0-17,Region,Region,3461,0,
3AP,0-17,Saint Lawrence,County,99,0,NO
3AP,18+,Manhattan,County,22463,80,
2AP,0-17,Nassau,County,509,18,
2AP,18+,Seneca,County,101,15,
2AP,18+,Manhattan,County,23913,2526,
2AP,0-17,Fulton,NATHAN LITTAUER HOSPITAL,40,0,NO
3AP,18+,Albany,SETON HEALTH SYSTEM,135,1,NO
3AP,18+,Monroe,"LAKEVIEW HEALTH SERVICES, INC.",56,0,NO
2AP,18+,Dutchess,County,1317,144,
3AP,18+,Brooklyn,ALLHEALTH DIAG & TRT CTR,88,0,
2AP,18+,Manhattan,LENOX HILL HOSPITAL,495,38,
3AP,18+,Chemung,County,569,2,
3AP,18+,Brooklyn,County,12037,53,
2AP,18+,Albany,ELMIRA PSYCHIATRIC CENTER,42,7,
2AP,18+,Manhattan,CENTER FOR COMP HLTH PRACTICE,78,6,
2AP,18+,Onondaga,County,2680,248,
3AP,0-17,Jefferson,County,144,0,
2AP,18+,Schenectady,PLANNED PTHD MOHAWK HUDSON,74,4,NO
3AP,0-17,Saratoga,County,320,0,
2AP,18+,Bronx,THE NEW YORK AND PRESBYTERIAN HOSPITAL,26,0,
2AP,0-17,Queens,"NEW HORIZON COUNSELING CENTER, INC., THE",75,3,
2AP,0-17,Tioga,County,11,0,
3AP,18+,Wyoming,County,51,0,
2AP,0-17,Ontario,County,144,7,
3AP,0-17,Chautauqua,"WOMAN'S CHRISTIAN ASSOC. OF JAMESTOWN, NY",106,0,NO
2AP,0-17,Sullivan,County,104,7,
2AP,18+,Westchester,County,2343,353,NO
2AP,0-17,Oneida,County,494,16,
3AP,18+,Dutchess,ASTOR SERVICES FOR CHILDREN & FAMILIES,38,0,
2AP,18+,Rensselaer,County,426,49,
3AP,18+,Rockland,County,1075,4,
3AP,18+,Putnam,PUTNAM HOSPITAL CENTER,27,0,
3AP,0-17,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,77,0,NO
3AP,18+,Queens,"COMMUNITY HEALTHCARE NETWORK, INC.",423,1,
2AP,18+,Nassau,"OPTIONS FOR COMMUNITY LIVING, INC.",29,4,
2AP,0-17,Steuben,County,103,4,
3AP,18+,Delaware,County,97,0,
2AP,18+,Otsego,BASSETT HEALTHCARE,302,14,
3AP,18+,Brooklyn,County,2322,24,
2AP,0-17,Clinton,County,99,5,
3AP,18+,Brooklyn,VISITING NURSE SERVICE OF NEW YORK,33,0,NO
2AP,18+,Greene,County,259,21,
2AP,18+,Bronx,OMH STATE PC NETWORK,219,77,YES
2AP,0-17,Manhattan,ST. LUKE'S-ROOSEVELT HOSPITAL CENTER,108,5,
2AP,0-17,Tompkins,County,81,3,
2AP,18+,Wyoming,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,35,3,NO
2AP,18+,Manhattan,County,23088,2371,
2AP,0-17,Greene,GREENE COUNTY COMMUNITY SERVICES BOARD,30,1,NO
2AP,0-17,Lewis,County,34,1,
3AP,18+,Manhattan,MEDICAL ARTS SANITARIUM,28,1,NO
3AP,18+,Jefferson,County,509,5,
2AP,18+,Brooklyn,KINGSBROOK JEWISH MEDICAL CENTER,231,50,
2AP,18+,Montgomery,County,476,43,
2AP,18+,Manhattan,"START TREATMENT & RECOVERY CENTERS, INC.",24,3,
2AP,0-17,Nassau,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,34,1,NO
2AP,18+,Warren,County,845,66,
2AP,18+,Manhattan,PARALLAX CENTER INC,22,3,NO
2AP,0-17,Herkimer,County,46,0,
2AP,18+,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,40,8,
3AP,18+,Franklin,County,357,1,
3AP,18+,Queens,NYC-HHC AGENCY NETWORK,1167,5,NO
3AP,18+,Bronx,County,14967,71,
2AP,18+,Saint Lawrence,County,535,45,
2AP,18+,Bronx,BRONX-LEBANON HOSPITAL CENTER,147,5,
2AP,18+,Clinton,County,323,39,
2AP,0-17,Monroe,HILLSIDE CHILDREN'S CENTER,148,9,NO
2AP,18+,Queens,County,10258,1320,
2AP,18+,Rockland,County,1102,167,
2AP,18+,Essex,County,113,10,
2AP,0-17,Chemung,County,141,1,
3AP,18+,Saint Lawrence,County,534,1,
2AP,0-17,Cayuga,County,119,7,
3AP,0-17,Niagara,CHILDREN'S HEALTH HOME OF UPSTATE NEW YORK,64,0,
2AP,18+,Allegany,County,176,15,
2AP,18+,Monroe,IBERO AMERICAN ACTION LEAGUE,25,2,
2AP,18+,Manhattan,NYC-HHC KINGS COUNTY HOSPITAL CENTER,842,62,NO
2AP,18+,Manhattan,"SHILOH CONSULTING, LLC",23,2,NO
2AP,18+,Allegany,County,173,15,
2AP,18+,Cattaraugus,County,381,50,
2AP,18+,Albany,County,6144,997,
2AP,18+,Westchester,ST. JOSEPH'S MEDICAL CENTER,1386,219,
2AP,18+,Albany,ADDICTIONS CARE CTR OF ALBANY,23,2,NO
2AP,18+,Putnam,County,494,39,
3AP,0-17,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,51,0,
2AP,18+,Manhattan,"THE GUIDANCE CENTER OF BROOKLYN, INC.",36,2,NO
3AP,18+,Brooklyn,DIASPORA COMMUNITY SERVICES  AI,57,1,
3AP,18+,Jefferson,SAMARITAN MEDICAL CENTER,335,3,
2AP,18+,Manhattan,"LOWER EAST SIDE SERVICE CENTER, INC.",88,10,NO
3AP,18+,Monroe,"EASTER SEALS NEW YORK, INC.",147,1,
2AP,0-17,Chemung,ELMIRA PSYCHIATRIC CENTER,34,2,
3AP,18+,Brooklyn,HEARTSHARE HUMAN SVCS MR AI,62,0,NO
2AP,18+,Seneca,County,16,1,
2AP,0-17,Monroe,County,1375,40,
3AP,0-17,Jefferson,CHHUNY LLC,21,0,
2AP,0-17,Rensselaer,SAMARITAN HOSPITAL,29,0,NO
2AP,18+,Brooklyn,County,12328,1312,
2AP,18+,Rockland,County,1066,161,
2AP,18+,Albany,ROCKLAND PSYCHIATRIC CENTER,161,44,
2AP,18+,Suffolk,County,4302,553,
2AP,18+,Lewis,County,82,3,
3AP,0-17,Nassau,FAMILY AND CHILDREN'S ASSOCIATION,30,0,
2AP,0-17,Cattaraugus,County,122,5,
2AP,18+,Queens,County,10406,1353,
2AP,0-17,Wayne,WAYNE BEHAVIORAL HEALTH NETWORK,96,7,
2AP,0-17,Wyoming,"ALLEGANY REHABILITATION ASSOCIATES, INC.",27,0,
2AP,18+,Saint Lawrence,UCPA OF THE NORTH COUNTRY,39,3,NO
3AP,18+,Saint Lawrence,County,295,2,NO
3AP,18+,Herkimer,County,95,1,
3AP,18+,Brooklyn,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,262,4,NO
2AP,18+,Livingston,County,312,19,
3AP,18+,Schenectady,County,778,4,NO
2AP,18+,Westchester,County,3042,390,YES
2AP,18+,Tioga,"REHABILITATION SUPPORT SERVICES, INC.",31,4,NO
2AP,18+,Queens,JAMAICA HOSPITAL MEDICAL CENTER,1244,173,
2AP,18+,Saratoga,THE SARATOGA HOSPITAL,63,9,
3AP,0-17,Orleans,County,9,0,
2AP,18+,Erie,MILLARD FILLMORE HOSPITALS,114,9,
3AP,18+,Albany,HUDSON RIVER HEALTH CARE,57,0,
2AP,18+,Ulster,County,1089,122,
2AP,0-17,Schoharie,County,34,0,
2AP,18+,Warren,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",31,5,
2AP,0-17,Bronx,"HUDSON RIVER HEALTHCARE, INC.",51,2,
2AP,0-17,Albany,"REHABILITATION SUPPORT SERVICES, INC.",31,2,
2AP,18+,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,587,64,
3AP,18+,Rockland,"MENTAL HEALTH ASSOCIATION OF ROCKLAND COUNTY,",166,4,NO
2AP,0-17,Lewis,County,42,2,
2AP,0-17,Schoharie,County,27,0,
2AP,18+,Brooklyn,URBAN STRATEGIES/B F C C,28,5,
2AP,18+,Albany,County,6184,1019,
2AP,0-17,Yates,County,36,1,
3AP,0-17,Greene,GREENE COUNTY COMMUNITY SERVICES BOARD,24,0,NO
2AP,0-17,Oneida,County,513,14,
2AP,18+,Erie,HEALTH HOME PARTNERS OF WNY LLC,739,78,
3AP,18+,Brooklyn,"BROOKLYN COMMUNITY HOUSING AND SERVICES, INC.",31,0,
2AP,18+,Greene,County,277,19,
2AP,0-17,Orleans,County,22,0,
2AP,18+,Bronx,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,51,7,NO
3AP,18+,Brooklyn,LUTHERAN MEDICAL CENTER,771,2,NO
2AP,18+,Manhattan,NEW YORK HOSP MED CTR QUEENS,302,18,
2AP,18+,Saratoga,County,592,61,
3AP,18+,Westchester,"OPTIONS FOR COMMUNITY LIVING, INC.",90,0,
2AP,18+,Onondaga,County,2657,237,
3AP,0-17,Erie,WESTERN NEW YORK CHILDREN'S PSYCHIATRIC CTR.,24,0,
2AP,0-17,Erie,County,642,26,
3AP,18+,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,730,4,NO
2AP,18+,Rensselaer,County,882,93,
2AP,18+,Ulster,COMMUNITY CARE MANAGEMENT PARTNERS,82,7,
2AP,18+,Broome,County,1160,85,
3AP,18+,Oneida,THE CHILDREN'S HOME OF JEFFERSON COUNTY,61,0,
2AP,0-17,Orange,ST. LUKE'S CORNWALL HOSPITAL,29,0,NO
2AP,18+,Greene,County,259,23,
3AP,18+,Queens,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",690,3,
2AP,18+,Ulster,County,1086,122,
2AP,18+,Orleans,County,105,12,
2AP,0-17,Putnam,County,22,0,
2AP,0-17,Manhattan,County,1727,70,
2AP,18+,Bronx,CONCOURSE MEDICAL CENTER INC,77,7,NO
2AP,18+,Staten Island,County,1591,242,
3AP,18+,Queens,County,9686,55,
3AP,18+,Erie,CHILD AND FAMILY SERVICES OF ERIE COUNTY,52,0,
2AP,18+,Manhattan,"NY CTR ADDICTION TRMT SVC,INC",25,2,NO
2AP,18+,Schenectady,County,1633,112,
2AP,0-17,Schuyler,County,16,0,
2AP,18+,Westchester,"SEARCH FOR CHANGE, INC.",44,16,
3AP,18+,Herkimer,"PROMESA, INC.",282,0,
2AP,18+,Manhattan,CENTER FOR COMP HLTH PRACTICE,28,8,NO
3AP,18+,Otsego,County,780,2,
3AP,18+,Westchester,PLANNED PRTD HUDSON-PECONIC I,121,0,
2AP,0-17,Schenectady,SCHENECTADY FAMILY HEALTH SER,41,2,
3AP,18+,Queens,"THE CHILD CENTER OF NY, INC.",65,0,NO
3AP,18+,Manhattan,VILLAGE CARE HEALTH CLINIC,38,0,NO
2AP,0-17,Manhattan,County,1562,51,
2AP,18+,Schoharie,County,116,11,
2AP,18+,Clinton,County,343,37,
2AP,18+,Jefferson,County,517,50,
2AP,18+,Cattaraugus,CATTARAUGUS COUNTY DEPARTMENT OF COMMUNITY SE,172,24,
2AP,0-17,Suffolk,County,648,29,
3AP,18+,Schoharie,County,54,0,
2AP,18+,Westchester,HUDSON RIVER HEALTHCARE INC,73,12,NO
3AP,0-17,Schuyler,SCHUYLER COUNTY MENTAL HEALTH SERVICES,26,0,NO
3AP,18+,Greene,County,126,1,NO
3AP,0-17,Cattaraugus,CATTARAUGUS COUNTY DEPARTMENT OF COMMUNITY SE,53,0,
2AP,18+,Washington,County,129,7,
2AP,0-17,Warren,County,269,8,
2AP,18+,Warren,County,798,67,
3AP,18+,Manhattan,"ACMH, INC.",250,0,
2AP,18+,Bronx,County,14457,1469,
3AP,18+,Otsego,County,137,1,
2AP,18+,Jefferson,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",121,14,
2AP,18+,Monroe,County,7,0,
3AP,0-17,Westchester,NORTHWELL HEALTH NETWORK,37,1,
3AP,18+,Hamilton,County,3,0,
3AP,18+,Queens,County,10032,62,
3AP,18+,Greene,County,269,0,
3AP,0-17,Fulton,County,108,0,
3AP,18+,Cayuga,SUMMIT PEDIATRICS,85,0,
2AP,18+,Manhattan,VILLAGE CENTER FOR CARE AI,33,2,
3AP,0-17,Nassau,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,29,0,
3AP,18+,Dutchess,THE INSTITUTE FOR FAMILY HEALTH,126,0,
3AP,18+,Oneida,"UPSTATE CEREBRAL PALSY, INC.",251,1,NO
2AP,18+,Bronx,County,11903,1278,NO
3AP,18+,Brooklyn,COUNSELING SRV OF E D N Y INC,48,0,NO
2AP,0-17,Brooklyn,County,946,39,
2AP,18+,Manhattan,"COMMUNITY HEALTHCARE NETWORK, INC.",787,83,NO
3AP,18+,Otsego,"REHABILITATION SUPPORT SERVICES, INC.",51,0,
3AP,18+,Queens,NYC-HHC ELMHURST HOSPITAL CENTER,564,1,NO
2AP,18+,Fulton,County,282,25,
2AP,0-17,Fulton,"THE FAMILY COUNSELING CENTER, INC.",85,2,NO
3AP,18+,Onondaga,UPSTATE ORTHOPEDICS AMB SURGERY,21,0,
2AP,0-17,Brooklyn,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",24,0,
2AP,0-17,Bronx,County,1393,48,
3AP,18+,Manhattan,ST. LUKE'S - ROOSEVELT HOSPITAL CENTER,1033,6,NO
2AP,18+,Chenango,County,38,2,
2AP,18+,Staten Island,"COMMUNITY HLTH CTR OF RICHMOND, INC",35,5,NO
3AP,0-17,Nassau,ADVANCED HEALTH NETWORK IPA,263,0,
2AP,0-17,Chenango,County,41,0,
2AP,18+,Cayuga,"UNITY HOUSE OF CAYUGA COUNTY, INC.",29,4,NO
3AP,0-17,Saratoga,County,263,0,
3AP,18+,Statewide,Statewide,1965,13,
2AP,0-17,Westchester,WESTCHESTER MEDICAL CENTER,241,14,
2AP,18+,Saratoga,"TRANSITIONAL SERVICES ASSOCIATION, INC.",60,8,
2AP,0-17,Suffolk,County,637,32,
2AP,18+,Orleans,County,16,4,
2AP,0-17,Herkimer,LITTLE FALLS HOSPITAL,32,0,
2AP,0-17,Ontario,ONTARIO COUNTY DEPARTMENT OF MENTAL HEALTH,21,0,
2AP,18+,Onondaga,County,2678,266,
3AP,18+,Queens,EPISCOPAL HEALTH SERVICES INC.,38,0,
2AP,18+,Westchester,NORTHERN WESTCHESTER HOSPITAL CENTER,69,10,
2AP,0-17,Otsego,County,264,7,
3AP,18+,Rockland,NYACK HOSPITAL,107,0,
2AP,18+,Schoharie,County,124,11,
2AP,18+,Bronx,County,14967,1531,
2AP,18+,Saint Lawrence,OMH STATE PC NETWORK,117,15,NO
2AP,0-17,Region,Region,2192,70,
2AP,0-17,Chautauqua,County,190,3,
3AP,0-17,Genesee,UNITED MEMORIAL MEDICAL CTR,31,0,
2AP,18+,Bronx,"EAC, INC.",28,1,
3AP,18+,Manhattan,NYC-HHC AGENCY NETWORK,490,1,
3AP,18+,Bronx,OLM AMBULATORY CARE CTR INC,84,0,NO
2AP,18+,Oneida,County,1334,122,NO
2AP,18+,Greene,County,270,20,
3AP,0-17,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,91,0,NO
2AP,18+,Westchester,LAWRENCE HOSPITAL,133,12,
2AP,18+,Madison,County,297,23,
2AP,18+,Lewis,LEWIS COUNTY COMMUNITY SERVICES BOARD,61,5,NO
2AP,18+,Cayuga,FAMILY HLTH NETWRK CENTRAL NY,25,2,
3AP,0-17,Nassau,County,323,0,NO
2AP,0-17,Clinton,County,103,2,
2AP,18+,Ontario,County,398,41,NO
2AP,0-17,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",24,1,NO
3AP,18+,Hamilton,County,5,0,
2AP,0-17,Bronx,County,1241,40,
2AP,0-17,Franklin,County,95,1,
2AP,0-17,Putnam,County,24,0,
3AP,18+,Westchester,BRONX PSYCHIATRIC CENTER,61,1,
2AP,18+,Madison,County,285,20,
3AP,18+,Manhattan,"PALLADIA, INC.",48,0,
2AP,18+,Saratoga,County,610,61,
3AP,0-17,Manhattan,COORDINATED BEHAVIORAL CARE IPA,380,0,
2AP,18+,Tioga,County,60,16,
3AP,0-17,Albany,CAPITAL DISTRICT PSYCHIATRIC CENTER,30,0,NO
3AP,0-17,Queens,County,651,0,NO
2AP,18+,Rockland,County,182,31,
3AP,0-17,Lewis,County,39,0,
3AP,18+,Region,Region,5119,20,
3AP,18+,Montgomery,County,483,0,
2AP,0-17,Columbia,County,51,0,
2AP,18+,Warren,County,798,61,
3AP,18+,Niagara,County,3,0,
3AP,18+,Westchester,"PUTNAM FAMILY AND COMMUNITY SERVICES, INC.",30,0,
2AP,0-17,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,78,4,
2AP,18+,Bronx,ALL MED & REHAB OF NEW YORK,105,27,
3AP,18+,Madison,CENTRAL NEW YORK BHCC,191,1,
2AP,18+,Greene,County,271,24,
3AP,18+,Monroe,HILLSIDE CHILDREN'S CENTER,62,0,
2AP,0-17,Livingston,County,65,0,
2AP,0-17,Schenectady,County,310,13,
2AP,0-17,Rensselaer,County,149,2,
2AP,0-17,Orleans,County,22,0,
3AP,18+,Monroe,LIFETIME HEALTH MEDICAL GROUP,77,1,
2AP,0-17,Erie,"BRYLIN HOSPITALS, INC.",22,1,NO
2AP,0-17,Monroe,VILLA OF HOPE,74,2,NO
3AP,18+,Bronx,GATEWAY COUNSELING CENTER,48,3,NO
2AP,0-17,Westchester,MENTAL HEALTH ASSOCIATION OF WESTCHESTER COUN,65,0,NO
3AP,0-17,Monroe,"YOUR HEALTH PARTNERS OF THE FINGER LAKES, LLC",854,0,
3AP,18+,Orleans,County,108,0,
2AP,18+,Bronx,MONTEFIORE MEDICAL CENTER,1994,205,
2AP,18+,Suffolk,EASTERN LONG ISLAND HOSPITAL ASSOCIATION,130,12,
3AP,18+,Bronx,AMSC LLC,23,0,
2AP,0-17,Queens,County,1052,36,
2AP,18+,Suffolk,"FAMILY SERVICE LEAGUE, INC.",285,41,NO
2AP,18+,Tioga,County,55,14,
3AP,0-17,Bronx,NEW YORK CITY CHILDREN'S CENTER,31,0,
2AP,0-17,Monroe,County,1420,56,
3AP,18+,Saint Lawrence,County,535,1,
2AP,18+,Albany,ST PETERS HOSPITAL ALBANY,275,18,NO
2AP,18+,Washington,County,110,13,
2AP,18+,Tioga,County,55,13,
2AP,0-17,Staten Island,County,164,5,
2AP,0-17,Monroe,County,1273,39,
3AP,18+,Queens,HANDS ACROSS LONG ISLAND,38,0,NO
3AP,18+,Dutchess,County,1291,8,
2AP,18+,Onondaga,"OSWEGO HOSPITAL, INC.",26,1,
3AP,18+,Suffolk,GOOD SAMARITAN HOSP MED CTR,126,1,NO
2AP,18+,Manhattan,"THE BRIDGE, INC.",352,60,
3AP,18+,Orange,"HUDSON RIVER HEALTHCARE, INC.",117,0,
2AP,0-17,Niagara,"MONSIGNOR CARR INSTITUTE, INC.",116,1,NO
3AP,18+,Orleans,County,15,0,
3AP,18+,Nassau,ADVANTAGE CARE D AND T CTR,163,1,
2AP,0-17,Erie,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,147,5,
2AP,0-17,Bronx,MONTEFIORE MEDICAL CENTER,601,18,
2AP,18+,Sullivan,SULLIVAN COUNTY DEPARTMENT OF COMMUNITY SERV.,48,12,
2AP,18+,Westchester,NORTHWELL HEALTH NETWORK,332,52,
2AP,18+,Rockland,"BIKUR CHOLIM, INC.",49,4,NO
3AP,18+,Westchester,"SANCIA RECOVERY, INC",36,0,NO
3AP,18+,Erie,ASPIRE OF WESTERN NEW YORK IN,82,1,
3AP,0-17,Schenectady,ELLIS HOSPITAL,265,0,NO
2AP,18+,Suffolk,SOUTHAMPTON HOSPITAL,91,8,NO
3AP,18+,Schuyler,"INSTITUTE FOR COMMUNITY LIVING, INC.",40,0,NO
2AP,18+,Brooklyn,MMC EMERG PHYS FAC PRAC PLAN,51,6,
2AP,0-17,Wyoming,County,36,1,
3AP,18+,Queens,METRO COMMUNITY HEALTH CENTERS INC,93,0,
2AP,18+,Erie,County,649,87,
3AP,0-17,Jefferson,THE CHILDREN'S HOME OF JEFFERSON COUNTY,33,0,NO
3AP,18+,Allegany,County,97,1,NO
2AP,18+,Rensselaer,County,417,47,
3AP,18+,Genesee,County,285,0,
2AP,18+,Otsego,County,324,9,
2AP,18+,Delaware,County,113,9,
2AP,0-17,Manhattan,"THE COLLABORATIVE FOR CHILDREN AND FAMILIES,",620,13,
2AP,18+,Hamilton,County,7,1,
2AP,18+,Brooklyn,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,264,32,
2AP,18+,Queens,"NEW HORIZON COUNSELING CENTER, INC., THE",995,101,
