Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48599,172.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2010,Minor Building Works & Maintenance,Business Support Directorate,ZIP Heaters (UK) Ltd,204517,515.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2010,Machinery hire and maintenance,Business Support Directorate,Neopost Ltd,90920964,898.45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48605,10.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,48601,22.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48606,36.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48607,36.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Training,Business Support Directorate,Office for National Statistics,1018882,52.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Machinery hire and maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10130560,75.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Machinery hire and maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10130561,75.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48608,108.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Marketing and Publicity ,Innovation Directorate,Brand Yorkshire,BY175,127.66,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48609,143.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Online Bureau Charges,Innovation Directorate,STN International,9340194015,195.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48603,236.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48604,248.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48610,381.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,213642,703.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9540695,1184.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Treasury Solicitors,Business Support Directorate,Cabinet Office,250001324A,1495.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA153303,1607.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5807100354,3275.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Postage,Business Support Directorate,Government Car and Despatch Agency,331131,6556.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,331131,6556.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2010,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5808102411,26825.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48614,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00441958,20.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Books  Newspapers & Publications,Chief Executive's Office,Personal expenses name witheld,48615,33.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,48616,34.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,RHI00444018,35.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00444019,38.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00441118,43.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00444017,49.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00441119,70.57,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00439962,77.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48617,108.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Healthcare,Business Support Directorate,Connaught Compliance Services Ltd,OP/I279390,146.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48612,182.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48613,483.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Other Stationery & General Supplies,Finance Directorate,Personal expenses name witheld,250530,491.74,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,558824,688.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Treasury Solicitors,Business Support Directorate,Treasury Solicitors,102948,922.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Training,Copyright and IP Enforcement Directorate,Forensic Telephone Communication Service,50937,1035.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Minor Building Works & Maintenance,Business Support Directorate,Ian Williams Ltd,101148,3058.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2010,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN032629138,3875.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,CN/UK10/092010/11595,-9718.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,CN/UK10/052010/1030,-646.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,7.60E+11,-11.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48621,15.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,19438024,23.52,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48625,33.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48618,109.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48619,119.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48622,129.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48623,145.13,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Steering Board,Business Support Directorate,Personal expenses name witheld,48626,151.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48620,225.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48619,249.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Training,Business Support Directorate,Personal expenses name witheld,48624,315.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Marketing and Publicity ,Innovation Directorate,Business Startup,1491,500.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Training,Business Support Directorate,Hemsley Fraser Group Ltd,O82111,502.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48627,598.82,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Corp Membership,Business Support Directorate,NLA Newspaper Licensing Agency,R287134,942.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Marketing and Publicity ,Innovation Directorate,Business Startup,1490,999.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Treasury Solicitors,Patents Directorate,Treasury Solicitors,102903,3240.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,102903,3414.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2010,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,UK10/072010/3971,23937.09,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/09/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1014893132,50.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/09/2010,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1014893132,64.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/09/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48629,185.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/09/2010,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),6590,447.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/09/2010,Paper,Finance Directorate,Tower Supplies,57666,771.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/09/2010,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L210513,1674.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,24/09/2010,Furniture & Fittings,Business Support Directorate,Dry It Out Ltd,5467A,5269.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9549686,73.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2010,Training,Innovation Directorate,Leap Languages,IPO/FRE/JTHOMP/GK/2010-05,487.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2010,Training,International Policy Directorate,Leap Languages,IPO/FRE/SH/LPU/2010-02,525.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M10401,11041.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2010,Non - IT Consultants,Trade Marks Directorate,CPC (Capital Project Consultancy) Ltd,4999,11347.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR0707854,-11.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48637,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48636,17.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00446035,38.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48635,41.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9527076,46.77,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00446036,71.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48631,116.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48630,139.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48632,146.18,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700194132,217.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Bank charges,Finance Directorate,DWP Jobcentreplus No1 A/C,2847982,232.04,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48633,377.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-003,394.11,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48634,420.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Training,Business Support Directorate,Palladium Training & Consultancy,40485,765.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Other,Business Support Directorate,Environment Agency,CRCREG0401921,950.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6750051077,966.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9555807,1316.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Maintenance of computers,Business Support Directorate,NU Network Products Ltd,NUNP/021861A,1759.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Training,Innovation Directorate,Personal expenses name witheld,48639,1979.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2010,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700194129,5803.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48651,7.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48641,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48659,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00446034,38.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00446032,38.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00447393,43.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00447395,87.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00446033,99.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00447394,99.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Eyecare,Business Support Directorate,Personal expenses name witheld,48654,106.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,48653,108.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,48657,108.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,48658,108.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48650,170.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48652,176.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,48648,188.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,31499,235.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Office Cleaning,Business Support Directorate,Protectahome Ltd,56772,286.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48647,296.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,48638,311.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,48656,340.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Training,Business Support Directorate,Worth Consulting Ltd,1010,550.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Translation,Trade Marks Directorate,Foreign and Commonwealth Office,6022168,650.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00659425,747.33,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Postage,Business Support Directorate,Royal Mail,9030928077,1700.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00659425,11029.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2010,Online Bureau Charges,Patents Directorate,European Patent Office,40188226,108164.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48665,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48666,15.48,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48662,22.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48663,36.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00447390,43.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00447390,43.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00447388,92.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,249003,93.72,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00447391,146.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48664,200.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Childcare costs,Business Support Directorate,On Your Bike,30438,469.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Training,Business Support Directorate,University of Wales Newport,9721,700.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,73765,1212.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Machinery hire and maintenance,Business Support Directorate,Danwood Group Ltd,2568730,4013.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60E+13,5437.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2010,Non - IT Consultants,Business Support Directorate,Turner & Townsend Project Management Limited,517493,12752.26,Not recorded
