Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108665,74.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108664,78.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108672,124.0,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108674,124.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108673,155.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108680,155.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108663,184.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108667,186.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108668,186.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108676,186.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108662,210.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,16294,220.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,16332,230.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,AB Fencing Systems,6849,250.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Total Security Protection Ltd,17782,250.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108666,259.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,16295,300.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108678,310.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108681,310.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108675,403.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Evac+Chair International Ltd,INV49143,438.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,SJ Bull Trading Ltd,1396,462.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,16297,492.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108669,496.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108671,496.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108677,496.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Tony Team Ltd,44923,575.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108682,620.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Craddy Pitchers Ltd,10019/8992/2,714.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,16291,1220.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108670,1987.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Ian Williams Ltd,100005AD1,2749.61,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,16296,2800.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108679,5032.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M108752,18793.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Office for National Statistics,1021553,104512.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2011,Postage,Business Support Directorate,Royal Mail,9034312035,170.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2011,Postage,Business Support Directorate,Royal Mail,9033802177,305.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2011,Postage,Business Support Directorate,Royal Mail,9034284342,660.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2011,Postage,Business Support Directorate,Parcelforce Worldwide,9034250675,697.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Postage,Business Support Directorate,Royal Mail,9034204578,1547.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2011,Postage,Business Support Directorate,Royal Mail,9034390621,1794.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Postage,Business Support Directorate,Neopost Ltd,705614/31/05/11,10000.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2011,Courier service,Trade Marks Directorate,DHL International (UK) Ltd,NPR6622395,16.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2011,Courier service,Business Support Directorate,DHL International (UK) Ltd,3343190,51.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Courier service,Business Support Directorate,DHL International (UK) Ltd,3344969,230.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2011,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR6622395,4413.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1016398537,55.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1016361427,60.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1016477474,67.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2011,Van Delivery Service,Business Support Directorate,Days Rental,1311275,238.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2011,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,332412,6556.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701001-16/06/2011,37.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414853701001-08/06/11,46.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001-08/06/11,105.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801001-06/06/11,106.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601001-06/06/11,234.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092102001-06/06/11,421.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-012,524.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201001-06/06/11,595.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,59263570,5299.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,59586685,5877.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25185932Q013,8441.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M11301,10158.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2011,Printing ,Patents Directorate,Xerox Business Services,900078766,8778.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2011,Books  Newspapers & Publications,Patents Directorate,Stationery Office,13374516,28.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2011,Books  Newspapers & Publications,Patents Directorate,Stationery Office,1359852X,28.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2011,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90295758,41.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2011,Books  Newspapers & Publications,Trade Marks Directorate,J Gutmann,802,13.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2011,Books  Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90295758,22.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2011,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,127423,206.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Overseas Patent Specifications,Patents Directorate,British Library,139650743,8.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Overseas Patent Specifications,Patents Directorate,British Library,139649656,193.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Overseas Patent Specifications,Patents Directorate,British Library,139649657,5308.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1231452,47.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1190415,89.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1118762,122.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1197666,160.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1218744,207.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1130220,414.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1229254,598.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1126526,861.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1130221,1261.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1192626,1276.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1220691,1357.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/44,2576.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR1126526,98.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR1096539,104.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2011,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR1111085,104.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2011,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,69505,149.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2011,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR1144976,165.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,32666,234.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,32621,278.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2011,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,416871,540.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2011,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,67526,599.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2011,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,70227,660.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2011,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,70510,3617.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2011,Office Supplies,Business Support Directorate,Sims Group UK Ltd,SWI0081174,20.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2011,Office Supplies,Business Support Directorate,Sims Group UK Ltd,SWI0081175,117.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,QF-963449,-218.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2011,Machinery hire and maintenance,Business Support Directorate,Danwood Group Ltd,2787605,2023.37,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2011,Machinery hire and maintenance,Business Support Directorate,Total Print Finishing Services Ltd,32546,2450.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2011,Machinery hire and maintenance,Business Support Directorate,Morgana Systems Ltd,MS.307611,3222.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96509923,39327.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF320812,1.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF321814,38.44,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF322833,191.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF322832,413.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/06/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF323303,845.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF330117,3656.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2011,Maintenance of computers,Business Support Directorate,Open Text AG,91193986,1080.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2011,Maintenance of computers,Business Support Directorate,Barron McCann Technology Ltd,TCI0014135,1236.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2011,Maintenance of computers,Business Support Directorate,Xtravirt Limited,338-06-IPO,3840.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2011,Maintenance of computers,Business Support Directorate,Westpoint Peripherals Ltd,8568,7555.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2011,Online Bureau Charges,Innovation Directorate,STN International,9340209152,29.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2011,Online Bureau Charges,Patents Directorate,IOP Publishing Ltd,7071907,4126.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2011,Online Bureau Charges,Patents Directorate,STN International,9340208661,9740.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2011,Online Bureau Charges,Patents Directorate,Thomson Reuters (Professional) Ltd,R994520-678478,34578.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40721,Online Bureau Charges,Patents Directorate,European Patent Office,40198582/07.06.2011,91062.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40722,Online Bureau Charges,Patents Directorate,Thomson Reuters (Professional) Ltd,R944637-661589-d,470386.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40697,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS121267,1437.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40697,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS121098,2916.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,11168697,-2583.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40714,Computer hardware and software,Business Support Directorate,DSG Retail Ltd,10884673,22.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40723,Computer hardware and software,Business Support Directorate,Techland Group,SIN016395,499.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40703,Computer hardware and software,Business Support Directorate,CESG,17909,1000.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40714,Computer hardware and software,Business Support Directorate,DSG Retail Ltd,10881265,1326.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40696,Computer hardware and software,Business Support Directorate,Time Tools Limited,101240,2848.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,Computer hardware and software,Business Support Directorate,VeriSign Inc,5270001735,3038.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,Computer hardware and software,Business Support Directorate,VeriSign Inc,5270001758,3038.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,Computer hardware and software,Business Support Directorate,VeriSign Inc,5270001775,3038.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,Computer hardware and software,Business Support Directorate,VeriSign Inc,5270001735B,3038.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40717,Computer hardware and software,Business Support Directorate,Comet Group plc,15801,3163.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,10988315,5806.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40721,Computer hardware and software,Business Support Directorate,Bramble cc Limited,1347,5915.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,Computer hardware and software,Business Support Directorate,QAS Ltd,126742I,7630.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40721,Computer hardware and software,Business Support Directorate,Computacenter (UK) ltd,7414711,8323.79,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,Computer hardware and software,Business Support Directorate,Insight Direct (UK) Ltd,11006236,8710.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40721,Computer hardware and software,Patents Directorate,Search Technology Inc,11070,8831.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40703,Computer hardware and software,Business Support Directorate,Trustmarque Solutions Ltd,2149086,220627.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40708,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA168368,-0.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40707,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA167703,1420.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40708,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA169483,1492.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40697,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA168813,1738.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40701,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA169128,1893.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40711,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA169892,2106.61,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40696,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA168373,2887.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40708,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA169484,3003.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40721,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA170502,5188.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40708,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA169486,5250.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40711,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA170082,5409.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40708,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA169485,6597.78,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40701,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60201E+13,14685.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60201E+13,15595.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40696,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60201E+13,16461.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40696,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60201E+13,19927.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60201E+13,99646.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40696,Marketing and Publicity ,Innovation Directorate,SR Events,HBE00173,250.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40711,Marketing and Publicity ,Innovation Directorate,Jobserve Events Ltd,20730,375.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40711,Marketing and Publicity ,Innovation Directorate,Media Wales Ltd,50265779,449.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40696,Marketing and Publicity ,Innovation Directorate,Brook Hotel Norwich,5251,510.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40697,Marketing and Publicity ,Innovation Directorate,New Start Exhibitions Ltd,1052,1200.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40701,Marketing and Publicity ,Innovation Directorate,Coventry University Enterprises Ltd,CUE145284,1250.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40714,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,877,-268.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40716,Law Reporting,Patents Directorate,Marten Walsh Cherer Ltd,76112,212.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40716,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,76112,1069.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40714,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,75813,1293.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40722,Treasury Solicitors,Business Support Directorate,Cabinet Office,250001324CN,-1495.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40710,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20016787,67.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40716,Treasury Solicitors,Patents Directorate,Treasury Solicitors,109771,240.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20016813,858.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40710,Treasury Solicitors,Business Support Directorate,Treasury Solicitors,109790,1611.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40716,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,109771,2438.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40710,BIS Solicitors,Finance Directorate,Department For Business Innovation & Skills,10032320,55416.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40723,BIS Solicitors,Finance Directorate,Department For Business Innovation & Skills,11032615,55416.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40723,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,SA Madden,SAMADDEN27/6/11,1838.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40703,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Chief Executive's Office,Mitie Facilities Services Ltd,100/90295758,2.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40703,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,Mitie Facilities Services Ltd,100/90295758,13.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40703,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,Mitie Facilities Services Ltd,100/90295758,22.15,Not applicable
