Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2011,1,Texas,Obesity,Front of Package Labeling,Restaurant/Retail,Sweetened Beverages Tax,LEG,024FOP
2011,1,Hawaii,Obesity,Appropriations,Community,Home Organic Produce Cooperatives,LEG,002APP
2010,1,Hawaii,Obesity,Liability and Indemnity,Community,General Excise Taxes on Sweetened Beverages,LEG,030LAI
2008,1,New Hampshire,Obesity,Food Restrictions,Community,Farmers Markets and Farm Stands,LEG,020FOR
2011,1,Illinois,Nutrition,Disparities/Equity,School/After School,Appropriations to Agencies,LEG,013DEQ
2015,1,Texas,Nutrition,Initiatives and Programs,School/After School,Department of Education Initiatives,LEG,053INP
2013,1,Texas,Nutrition,Food Assistance Programs,Community,An Act Relating to Advertising by Retailers Participating in the Supplemental Nutrition Assistance Program,LEG,003FAP
2015,1,Texas,Nutrition,Initiatives and Programs,School/After School,Farm to School Community Connections Pilot Program,LEG,053INP
2013,1,Montana,Obesity,Body Mass Index (BMI),Community,An Act Providing for the Monitoring of Childhood Body Mass Index Trends at the State Level,LEG,006BMI
2009,1,Alabama,Obesity,Food Restrictions,Community,Government Appropriations,LEG,020FOR
2011,1,California,Nutrition,Disparities/Equity,Community,An Act Related to Public Health<br>,LEG,013DEQ
2010,1,New York,Nutrition,Liability and Indemnity,Community,Qualified School Construction Bonds,REG,030LAI
2009,1,Idaho,Nutrition,Appropriations,Community,Rules of the Preferred Promotion Program,REG,002APP
2005,1,Maryland,Nutrition,Appropriations,School/After School,Health and Nutrition in Public Schools,LEG,002APP
2003,1,New York,Nutrition,Correctional Facilities Farms Programs,Community,An Act Making Appropriations<br>,LEG,018CFP
2009,1,New Jersey,Nutrition,Media Campaigns,Community,Childhood Obesity Prevention,LEG,031MDC
2009,1,New York,Nutrition,Food Security,Community,Donation by Public Food Service Establishments,LEG,023FOS
2001,1,New York,Physical Activity,Pedestrians/Walking,Community,Pedestrian Accident Reporting,LEG,052PED
2009,1,New York,Nutrition,Liability and Indemnity,School/After School,Grant Program for Local K through 12 Initiatives,LEG,030LAI
2005,1,Rhode Island,Nutrition,Fruits and Vegetables,School/After School,Healthy Food Choices in Schools,LEG,025FAV
2007,1,Washington,Obesity,Food Restrictions,Community,Small Farm Direct Marketing Assistance,LEG,020FOR
2010,1,Vermont,Nutrition,Appropriations,Community,Competitive Grants,LEG,002APP
2009,1,Iowa,Physical Activity,Incentives,Community,Cultural and Entertainment Districts,LEG,029INC
2011,1,New York,Nutrition,Sodium,Community,Food Commodity in Package Form,LEG,045SOD
2010,1,South Dakota,Nutrition,Agriculture and Farming,Restaurant/Retail,Farmers Market Food Sales,LEG,017AGF
2010,1,Massachusetts,Nutrition,School Nutrition,Community,Fiscal Year 2011 Budget,LEG,043SNU
2010,1,Idaho,Nutrition,Medical Care,Community,Rules of the Road,LEG,026MEC
2010,1,Massachusetts,Nutrition,Appropriations,Community,Food Policy Council,LEG,002APP
2011,1,Missouri,Nutrition,Fruits and Vegetables,Restaurant/Retail,Livestock Brands Publishing,LEG,025FAV
2011,1,California,Nutrition,Farmers Markets,Community,Public Health: Food Access,LEG,016FAM
2009,1,Massachusetts,Nutrition,Food Assistance Programs,Community,School Nutrition,LEG,003FAP
2010,1,District of Columbia,Nutrition,Appropriations,Medical and/or Hospital,Hospital and Medical Services Corporation,LEG,002APP
2008,1,New Jersey,Physical Activity,Pedestrians/Walking,School/After School,Budget Bill Fiscal Year 2009-2010,LEG,052PED
2009,1,New York,Obesity,Body Mass Index (BMI),Community,Smart Growth Compact Act,LEG,006BMI
2010,1,Idaho,Nutrition,Agriculture and Farming,Restaurant/Retail,Locally Grown Food Productions,LEG,017AGF
2002,1,Mississippi,Physical Activity,Physical Education Requirements,School/After School,Physical Education Classes,LEG,036PER
2006,1,California,Obesity,Appropriations,Community,Housing Element Annual Progress Report Rules,REG,002APP
2011,1,Utah,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Helmet Requirements,LEG,049BED
2013,1,New York,Physical Activity,Physical Education Requirements,Community,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,036PER
2009,1,Massachusetts,Physical Activity,Appropriations,Community,Land Use and Community Housing Development,LEG,002APP
2005,1,Tennessee,Obesity,Appropriations,Early Care and Education,Child Nutrition and Wellness,LEG,002APP
2009,1,Kentucky,Obesity,Appropriations,Work Place,Healthy Lifestyles,LEG,002APP
2010,1,Michigan,Physical Activity,Public Transportation,Community,Transit Development Tax Credits,LEG,040TRS
2010,1,Kentucky,Nutrition,Vending,Work Place,Encouraging Health Lifestyles,LEG,051VEN
2010,1,Massachusetts,Nutrition,Incentives,Restaurant/Retail,Clear and Conspicuous Price Disclosure,LEG,029INC
2009,1,Washington,Physical Activity,Bicycling,Community,Economic Stimulus,LEG,005BIK
2009,1,New York,Nutrition,Farmers Markets,Community,State Budget,LEG,016FAM
2007,1,Vermont,Obesity,Health Insurance Coverage,School/After School,Split Healthcare Benefit Designs,LEG,028HIC
2009,1,New York,Obesity,Marketing Restrictions,School/After School,Healthy Schools Act,LEG,019MAR
2015,2,Alabama,Nutrition,Initiatives and Programs,Community,Healthy Food Financing Act,LEG,053INP
2015,1,Washington,Nutrition,Food Security,Community,Washington Food Policy Forum,LEG,023FOS
2011,1,Hawaii,Physical Activity,School Siting,Community,Capital Improvement Projects for the Benefit of the Fir,LEG,042SIT
2009,1,Delaware,Physical Activity,Pedestrians/Walking,School/After School,Street and State Highway Access,REG,052PED
2014,3,California,Obesity,Access to Drinking Water,School/After School,Distinguished After School Health (DASH) Recognition Program,LEG,014ADW
2011,1,Indiana,Nutrition,Appropriations,Community,Local Food and Farm Task Force,LEG,002APP
2009,1,New York,Physical Activity,Public Transportation,Community,Mainland Railroad Track Improvements,LEG,040TRS
2011,1,Texas,Physical Activity,Safe Routes to Schools,School/After School,Sweetened Beverages Tax,LEG,041SRS
2009,1,Montana,Nutrition,Farm Direct Foods,Community,Nursery License Fees,LEG,015FDF
2010,1,New Jersey,Obesity,Appropriations,Community,Traffic Lights,LEG,002APP
2009,1,North Carolina,Obesity,Appropriations,Community,Community Development Corporation Funding,LEG,002APP
2011,1,Washington,Nutrition,Agriculture and Farming,Work Place,An Act Relating to the Establishment of Food Purchasing Policies<br>,LEG,017AGF
2011,1,New York,Nutrition,Appropriations,Restaurant/Retail,Foods Containing Artificial Trans Fat,LEG,002APP
2002,1,California,Physical Activity,Physical Activity Requirements,School/After School,An Act Addressing Education: Physical Education<br>,LEG,035PAR
2011,1,Nevada,Nutrition,Appropriations,School/After School,Trans Fats at Public Schools,LEG,002APP
2010,1,Colorado,Nutrition,Task Forces/Councils,Community,Campaign to End Childhood Hunger By 2015,LEG,047TFC
2014,3,California,Nutrition,Vending,Work Place,State Property: Vending Machines,LEG,051VEN
2007,1,California,Obesity,Food Restrictions,School/After School,Pupil Nutrition: Trans Fat,LEG,020FOR
2009,1,Oregon,Obesity,Appropriations,Community,Convictions Used in Driver Improvement,REG,002APP
2011,1,New York,Nutrition,Appropriations,Community,Processing of Homemade Baked Goods,LEG,002APP
2011,1,Mississippi,Nutrition,Correctional Facilities Farms Programs,Restaurant/Retail,Mississippi Dairy Industry Stabilization Act,LEG,018CFP
2011,1,Oklahoma,Nutrition,Food Policy Councils,School/After School,Healthier Neighborhood Living Task Force,LEG,022FPC
2010,1,Ohio,Physical Activity,Physical Activity Requirements,School/After School,School Nutrition and Health,LEG,035PAR
2009,1,New Mexico,Physical Activity,Public Transportation,Community,State Planning and Community Design Office,LEG,040TRS
2009,1,California,Nutrition,Medical Care,Community,Budget Act of 2009: Revisions,LEG,026MEC
2015,1,New York,Nutrition,Breastfeeding,Early Care and Education,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,007BFD
2007,1,Arkansas,Nutrition,Appropriations,Early Care and Education,Department of Health and Human Services,LEG,002APP
2012,1,Maine,Physical Activity,Disabilities,School/After School,Maine Unified Special Education Regulation<br>,REG,011DIS
2009,1,Wisconsin,Obesity,Appropriations,School/After School,Day Care Centers,LEG,002APP
2011,1,Ohio,Obesity,Appropriations,Community,Underserved Community Grocery Store Tax Credits,LEG,002APP
2004,1,Connecticut,Nutrition,Farm Direct Foods,School/After School,An Act Concerning the Preservation of the Family Farm and Long Island Sound<br>,LEG,015FDF
2010,1,Louisiana,Physical Activity,Bicycling,Community,Transportation Development Department,LEG,005BIK
2010,1,Vermont,Nutrition,Farm Direct Foods,Restaurant/Retail,Farmers Market,LEG,015FDF
2009,1,Illinois,Physical Activity,Pedestrians/Walking,Community,Federal Pedestrian Safety Act,LEG,052PED
2013,1,New York,Nutrition,Disparities/Equity,Restaurant/Retail,Food Retail Establishment Subsidization for Healthy Communities (FRESH Communities) Act,LEG,013DEQ
2011,1,Vermont,Physical Activity,School Siting,School/After School,Capital Construction Appropriations,LEG,042SIT
2010,1,California,Obesity,Appropriations,School/After School,Education: Physical Education,LEG,002APP
2011,1,Washington,Physical Activity,Incentives,Medical and/or Hospital,Insurance Benefits with Wellness Incentives,LEG,029INC
2006,1,Indiana,Obesity,Health Insurance Coverage,School/After School,College Savings Plan Deduction,LEG,028HIC
2007,1,Delaware,Physical Activity,Physical Activity Requirements,School/After School,An Act Making Appropriations <br>,LEG,035PAR
2011,1,Texas,Nutrition,Access to Healthy Foods,School/After School,Trans Fat Restrictions on School Districts,LEG,001AHF
2013,1,Georgia,Physical Activity,Physical Activity Requirements,School/After School,United Against Childhood Obesity Day at the Capitol,LEG,035PAR
2011,1,District of Columbia,Nutrition,School Nutrition,School/After School,Healthy Schools Amendment,LEG,043SNU
2011,1,New York,Physical Activity,Public Safety,Community,Safe Streets Security Camera Registry Act,LEG,039SAF
2012,1,Ohio,Physical Activity,Initiatives and Programs,Community,An Act Amending Laws Governing Local Governments<br>,LEG,053INP
2010,1,District of Columbia,Obesity,Body Mass Index (BMI),Community,Use Category Regulations,REG,006BMI
2009,1,California,Nutrition,Appropriations,Restaurant/Retail,Agriculture: Victory Garden Growers,LEG,002APP
2007,1,Vermont,Nutrition,Medical Care,Community,Affordable Housing,LEG,026MEC
2011,1,Idaho,Obesity,Menu Labeling,Community,Urban Renewal,LEG,032MNL
2009,1,Missouri,Nutrition,Appropriations,Community,Commission on Prevention and Management of Obesity,LEG,002APP
2011,1,Arkansas,Nutrition,Farmers Markets,Community,Cottage Food and Farmers Market Permit Exemptions,LEG,016FAM
2008,1,Pennsylvania,Physical Activity,Bicycling,Work Place,House Resolution,LEG,005BIK
2013,4,Rhode Island,Obesity,TV/Screen Viewing,Early Care and Education,School-Aged Child Care Program,REG,048TVS
2011,1,Massachusetts,Physical Activity,Bicycling,Community,Comprehensive Land Use Reform and Partnership,LEG,005BIK
2013,3,Oregon,Nutrition,Food Assistance Programs,School/After School,Grants Awarded to Schools for Food Programs,LEG,003FAP
2011,1,Florida,Nutrition,Access to Healthy Foods,Restaurant/Retail,Public Food Service Establishments,LEG,001AHF
2011,1,Texas,Nutrition,Fruits and Vegetables,Restaurant/Retail,Interagency Obesity Council,LEG,025FAV
2001,1,Maine,Nutrition,Agriculture and Farming,School/After School,School Food Service Programs,LEG,017AGF
2009,1,Texas,Obesity,Appropriations,School/After School,Student Course Credit,LEG,002APP
2010,1,Michigan,Nutrition,Task Forces/Councils,Community,Agriculture Industry,LEG,047TFC
2009,1,Missouri,Nutrition,Appropriations,Community,Meals on Wheels,LEG,002APP
2010,1,Indiana,Obesity,Marketing Restrictions,Community,Designation of Communities for a Lifetime,LEG,019MAR
2009,1,Utah,Nutrition,Appropriations,Early Care and Education,Out of School Time Child Care Programs,REG,002APP
2009,1,New York,Physical Activity,School Siting,School/After School,Yonkers Safe City Fund,LEG,042SIT
2011,1,Maryland,Obesity,Appropriations,Community,Quiet Vehicles and Pedestrian Safety Task Force,LEG,002APP
2009,1,Minnesota,Obesity,Appropriations,Community,Environment,LEG,002APP
2011,1,New York,Nutrition,School Nutrition,School/After School,Task Force on Food and Physical Education,LEG,043SNU
2011,1,Hawaii,Obesity,Incentives,Work Place,Tax Credits,LEG,029INC
2011,1,Maine,Obesity,Appropriations,Community,Recreational Development Funds,LEG,002APP
2011,1,Washington,Physical Activity,Public Transportation,Community,Rural Conservation Development Demonstration Projects,LEG,040TRS
2010,1,Hawaii,Nutrition,Agriculture and Farming,Community,Local Agricultural Producers and Retailers,LEG,017AGF
2011,1,Massachusetts,Obesity,Appropriations,Community,Smart Growth Zoning and Housing Production,LEG,002APP
2012,3,North Carolina,Physical Activity,Appropriations,Medical and/or Hospital,The Current Operations and Capital Improvements Appropriations Act of 2012,LEG,002APP
2011,1,District of Columbia,Nutrition,Agriculture and Farming,Community,Fiscal Year 2012 Budget Support Emergency Act,LEG,017AGF
2011,1,Hawaii,Nutrition,Task Forces/Councils,School/After School,Aspartame,LEG,047TFC
2010,1,Tennessee,Obesity,Appropriations,Community,Appropriations,LEG,002APP
2010,1,Washington,Obesity,Incentives,Restaurant/Retail,Tax Increases,LEG,029INC
2007,1,Illinois,Physical Activity,Disabilities,Community,Human Rights Act,LEG,011DIS
2012,1,West Virginia,Nutrition,Food Assistance Programs,Community,Making Appropriations of Public Money out of the Treasury<br>,LEG,003FAP
2011,1,Florida,Physical Activity,Public Transportation,Community,Pinellas Planning Council,LEG,040TRS
2010,1,Tennessee,Nutrition,Healthier Food Retail and Food Deserts,Community,Litter Control,LEG,021HFR
2011,1,Texas,Obesity,Appropriations,Community,Imperial Redevelopment District,LEG,002APP
2009,1,Oklahoma,Nutrition,Incentives,School/After School,Schools,LEG,029INC
2010,1,Florida,Nutrition,Farmers Markets,Restaurant/Retail,Department of Agriculture and Consumer Services,LEG,016FAM
2010,1,Delaware,Physical Activity,Pedestrians/Walking,School/After School,Safe Routes to School,REG,052PED
2013,1,Texas,Physical Activity,Initiatives and Programs,Community,Resolution,LEG,053INP
2011,1,Illinois,Nutrition,Access to Healthy Foods,Community,Food Handling Regulation Enforcement Act,LEG,001AHF
2009,1,Ohio,Nutrition,Farm Direct Foods,School/After School,Nutritional Standards,LEG,015FDF
2007,1,Michigan,Nutrition,Initiatives and Programs,Community,House Resolution<br>,LEG,053INP
2008,1,Washington,Nutrition,Farmers Markets,Restaurant/Retail,Farmers Market Nutrition Program (FMNP)),REG,016FAM
2010,1,Illinois,Obesity,Food Restrictions,Restaurant/Retail,Farmers Markets,LEG,020FOR
2014,3,Rhode Island,Nutrition,Nutrition Standards,School/After School,Rules and Regulations for School Health Programs,REG,010NUS
2009,1,Massachusetts,Physical Activity,Public Transportation,School/After School,Transportation System Reform,LEG,040TRS
2010,1,New York,Nutrition,Appropriations,School/After School,Selling of Food with Artificial Trans Fat,LEG,002APP
2009,1,Pennsylvania,Obesity,Appropriations,School/After School,Supplemental Appropriation,LEG,002APP
2005,1,New York,Nutrition,Access to Healthy Foods,Community,An Act to Amend the Social Service Law and the Public Health Law<br>,LEG,001AHF
2003,1,Illinois,Nutrition,School Nutrition,School/After School,Sugar Consumption Study,LEG,043SNU
2011,1,Maryland,Obesity,Menu Labeling,School/After School,Public School,LEG,032MNL
2011,1,Florida,Nutrition,School Nutrition,Community,Affordable Housing,LEG,043SNU
2011,1,Kentucky,Nutrition,Nutrition Standards,Early Care and Education,Legislative Task Force on Childhood Obesity,LEG,010NUS
2015,1,New York,Physical Activity,Physical Education Requirements,Work Place,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,036PER
2011,1,New Mexico,Obesity,Appropriations,Community,Clean Arroyos Task Force,LEG,002APP
2009,1,Massachusetts,Physical Activity,Public Transportation,Community,Transportation Planning,LEG,040TRS
2012,1,Kentucky,Obesity,Task Forces/Councils,Community,Cabinet for Health and Family Services<br>,LEG,047TFC
2010,1,Kentucky,Obesity,Disparities/Equity,School/After School,Body Mass Index,LEG,013DEQ
2017,1,Arkansas,Nutrition,Farm Direct Foods,Early Care and Education,"LOCAL FOOD, FARMS, AND JOBS ACT <br>",LEG,015FDF
2011,1,Illinois,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Public Aid Code,LEG,021HFR
2006,1,West Virginia,Nutrition,Appropriations,Community,Budget Bill,LEG,002APP
2009,1,Maryland,Obesity,Appropriations,Community,Maryland Food and Hunger Policy Council,LEG,002APP
2010,1,New Hampshire,Obesity,Health Insurance Coverage,Community,Federal Insurance Reform Implementation,LEG,028HIC
2012,1,Illinois,Nutrition,Farm Direct Foods,Community,An Act Concerning Appropriations,LEG,015FDF
2010,1,Utah,Obesity,Body Mass Index (BMI),School/After School,Public School Funding,LEG,006BMI
2009,1,Maine,Physical Activity,Public Transportation,Community,Energy Use Study,LEG,040TRS
2012,1,Illinois,Nutrition,Breastfeeding,Community,Act Concerning Public Health<br>,LEG,007BFD
2009,1,Pennsylvania,Obesity,Liability and Indemnity,School/After School,Education Code,LEG,030LAI
2011,1,Texas,Obesity,Incentives,Community,Sweetened Beverages Tax,LEG,029INC
2012,1,West Virginia,Nutrition,Farmers Markets,Community,Making Appropriations of Public Money out of the Treasury,LEG,016FAM
2009,1,Maryland,Nutrition,Food Assistance Programs,Work Place,State Employee and Retiree Benefits,LEG,003FAP
2010,1,Texas,Obesity,Menu Labeling,Community,2011 Multifamily Housing Revenue Bond Rules,REG,032MNL
2011,1,Missouri,Nutrition,Incentives,School/After School,State Board of Education Program Establishment,LEG,029INC
2009,1,Florida,Nutrition,Trans Fats,Work Place,Healthy and Fit Florida Act,LEG,050FAT
2010,1,Michigan,Obesity,Appropriations,Community,Public Transit,LEG,002APP
2009,1,Iowa,Physical Activity,Public Safety,Community,Local Option Sales Tax Urban Renewal Projects,REG,039SAF
2011,1,Massachusetts,Physical Activity,Public Transportation,Community,Livable Communities and Zoning Reform Act,LEG,040TRS
2009,1,Iowa,Obesity,Body Mass Index (BMI),Community,Cultural and Entertainment Districts,LEG,006BMI
2011,1,Minnesota,Obesity,Food Restrictions,Community,Agricultural Property Taxation,LEG,020FOR
2011,1,Hawaii,Nutrition,Point of Purchase Promotion,Community,Aspartame,LEG,037POP
2009,1,Maryland,Nutrition,Incentives,School/After School,Student Wellness,LEG,029INC
2012,4,Pennsylvania,Nutrition,Initiatives and Programs,Community,"""A resolution recognizing the month of September 2012 as """"Hunger Action Month"""" in Pennsylvania.""",LEG,053INP
2007,1,Mississippi,Physical Activity,Physical Education Requirements,School/After School,Physical Education and Health Education Programs,LEG,036PER
2010,1,Illinois,Nutrition,Medical Care,Community,Vehicle Code,LEG,026MEC
2011,1,Maine,Obesity,Appropriations,Community,Maine Potato Board Laws,LEG,002APP
2011,1,Maryland,Nutrition,Appropriations,Community,Maryland Combating Childhood Obesity Grant Program,LEG,002APP
2011,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Interagency Obesity Council,LEG,021HFR
2004,1,Virginia,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Operation,LEG,049BED
2011,1,Vermont,Nutrition,Appropriations,Community,Act 250 Agricultural Fair Exemption,LEG,002APP
2011,1,California,Nutrition,Vending,Early Care and Education,Public Contracts: Healthy and Sustainable Food,LEG,051VEN
2011,1,North Carolina,Nutrition,Incentives,Early Care and Education,Childhood Obesity Legislative Task Force,LEG,029INC
2009,1,Pennsylvania,Physical Activity,Access to Recreational Opportunities,School/After School,Secondary School Athletics Equity Disclosure,LEG,004ARO
2011,1,Arkansas,Nutrition,Appropriations,School/After School,Education Appropriation,LEG,002APP
2009,1,Georgia,Nutrition,Appropriations,Early Care and Education,Group Day Care Homes,REG,002APP
2009,1,Mississippi,Nutrition,Appropriations,Restaurant/Retail,Trans Fat,LEG,002APP
2011,1,Kansas,Obesity,Appropriations,School/After School,Obesity Prevention Council,LEG,002APP
2011,1,Mississippi,Nutrition,Appropriations,Community,Healthy Foods,LEG,002APP
2009,1,Texas,Nutrition,Agriculture and Farming,School/After School,Best Practices in Nutrition Education Grant Program,REG,017AGF
2005,1,New York,Nutrition,Appropriations,Community,An Act to Amend the Social Service Law and the Public Health Law<br>,LEG,002APP
2001,1,New York,Nutrition,Food Assistance Programs,Community,An Act to Implement Language Qualifying  Appropriations<br>,LEG,003FAP
2011,1,New York,Nutrition,Trans Fats,Early Care and Education,Department of Health,LEG,050FAT
2012,1,New York,Physical Activity,Initiatives and Programs,Restaurant/Retail,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,053INP
2014,1,New Mexico,Nutrition,Farmers Markets,School/After School,New Mexico Food and Farms Day,LEG,016FAM
2011,1,New York,Nutrition,Farmers Markets,School/After School,An Act to Amend the New York State Urban Development Corporation Act,LEG,016FAM
2009,1,North Carolina,Nutrition,Appropriations,School/After School,School Nutrition Standards,LEG,002APP
2013,2,New Hampshire,Nutrition,Appropriations,Community,An Act Making Appropriations for State Expenses,LEG,002APP
2011,1,Virginia,Physical Activity,Pedestrians/Walking,Community,Transportation Infrastructure Bank,LEG,052PED
2009,1,Delaware,Physical Activity,Physical Education Requirements,School/After School,Public and Private Schools Physical Activity Guidelines,LEG,036PER
2009,1,Hawaii,Obesity,Body Mass Index (BMI),Community,Public Transit Repeal County Surcharge,LEG,006BMI
2011,1,Kentucky,Nutrition,Access to Healthy Foods,Community,Kentucky Grown Agriculture in State Resort Parks,LEG,001AHF
2011,1,Hawaii,Nutrition,Fruits and Vegetables,Restaurant/Retail,Appropriation for the Women and Infant Children Farmers,LEG,025FAV
2007,1,Illinois,Physical Activity,Disparities/Equity,Work Place,Economic Development Grants,LEG,013DEQ
2009,1,Texas,Nutrition,Media Campaigns,School/After School,School District Resources,LEG,031MDC
2009,1,New York,Physical Activity,Physical Education Requirements,School/After School,Statewide School Nutrition Standards,LEG,036PER
2008,1,New Jersey,Obesity,Body Mass Index (BMI),School/After School,Budget Bill Fiscal Year 2009-2010,LEG,006BMI
2010,1,Vermont,Obesity,Appropriations,Community,Agency of Transportation,LEG,002APP
2010,1,Massachusetts,Physical Activity,Physical Education Requirements,School/After School,Quality Physical Education,LEG,036PER
2009,1,Illinois,Nutrition,Appropriations,Community,Fiscal Year 2010 Appropriations,LEG,002APP
2013,2,Oregon,Nutrition,Farm Direct Foods,Community,Relating to supplemental assistance for the purchase of food directly from farmers,LEG,015FDF
2009,1,New York,Obesity,Appropriations,Community,Transportation and Economic Development Budget,LEG,002APP
2015,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Complete Streets Policy Compliance,LEG,049BED
2010,1,New Jersey,Nutrition,Trans Fats,Community,Membership Fees,LEG,050FAT
2011,1,Hawaii,Obesity,Appropriations,Restaurant/Retail,Home Organic Produce Cooperatives,LEG,002APP
2010,1,Pennsylvania,Physical Activity,Appropriations,Community,Oil Company Gross Profits Tax,LEG,002APP
2015,1,New York,Nutrition,Task Forces/Councils,Community,Establishing New York State Council on Food Policy,LEG,047TFC
2011,1,Louisiana,Nutrition,Breastfeeding,Community,Public Buildings,LEG,007BFD
2011,1,Kentucky,Obesity,Disparities/Equity,Community,Legislative Task Force on Childhood Obesity,LEG,013DEQ
2010,1,Hawaii,Nutrition,Appropriations,Community,State Nutrition,LEG,002APP
2011,1,Texas,Obesity,Appropriations,Restaurant/Retail,Beverage Tax Imposition,LEG,002APP
2009,1,Massachusetts,Nutrition,Farmers Markets,Community,School Nutrition,LEG,016FAM
2009,1,Maryland,Nutrition,Appropriations,Work Place,State Employee and Retiree Benefits,LEG,002APP
2009,1,Hawaii,Nutrition,Fruits and Vegetables,Community,Hawaii Grown Produce,LEG,025FAV
2012,1,Iowa,Nutrition,Agriculture and Farming,Community,An Act Providing for Charitable Food Donations<br>,LEG,017AGF
2005,1,New York,Obesity,Body Mass Index (BMI),School/After School,An Act to Amend the Public Health Law<br>,LEG,006BMI
2010,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,Three Foot Buffer Zone,LEG,049BED
2010,1,Alabama,Nutrition,Farm Direct Foods,Restaurant/Retail,Farmers Market,LEG,015FDF
2004,1,Tennessee,Obesity,Incentives,Restaurant/Retail,Provides Immunity from Liability for Obesity,LEG,029INC
2015,2,Washington,Nutrition,Fruits and Vegetables,School/After School,An act relating to the capital budget,LEG,025FAV
2010,1,Michigan,Obesity,Body Mass Index (BMI),Community,Transit Facilities,LEG,006BMI
2011,1,Illinois,Physical Activity,School Siting,School/After School,Chicago Educational Facilities,LEG,042SIT
2010,1,Tennessee,Nutrition,Medical Care,Community,Traffic Safety,LEG,026MEC
2009,1,Indiana,Obesity,Body Mass Index (BMI),Community,West Lake Commuter Rail Project,LEG,006BMI
2017,2,Maryland,Nutrition,Incentives,Community,Maryland Farms and Families Act,LEG,029INC
2001,1,California,Nutrition,Appropriations,School/After School,Pupil Health and Nutrition,LEG,002APP
2010,1,Rhode Island,Obesity,Body Mass Index (BMI),Community,Motor and Other Vehicles,LEG,006BMI
2011,1,New York,Obesity,Initiatives and Programs,Work Place,An Act Providing an Occupational Wellness Program Tax Credit for Businesses<br>,LEG,053INP
2009,1,Washington,Physical Activity,Built Environment and Street-Scale Design,School/After School,Transportation Funding,LEG,049BED
2013,2,Florida,Physical Activity,Public Safety,Community,"""Project Criteria, Management Plan, Land Exchanges""",REG,039SAF
2009,1,New York,Physical Activity,Appropriations,Community,Insurer Fund for Underserved Neighborhood Areas,LEG,002APP
2011,1,Georgia,Nutrition,Point of Purchase Promotion,Community,Supplemental Appropriations,LEG,037POP
2005,1,Arkansas,Obesity,Appropriations,School/After School,School Lunch Program Menus,LEG,002APP
2011,1,Texas,Physical Activity,"Parks, Recreation and Trails",Community,Acquisition of Real Property,LEG,034PRT
2012,1,New York,Nutrition,Point of Purchase Promotion,Restaurant/Retail,Restricting the Display of Certain Foods and Beverages<br>,LEG,037POP
2013,1,Oregon,Nutrition,Food Assistance Programs,Community,Supplemental Assistance to Purchase Food Directly from Farmers,LEG,003FAP
2009,1,West Virginia,Nutrition,Fruits and Vegetables,Community,Healthy West Virginia Program,LEG,025FAV
2010,1,West Virginia,Obesity,Food Restrictions,Restaurant/Retail,Budget Bill,LEG,020FOR
2011,1,Hawaii,Nutrition,Task Forces/Councils,Community,Home Organic Produce Cooperatives,LEG,047TFC
2009,1,Rhode Island,Nutrition,Food Assistance Programs,School/After School,Education,LEG,003FAP
2011,1,Idaho,Obesity,Appropriations,Community,Encroachments,LEG,002APP
2007,1,Rhode Island,Nutrition,Initiatives and Programs,Community,House Resolution<br>,LEG,053INP
2011,1,Tennessee,Obesity,Appropriations,Community,Tort Liability and Reform,LEG,002APP
2010,1,Massachusetts,Obesity,Task Forces/Councils,School/After School,School Nutrition,LEG,047TFC
2011,1,New York,Obesity,Health Insurance Coverage,Medical and/or Hospital,Health Insurers,LEG,028HIC
2010,1,Wisconsin,Nutrition,Farm Direct Foods,School/After School,Locally Grown Food in School Meals,LEG,015FDF
2011,1,Maryland,Nutrition,Agriculture and Farming,Restaurant/Retail,Maryland Livestock and Poultry Care Advisory Board,LEG,017AGF
2010,1,Illinois,Obesity,Appropriations,Community,Vehicle Code,LEG,002APP
2009,1,West Virginia,Physical Activity,Physical Activity Requirements,Early Care and Education,Out of School Time,REG,035PAR
2009,1,North Carolina,Obesity,TV/Screen Viewing,Early Care and Education,Children's Health and Nutrition,REG,048TVS
2012,1,Illinois,Physical Activity,Built Environment and Street-Scale Design,Community,Resolution to designate Septembr 2012 as Childhood Obesity Awareness Month,LEG,049BED
2010,1,Missouri,Physical Activity,Bicycling,Community,Department of Transportation,LEG,005BIK
2011,1,Illinois,Obesity,Appropriations,School/After School,Flavored Milk in School Lunch Program,LEG,002APP
2011,1,Rhode Island,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Sales and Use Taxes for Vending Machines,LEG,046SSB
