Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,18+,Schoharie,County,119,12,
2AP,18+,Schenectady,VISITING NURS SVC/SCHTD & SAR CNTY,189,20,
3AP,18+,Onondaga,SPECIALISTS ONE-DAY SURG CTR,34,0,
3AP,0-17,Nassau,FAMILY AND CHILDREN'S ASSOCIATION,45,0,NO
3AP,18+,Saint Lawrence,County,540,2,
2AP,18+,Staten Island,METRO COMMUNITY HEALTH CENTERS INC,98,28,
2AP,18+,Sullivan,County,430,84,YES
2AP,18+,Chemung,ARNOT OGDEN MEDICAL CENTER,159,12,NO
3AP,18+,Greene,GREENE COUNTY COMMUNITY SERVICES BOARD,49,0,
2AP,18+,Steuben,ST JAMES MERCY HOSPITAL,107,10,
2AP,18+,Chautauqua,UPMC CHAUTAUQUA AT WCA,459,41,
2AP,18+,Hamilton,County,7,2,
2AP,18+,Essex,WARRENSBURG HEALTH CENTER,59,7,
2AP,0-17,Rensselaer,County,151,4,
2AP,18+,Washington,GLENS FALLS HOSPITAL,25,1,NO
2AP,0-17,Niagara,NIAGARA FALLS MEMORIAL MEDICAL CENTER,45,1,NO
2AP,18+,Warren,County,798,61,
3AP,0-17,Oneida,ST. ELIZABETH MEDICAL CENTER,81,0,NO
3AP,0-17,Ulster,THE INSTITUTE FOR FAMILY HEALTH,38,0,NO
2AP,0-17,Suffolk,THE LONG ISLAND HOME,116,1,
2AP,18+,Albany,County,5948,971,
3AP,18+,Rockland,County,1055,6,
3AP,18+,Bronx,ST. BARNABAS HOSPITAL,60,0,
2AP,0-17,Schenectady,County,316,17,
3AP,18+,Nassau,ANGELO J. MELILLO CENTER FOR MENTAL HEALTH,35,0,
3AP,18+,Onondaga,SUNY HEALTH SCIENCE CENTER-UNIVERSITY HOSPITA,724,5,
2AP,18+,Erie,JERICHO ROAD MINISTRIES,83,4,
2AP,18+,Brooklyn,FAMILY SERVICES NETWORK NY AI,141,18,NO
2AP,18+,Albany,County,6208,1021,
2AP,18+,Suffolk,"SEAFIELD SERVICES, INC.",176,10,
3AP,18+,Westchester,"MONTEFIORE MOUNT VERNON HOSPITAL, INC.",40,0,
3AP,18+,Staten Island,County,1752,11,
3AP,18+,Brooklyn,"PSCH, INC.",114,2,NO
2AP,18+,Wyoming,County,125,9,
2AP,18+,Orange,"REHABILITATION SUPPORT SERVICES, INC.",200,30,NO
3AP,18+,Wayne,"NEWARK-WAYNE COMMUNITY HOSPITAL, INC.",34,0,
2AP,18+,Oneida,INSIGHT HOUSE CHEMICAL DEPENDENCY SERVICES,27,1,
2AP,0-17,Cayuga,County,119,7,
2AP,18+,Onondaga,CATHOLIC CHARITIES OF ONONDAGA COUNTY,28,5,
2AP,18+,Manhattan,COMMUNITY ASSOCIATION OF PROGRESSIVE DOMINICA,26,0,NO
2AP,0-17,Wayne,County,112,5,
2AP,18+,Dutchess,County,1281,154,
2AP,18+,Washington,WARRENSBURG HEALTH CENTER,22,0,NO
3AP,18+,Washington,County,121,0,
2AP,0-17,Columbia,County,47,1,
2AP,0-17,Brooklyn,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,72,3,NO
2AP,18+,Westchester,"FAMILY SERVICE LEAGUE, INC.",124,13,
2AP,18+,Monroe,HILLSIDE CHILDREN'S CENTER,137,6,
3AP,18+,Lewis,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",26,0,
2AP,18+,Brooklyn,"L'REFAUH MED & REHAB CTR.,INC",85,17,
2AP,18+,Hamilton,County,8,1,
2AP,18+,Suffolk,County,14,0,
3AP,18+,Monroe,OMH STATE PC NETWORK,28,2,
2AP,18+,Seneca,County,15,1,
2AP,18+,Wayne,County,167,23,NO
2AP,18+,Essex,County,141,16,
3AP,18+,Monroe,"LAKEVIEW HEALTH SERVICES, INC.",53,0,NO
2AP,18+,Nassau,LONG BEACH MEDICAL CENTER,125,16,NO
2AP,18+,Onondaga,"CENTRAL NEW YORK SERVICES, INC.",59,4,NO
3AP,18+,Manhattan,"COMUNILIFE, INC.",89,0,
2AP,18+,Erie,UNIVERSITY EMERGENCY MED SVCS,352,35,
2AP,18+,Brooklyn,"START TREATMENT & RECOVERY CENTERS, INC.",348,26,
3AP,18+,Greene,County,269,0,
2AP,18+,Albany,County,6223,1030,
3AP,18+,Niagara,"HORIZON HEALTH SERVICES, INC.",68,1,NO
2AP,18+,Monroe,HILLSIDE CHILDREN'S CENTER,121,10,
2AP,18+,Otsego,County,759,58,
3AP,18+,Jefferson,THE CHILDREN'S HOME OF JEFFERSON COUNTY,66,0,
3AP,18+,Albany,ROCKLAND PSYCHIATRIC CENTER,175,1,
3AP,18+,Brooklyn,FIRST MEDCARE PRIMARY CARE,83,1,
3AP,18+,Albany,County,6223,45,
2AP,18+,Monroe,County,4312,360,
3AP,18+,Staten Island,"PROJECT HOSPITALITY, INC.",158,3,
3AP,18+,Queens,County,10406,54,
2AP,18+,Chemung,ST. JOSEPH'S HOSPITAL,61,12,
3AP,18+,Schuyler,County,76,0,
2AP,18+,Schenectady,County,1230,95,
2AP,18+,Putnam,County,243,23,
2AP,18+,Ulster,KINGSTON HOSPITAL,321,49,
2AP,18+,Jefferson,THE CHILDREN'S HOME OF JEFFERSON COUNTY,66,6,
2AP,18+,Dutchess,ASTOR SERVICES FOR CHILDREN & FAMILIES,45,2,
3AP,18+,Albany,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,22,0,
3AP,18+,Suffolk,"OPTIONS FOR COMMUNITY LIVING, INC.",42,0,NO
3AP,18+,Manhattan,CONEY ISLAND HOSPITAL SCM,471,0,
2AP,18+,Tompkins,County,393,31,
2AP,18+,Erie,"BUFFALO FEDERATION/NEIGHBORHOOD CENTERS, INC.",112,14,
2AP,0-17,Brooklyn,NYC-HHC KINGS COUNTY HOSPITAL CENTER,144,6,
2AP,0-17,Monroe,HILLSIDE CHILDREN'S CENTER,300,12,
2AP,18+,Warren,WARRENSBURG HEALTH CENTER,332,29,
2AP,18+,Yates,RUSHVILLE HEALTH CENTER INC,35,3,NO
2AP,18+,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,312,35,
2AP,0-17,Monroe,ROCHESTER GENERAL HOSPITAL,165,2,NO
2AP,18+,Onondaga,County,2556,242,
3AP,18+,Columbia,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,78,0,
3AP,18+,Ontario,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",106,0,
2AP,0-17,Schoharie,County,35,0,
2AP,18+,Suffolk,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",55,3,
2AP,18+,Saint Lawrence,County,535,45,
2AP,18+,Ontario,County,675,70,
3AP,18+,Queens,County,9892,57,
2AP,0-17,Allegany,County,7,0,
3AP,18+,Bronx,"SOUTH BRONX MENTAL HEALTH COUNCIL, INC.",257,0,NO
2AP,0-17,Dutchess,ASTOR SERVICES FOR CHILDREN & FAMILIES,243,6,
3AP,18+,Region,Region,962,3,
2AP,18+,Madison,County,301,20,
2AP,18+,Nassau,MERCY MEDICAL CENTER,222,35,NO
3AP,18+,Tioga,County,52,0,
3AP,18+,Brooklyn,HEARTSHARE WELLNESS LTD,66,1,
2AP,0-17,Washington,County,67,2,NO
2AP,18+,Albany,820 RIVER STREET INC.,37,4,NO
3AP,18+,Allegany,County,173,2,
2AP,18+,Onondaga,"REHABILITATION SUPPORT SERVICES, INC.",28,5,
2AP,18+,Albany,CREEDMOOR PSYCHIATRIC CENTER,65,18,
3AP,18+,Queens,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",587,1,NO
3AP,18+,Suffolk,SOUTHSIDE HOSPITAL,177,0,
3AP,18+,Tompkins,County,1,0,
3AP,18+,Suffolk,SOUTHAMPTON HOSPITAL,67,0,
3AP,18+,Rockland,SUMMIT PARK HOSPITAL-ROCKLAND COUNTY DMH,184,3,NO
2AP,18+,Yates,County,99,7,
3AP,18+,Erie,County,4225,16,
2AP,18+,Nassau,SOUTH NASSAU COMMUNITIES HOSPITAL,296,25,NO
2AP,0-17,Essex,ESSEX COUNTY COMMUNITY SERVICES BOARD,25,2,NO
3AP,0-17,Brooklyn,JEWISH CHILD CARE ASSOCIATION OF NEW YORK,69,0,NO
2AP,0-17,Clinton,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",43,2,
3AP,18+,Manhattan,BRONX-LEBANON HOSPITAL CENTER,62,0,
2AP,0-17,Essex,County,44,1,
2AP,0-17,Saint Lawrence,County,76,1,
3AP,0-17,Queens,JAMAICA HOSPITAL MEDICAL CENTER,94,0,NO
3AP,0-17,Monroe,UNIV OF ROCH MED CTR/STRONG MEMORIAL HOSPITAL,370,0,
2AP,18+,Nassau,County,5459,650,
3AP,0-17,Franklin,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",72,0,
3AP,18+,Franklin,County,366,0,
2AP,0-17,Orange,ORANGE REGIONAL MEDICAL CENTER,76,2,
2AP,18+,Erie,BUFFALO HEARING & SPEECH CTR,34,4,
2AP,18+,Queens,"THE BRIDGE, INC.",257,25,NO
2AP,0-17,Broome,OMH STATE PC NETWORK,51,0,
3AP,18+,Ulster,County,994,4,
2AP,18+,Manhattan,"PROJECT HOSPITALITY, INC.",116,9,
3AP,18+,Nassau,MERCY MEDICAL CENTER,337,3,
2AP,0-17,Steuben,STEUBEN COUNTY COMMUNITY MENTAL HEALTH CENTER,59,4,
3AP,18+,Dutchess,County,1,0,
2AP,18+,Nassau,"NEW HORIZON COUNSELING CENTER, INC., THE",255,52,YES
3AP,18+,Suffolk,County,4548,19,
2AP,18+,Cortland,County,232,15,
3AP,18+,Westchester,HUDSON VALLEY CARE COALITION,593,4,
2AP,0-17,Brooklyn,COALITION FOR HISPANIC FAMILY SERVICES,28,0,NO
2AP,18+,Nassau,County,5057,614,
3AP,18+,Dutchess,HUDSON RIVER HEALTH CARE,380,5,NO
3AP,18+,Warren,WARRENSBURG HEALTH CENTER,96,2,NO
2AP,0-17,Seneca,County,21,1,NO
2AP,0-17,Albany,County,1616,52,
3AP,0-17,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,144,0,NO
3AP,18+,Westchester,"THE GUIDANCE CENTER OF WESTCHESTER, INC.",57,0,
2AP,18+,Manhattan,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",200,35,
2AP,0-17,Rensselaer,County,161,6,
2AP,18+,Albany,County,6132,984,
3AP,0-17,Dutchess,NORTHERN DUTCHESS HOSPITAL,24,0,NO
3AP,0-17,Orange,ST LUKES CORNWALL,23,0,
2AP,18+,Manhattan,"THE NEW YORK GRACIE SQUARE HOSPITAL, INC.",200,23,
2AP,18+,Chemung,County,592,70,
3AP,0-17,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,64,0,
2AP,18+,Niagara,County,113,16,
3AP,18+,Manhattan,UNIVERSITY HOSPITAL OF BROOKLYN,92,0,NO
3AP,18+,Cayuga,"CAYUGA COUNSELING SERVICES, INC.",25,0,NO
3AP,18+,Brooklyn,BROOKLYN HOSPITAL CENTER,712,1,
2AP,0-17,Orleans,County,19,0,
3AP,18+,Onondaga,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",21,0,
2AP,18+,Allegany,County,38,4,
3AP,18+,Otsego,County,770,1,
2AP,0-17,Cattaraugus,County,105,2,
3AP,18+,Warren,ADIRONDACK HEALTH INSTITUTE INC,248,0,NO
2AP,0-17,Livingston,County,83,0,
3AP,18+,Brooklyn,NYC-HHC EAST NEW YORK D&T CENTER,167,1,
2AP,18+,Erie,COMMUNITY ACTION ORG ERIE CTY,30,0,NO
2AP,18+,Dutchess,PUTNAM HOSPITAL CENTER,54,1,NO
3AP,18+,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,917,4,NO
2AP,18+,Saratoga,County,347,23,
3AP,18+,Manhattan,ADDICTION RESEARCH & TRTMNT C,213,1,NO
3AP,0-17,Staten Island,STATEN ISLAND UNIVERSITY HOSPITAL,79,0,
2AP,18+,Bronx,ESSEN MEDICAL ASSOCIATES PC,296,33,
2AP,0-17,Niagara,County,291,12,
3AP,18+,Saint Lawrence,"GOUVERNEUR HOSPITAL, INC",25,0,NO
3AP,18+,Montgomery,County,422,0,
3AP,18+,Yates,County,103,1,
2AP,18+,Brooklyn,"SPANISH SPEAKING ELDERLY COUNCIL-RAICES, INC.",28,2,NO
2AP,0-17,Genesee,GENESEE COUNTY MENTAL HEALTH SERVICES,23,1,
2AP,18+,Columbia,County,235,24,
3AP,18+,Saint Lawrence,CLAXTON-HEPBURN MEDICAL CENTER,84,0,NO
2AP,0-17,Allegany,County,15,0,
2AP,0-17,Greene,County,64,3,
3AP,0-17,Brooklyn,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,29,0,NO
3AP,18+,Ontario,"LAKEVIEW HEALTH SERVICES, INC.",101,0,NO
2AP,0-17,Oswego,County,105,1,
3AP,18+,Chenango,County,167,1,
2AP,18+,Cattaraugus,County,336,48,
3AP,18+,Nassau,"SEAFIELD SERVICES, INC.",22,0,NO
2AP,18+,Westchester,"MENTAL HEALTH ASSOCIATION OF ROCKLAND COUNTY,",47,10,
2AP,18+,Brooklyn,"INTERBOROUGH DEVELOP & CONSULTATION CTR, INC.",513,27,NO
3AP,18+,Albany,County,6144,45,
2AP,18+,Manhattan,AHRC HEALTH CARE INC,21,1,NO
3AP,18+,Onondaga,"CATH CHAR/ROMAN CATH DIO-SYR, CORTLAND COUNTY",27,0,NO
2AP,18+,Erie,"MONSIGNOR CARR INSTITUTE, INC.",64,4,
3AP,0-17,Onondaga,"ARISE CHILD AND FAMILY SERVICES, INC.",23,0,
2AP,18+,Saratoga,County,592,61,
2AP,0-17,Tompkins,"FRANZISKA RACKER CENTERS, INC.",33,1,
2AP,18+,Rockland,County,1078,181,
2AP,18+,Tioga,County,57,16,
3AP,18+,Fulton,County,159,0,
2AP,18+,Rensselaer,County,853,84,
3AP,18+,Ontario,CLIFTON SPRINGS HOSPITAL AND CLINIC,36,0,
3AP,18+,Manhattan,VIDACARE INC SN,38,0,NO
2AP,18+,Manhattan,County,25514,2672,
2AP,0-17,Cayuga,County,125,4,
3AP,18+,Yates,County,111,1,
2AP,18+,Orleans,County,18,3,
2AP,18+,Nassau,NASSAU HEALTH CARE CORP/NASSAU UNIV MED CTR,315,18,
2AP,18+,Staten Island,SOUTH BEACH PSYCHIATRIC CENTER,24,14,
2AP,18+,Suffolk,County,4723,573,
2AP,0-17,Rensselaer,County,153,6,
2AP,0-17,Saint Lawrence,County,133,4,
3AP,0-17,Chautauqua,County,147,0,NO
3AP,18+,Monroe,FINGER LAKES AREA COUNSELING AND RECOVERY AGY,51,0,
2AP,0-17,Oswego,"OSWEGO HOSPITAL, INC.",97,1,
2AP,18+,Putnam,County,216,23,
3AP,18+,Schuyler,County,75,0,
2AP,18+,Bronx,NYC-HHC JACOBI MEDICAL CENTER,319,58,YES
2AP,18+,Brooklyn,KINGSBORO PSYCHIATRIC CENTER,113,20,NO
3AP,18+,Bronx,DOMINICAN SISTERS FAMILY LTHH,24,0,
2AP,18+,Onondaga,"CENTRAL NEW YORK SERVICES, INC.",61,5,NO
2AP,18+,Schenectady,"ARMS ACRES, INC.",67,4,
2AP,18+,Wayne,County,210,24,
2AP,18+,Schoharie,County,116,12,
2AP,18+,Cattaraugus,County,404,40,
3AP,18+,Hamilton,County,5,0,
3AP,18+,Dutchess,NORTHERN DUTCHESS HOSPITAL,76,0,NO
2AP,18+,Albany,AIDS COUNCIL OF NENY AI,64,3,
2AP,18+,Essex,County,130,14,
2AP,18+,Queens,PHOENIX HOUSES OF NEW YORK INC,27,1,NO
3AP,18+,Brooklyn,DIGESTIVE DISEASES D AND T CTR,22,1,
3AP,18+,Cattaraugus,County,361,2,
2AP,18+,Essex,WARRENSBURG HEALTH CENTER,51,9,
2AP,18+,Brooklyn,UNIVERSITY HOSPITAL OF BROOKLYN,405,53,NO
3AP,18+,Suffolk,"TRANSITIONAL SERVICES/NY FOR LONG ISLAND,INC.",38,1,NO
3AP,0-17,Statewide,Statewide,437,0,
2AP,0-17,Nassau,NASSAU HEALTH CARE CORP/NASSAU UNIV MED CTR,87,7,NO
3AP,18+,Saint Lawrence,CLAXTON-HEPBURN MEDICAL CENTER,107,1,NO
2AP,18+,Tompkins,County,391,29,
2AP,18+,Orange,County,1458,182,
3AP,18+,Westchester,County,9958,43,
3AP,18+,Cattaraugus,County,400,3,
3AP,18+,Cayuga,County,278,2,
2AP,18+,Jefferson,County,260,20,NO
2AP,0-17,Saint Lawrence,MASSENA MEMORIAL HOSPITAL,25,0,NO
3AP,0-17,Fulton,NATHAN LITTAUER HOSPITAL,36,0,NO
2AP,18+,Schuyler,County,79,5,
2AP,18+,Nassau,CHARLES EVANS CENTER INC,209,46,
3AP,18+,Sullivan,CATSKILL REGIONAL MEDICAL CENTER,228,1,
2AP,18+,Dutchess,County,299,35,
2AP,18+,Putnam,ST CHRISTOPHERS INN INC,26,0,
3AP,0-17,Saint Lawrence,County,149,0,
2AP,18+,Steuben,CORNING HOSP,36,2,NO
2AP,18+,Brooklyn,BROOKDALE HOSPITAL MEDICAL CENTER,283,58,
3AP,18+,Schoharie,County,19,2,
2AP,0-17,Saint Lawrence,County,69,1,
2AP,18+,Madison,County,304,30,
2AP,18+,Oneida,HUMAN TECHNOLOGIES CORPORATION,176,8,NO
2AP,18+,Onondaga,HUTCHINGS PSYCHIATRIC CENTER,45,10,
2AP,18+,Westchester,County,9028,1202,
2AP,18+,Schuyler,County,75,4,
3AP,18+,Cayuga,County,42,0,
3AP,18+,Manhattan,County,24392,85,
2AP,18+,Columbia,County,1,1,
3AP,18+,Herkimer,LITTLE FALLS HOSPITAL,60,0,NO
3AP,0-17,Chautauqua,"WOMAN'S CHRISTIAN ASSOC. OF JAMESTOWN, NY",93,0,NO
2AP,18+,Manhattan,NEW YORK UNIVERSITY,117,6,
3AP,18+,Fulton,"THE FAMILY COUNSELING CENTER, INC.",75,0,NO
2AP,18+,Livingston,County,283,21,
2AP,18+,Nassau,NASSAU HEALTH CARE CORP/NASSAU UNIV MED CTR,616,64,
2AP,18+,Oneida,"ROME MEMORIAL HOSPITAL, INC.",201,14,
3AP,18+,Schoharie,County,113,2,
2AP,18+,Chautauqua,County,875,107,NO
3AP,0-17,Westchester,"WESTCHESTER JEWISH COMMUNITY SERVICES, INC.",112,0,NO
2AP,18+,Dutchess,"MENTAL HEALTH AMERICA OF DUTCHESS COUNTY, INC",323,37,
2AP,18+,Albany,County,5961,938,
3AP,18+,Westchester,"HUMAN DEVELOPMENT SVCS. OF WESTCHESTER, INC.",161,2,NO
3AP,18+,Erie,MID-ERIE COUNSELING AND TREATMENT SERVICES,147,1,NO
3AP,0-17,Jefferson,County,150,0,
2AP,0-17,Montgomery,County,154,6,
3AP,18+,Essex,ESSEX COUNTY COMMUNITY SERVICES BOARD,21,0,
2AP,18+,Brooklyn,County,12159,1314,
3AP,18+,Manhattan,"CENTER FOR URBAN COMMUNITY SERVICES, INC.",21,0,
3AP,18+,Queens,"THE FLOATING HOSPITAL, INC.",44,0,
3AP,18+,Erie,NORTHWEST BUFFALO COMM H C,180,1,NO
2AP,0-17,Otsego,County,260,8,
3AP,18+,Broome,SOUTHERN TIER AIDS PROGRAM AI,63,0,
2AP,0-17,Genesee,County,43,1,
3AP,18+,Steuben,County,342,0,
3AP,0-17,Suffolk,"NEW HORIZON COUNSELING CENTER, INC., THE",21,0,
2AP,18+,Cattaraugus,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,52,7,
3AP,18+,Manhattan,County,177,2,
2AP,18+,Suffolk,ASONE HEALTH CARE IPA,24,0,
3AP,18+,Greene,County,260,0,
3AP,0-17,Albany,OMH STATE PC NETWORK,151,0,
3AP,18+,Washington,County,135,1,
2AP,18+,Albany,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",21,7,
2AP,18+,Westchester,"PUERTO RICAN FAMILY INSTITUTE, INC.",49,5,
3AP,18+,Queens,INTERLINE EMP ASST PROG INC,45,1,NO
3AP,18+,Jefferson,NORTH COUNTRY CHILDRENS CLIN,31,0,
3AP,18+,Monroe,"DEPAUL COMMUNITY SERVICES, INC.",79,0,NO
2AP,18+,Cattaraugus,"CATTARAUGUS REHABILITATION CENTER, INC.",29,8,
2AP,18+,Manhattan,NYC-HHC BELLEVUE HOSPITAL CENTER,842,75,NO
3AP,18+,Bronx,"CENTER FOR URBAN COMMUNITY SERVICES, INC.",29,0,NO
2AP,18+,Nassau,County,5327,584,
3AP,18+,Oneida,County,1728,6,
3AP,0-17,Orange,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,165,0,
2AP,18+,Sullivan,County,1791,213,
3AP,18+,Columbia,COLUMBIA MEMORIAL HOSPITAL,56,1,NO
3AP,18+,Allegany,County,181,2,
2AP,0-17,Queens,SCO FAMILY OF SERVICES,23,2,NO
2AP,18+,Broome,County,1084,86,
2AP,0-17,Seneca,County,19,1,
3AP,18+,Cortland,County,100,0,
2AP,18+,Orange,County,1329,177,
2AP,18+,Queens,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,397,39,NO
3AP,18+,Albany,COGENCY INTEGRATED HEALTHCARE IPA,191,0,
3AP,18+,Ulster,"HUDSON VALLEY MENTAL HEALTH, INC.",51,0,
2AP,18+,Bronx,"BRONXWORKS, INC.",65,10,
2AP,18+,Cortland,FAMILY HLTH NETWRK CENTRAL NY,21,2,
3AP,0-17,Nassau,County,498,0,
3AP,18+,Ontario,County,61,0,
3AP,18+,Madison,County,288,0,
2AP,0-17,Albany,ALBANY MEDICAL CENTER,72,0,NO
3AP,18+,Rockland,GOOD SAMARITAN HOSPITAL,196,1,
3AP,0-17,Suffolk,COORDINATED BEHAVIORAL CARE IPA,62,0,
2AP,18+,Lewis,County,12,0,
2AP,18+,Schenectady,RECOVERY HEALTH SOLUTIONS IPA,521,30,
3AP,18+,Westchester,HUDSON RIVER HEALTH CARE,2146,9,
2AP,18+,Putnam,County,389,34,
2AP,18+,Suffolk,County,1224,184,
3AP,18+,Madison,County,133,0,
3AP,18+,Schoharie,County,51,1,
2AP,18+,Rensselaer,MONTEFIORE MEDICAL CENTER,1904,180,NO
3AP,18+,Rensselaer,County,429,4,
2AP,18+,Onondaga,"ONONDAGA CASE MANAGEMENT SERVICES, INC.",323,45,NO
2AP,0-17,Saratoga,County,263,6,
3AP,18+,Allegany,County,182,2,
3AP,18+,Bronx,"NARCO FREEDOM, INC.",807,2,NO
2AP,18+,Manhattan,OMH STATE PC NETWORK,97,31,
2AP,18+,Warren,County,89,9,
2AP,18+,Onondaga,ELMIRA PSYCHIATRIC CENTER,27,9,
2AP,18+,Putnam,"ARMS ACRES, INC.",43,3,
2AP,18+,Jefferson,County,462,52,
2AP,18+,Cortland,County,232,15,
3AP,18+,Jefferson,NORTH COUNTRY CHILDRENS CLIN,83,0,
2AP,18+,Queens,SERVICES FOR THE UNDERSERVED,25,1,NO
2AP,18+,Rockland,County,1066,161,
2AP,18+,Erie,NIAGARA FALLS MEMORIAL MEDICAL CENTER,91,10,
3AP,18+,Rockland,"MENTAL HEALTH ASSOCIATION OF ROCKLAND COUNTY,",188,1,NO
2AP,18+,Madison,County,301,20,
3AP,18+,Queens,NYC-HHC AGENCY NETWORK,1204,3,
2AP,18+,Queens,"THE CHILD CENTER OF NY, INC.",51,5,
2AP,18+,Bronx,County,14457,1469,
2AP,18+,Oswego,County,218,8,
3AP,18+,Chautauqua,County,962,6,
2AP,18+,Queens,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,135,18,NO
2AP,0-17,Orange,County,248,13,
3AP,18+,Brooklyn,"COUNSELING SERVICE OF E.D.N.Y., INC.",58,0,
2AP,18+,Broome,CATHOLIC CHARITIES OF BROOME COUNTY - DIOCESE,107,17,NO
3AP,0-17,Westchester,County,918,0,
2AP,0-17,Chemung,ST. JOSEPH'S HOSPITAL,27,0,NO
3AP,0-17,Nassau,EPISCOPAL HEALTH SERVICES INC.,30,0,
2AP,18+,Delaware,County,106,7,
3AP,18+,Monroe,"BEHAVIORAL HEALTH NETWORK, INC.",316,2,
3AP,0-17,Nassau,County,1,0,
2AP,18+,Erie,County,4140,363,
3AP,18+,Erie,BUFFALO HEARING & SPEECH CTR,35,0,
2AP,0-17,Erie,County,623,31,
2AP,18+,Chautauqua,County,901,85,
2AP,0-17,Seneca,County,17,1,
2AP,18+,Albany,CATHOLIC CHARITIES/ALBANY AI,58,4,
3AP,18+,Manhattan,FAMILY SERVICES NETWORK NY AI,25,0,
2AP,18+,Yates,FINGER LAKES MIGRANT HLTH,24,1,
2AP,18+,Oswego,County,410,29,
2AP,0-17,Bronx,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,167,3,
2AP,0-17,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,75,5,NO
2AP,0-17,Albany,County,1521,63,
2AP,18+,Westchester,"HUDSON VALLEY COMMUNITY SERVICES, INC.",160,19,
2AP,0-17,Sullivan,County,146,10,
3AP,18+,Brooklyn,"BROOKLYN CENTER FOR FAMILIES IN CRISIS, INC.",30,0,NO
3AP,18+,Yates,County,89,1,
2AP,0-17,Brooklyn,MAIMONIDES MEDICAL CENTER,64,2,NO
2AP,18+,Putnam,County,240,26,
3AP,18+,Staten Island,County,1545,11,
2AP,0-17,Washington,County,53,1,
2AP,18+,Queens,County,9686,1194,
2AP,18+,Brooklyn,ISLAND AMBULATORY SURGERY CENTER,31,5,
3AP,18+,Staten Island,County,1777,10,
2AP,18+,Nassau,County,5367,635,
3AP,18+,Lewis,County,114,0,
3AP,18+,Dutchess,PUTNAM HOSPITAL CENTER,129,1,
2AP,18+,Monroe,County,4096,325,
2AP,18+,Westchester,WESTCHESTER COUNTY HEALTH CARE CORPORATION,504,79,
2AP,18+,Erie,County,1965,113,
3AP,0-17,Manhattan,BEHAVIORAL HEALTH NYC IPA,21,0,
2AP,18+,Saint Lawrence,County,537,39,
2AP,18+,Nassau,SOUTH NASSAU COMMUNITIES HOSPITAL,66,15,
2AP,0-17,Fulton,County,113,4,
2AP,0-17,Westchester,WIHD INC,43,6,
2AP,18+,Bronx,"COMMUNITY HEALTH PROJECT, INC.",31,2,
3AP,18+,Manhattan,NYC-HHC ELMHURST HOSPITAL CENTER,526,0,NO
3AP,18+,Manhattan,HUDSON RIVER HEALTH CARE,405,0,NO
3AP,18+,Bronx,County,13240,50,
3AP,18+,Washington,County,104,0,
3AP,18+,Rensselaer,SETON HEALTH SYSTEM,28,0,NO
2AP,18+,Bronx,NYC-HHC NORTH CENTRAL BRONX HOSPITAL,276,60,
2AP,18+,Sullivan,County,889,112,
3AP,0-17,Manhattan,County,1779,1,
2AP,18+,Staten Island,"HUDSON RIVER HEALTHCARE, INC.",123,13,
3AP,0-17,Queens,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,26,0,NO
3AP,18+,Queens,"THE FLOATING HOSPITAL, INC.",130,2,
2AP,0-17,Oswego,County,94,2,
2AP,18+,Albany,"REHABILITATION SUPPORT SERVICES, INC.",156,27,NO
3AP,0-17,Chautauqua,County,185,1,
2AP,18+,Otsego,County,773,63,
2AP,0-17,Westchester,County,1182,44,
2AP,0-17,Manhattan,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,31,2,NO
2AP,18+,Saratoga,County,331,19,
3AP,18+,Manhattan,"REALIZATION CENTER, INC.",152,0,
2AP,18+,Brooklyn,County,11937,1316,
2AP,0-17,Dutchess,HUDSON RIVER HEALTH CARE,24,2,NO
2AP,18+,Brooklyn,"COORDINATED BEHAVIORAL CARE, INC.",379,61,
2AP,18+,Putnam,County,101,2,
