Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2010,1,Arizona,Nutrition,Disparities/Equity,Restaurant/Retail,Transaction Privilege Tax and Soft Drinks,LEG,013DEQ
2009,1,Massachusetts,Obesity,Appropriations,Community,School Nutrition,LEG,002APP
2005,1,Delaware,Physical Activity,Task Forces/Councils,School/After School,Statewide Health Advisory Council,LEG,047TFC
2007,1,Vermont,Nutrition,Task Forces/Councils,Community,Split Healthcare Benefit Designs,LEG,047TFC
2009,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Development of Underused State Owned Real Property,LEG,052PED
2011,1,Utah,Nutrition,Farmers Markets,Community,Short Title - State Food Stamps Program,LEG,016FAM
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Concession Contracts,LEG,001AHF
2010,1,Michigan,Nutrition,Agriculture and Farming,Community,Human Services,LEG,017AGF
2009,1,District of Columbia,Nutrition,Healthier Food Retail and Food Deserts,Community,Supermarket Tax Relief Clarification,LEG,021HFR
2009,1,Missouri,Nutrition,Incentives,Community,Streamlined Sales and Use Tax Agreement,LEG,029INC
2011,1,Maine,Obesity,Incentives,Community,Individual and Small Group Health Plans,LEG,029INC
2009,1,Illinois,Obesity,Media Campaigns,Community,Obesity Prevention Initiative Act,LEG,031MDC
2011,1,Ohio,Nutrition,Liability and Indemnity,Community,Bicycle Helmet Law,LEG,030LAI
2009,1,Massachusetts,Obesity,Appropriations,Community,Transportation System Modernization,LEG,002APP
2010,1,New York,Obesity,Sugar Sweetened Beverages,School/After School,New York State Healthy Kids Act,LEG,046SSB
2011,1,Oregon,Nutrition,Initiatives and Programs,School/After School,An Act Relating to Oregon Farm-to-School and School Garden Program<br>,LEG,053INP
2009,1,Oklahoma,Nutrition,Appropriations,Community,Revenue And Taxation,LEG,002APP
2011,1,Texas,Nutrition,Farm Direct Foods,Community,Creation of the Port Isabel Improvement District No 1,LEG,015FDF
2009,1,Arkansas,Nutrition,Farm Direct Foods,Community,Raw Farm Products,LEG,015FDF
2011,1,Massachusetts,Physical Activity,Health Impact Assessment,Community,Healthy Communities and the Environment,LEG,027HIA
2010,1,California,Obesity,Appropriations,School/After School,Education: Childhood Obesity,LEG,002APP
2011,1,Nebraska,Nutrition,Appropriations,Restaurant/Retail,Appropriation Supplement,LEG,002APP
2011,1,Hawaii,Physical Activity,Incentives,School/After School,Taxation,LEG,029INC
2011,1,District of Columbia,Obesity,Appropriations,School/After School,Community Schools,LEG,002APP
2009,1,California,Obesity,Appropriations,School/After School,2009-10 Budget,LEG,002APP
2011,1,Minnesota,Obesity,Menu Labeling,Community,Public Finance,LEG,032MNL
2004,1,Georgia,Obesity,Incentives,Restaurant/Retail,Provides Immunity from Liability for Obesity,LEG,029INC
2010,1,District of Columbia,Nutrition,Healthier Food Retail and Food Deserts,Community,Food Environmental and Economic Development,LEG,021HFR
2012,1,Oklahoma,Obesity,Portion Size,School/After School,An Act Relating to Beverages in Schools<br>,LEG,038POS
2011,1,Alabama,Obesity,Menu Labeling,Community,Nutrition Labeling of Food,LEG,032MNL
2009,1,Minnesota,Obesity,Appropriations,Community,Transportation,LEG,002APP
2013,1,Hawaii,Nutrition,Appropriations,Community,Relating to Food Self-Sufficiency,LEG,002APP
2009,1,Maine,Obesity,Disparities/Equity,School/After School,Physical Education Curriculum,LEG,013DEQ
2011,1,New York,Nutrition,Farm Direct Foods,School/After School,School Districts Purchase of Food Products,LEG,015FDF
2010,1,Maryland,Nutrition,Agriculture and Farming,Community,Farmers Markets,LEG,017AGF
2011,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Aspartame,LEG,002APP
2009,1,Vermont,Nutrition,Agriculture and Farming,Community,Competitive Grants Program,LEG,017AGF
2011,1,Illinois,Nutrition,Disparities/Equity,Community,Appropriations to Agencies,LEG,013DEQ
2011,1,Minnesota,Nutrition,Appropriations,Restaurant/Retail,Capital Investment,LEG,002APP
2010,1,Massachusetts,Nutrition,Point of Purchase Promotion,Community,Fiscal Year 2011 Budget,LEG,037POP
2011,1,Montana,Obesity,Appropriations,Medical and/or Hospital,Healthy Choices by Medicaid Recipients,LEG,002APP
2009,1,Oregon,Obesity,Menu Labeling,Restaurant/Retail,Menu Labeling,REG,032MNL
2013,1,New York,Physical Activity,Zoning/Land Use,Community,An act to amend the town law,LEG,033ZON
2011,1,New York,Physical Activity,Incentives,Medical and/or Hospital,Health Insurers,LEG,029INC
2011,1,Montana,Obesity,Appropriations,Community,Appropriations by Budget Amendment,LEG,002APP
2011,1,California,Nutrition,Nutrition Standards,Restaurant/Retail,Public Contracts: Healthy and Sustainable Food,LEG,010NUS
2009,1,New Jersey,Nutrition,Food Security,Restaurant/Retail,Retail Food Establishments,LEG,023FOS
2009,1,Ohio,Physical Activity,Public Transportation,School/After School,Transportation Innovation Authorities,LEG,040TRS
2012,1,Michigan,Nutrition,Farm Direct Foods,Community,An Act Relating to Inmate Labor<br>,LEG,015FDF
2009,1,New York,Nutrition,Farm Direct Foods,Restaurant/Retail,State Farm Grown Products,LEG,015FDF
2010,1,Wisconsin,Nutrition,Farmers Markets,Restaurant/Retail,Food Processing Plants,REG,016FAM
2015,1,Indiana,Nutrition,Fruits and Vegetables,Restaurant/Retail,Small Business and Grocer Investment Fund,LEG,025FAV
2009,1,Pennsylvania,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Education Code,LEG,021HFR
2012,1,Mississippi,Physical Activity,Initiatives and Programs,School/After School,Frameworks for Vocational-Technical Programs <br>,REG,053INP
2011,1,Hawaii,Physical Activity,Appropriations,School/After School,Public Safety,LEG,002APP
2009,1,Minnesota,Nutrition,Farm Direct Foods,Community,Human Services,LEG,015FDF
2011,1,Rhode Island,Nutrition,Incentives,Community,State Affairs and Government,LEG,029INC
2011,1,California,Obesity,Appropriations,Restaurant/Retail,CalFresh,LEG,002APP
2011,1,Arkansas,Nutrition,Fruits and Vegetables,Restaurant/Retail,Municipal Regulation of Farmers Markets,LEG,025FAV
2011,1,Montana,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Soft Drink and Sugared Beverage Excise Tax,LEG,046SSB
2016,3,Rhode Island,Nutrition,Nutrition Standards,School/After School,SCHOOLS AND SCHOOL DISTRICTSâHEALTH AND SANITATIONâFOOD,LEG,010NUS
2009,1,Maryland,Obesity,Task Forces/Councils,Work Place,State Employee and Retiree Benefits,LEG,047TFC
2010,1,Michigan,Nutrition,Appropriations,Restaurant/Retail,Cottage Food,LEG,002APP
2012,1,Iowa,Nutrition,Disparities/Equity,Community,An Act Providing for Charitable Food  Donations<br>,LEG,013DEQ
2009,1,Texas,Obesity,Front of Package Labeling,School/After School,School District Resources,LEG,024FOP
2001,1,Pennsylvania,Physical Activity,Task Forces/Councils,Community,Pedalcycle and Pedestrian Committee,LEG,047TFC
2014,1,New Mexico,Nutrition,Farm Direct Foods,School/After School,New Mexico Food and Farms Day,LEG,015FDF
2009,1,Minnesota,Physical Activity,Incentives,School/After School,Education,LEG,029INC
2011,1,Maine,Physical Activity,Incentives,Community,Individual and Small Group Health Plans,LEG,029INC
2009,1,Iowa,Nutrition,Food Assistance Programs,Community,Farmers' Market Programs,REG,003FAP
2015,1,New York,Nutrition,Breastfeeding,Work Place,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,007BFD
2011,1,Texas,Obesity,Front of Package Labeling,School/After School,Tax Supported Bonds,LEG,024FOP
2011,1,Texas,Nutrition,Appropriations,Work Place,Interagency Obesity Council,LEG,002APP
2014,1,California,Nutrition,Disparities/Equity,School/After School,Market Match Nutrition Incentive Program,LEG,013DEQ
2011,1,Massachusetts,Nutrition,Food Assistance Programs,Medical and/or Hospital,Certified Group Purchasing Cooperatives,REG,003FAP
2011,1,Minnesota,Obesity,Menu Labeling,Medical and/or Hospital,Public Finance,LEG,032MNL
2013,1,North Carolina,Nutrition,Trans Fats,School/After School,An Act to Enact the Healthy and High Performance School Act of 2013,LEG,050FAT
2011,1,Oregon,Obesity,Appropriations,Community,Oregon Farm To School and School Garden Program,LEG,002APP
2011,1,California,Nutrition,Agriculture and Farming,Restaurant/Retail,Food and Agriculture: Omnibus Bill,LEG,017AGF
2009,1,Montana,Obesity,Food Restrictions,Community,Produce Inspection Requirements,LEG,020FOR
2009,1,Kentucky,Nutrition,Appropriations,Community,Surplus Agricultural Commodities,LEG,002APP
2009,1,Massachusetts,Obesity,Food Restrictions,Community,Student Nutrition and Wellness,LEG,020FOR
2011,1,Maine,Nutrition,Incentives,School/After School,School Children's Well Being,LEG,029INC
2010,1,District of Columbia,Nutrition,Farm Direct Foods,Restaurant/Retail,Fiscal Year 2010 Budget Support Act,LEG,015FDF
2011,1,Massachusetts,Obesity,Health Insurance Coverage,Community,An Act Making Appropriations<br>,LEG,028HIC
2010,1,Michigan,Obesity,Appropriations,Community,Public Transit,LEG,002APP
2009,1,Maine,Obesity,Body Mass Index (BMI),School/After School,Childhood Obesity,LEG,006BMI
2011,1,Wisconsin,Obesity,Disparities/Equity,School/After School,High School Credit for Extracurricular Sports,LEG,013DEQ
2011,1,Oregon,Obesity,Disparities/Equity,School/After School,Healthy Lifestyles for Children,LEG,013DEQ
2011,1,Minnesota,Nutrition,Medical Care,Community,Capital Investment,LEG,026MEC
2010,1,Louisiana,Nutrition,Farm Direct Foods,Restaurant/Retail,Sustainable Local Food Policy Council,LEG,015FDF
2010,1,Washington,Nutrition,Medical Care,Community,2009-11 Supplemental Transportation Appropriations,LEG,026MEC
2010,1,Virginia,Nutrition,Medical Care,Community,Route 1 Corridor,LEG,026MEC
2010,1,California,Obesity,Access to Drinking Water,Early Care and Education,Child Day Care Facilities: Nutrition,LEG,014ADW
2015,1,California,Nutrition,Appropriations,Community,Appropriations for nutrition programs and safe routes to schools,LEG,002APP
2011,1,Mississippi,Obesity,Task Forces/Councils,Community,Sweetened Beverages and Syrups Tax,LEG,047TFC
2007,1,Texas,Nutrition,Appropriations,Community,Health and Human Services Commission Partnerships,LEG,002APP
2009,1,California,Physical Activity,Safe Routes to Schools,School/After School,Extending Suspension Date of Additional Grant,REG,041SRS
2009,1,Montana,Nutrition,Food Security,Community,Fund Food And Nutrition Program,LEG,023FOS
2012,1,Oklahoma,Nutrition,Healthier Food Retail and Food Deserts,Community,Economic Incentive Strategies for Addressing Barriers to Healthy Choices Act<br>,LEG,021HFR
2006,1,Maryland,Nutrition,Medical Care,Community,Vehicle Laws,LEG,026MEC
2011,1,California,Physical Activity,Physical Activity Requirements,Community,Taxation: Sweetened Beverage Tax: Children's Health,LEG,035PAR
2011,1,Mississippi,Obesity,Appropriations,Restaurant/Retail,Food Reduced Sales Taxes,LEG,002APP
2011,1,Montana,Nutrition,Appropriations,School/After School,Monitoring of Childhood Body Mass Index Trends,LEG,002APP
2011,1,Florida,Nutrition,Food Security,Restaurant/Retail,Public Food Service Establishments,LEG,023FOS
2011,1,Arkansas,Obesity,Appropriations,School/After School,Appropriation to the Department of Human Services,LEG,002APP
2011,1,Oregon,Obesity,Appropriations,Community,Tax Incentives for the Cultivation of Produce,LEG,002APP
2010,1,Washington,Obesity,Appropriations,Community,Bicycle and Pedestrian Safety Education,LEG,002APP
2011,1,Iowa,Nutrition,Access to Healthy Foods,Community,Production and Marketing of Local Foods,LEG,001AHF
2015,3,Michigan,Nutrition,Breastfeeding,Community,A resolution to declare August 2015 as Breast Feeding Awareness Month in the state of Michigan,LEG,007BFD
2011,1,Louisiana,Nutrition,Appropriations,Medical and/or Hospital,Obesity Study,LEG,002APP
2011,1,Texas,Obesity,Appropriations,Community,Midlothian Municipal Management District No. 2,LEG,002APP
2011,1,Nevada,Obesity,Appropriations,School/After School,Nutrition in Public Schools,LEG,002APP
2011,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Community,Establishing a Community Garden Task Force<br>,LEG,021HFR
2010,1,New Jersey,Obesity,Food Restrictions,Community,Milk Coupons,LEG,020FOR
2001,1,Hawaii,Nutrition,Vending,School/After School,House Concurrent Resolution<br>,LEG,051VEN
2011,1,Missouri,Nutrition,Vending,School/After School,Farm to Table Advisory Board,LEG,051VEN
2009,1,Georgia,Nutrition,Medical Care,School/After School,Regional Planning,REG,026MEC
2011,1,Alabama,Physical Activity,Public Transportation,Community,Street Safety and Safe Access,LEG,040TRS
2011,1,New York,Obesity,Liability and Indemnity,Medical and/or Hospital,Reductions in Health Insurance Premiums,LEG,030LAI
2010,1,Maryland,Nutrition,Incentives,Community,Health Improvement and Disease Prevention Act,LEG,029INC
2008,1,Utah,Physical Activity,"Parks, Recreation and Trails",Community,Urban Trails Appropriation,LEG,034PRT
2011,1,Rhode Island,Nutrition,Appropriations,Community,Expand and Support Agriculture Initiatives,LEG,002APP
2009,1,Massachusetts,Nutrition,Fruits and Vegetables,School/After School,Student Nutrition and Wellness,LEG,025FAV
2011,1,Mississippi,Nutrition,Liability and Indemnity,School/After School,Sweetened Beverages and Syrups Tax,LEG,030LAI
2012,1,Illinois,Physical Activity,Physical Activity Requirements,School/After School,Resolution to designate Septembr 2012 as Childhood Obesity Awareness Month,LEG,035PAR
2009,1,Maryland,Physical Activity,Pedestrians/Walking,Community,School Construction,LEG,052PED
2010,1,Vermont,Nutrition,Appropriations,Work Place,Jury Duty Exemption,LEG,002APP
2010,1,New Jersey,Obesity,Appropriations,Community,Crosswalks,LEG,002APP
2010,1,Washington,Nutrition,Incentives,Community,Church Property,LEG,029INC
2009,1,Washington,Nutrition,School Nutrition,Community,Annual School Reporting,LEG,043SNU
2009,1,Mississippi,Physical Activity,Physical Education Requirements,School/After School,"Accreditation Policies, Performance/Process Standards",REG,036PER
2015,1,New York,Physical Activity,Physical Education Requirements,School/After School,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,036PER
2009,1,Connecticut,Nutrition,Farmers Markets,Community,Inclusion of Glutens,LEG,016FAM
2009,1,Michigan,Physical Activity,Public Transportation,Community,Transportation Investment,LEG,040TRS
2011,1,North Carolina,Obesity,Media Campaigns,Early Care and Education,Childhood Obesity Legislative Task Force,LEG,031MDC
2011,1,New York,Physical Activity,Public Transportation,Work Place,State Workforce Fuel Reduction Conservation,LEG,040TRS
2009,1,Missouri,Nutrition,Incentives,School/After School,Commission on Prevention and Management of Obesity,LEG,029INC
2011,1,Nevada,Nutrition,Task Forces/Councils,School/After School,School Wellness Policy,LEG,047TFC
2011,1,Delaware,Nutrition,Medical Care,Community,Bicycles,LEG,026MEC
2011,1,Washington,Physical Activity,Pedestrians/Walking,School/After School,Traffic Safety,LEG,052PED
2011,1,Mississippi,Nutrition,Incentives,Restaurant/Retail,Nonprofit Organizations Sales Tax,LEG,029INC
2011,1,Kentucky,Physical Activity,School Siting,Community,Executive Branch Budget Bill Amendment,LEG,042SIT
2011,1,Iowa,Nutrition,Food Assistance Programs,Community,Federal and Other Nonstate Funding,LEG,003FAP
2010,1,Hawaii,Nutrition,Medical Care,Community,Bicycle Operation,LEG,026MEC
2010,1,Colorado,Obesity,Liability and Indemnity,Restaurant/Retail,Penalty Interest,REG,030LAI
2009,1,Oregon,Nutrition,Agriculture and Farming,Restaurant/Retail,Maximum Assessment Cap,REG,017AGF
2011,1,New York,Nutrition,Food Policy Councils,Community,Commissioners of Agriculture and Economic Development,LEG,022FPC
2011,1,Tennessee,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Privilege Tax,LEG,046SSB
2011,1,California,Physical Activity,Appropriations,Community,Budget Act of 2011,LEG,002APP
2008,1,New Jersey,Obesity,Marketing Restrictions,School/After School,Budget Bill Fiscal Year 2009-2010,LEG,019MAR
2013,1,New York,Obesity,Media Campaigns,Community,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,074MAM
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,School/After School,Nutritional Meals in the Public Schools,LEG,001AHF
2003,1,Pennsylvania,Physical Activity,Media Campaigns,Community,National Physical Fitness and Sports Month,LEG,031MDC
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Bicyclist Safety,LEG,049BED
2010,1,Kentucky,Nutrition,Farm Direct Foods,Community,Appropriations and Revenues,LEG,015FDF
2002,1,Virginia,Physical Activity,Built Environment and Street-Scale Design,Community,Failure to Yield to Pedestrians,LEG,049BED
2011,1,California,Obesity,Body Mass Index (BMI),Community,State Planning,LEG,006BMI
2009,1,Minnesota,Physical Activity,Pedestrians/Walking,School/After School,Environment,LEG,052PED
2010,1,Iowa,Nutrition,Appropriations,Community,Appropriations,LEG,002APP
2009,1,Virginia,Physical Activity,Appropriations,Community,Budget Bill,LEG,002APP
2010,1,Michigan,Physical Activity,Public Transportation,Community,Facilities and Development,LEG,040TRS
2009,1,Oklahoma,Obesity,Disparities/Equity,School/After School,Schools,LEG,013DEQ
2009,1,New York,Nutrition,Access to Healthy Foods,Community,Grants For Greenmarkets As Farmers Market,LEG,001AHF
2015,1,Indiana,Nutrition,Food Policy Councils,Community,Local Food and Farms Council,LEG,022FPC
2011,1,Ohio,Nutrition,School Nutrition,School/After School,Ohio Sustainable Food Advisory Council,LEG,043SNU
2010,1,District of Columbia,Nutrition,Task Forces/Councils,Community,Hospital and Medical Services Corporation,LEG,047TFC
2012,1,District of Columbia,Nutrition,Food Assistance Programs,Community,Resolution,LEG,003FAP
2011,1,New Jersey,Nutrition,Access to Healthy Foods,Community,Sale and Lease of Unneeded Public Property,LEG,001AHF
2010,1,Illinois,Nutrition,Medical Care,School/After School,Childhood Obesity,LEG,026MEC
2011,1,Virginia,Obesity,Appropriations,Restaurant/Retail,Agency Meals Food Standards,LEG,002APP
2009,1,Washington,Physical Activity,Built Environment and Street-Scale Design,Community,Project Improvements Including Public Transportation,LEG,049BED
2011,1,Illinois,Obesity,Appropriations,Community,School zone Speed Limits,LEG,002APP
2009,1,West Virginia,Physical Activity,Physical Activity Requirements,Early Care and Education,Early Education System,REG,035PAR
2009,1,Maine,Obesity,Menu Labeling,Restaurant/Retail,Nutrition Information,LEG,032MNL
2009,1,Vermont,Obesity,Menu Labeling,Restaurant/Retail,Chain Restaurants Posting Nutritional Information,LEG,032MNL
2011,1,Louisiana,Nutrition,Access to Healthy Foods,Community,Senate,LEG,001AHF
2015,1,Texas,Physical Activity,Initiatives and Programs,Community,Creating a program to recognize Before and After-School Programs that promote healthy eating and physical activity,LEG,053INP
2010,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Parking in Bicycle Paths,LEG,049BED
2010,1,Maryland,Nutrition,Appropriations,Community,Property Tax Credit,LEG,002APP
2011,1,Tennessee,Physical Activity,Safe Routes to Schools,Community,Speeding in Marked School Zone,LEG,041SRS
2011,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,Community,Sweetened Beverages Tax,LEG,021HFR
2013,4,Vermont,Nutrition,Food Assistance Programs,Community,Therapeutic Community Residences Licensing Regulations,REG,003FAP
2012,1,Illinois,Physical Activity,Physical Education Requirements,Community,Resolution to designate Septembr 2012 as Childhood Obesity Awareness Month,LEG,036PER
2010,1,Tennessee,Nutrition,Appropriations,Restaurant/Retail,Taxation,LEG,002APP
2010,1,New York,Nutrition,Agriculture and Farming,School/After School,New York State Healthy Kids Act,LEG,017AGF
2010,1,West Virginia,Nutrition,Appropriations,Restaurant/Retail,Livestock Care Standards Board,LEG,002APP
2007,1,New Hampshire,Nutrition,Task Forces/Councils,Community,Obesity Insurance Coverage,LEG,047TFC
2011,1,Tennessee,Obesity,Disparities/Equity,School/After School,Education and Curriculum,LEG,013DEQ
2009,1,Massachusetts,Obesity,Appropriations,Community,Bicycle and Motor Vehicle Collisions At Intersections,LEG,002APP
2011,1,Texas,Obesity,Appropriations,School/After School,Tax Supported Bonds,LEG,002APP
2011,1,West Virginia,Obesity,Health Insurance Coverage,Work Place,Health Insurance Providers and Wellness Programs,LEG,028HIC
2013,1,Montana,Nutrition,Initiatives and Programs,Community,An Act Creating the Farm-to-School Grant Program,LEG,053INP
2005,1,Hawaii,Nutrition,Fruits and Vegetables,School/After School,Edible School Gardens,LEG,025FAV
2003,1,Alabama,Physical Activity,Task Forces/Councils,Community,An Act to Make Appropriation,LEG,047TFC
2010,1,Missouri,Nutrition,Access to Healthy Foods,School/After School,Local Foods Initiative,LEG,001AHF
2011,1,Maryland,Physical Activity,Built Environment and Street-Scale Design,Community,County Board of Education,LEG,049BED
2010,1,Virginia,Nutrition,Appropriations,Restaurant/Retail,Local Restrictions on Farm Businesses,LEG,002APP
2011,1,Tennessee,Physical Activity,Physical Activity Requirements,School/After School,Education and Curriculum,LEG,035PAR
2009,1,Washington,Physical Activity,Pedestrians/Walking,School/After School,Supplemental Transportation Appropriations,LEG,052PED
2009,1,Massachusetts,Nutrition,Nutrition Standards,School/After School,Healthy School Meals,LEG,010NUS
2011,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,Healthy School Meals,LEG,015FDF
2012,1,Illinois,Nutrition,Nutrition Standards,School/After School,An Act Concerning Education<br>,LEG,010NUS
2009,1,Pennsylvania,Nutrition,Liability and Indemnity,Community,Public Private Transportation Partnerships,LEG,030LAI
2009,1,Washington,Physical Activity,Safe Routes to Schools,School/After School,Student Transportation Funding,LEG,041SRS
2009,1,Hawaii,Nutrition,School Nutrition,School/After School,Hawaii Grown Produce,LEG,043SNU
2008,1,New Mexico,Nutrition,Agriculture and Farming,Community,General Appropriations,LEG,017AGF
2009,1,Maryland,Obesity,Body Mass Index (BMI),Community,Local Government Planning,LEG,006BMI
2009,1,Maryland,Physical Activity,Task Forces/Councils,Community,Quiet Vehicles and Pedestrian Safety,LEG,047TFC
2011,1,Illinois,Physical Activity,Public Transportation,Community,Tax Increment Allocation Redevelopment Act,LEG,040TRS
2006,1,Arizona,Physical Activity,Physical Activity Requirements,School/After School,Physical Education Pilot Program,LEG,035PAR
2011,1,Colorado,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Sales Tax Exemption for Soft Drinks,LEG,021HFR
2009,1,Minnesota,Obesity,Appropriations,Restaurant/Retail,Human Services,LEG,002APP
2007,1,Virginia,Nutrition,Agriculture and Farming,School/After School,Senate Joint Resolution<br>,LEG,017AGF
2010,1,Hawaii,Obesity,Appropriations,Community,Department of Accounting and General Services,LEG,002APP
2011,1,Mississippi,Physical Activity,Task Forces/Councils,School/After School,Task Force on Combating Childhood Obesity,LEG,047TFC
2005,1,Iowa,Physical Activity,Task Forces/Councils,School/After School,Healthy Children Task Force,LEG,047TFC
2017,2,Vermont,Nutrition,School Nutrition,Community,An Act Relating to the Rozo McLaughlin Farm-to-School Program,LEG,043SNU
2011,1,New York,Obesity,Task Forces/Councils,Medical and/or Hospital,Reductions in Health Insurance Premiums,LEG,047TFC
2010,1,Hawaii,Nutrition,Appropriations,School/After School,Artificial Trans Fat,LEG,002APP
2010,1,Michigan,Nutrition,Farmers Markets,Community,Agriculture Industry,LEG,016FAM
2009,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Food Retail Establishment,LEG,021HFR
2009,1,Delaware,Nutrition,Media Campaigns,Restaurant/Retail,Nutrition Information,LEG,031MDC
2011,1,Louisiana,Obesity,Disparities/Equity,Community,Schools,LEG,013DEQ
2011,1,Florida,Physical Activity,Built Environment and Street-Scale Design,Community,Growth Management,LEG,049BED
2011,1,Texas,Obesity,Disparities/Equity,School/After School,Public School Student Physical Activity Requirements,LEG,013DEQ
2003,1,California,Obesity,Sugar Sweetened Beverages,School/After School,School District Governing Boards: Contracts,LEG,046SSB
2009,1,Massachusetts,Obesity,Task Forces/Councils,Community,Student Nutrition and Wellness,LEG,047TFC
2011,1,Virginia,Nutrition,Farmers Markets,Community,Agricultural Sales and Litter Tax,LEG,016FAM
2011,1,South Carolina,Nutrition,Liability and Indemnity,Community,State Government Appropriations,LEG,030LAI
2011,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Capital Improvements,LEG,049BED
2005,1,New York,Physical Activity,"Parks, Recreation and Trails",Community,Macombs Damp Park Baseball Stadium Development,LEG,034PRT
2009,1,California,Obesity,Food Restrictions,School/After School,Budget Act of 2009,LEG,020FOR
2009,1,Massachusetts,Nutrition,Food Policy Councils,School/After School,Food Policy Council,LEG,022FPC
2010,1,New York,Physical Activity,Task Forces/Councils,School/After School,Statewide School Nutrition Standards,LEG,047TFC
2009,1,Minnesota,Obesity,Appropriations,Community,Capital Improvements,LEG,002APP
2010,1,Alabama,Physical Activity,Built Environment and Street-Scale Design,School/After School,Transportation Department,LEG,049BED
2002,1,New York,Nutrition,Access to Healthy Foods,Community,An act Making Appropriations for the Support of Government<br>,LEG,001AHF
2012,1,Ohio,Nutrition,Incentives,Community,An Act Amending Laws Governing Local Governments<br>,LEG,029INC
2014,1,Tennessee,Obesity,Sugar Sweetened Beverages,Community,Fresh Food Financing Fund,LEG,046SSB
2003,1,Illinois,Physical Activity,Appropriations,Community,Highway Code,LEG,002APP
2013,1,Hawaii,Obesity,Appropriations,Early Care and Education,Relating to Early Learning Wellness Guidelines,LEG,002APP
2011,1,Illinois,Nutrition,School Nutrition,School/After School,School Code,LEG,043SNU
2007,1,Connecticut,Nutrition,Farmers Markets,Restaurant/Retail,An Act Concerning Revisions to Statutes Relating to the Department of Public Health and Social Services and Town Clerks<br>,LEG,016FAM
2009,1,District of Columbia,Nutrition,Appropriations,Community,Neighborhood Supermarket Tax Relief Clarification,LEG,002APP
2012,1,New Jersey,Physical Activity,Physical Activity Requirements,Work Place,An Act Providing for a State Employee Wellness  Incentive Program<br>,LEG,035PAR
2011,1,Hawaii,Nutrition,Disparities/Equity,Restaurant/Retail,Food and Medical Services,LEG,013DEQ
2011,1,California,Obesity,Food Restrictions,Community,Food Banks: Grants: Contributions: Income Tax Credits,LEG,020FOR
2004,1,Colorado,Nutrition,School Nutrition,School/After School,School Vending Machines and Nutrition,LEG,043SNU
2010,1,Oklahoma,Physical Activity,Pedestrians/Walking,Community,Healthy Communities,LEG,052PED
2010,1,Missouri,Nutrition,School Nutrition,Community,Child Poverty Council,LEG,043SNU
2010,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,School Nutrition,LEG,015FDF
2011,1,Mississippi,Obesity,Appropriations,Restaurant/Retail,Healthy Foods,LEG,002APP
2010,1,South Dakota,Obesity,Front of Package Labeling,Community,School Land Access Permits and Fees,LEG,024FOP
2009,1,Kentucky,Obesity,Liability and Indemnity,Work Place,Healthy Lifestyles,LEG,030LAI
2009,1,New Mexico,Obesity,Appropriations,Community,Law Enforcement for Parks and Recreation,LEG,002APP
2011,1,Arizona,Obesity,Appropriations,Restaurant/Retail,Tax on Sweetened Beverages,LEG,002APP
2009,1,Maine,Obesity,Food Restrictions,Community,Food Stamps and Local Produce,LEG,020FOR
2007,1,California,Physical Activity,Initiatives and Programs,Community,Senate Concurrent Resolution,LEG,053INP
2012,1,Iowa,Nutrition,Disparities/Equity,Community,An Act Making  Appropriations,LEG,013DEQ
2011,1,Pennsylvania,Nutrition,Appropriations,School/After School,Payment of Bills From the General Fund,LEG,002APP
2009,1,California,Physical Activity,Public Safety,Community,Community Equity Investment Act of 2010,LEG,039SAF
2011,1,Alabama,Physical Activity,Physical Education Requirements,School/After School,Physical Education in Schools,LEG,036PER
2011,1,Arkansas,Obesity,Appropriations,Restaurant/Retail,Farmers Market Regulation,LEG,002APP
2011,1,Missouri,Obesity,Appropriations,Restaurant/Retail,County Water Supply Lake Authority,LEG,002APP
2010,1,Illinois,Obesity,Disparities/Equity,School/After School,Daily Recess in Schools,LEG,013DEQ
2009,1,Missouri,Physical Activity,Pedestrians/Walking,Community,Transportation Issues,LEG,052PED
2010,1,Virginia,Nutrition,Appropriations,Community,Food Standards for Agency Meals,LEG,002APP
