Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Tennessee,Physical Activity,Physical Education Requirements,School/After School,Education,LEG,036PER
2010,1,Pennsylvania,Nutrition,Agriculture and Farming,Restaurant/Retail,Agricultural Surplus System,LEG,017AGF
2017,2,Nevada,Nutrition,Farmers Markets,School/After School,APPROPRIATIONSâSCHOOL BUILDINGS AND GROUNDSâGARDENS,LEG,016FAM
2011,1,Texas,Nutrition,Media Campaigns,Restaurant/Retail,Sweetened Beverages Tax,LEG,031MDC
2010,1,South Carolina,Nutrition,Incentives,Community,Sweetened Beverage Tax Act,LEG,029INC
2011,1,Texas,Nutrition,School Nutrition,Community,Facilities Environmental Quality Permit Applications,LEG,043SNU
2010,1,Texas,Physical Activity,Public Transportation,Community,Transportation Funding,REG,040TRS
2009,1,Texas,Physical Activity,Physical Education Requirements,School/After School,Student Physical Activities,LEG,036PER
2011,1,Florida,Obesity,Menu Labeling,Community,Public Food Service Establishments,LEG,032MNL
2011,1,California,Physical Activity,Appropriations,Community,Schools and Local Public Safety Protection Act,LEG,002APP
2009,1,Hawaii,Obesity,Appropriations,Community,Housing and Infrastructure Development,LEG,002APP
2009,1,Wisconsin,Obesity,Appropriations,Community,Parked Motor Vehicles,LEG,002APP
2011,1,Hawaii,Nutrition,Point of Purchase Promotion,Community,Aspartame,LEG,037POP
2015,1,Indiana,Nutrition,Food Policy Councils,Community,Local Food and Farms Council,LEG,022FPC
2013,3,Rhode Island,Nutrition,Fruits and Vegetables,School/After School,Health and Safety of Pupils,LEG,025FAV
2011,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Use of Safety Helmets While Using Non Motorized Scooter,LEG,049BED
2010,1,West Virginia,Nutrition,Farm Direct Foods,Community,Budget Bill,LEG,015FDF
2009,1,Vermont,Nutrition,Farmers Markets,Community,Recovery and Reinvestment Act,LEG,016FAM
2007,1,North Carolina,Nutrition,Initiatives and Programs,Community,Appropriations Act of 2007,LEG,053INP
2009,1,Illinois,Obesity,Menu Labeling,Community,Menu Education and Labeling Act,LEG,032MNL
2011,1,Mississippi,Nutrition,Incentives,School/After School,Sales Tax Law,LEG,029INC
2010,1,Rhode Island,Obesity,Incentives,Community,Taxation,LEG,029INC
2010,1,New Jersey,Physical Activity,Appropriations,Community,State Budget,LEG,002APP
2013,1,Texas,Obesity,Food Restrictions,School/After School,Beverages Sold to Students in Schools,LEG,020FOR
2009,1,Connecticut,Physical Activity,Pedestrians/Walking,Community,Planning Phase of School Construction Projects,LEG,052PED
2010,1,Michigan,Nutrition,Trans Fats,Community,Public Transit,LEG,050FAT
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,School/After School,Transportation System Reform,LEG,049BED
2010,1,New Jersey,Nutrition,Farm Direct Foods,Restaurant/Retail,Milk Coupons,LEG,015FDF
2011,1,Montana,Nutrition,Disparities/Equity,Community,Study on Reducing Childhood Hunger,LEG,013DEQ
2011,1,Washington,Physical Activity,Built Environment and Street-Scale Design,School/After School,Permanent Rules,REG,049BED
2013,1,Oregon,Nutrition,Appropriations,School/After School,Relating to Grants Awarded to Schools for Food Programs,LEG,002APP
2010,1,Illinois,Physical Activity,Access to Recreational Opportunities,School/After School,School Code,LEG,004ARO
2011,1,New Hampshire,Obesity,Health Insurance Coverage,Community,Choices for Independence Program<br>,REG,028HIC
2011,1,Missouri,Nutrition,Agriculture and Farming,School/After School,Missouri Sustainable Local Food Policy Council,LEG,017AGF
2010,1,Minnesota,Physical Activity,Bicycling,Community,Traffic Regulations,LEG,005BIK
2010,1,Illinois,Nutrition,Appropriations,Community,Commission to End Hunger Act,LEG,002APP
2009,1,California,Physical Activity,Bicycling,Community,Environment: California-Mexico Border,LEG,005BIK
2009,1,Tennessee,Nutrition,Food Security,Restaurant/Retail,Food and Food Products,LEG,023FOS
2011,1,New York,Obesity,Food Restrictions,School/After School,New York State Healthy Kids Act,LEG,020FOR
2010,1,Illinois,Nutrition,Task Forces/Councils,Community,Chronic Disease Nutrition and Outcomes Commission,LEG,047TFC
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Webb County Municipal Management District,LEG,049BED
2011,1,Connecticut,Physical Activity,Bicycling,Community,Housatonic Railroad at Grade in New Milford,LEG,005BIK
2012,1,New York,Obesity,Health Insurance Coverage,Work Place,An Act to Amend the Public Health Law <br>,LEG,028HIC
2007,1,Texas,Obesity,Health Insurance Coverage,Work Place,Interagency Obesity Council,LEG,028HIC
2011,1,Colorado,Nutrition,Medical Care,Community,Inherent Risk Mountain Biking Liability,LEG,026MEC
2006,1,Mississippi,Obesity,Task Forces/Councils,School/After School,Local School Health Councils,LEG,047TFC
2011,1,New York,Physical Activity,Disparities/Equity,Restaurant/Retail,Senior Benefits Card Program,LEG,013DEQ
2010,1,Georgia,Obesity,Sugar Sweetened Beverages,Community,Sales and Use Taxes,LEG,046SSB
2011,1,Virginia,Obesity,Appropriations,Community,Following Too Closely,LEG,002APP
2011,1,Arkansas,Nutrition,Agriculture and Farming,School/After School,Appropriation to the Department of Human Services,LEG,017AGF
2003,1,Illinois,Physical Activity,Appropriations,Community,Highway Code,LEG,002APP
2011,1,Washington,Nutrition,Access to Healthy Foods,Work Place,State Agency Food Purchasing Policy,LEG,001AHF
2005,1,Illinois,Physical Activity,Disabilities,School/After School,Pupil Physical Education Exemption,LEG,011DIS
2009,1,Iowa,Obesity,Task Forces/Councils,Community,Local Food and Farm Task Force,LEG,047TFC
2009,1,Tennessee,Nutrition,Farmers Markets,Community,Food and Food Products,LEG,016FAM
2012,1,Iowa,Nutrition,Farm Direct Foods,Community,An Act Providing for Charitable Food  Donations<br>,LEG,015FDF
2011,1,Texas,Obesity,Appropriations,Early Care and Education,Child Care Facilities,LEG,002APP
2010,1,Hawaii,Obesity,Appropriations,Community,Aliomanu Road Reconstruction,LEG,002APP
2009,1,Vermont,Nutrition,Appropriations,School/After School,Farmers Markets,LEG,002APP
2009,1,Maryland,Obesity,Liability and Indemnity,Work Place,State Employee and Retiree Benefits,LEG,030LAI
2011,1,Massachusetts,Obesity,Appropriations,Community,Distribution of Raw Milk,LEG,002APP
2011,1,Maryland,Obesity,Food Restrictions,Community,Maryland Food and Nutrition Policy Council,LEG,020FOR
2011,1,South Carolina,Obesity,Appropriations,School/After School,Snack Food Consumption,LEG,002APP
2009,1,Washington,Obesity,Front of Package Labeling,Restaurant/Retail,Trans Fat,LEG,024FOP
2011,1,Maryland,Obesity,Appropriations,Community,Baltimore City,LEG,002APP
2011,1,West Virginia,Physical Activity,Physical Education Requirements,School/After School,Elementary Students Access,LEG,036PER
2013,1,Oregon,Physical Activity,Physical Activity Requirements,Medical and/or Hospital,Providers of Non-Inpatient Mental Health Treatment Services,REG,035PAR
2011,1,Florida,Obesity,Health Insurance Coverage,Community,Medicaid Waiver Program,LEG,028HIC
2011,1,Minnesota,Physical Activity,Public Transportation,Community,Capital Investment,LEG,040TRS
2009,1,Massachusetts,Physical Activity,Health Impact Assessment,Community,Transportation System Modernization,LEG,027HIA
2011,1,Texas,Nutrition,Access to Healthy Foods,Restaurant/Retail,Small Food Production Regulation,LEG,001AHF
2013,1,District of Columbia,Physical Activity,Zoning/Land Use,Community,Health Enterprise Zone Act of 2013,LEG,033ZON
2009,1,Rhode Island,Nutrition,Appropriations,School/After School,Education,LEG,002APP
2009,1,Massachusetts,Obesity,Appropriations,Community,Transportation System Modernization,LEG,002APP
2010,1,Arizona,Obesity,Appropriations,School/After School,Education Omnibus,LEG,002APP
2011,1,Georgia,Nutrition,Medical Care,Community,Bicycles,LEG,026MEC
2010,1,Oklahoma,Nutrition,Healthier Food Retail and Food Deserts,Community,Public Health And Safety,LEG,021HFR
2009,1,Montana,Physical Activity,Pedestrians/Walking,Community,Alternative Transportation,LEG,052PED
2009,1,Rhode Island,Nutrition,Appropriations,Community,Office of Health Equity,LEG,002APP
2005,1,Oregon,Obesity,Liability and Indemnity,Restaurant/Retail,Relating to Causes of Action Related to Food,LEG,030LAI
2010,1,South Dakota,Physical Activity,Access to Recreational Opportunities,Community,School Land Access Permits and Fees,LEG,004ARO
2011,1,Hawaii,Nutrition,School Nutrition,Community,Aspartame,LEG,043SNU
2011,1,Hawaii,Obesity,Task Forces/Councils,Restaurant/Retail,Aspartame,LEG,047TFC
2010,1,Illinois,Obesity,Menu Labeling,Community,River Edge Redevelopment Zone Act,LEG,032MNL
2007,1,Vermont,Physical Activity,Pedestrians/Walking,Community,Affordable Housing,LEG,052PED
2009,1,Montana,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Stop Requirements,LEG,049BED
2009,1,Texas,Nutrition,Medical Care,Community,Partnership for Children in Nature,LEG,026MEC
2009,1,New York,Obesity,Menu Labeling,Community,Smart Growth Interagency Task Force,LEG,032MNL
2011,1,Texas,Nutrition,Access to Healthy Foods,Restaurant/Retail,Regulation of Food Sold at Farmers Markets.,LEG,001AHF
2012,1,Wisconsin,Nutrition,Disparities/Equity,School/After School,Relating to Pilot Farm-to-School Programs<br>,LEG,013DEQ
2009,1,Maryland,Obesity,Appropriations,Community,Blue Ribbon Commission,LEG,002APP
2011,1,Washington,Nutrition,Task Forces/Councils,Medical and/or Hospital,Designation of the Medicaid Single State Agency,LEG,047TFC
2011,1,Massachusetts,Nutrition,Farmers Markets,Community,Farmers Markets,LEG,016FAM
2009,1,Vermont,Nutrition,Agriculture and Farming,Community,Farm Viability Enhancement Advisory Board,LEG,017AGF
2009,1,Minnesota,Obesity,Food Restrictions,Community,Employment,LEG,020FOR
2011,1,Hawaii,Obesity,Health Insurance Coverage,Work Place,Health,LEG,028HIC
2009,1,New York,Obesity,Menu Labeling,Restaurant/Retail,Posting of Caloric Value of Restaurants Food Items,LEG,032MNL
2012,1,Washington,Nutrition,Initiatives and Programs,Community,An Act Relating to Medicaid Cost Containment<br>,LEG,053INP
2009,1,Illinois,Physical Activity,Bicycling,Community,Crime Victims Compensation Act,LEG,005BIK
2007,1,Arkansas,Nutrition,Incentives,Community,Department of Finance and Administration,LEG,029INC
2009,1,Georgia,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicles And Traffic,LEG,049BED
2011,1,New York,Nutrition,Farm Direct Foods,School/After School,Sale of Certain Foods in Vending Machines,LEG,015FDF
2012,1,Iowa,Physical Activity,Pedestrians/Walking,Community,An Act Making Appropriations<br>,LEG,052PED
2009,1,Arizona,Nutrition,Incentives,Community,Soft Drink Tax,LEG,029INC
2009,1,Massachusetts,Obesity,Menu Labeling,Community,Land Use,LEG,032MNL
2010,1,Rhode Island,Nutrition,Appropriations,Community,Taxation,LEG,002APP
2010,1,Rhode Island,Obesity,Incentives,Restaurant/Retail,Taxation,LEG,029INC
2003,1,New Mexico,Obesity,Appropriations,Community,Public Health,LEG,002APP
2010,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Capital Investment,LEG,052PED
2013,3,Oregon,Nutrition,Agriculture and Farming,School/After School,Grants Awarded to Schools for Food Programs,LEG,017AGF
2003,1,New York,Nutrition,Farmers Markets,Community,An Act Making Appropriations,LEG,016FAM
2011,1,New York,Obesity,Appropriations,Community,Parking in a Bicycle Lane,LEG,002APP
2011,1,Massachusetts,Obesity,Appropriations,Community,Motor Scooter Safety Helmets,LEG,002APP
2011,1,Arkansas,Obesity,Appropriations,School/After School,Childhood Education Appropriation,LEG,002APP
2011,1,Vermont,Nutrition,Fruits and Vegetables,Community,Sugar-Sweetened Beverages,LEG,025FAV
2001,1,New York,Nutrition,Food Security,Community,An Act to Implement Language Qualifying  Appropriations<br>,LEG,023FOS
2011,1,Massachusetts,Physical Activity,Bicycling,Community,Charles River Parkways and Parklands Commission,LEG,005BIK
2009,1,Maine,Nutrition,Medical Care,Community,Bond Issues,LEG,026MEC
2007,1,Oklahoma,Physical Activity,Physical Education Requirements,School/After School,Physical Education Program Requirements,LEG,036PER
2015,1,New York,Obesity,Appropriations,Restaurant/Retail,Sweetened Beverage Tax Law,LEG,002APP
2011,1,Florida,Physical Activity,Physical Education Requirements,School/After School,Physical Education Instruction in Public Schools,LEG,036PER
2011,1,California,Nutrition,Healthier Food Retail and Food Deserts,Medical and/or Hospital,Taxation: Sweetened Beverage Tax: Children's Health,LEG,021HFR
2009,1,Minnesota,Nutrition,Medical Care,Community,Natural Resources,LEG,026MEC
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Hawaii Agricultural Products,LEG,001AHF
2011,1,West Virginia,Nutrition,Liability and Indemnity,Community,Municipal Economic Opportunity Development Districts,REG,030LAI
2009,1,Connecticut,Physical Activity,Public Transportation,Community,Tax Credit for Green Buildings,LEG,040TRS
2011,1,Pennsylvania,Nutrition,Appropriations,Restaurant/Retail,Fast Food Nutrition Labeling,LEG,002APP
2011,1,Mississippi,Nutrition,Fruits and Vegetables,Restaurant/Retail,Health Foods,LEG,025FAV
2011,1,Texas,Nutrition,Incentives,Restaurant/Retail,Programs to Improve Health of Public School Students,LEG,029INC
2005,1,Illinois,Obesity,Appropriations,School/After School,Spring Mandate Waiver Report,LEG,002APP
2010,1,Minnesota,Physical Activity,Public Transportation,Community,Transportation,LEG,040TRS
2011,1,Texas,Nutrition,Medical Care,Community,Prosper Municipal Management District No. 2,LEG,026MEC
2010,1,Pennsylvania,Physical Activity,Public Transportation,Community,Annual Registration Fee for Passenger Cars,LEG,040TRS
2011,1,Montana,Nutrition,Farm Direct Foods,Early Care and Education,Study on Reducing Childhood Hunger,LEG,015FDF
2011,1,Florida,Nutrition,Appropriations,Community,Public Food Service Establishments,LEG,002APP
2009,1,Georgia,Nutrition,Food Assistance Programs,Community,State Health Human Services,LEG,003FAP
2011,1,West Virginia,Physical Activity,Built Environment and Street-Scale Design,Community,Child Safety,LEG,049BED
2009,1,New York,Obesity,Appropriations,School/After School,Outdoor Playspace Annual Report,LEG,002APP
2011,1,Texas,Nutrition,Access to Healthy Foods,Community,Supplemental Nutritional Assistance Program Regulations,LEG,001AHF
2012,1,California,Nutrition,Nutrition Standards,School/After School,An Act Making Appropriations<br>,LEG,010NUS
2009,1,Texas,Nutrition,Food Policy Councils,Community,Healthy Foods Availability,LEG,022FPC
2011,1,Massachusetts,Obesity,Appropriations,Restaurant/Retail,Environmental and Health Impact Reports,LEG,002APP
2011,1,California,Obesity,Appropriations,School/After School,Schools and Local Public Safety Protection Act,LEG,002APP
2011,1,Texas,Obesity,Task Forces/Councils,School/After School,Interagency Obesity Council,LEG,047TFC
2011,1,Illinois,Nutrition,Farmers Markets,Community,An Act Making Appropriations,LEG,016FAM
2013,1,District of Columbia,Obesity,Initiatives and Programs,Community,Health Enterprise Zone Act of 2013,LEG,053INP
2011,1,Tennessee,Nutrition,Incentives,Restaurant/Retail,Taxes,LEG,029INC
2011,1,Oregon,Nutrition,Agriculture and Farming,Community,State Finance,LEG,017AGF
2007,1,New Hampshire,Nutrition,Medical Care,Community,Bicycle Rules of Road,LEG,026MEC
2012,3,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Infrastructure Investment,LEG,052PED
2009,1,Maryland,Nutrition,Food Security,Restaurant/Retail,Public Health,LEG,023FOS
2011,1,Texas,Nutrition,Incentives,School/After School,Sweetened Beverages Tax,LEG,029INC
2009,1,New York,Obesity,Appropriations,Community,Farmers Exemption From Tolls,LEG,002APP
2011,1,Minnesota,Obesity,Appropriations,Restaurant/Retail,Agriculture,LEG,002APP
2009,1,Indiana,Physical Activity,Public Safety,Community,Public Safety Funding,LEG,039SAF
2001,1,Ohio,Nutrition,Vending,Community,Political Subdivision Sovereign Immunity Law,LEG,051VEN
2010,1,North Carolina,Obesity,Menu Labeling,Community,Governors Budget,LEG,032MNL
2010,1,Rhode Island,Nutrition,School Nutrition,School/After School,Education,LEG,043SNU
2009,1,Kansas,Obesity,Appropriations,Community,Passenger Rail Feasibility Report,LEG,002APP
2015,1,Colorado,Nutrition,Farm Direct Foods,Community,Farm to School Grant Program,LEG,015FDF
2010,1,Oklahoma,Obesity,Appropriations,Community,Public Health And Safety,LEG,002APP
2011,1,New Mexico,Nutrition,Food Assistance Programs,Medical and/or Hospital,Durable Medical Equipment and Medical Supplies,REG,003FAP
2011,1,Rhode Island,Nutrition,Healthier Food Retail and Food Deserts,Community,Supplemental Nutrition Program,REG,021HFR
2011,1,Maryland,Obesity,Menu Labeling,Community,Food Service Facility,LEG,032MNL
2015,3,California,Nutrition,Farmers Markets,Community,Relative to Farmworker Appreciation Day,LEG,016FAM
2011,1,New York,Physical Activity,Physical Activity Requirements,Work Place,Governors Council on Physical Fitness,LEG,035PAR
2011,1,Pennsylvania,Nutrition,Trans Fats,School/After School,School Foods Reform,LEG,050FAT
2011,1,Hawaii,Obesity,Appropriations,Restaurant/Retail,Home Organic Produce Cooperatives,LEG,002APP
2011,1,Pennsylvania,Nutrition,Food Assistance Programs,Work Place,Reduced Insurance Premiums,LEG,003FAP
2005,1,New Mexico,Nutrition,Healthier Food Retail and Food Deserts,School/After School,School Meal Nutrition Rules,LEG,021HFR
2010,1,Illinois,Nutrition,Farm Direct Foods,School/After School,Fresh Produce in Schools,LEG,015FDF
2016,2,Louisiana,Nutrition,Agriculture and Farming,Community,BESE: Requires BESE and the Dept. of Agriculture and Forestry to develop and implement a Farm to School Program,LEG,017AGF
2015,1,New York,Nutrition,Breastfeeding,Community,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,007BFD
2009,1,New Mexico,Obesity,Appropriations,Community,Healthy Appropriate Foods,LEG,002APP
2012,1,Michigan,Physical Activity,Pedestrians/Walking,Community,An Act Making Appropriations,LEG,052PED
2017,2,Oklahoma,Nutrition,Appropriations,Community,Agriculture; creating the Urban Gardens Grant Act.,LEG,002APP
2010,1,Iowa,Nutrition,Correctional Facilities Farms Programs,Restaurant/Retail,Agriculture and Natural Resources,LEG,018CFP
2010,1,Mississippi,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycles,LEG,049BED
2011,1,New Mexico,Obesity,Appropriations,Community,Bicycle Regulations,LEG,002APP
2011,1,New York,Physical Activity,Public Transportation,Community,Blighted Properties,LEG,040TRS
2001,1,New Hampshire,Physical Activity,Disabilities,Community,Electric Personal Assistive Mobility Devices,LEG,011DIS
2011,1,West Virginia,Nutrition,Food Assistance Programs,Work Place,Health Insurance Providers and Wellness Programs,LEG,003FAP
2009,1,New York,Nutrition,Food Security,Community,Trans Fat Sales,LEG,023FOS
2011,1,Texas,Obesity,Appropriations,Community,Acquisition of Real Property,LEG,002APP
2011,1,Florida,Nutrition,Task Forces/Councils,Medical and/or Hospital,State Employees Health Insurance Benefits,LEG,047TFC
2013,1,Hawaii,Nutrition,Appropriations,Community,Relating to Agriculture,LEG,002APP
2011,1,New Mexico,Physical Activity,Bicycling,Community,Albuquerque Bicycle Rider Education,LEG,005BIK
2009,1,Pennsylvania,Physical Activity,Physical Activity Requirements,School/After School,Secondary School Athletics Equity Disclosure,LEG,035PAR
2010,1,Washington,Obesity,Appropriations,Community,Cost of Ferry System,LEG,002APP
2010,1,Kentucky,Obesity,Food Restrictions,Restaurant/Retail,Agriculture,LEG,020FOR
2010,1,Iowa,Nutrition,Medical Care,Community,Complete Streets,LEG,026MEC
2011,1,Texas,Nutrition,Medical Care,Community,Specific Management District Creation and Tax,LEG,026MEC
2011,1,New York,Physical Activity,"Parks, Recreation and Trails",School/After School,Report on Outdoor Schoolyards,LEG,034PRT
2011,1,Mississippi,Nutrition,Task Forces/Councils,School/After School,Sweetened Beverages and Syrups Tax,LEG,047TFC
2009,1,Missouri,Obesity,Food Restrictions,Community,State and Local Sales Tax Exemption,LEG,020FOR
2010,1,Delaware,Nutrition,Disparities/Equity,School/After School,State Appropriations,LEG,013DEQ
2013,1,New York,Obesity,Initiatives and Programs,Community,Sweetened Beverage Tax Law,LEG,053INP
2011,1,Illinois,Physical Activity,Safe Routes to Schools,Community,School zone Speed Limits,LEG,041SRS
2009,1,Illinois,Physical Activity,Pedestrians/Walking,Community,Federal Pedestrian Safety Act,LEG,052PED
2014,3,New Jersey,Nutrition,Fruits and Vegetables,School/After School,New Jersey Farm to School Program,LEG,025FAV
2009,1,Illinois,Nutrition,Healthier Food Retail and Food Deserts,Community,Food Desert Act,LEG,021HFR
2011,1,Texas,Nutrition,Food Security,Restaurant/Retail,Disclosure of Calorie Content and Nutrition Information,LEG,023FOS
2011,1,Connecticut,Obesity,Appropriations,School/After School,Community Investment Account,LEG,002APP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Appropriation for the Women and Infant Children Farmers,LEG,001AHF
2010,1,Wisconsin,Nutrition,Farm Direct Foods,Community,Food Processing Plants,REG,015FDF
2005,1,Maine,Nutrition,Appropriations,Community,Food Policy Council,LEG,002APP
2010,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,Farm to School Pilot Program,LEG,015FDF
2010,1,Oregon,Nutrition,Nutrition Standards,Community,Foster Homes for Children,REG,010NUS
2010,1,Massachusetts,Physical Activity,Signage for Recreation and Transportation,Community,Arlington Route 60 Safety Study,LEG,044SRT
2011,1,Kentucky,Nutrition,Appropriations,Community,Executive Branch Budget Bill Amendment,LEG,002APP
2012,1,New York,Nutrition,Food Assistance Programs,Restaurant/Retail,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,003FAP
2009,1,New York,Nutrition,Trans Fats,Community,Trans Fats,LEG,050FAT
2010,1,Vermont,Nutrition,Incentives,Community,Health Care Coverage,LEG,029INC
2007,1,Rhode Island,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Healthier High School Vending Machines,LEG,021HFR
2009,1,New York,Nutrition,Task Forces/Councils,Work Place,Task Force on Occupational Wellness,LEG,047TFC
2009,1,Kentucky,Obesity,Appropriations,Community,Swimming Pool Safety,LEG,002APP
2010,1,New Jersey,Physical Activity,Incentives,Community,Member Fees Sales and Use Tax,LEG,029INC
2009,1,New York,Nutrition,Medical Care,Community,Bicycle Tourism Kiosks,LEG,026MEC
2007,1,California,Nutrition,Liability and Indemnity,Community,Highways: Federal Funds: Safe Routes to School,LEG,030LAI
2010,1,Ohio,Nutrition,Point of Purchase Promotion,Community,"Women, Infants and Children (WIC) Program",REG,037POP
2002,1,Virginia,Nutrition,Medical Care,Community,VDOT Pedestrian Projects,LEG,026MEC
2011,1,Mississippi,Nutrition,Incentives,Restaurant/Retail,Sales Tax,LEG,029INC
2011,1,Florida,Physical Activity,Incentives,Medical and/or Hospital,State Employees Health Insurance Benefits,LEG,029INC
2013,1,Hawaii,Physical Activity,Public Transportation,Community,A Bill for An Act Relating to the Office of Planning,LEG,040TRS
2011,1,Virginia,Nutrition,Farm Direct Foods,Community,Virginia Grown Food Purchase,LEG,015FDF
2009,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Community,State Budget,LEG,021HFR
2011,1,Hawaii,Physical Activity,Disabilities,Community,Traffic Safety,LEG,011DIS
2009,1,New York,Obesity,Appropriations,School/After School,Siting Requirements For School Construction,LEG,002APP
2009,1,Massachusetts,Obesity,Food Restrictions,Community,Farmers' Markets,LEG,020FOR
2011,1,Connecticut,Nutrition,Appropriations,Restaurant/Retail,Locally Grown Products by Residents,LEG,002APP
2010,1,Kentucky,Nutrition,Agriculture and Farming,Community,Agriculture,LEG,017AGF
2011,1,Hawaii,Nutrition,Fruits and Vegetables,Community,Support for Home Organic Produce Cooperatives,LEG,025FAV
2010,1,Connecticut,Obesity,Appropriations,School/After School,Education Reform,LEG,002APP
2009,1,South Dakota,Nutrition,Incentives,Community,Sales and Use Tax,LEG,029INC
2013,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,An act to amend the town law,LEG,049BED
2010,1,California,Nutrition,Appropriations,Community,Public Health: Food Justice,LEG,002APP
2010,1,Massachusetts,Nutrition,Correctional Facilities Farms Programs,Medical and/or Hospital,Fiscal Year 2011 Budget,LEG,018CFP
2011,1,Vermont,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Blue Ribbon Tax Structure Commission,LEG,046SSB
2008,1,California,Nutrition,Appropriations,School/After School,An act to amend and Supplement the Budget Act of 2008<br>,LEG,002APP
2011,1,Missouri,Obesity,Appropriations,School/After School,County Water Supply Lake Authority,LEG,002APP
2009,1,California,Obesity,Body Mass Index (BMI),Community,2009-10 Budget,LEG,006BMI
2009,1,Maryland,Nutrition,Appropriations,School/After School,Student Wellness,LEG,002APP
2011,1,Nevada,Obesity,Health Insurance Coverage,School/After School,School Wellness Policy,LEG,028HIC
2009,1,Massachusetts,Nutrition,Fruits and Vegetables,School/After School,Promote Healthy School Meals,LEG,025FAV
2003,1,Maine,Obesity,Appropriations,Community,Department of Conservation,LEG,002APP
2009,1,Maryland,Physical Activity,Bicycling,Community,Vehicle Laws,LEG,005BIK
2011,1,California,Obesity,Appropriations,Community,Vehicles: Traffic Control Device: Standards: Committee,LEG,002APP
2011,1,California,Obesity,Food Restrictions,Restaurant/Retail,Product Safety: Bisphenol A,LEG,020FOR
2009,1,Ohio,Physical Activity,Physical Education Requirements,School/After School,Junior ROTC,LEG,036PER
2011,1,Texas,Physical Activity,Physical Education Requirements,School/After School,Sweetened Beverages Tax,LEG,036PER
2009,1,New York,Nutrition,Sodium,School/After School,New York State Healthy Kids Act,LEG,045SOD
2011,1,Montana,Obesity,Appropriations,School/After School,Recommendations on Reducing Childhood Hunger,LEG,002APP
2011,1,Montana,Obesity,Health Insurance Coverage,Work Place,Incentive Programs to Reward Healthy Choices,LEG,028HIC
2011,1,Oregon,Physical Activity,Bicycling,Community,Bicycles,LEG,005BIK
2007,1,North Carolina,Obesity,Appropriations,Community,Appropriations Act of 2007,LEG,002APP
2012,1,Rhode Island,Nutrition,Farm Direct Foods,Community,The Rhode Island Local Agriculture and Seafood Act<br>,LEG,015FDF
2009,1,Illinois,Nutrition,Appropriations,Community,Menu Education and Labeling Act,LEG,002APP
2007,1,Connecticut,Nutrition,Appropriations,Community,Healthfirst Connecticut and Healthy Kids Initiatives,LEG,002APP
2010,1,Mississippi,Obesity,Incentives,Restaurant/Retail,Sales Tax,LEG,029INC
2010,1,New Jersey,Nutrition,Food Security,School/After School,School Food and Beverage Nutritional Information,LEG,023FOS
2009,1,California,Nutrition,Medical Care,Community,Budget Act of 2009,LEG,026MEC
2011,1,Iowa,Nutrition,Agriculture and Farming,Community,An Act Related to Appropriations<br>,LEG,017AGF
2005,1,North Dakota,Nutrition,Food Policy Councils,Restaurant/Retail,Food Producer Limited Liability,LEG,022FPC
2010,1,New York,Obesity,Disparities/Equity,Medical and/or Hospital,Advisory Committee on Public Wellness,LEG,013DEQ
2017,1,Arkansas,Nutrition,Agriculture and Farming,Community,"LOCAL FOOD, FARMS, AND JOBS ACT <br>",LEG,017AGF
2013,1,Texas,Nutrition,Initiatives and Programs,Community,An Act Relating to a Nutrition and Wellness Education Program,LEG,053INP
2010,1,Illinois,Physical Activity,Task Forces/Councils,Community,School Transportation Task Force,LEG,047TFC
2011,1,Texas,Physical Activity,Public Transportation,Community,Rowlett Pecan Grove Management District Creation,LEG,040TRS
2012,1,Iowa,Nutrition,Appropriations,Community,An Act Providing for Charitable Food  Donations<br>,LEG,002APP
2010,1,Oklahoma,Nutrition,Appropriations,Restaurant/Retail,Public Health And Safety,LEG,002APP
2009,1,Rhode Island,Nutrition,Incentives,Community,Taxation,LEG,029INC
2005,1,New York,Physical Activity,"Parks, Recreation and Trails",Community,Macombs Damp Park Baseball Stadium Development,LEG,034PRT
2010,1,Wisconsin,Nutrition,Agriculture and Farming,School/After School,Locally Grown Food in School Meals,LEG,017AGF
2011,1,California,Physical Activity,Public Transportation,Community,Local Development,LEG,040TRS
2014,1,Alabama,Nutrition,Healthier Food Retail and Food Deserts,Community,Eliminate Food Deserts,LEG,021HFR
