Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2010,1,Vermont,Nutrition,Disparities/Equity,Community,Fiscal Year 2010 Appropriations Act,LEG,013DEQ
2010,1,Michigan,Nutrition,Farmers Markets,Community,Cottage Food Operation,LEG,016FAM
2015,1,New York,Physical Activity,Physical Education Requirements,Restaurant/Retail,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,036PER
2010,1,Virginia,Nutrition,Farmers Markets,Community,Private Home Food Preparation,LEG,016FAM
2011,1,California,Nutrition,Access to Healthy Foods,Work Place,Public Contracts: Healthy and Sustainable Food,LEG,001AHF
2008,1,Washington,Nutrition,Appropriations,Community,Farmers Market Nutrition Program (FMNP)),REG,002APP
2010,1,Tennessee,Nutrition,Incentives,Restaurant/Retail,Public Funds and Financing,LEG,029INC
2015,2,Kentucky,Nutrition,Food Assistance Programs,Community,"""An act amending the 2014-2016 executive branch and transportation cabinet biennial budgets, making an appropriation therefor, and declaring an emergency""",LEG,003FAP
2011,1,North Carolina,Obesity,Access to Drinking Water,School/After School,Childhood Obesity Legislative Task Force,LEG,014ADW
2010,1,California,Obesity,Incentives,School/After School,Taxation: Sweetened Beverages: Pediatric Obesity Fund,LEG,029INC
2010,1,Colorado,Physical Activity,Pedestrians/Walking,School/After School,Safer Streets for Nonmotorized Transport,LEG,052PED
2009,1,New York,Nutrition,Nutrition Standards,School/After School,School Breakfast Incentive Program,LEG,010NUS
2013,1,Louisiana,Nutrition,Food Assistance Programs,Medical and/or Hospital,Crisis Receiving Centers Licensing Requirements<br>,REG,003FAP
2011,1,Oklahoma,Physical Activity,Bicycling,Community,Driver License Examination,LEG,005BIK
2010,1,Missouri,Nutrition,Appropriations,Community,Farm to Institution Initiative,LEG,002APP
2010,1,Missouri,Obesity,Appropriations,Community,Department of Transportation,LEG,002APP
2009,1,North Carolina,Obesity,Body Mass Index (BMI),Community,Intermodal Transport Fund,LEG,006BMI
2012,1,New York,Nutrition,Task Forces/Councils,Community,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,047TFC
2009,1,Washington,Nutrition,Agriculture and Farming,Community,Fiscal Matters for the 2007 2009 Biennium,LEG,017AGF
2009,1,Colorado,Physical Activity,Bicycling,Community,Bicyclist and Driver Rules,LEG,005BIK
2008,1,New Jersey,Obesity,Appropriations,School/After School,Budget Bill Fiscal Year 2009-2010,LEG,002APP
2015,2,Louisiana,Nutrition,Initiatives and Programs,Community,Resolution to create a task force to study food deserts,LEG,053INP
2011,1,California,Nutrition,Farmers Markets,Community,Low-Income Housing Tax Credit Programs,REG,016FAM
2009,1,Virginia,Nutrition,Farm Direct Foods,Community,Budget Bill,LEG,015FDF
2011,1,Arkansas,Obesity,Appropriations,Community,Appropriation to the Department of Finance,LEG,002APP
2011,1,North Carolina,Physical Activity,Incentives,School/After School,Healthy Schools Act,LEG,029INC
2007,1,Maine,Nutrition,Medical Care,Community,Bond Issues,LEG,026MEC
2010,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,Drivers Education Course,LEG,049BED
2011,1,Oklahoma,Nutrition,Media Campaigns,School/After School,Healthier Neighborhood Living Task Force,LEG,031MDC
2011,1,Tennessee,Obesity,Appropriations,Community,Local Government,LEG,002APP
2011,1,Massachusetts,Nutrition,Breastfeeding,Community,Family Friendly Employers,LEG,007BFD
2011,1,Missouri,Obesity,Appropriations,School/After School,Farm to Table Advisory Board,LEG,002APP
2011,1,Utah,Obesity,Appropriations,Community,Bicycle Helmet Requirements,LEG,002APP
2009,1,Georgia,Nutrition,Appropriations,Early Care and Education,Children's Transition Care Centers,REG,002APP
2014,1,Minnesota,Physical Activity,Public Transportation,Community,Low-income Housing Tax Credits,LEG,040TRS
2011,1,Georgia,Nutrition,School Nutrition,School/After School,Supplemental Appropriations,LEG,043SNU
2010,1,Hawaii,Obesity,Appropriations,Community,Parking in Bicycle Paths,LEG,002APP
2012,1,Illinois,Nutrition,Access to Healthy Foods,Early Care and Education,Resolution,LEG,001AHF
2011,1,Tennessee,Nutrition,Farmers Markets,Restaurant/Retail,Public Funds and Financing,LEG,016FAM
2009,1,Alabama,Nutrition,Fruits and Vegetables,School/After School,Public Education,LEG,025FAV
2009,1,New York,Nutrition,Appropriations,Community,Grants For Greenmarkets As Farmers Market,LEG,002APP
2011,1,Alaska,Nutrition,Medical Care,Community,Appropriations,LEG,026MEC
2010,1,Pennsylvania,Physical Activity,Bicycling,Community,Private Land and Public Recreation,LEG,005BIK
2011,1,Massachusetts,Nutrition,Appropriations,Community,Farmers Markets,LEG,002APP
2003,1,Texas,Obesity,Appropriations,School/After School,Public School Children,LEG,002APP
2011,1,Maryland,Nutrition,Agriculture and Farming,School/After School,Local Educational Agency,LEG,017AGF
2010,1,Massachusetts,Nutrition,Disparities/Equity,Community,Food Policy Council,LEG,013DEQ
2009,1,Illinois,Physical Activity,Appropriations,Community,Agency Appropriations,LEG,002APP
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,Restaurant/Retail,Foods Containing Artificial Trans Fats,LEG,001AHF
2010,1,District of Columbia,Physical Activity,Appropriations,Community,Community Schools Incentive,LEG,002APP
2011,1,Pennsylvania,Nutrition,Appropriations,Community,Family Centers,LEG,002APP
2009,1,Massachusetts,Obesity,Menu Labeling,Community,Land Use and Community Housing Development,LEG,032MNL
2009,1,North Dakota,Physical Activity,Pedestrians/Walking,Community,Street Plans,LEG,052PED
2011,1,Hawaii,Obesity,Menu Labeling,Community,Transit Oriented Development,LEG,032MNL
2009,1,Michigan,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Vacant Land,LEG,021HFR
2011,1,Hawaii,Physical Activity,Task Forces/Councils,Medical and/or Hospital,Medicaid Wellness Pilot Program,LEG,047TFC
2010,1,New Jersey,Obesity,Appropriations,Community,Unneeded Public Property Sale and Lease,LEG,002APP
2011,1,Minnesota,Obesity,Appropriations,Community,Public Finance,LEG,002APP
2009,1,Florida,Physical Activity,Physical Education Requirements,Community,Healthy and Fit Florida Act,LEG,036PER
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Restaurant/Retail,Aspartame,LEG,001AHF
2011,1,Montana,Nutrition,Agriculture and Farming,Medical and/or Hospital,Incentive Programs to Reward Healthy Choices,LEG,017AGF
2010,1,South Dakota,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Passing Restrictions,LEG,049BED
2011,1,New York,Physical Activity,Pedestrians/Walking,Community,Executive Law,LEG,052PED
2010,1,Minnesota,Obesity,Front of Package Labeling,Community,Capital Improvements,LEG,024FOP
2001,1,Oklahoma,Obesity,Appropriations,School/After School,Children's Health,LEG,002APP
2011,1,Florida,Physical Activity,School Siting,School/After School,Growth Management Provisions,LEG,042SIT
2011,1,Louisiana,Nutrition,Access to Healthy Foods,Restaurant/Retail,Sales Tax and Water,LEG,001AHF
2010,1,New York,Nutrition,Access to Healthy Foods,Restaurant/Retail,Greenmarket Definition,LEG,001AHF
2004,1,Connecticut,Nutrition,Farmers Markets,Community,An Act Making Appropriations<br>,LEG,016FAM
2010,1,Nebraska,Nutrition,Agriculture and Farming,Community,"Sales and Use Tax, Declaratory Orders",REG,017AGF
2011,1,Idaho,Nutrition,Disparities/Equity,Community,Local Land Use Planning and Production,LEG,013DEQ
2005,1,Arkansas,Obesity,Appropriations,Community,Department of Finance and Administration,LEG,002APP
2010,1,Tennessee,Obesity,Appropriations,Community,Public Planning,LEG,002APP
2009,1,Washington,Obesity,Appropriations,School/After School,Economic Stimulus,LEG,002APP
2010,1,West Virginia,Nutrition,Agriculture and Farming,Community,Appropriations of Public Money,LEG,017AGF
2010,1,Missouri,Nutrition,Incentives,Community,State and Local Sales Tax Exemption,LEG,029INC
2012,1,Illinois,Nutrition,Appropriations,Community,An Act Concerning Appropriations,LEG,002APP
2011,1,Texas,Obesity,Appropriations,Community,Timber Springs Municipal Management District,LEG,002APP
2009,1,Kentucky,Nutrition,Appropriations,Community,Breast Feeding,LEG,002APP
2003,1,District of Columbia,Nutrition,Agriculture and Farming,Community,An Emergency Act Making Appropriations   <br>,LEG,017AGF
2011,1,New York,Nutrition,Fruits and Vegetables,School/After School,School Lunch Program,LEG,025FAV
2010,1,Indiana,Physical Activity,Signage for Recreation and Transportation,Community,Service Sign Program,REG,044SRT
2002,1,Florida,Physical Activity,Pedestrians/Walking,School/After School,An Act Relating to Growth Management<br>,LEG,052PED
2010,1,Maryland,Nutrition,Appropriations,Community,Property Tax Credit,LEG,002APP
2011,1,Tennessee,Physical Activity,Task Forces/Councils,Community,Recreational Areas,LEG,047TFC
2009,1,Hawaii,Obesity,Appropriations,School/After School,Eleventh Senatorial District,LEG,002APP
2010,1,New Hampshire,Obesity,Body Mass Index (BMI),School/After School,Body Mass Index Assessments of Pupils,LEG,006BMI
2011,1,New Hampshire,Nutrition,Farm Direct Foods,Restaurant/Retail,Definition of Local,LEG,015FDF
2010,1,Florida,Obesity,Body Mass Index (BMI),Community,Health Care,LEG,006BMI
2013,1,Illinois,Nutrition,Food Assistance Programs,Medical and/or Hospital,Medical Payment,REG,003FAP
2005,1,Texas,Obesity,Liability and Indemnity,Community,Health and Obesity,LEG,030LAI
2011,1,Hawaii,Obesity,Appropriations,Community,Development Infrastructure,LEG,002APP
2012,3,Maine,Physical Activity,Pedestrians/Walking,Community,Low-Income Housing Tax Credit Rule,REG,052PED
2009,1,Oregon,Physical Activity,Public Transportation,Community,Grants and Loans,REG,040TRS
2010,1,Connecticut,Nutrition,Food Assistance Programs,Medical and/or Hospital,Preventive Care,LEG,003FAP
2009,1,New York,Obesity,Menu Labeling,Community,New York Main Street Program,LEG,032MNL
2011,1,Vermont,Nutrition,Appropriations,Community,Capital Construction Appropriations,LEG,002APP
2010,1,Utah,Nutrition,Medical Care,Community,Mortgages,LEG,026MEC
2011,1,Illinois,Nutrition,Food Security,Community,Department of Human Services,LEG,023FOS
2005,1,West Virginia,Physical Activity,Physical Education Requirements,School/After School,Healthy Lifestyles,LEG,036PER
2011,1,California,Physical Activity,Pedestrians/Walking,Community,An Act Relating to Transportation<br>,LEG,052PED
2009,1,Washington,Obesity,Body Mass Index (BMI),Community,Housing Everyone Financing Tool Program,LEG,006BMI
2009,1,Missouri,Nutrition,Trans Fats,School/After School,School Districts,LEG,050FAT
2009,1,New Jersey,Obesity,Menu Labeling,Community,Smart Housing Incentives Act,LEG,032MNL
2010,1,New Jersey,Physical Activity,Public Transportation,Community,Monmouth Economic Revitalization Authority Act,LEG,040TRS
2011,1,Kentucky,Physical Activity,Physical Activity Requirements,Early Care and Education,Childcare Nutrition and Physical Activity Standards,LEG,035PAR
2009,1,Massachusetts,Physical Activity,Incentives,Restaurant/Retail,Wellness Trust,LEG,029INC
2011,1,West Virginia,Obesity,Liability and Indemnity,Restaurant/Retail,Soft Drinks Tax,LEG,030LAI
2005,1,Massachusetts,Nutrition,Medical Care,Community,Environmental Trust,LEG,026MEC
2009,1,Tennessee,Obesity,Incentives,Community,Food and Food Products,LEG,029INC
2009,1,Missouri,Obesity,Appropriations,Community,City of Grandview,LEG,002APP
2011,1,Virginia,Physical Activity,Built Environment and Street-Scale Design,Community,Traffic Lights,LEG,049BED
2009,1,Idaho,Nutrition,Farm Direct Foods,Community,Rules of the Preferred Promotion Program,REG,015FDF
2009,1,Florida,Obesity,Appropriations,Community,Appropriations,LEG,002APP
2009,1,California,Physical Activity,Public Transportation,Community,Budget Act of 2009,LEG,040TRS
2011,1,Rhode Island,Nutrition,School Nutrition,School/After School,Food and Drugs,LEG,043SNU
2010,1,Illinois,Obesity,Appropriations,Community,Fresh Produce in Schools,LEG,002APP
2011,1,New York,Nutrition,Appropriations,School/After School,Health Kids Act Pilot Program,LEG,002APP
2010,1,New York,Obesity,Appropriations,Community,Drivers Education Course,LEG,002APP
2010,1,Massachusetts,Nutrition,Disparities/Equity,School/After School,Food Policy Council,LEG,013DEQ
2009,1,Minnesota,Nutrition,Fruits and Vegetables,Community,WIC Program Funds,REG,025FAV
2009,1,New Jersey,Nutrition,School Nutrition,School/After School,Student Nutrition,LEG,043SNU
2012,1,Washington,Nutrition,Initiatives and Programs,Community,An Act Relating to Medicaid Cost Containment<br>,LEG,053INP
2011,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Pedestrian Safety on Park Drive,LEG,052PED
2011,1,California,Nutrition,Fruits and Vegetables,Early Care and Education,Budget Act of 2011,LEG,025FAV
2011,1,Arizona,Obesity,Menu Labeling,Community,Flood Control District Regulations,LEG,032MNL
2009,1,New York,Nutrition,Appropriations,Restaurant/Retail,Bulk Milk Haulers,LEG,002APP
2014,1,New Jersey,Physical Activity,Appropriations,Community,Safe Routes to School Fund,LEG,002APP
2009,1,Minnesota,Physical Activity,Bicycling,Community,Capital Improvements,LEG,005BIK
2011,1,California,Nutrition,Food Assistance Programs,Community,Electronic Benefits Transfer Cards: Use Restrictions,LEG,003FAP
2014,1,Utah,Physical Activity,Built Environment and Street-Scale Design,Community,Access Management,REG,049BED
2009,1,West Virginia,Nutrition,Farm Direct Foods,School/After School,Healthy Beverages,LEG,015FDF
2003,1,California,Nutrition,Appropriations,School/After School,An Act Making Appropriations <br>,LEG,002APP
2009,1,West Virginia,Physical Activity,Task Forces/Councils,Community,Lifestyle Planning,LEG,047TFC
2005,1,Iowa,Physical Activity,Physical Activity Requirements,School/After School,Healthy Children Task Force,LEG,035PAR
2011,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,School Meals,LEG,015FDF
2011,1,Connecticut,Physical Activity,Built Environment and Street-Scale Design,School/After School,Transportation and Road Violations,LEG,049BED
2011,1,District of Columbia,Nutrition,Appropriations,School/After School,Healthy Schools Amendment,LEG,002APP
2011,1,Oregon,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Prohibition of Single Serving of High Calorie Beverage,LEG,046SSB
2010,1,Utah,Nutrition,Task Forces/Councils,School/After School,Vending Machine Contents and Schools,LEG,047TFC
2011,1,Kansas,Nutrition,Medical Care,Community,Bicycle Traffic Laws,LEG,026MEC
2007,1,Kentucky,Nutrition,Media Campaigns,Community,Nutrition,LEG,031MDC
2001,1,Delaware,Obesity,Appropriations,School/After School,School Breakfast and Lunch Programs,LEG,002APP
2009,1,Hawaii,Obesity,Body Mass Index (BMI),Community,University of Hawaii Manoa,LEG,006BMI
2007,1,Minnesota,Nutrition,Task Forces/Councils,School/After School,Education,LEG,047TFC
2010,1,Minnesota,Physical Activity,Appropriations,Restaurant/Retail,Capital Investment,LEG,002APP
2010,1,Alaska,Nutrition,Farm Direct Foods,School/After School,Grown Agricultural Products,LEG,015FDF
2009,1,District of Columbia,Nutrition,Appropriations,Restaurant/Retail,Trans Free Act,LEG,002APP
2011,1,Washington,Nutrition,Trans Fats,Community,Categorical Exemptions,LEG,050FAT
2011,1,Rhode Island,Nutrition,Appropriations,School/After School,Sales and Use Taxes for Vending Machines,LEG,002APP
2011,1,Iowa,Nutrition,Farmers Markets,Restaurant/Retail,Production Processing,LEG,016FAM
2009,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Transportation,LEG,006BMI
2010,1,District of Columbia,Nutrition,Liability and Indemnity,School/After School,Community Schools Incentive,LEG,030LAI
2011,1,California,Nutrition,Access to Healthy Foods,Medical and/or Hospital,Public Contracts: Healthy and Sustainable Food,LEG,001AHF
2005,1,Illinois,Nutrition,Appropriations,Community,Omnibus Appropriations,LEG,002APP
2010,1,Minnesota,Physical Activity,Physical Activity Requirements,School/After School,Education,LEG,035PAR
2011,1,New York,Obesity,Sugar Sweetened Beverages,School/After School,Prohibiting the Sale of Certain Foods and Beverages<br>,LEG,046SSB
2009,1,Florida,Physical Activity,Incentives,School/After School,School Wellness and Physical Education Policies,LEG,029INC
2002,1,New Jersey,Nutrition,Appropriations,School/After School,School Breakfast Programs,LEG,002APP
2011,1,Louisiana,Obesity,Appropriations,Early Care and Education,Child Day Care,LEG,002APP
2005,1,Kentucky,Nutrition,School Nutrition,School/After School,Health and Nutrition in Schools,LEG,043SNU
2012,1,West Virginia,Nutrition,Disparities/Equity,Community,Good Samaritan Food Donation Act<br>,LEG,013DEQ
2014,2,Louisiana,Physical Activity,Pedestrians/Walking,Community,Louisiana Complete Streets,LEG,052PED
2010,1,Florida,Obesity,Sugar Sweetened Beverages,School/After School,School Wellness and Physical Education Policies,LEG,046SSB
2016,2,Maryland,Nutrition,Fruits and Vegetables,Community,Supplemental Nutrition Assistance Program Benefits - Grant Application,LEG,025FAV
2009,1,West Virginia,Obesity,Appropriations,Community,Promise Scholarship,LEG,002APP
2010,1,Washington,Nutrition,Correctional Facilities Farms Programs,Restaurant/Retail,Tax Increases,LEG,018CFP
2011,1,Arkansas,Physical Activity,Physical Activity Requirements,Early Care and Education,Appropriation to the Department of Human Services,LEG,035PAR
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,School/After School,Nutrition Standards for Competitive Foods and Beverages<br>,REG,001AHF
2011,1,District of Columbia,Obesity,Menu Labeling,Community,Rhode Island Avenue,LEG,032MNL
2009,1,Ohio,Nutrition,Nutrition Standards,School/After School,Nutritional Standards,LEG,010NUS
2004,1,Illinois,Nutrition,Initiatives and Programs,School/After School,House Resolution,LEG,053INP
2011,1,Maryland,Physical Activity,Bicycling,Community,Transit Development Fund,LEG,005BIK
2007,1,Hawaii,Nutrition,Initiatives and Programs,School/After School,Senate  Concurrent Resolution<br>,LEG,053INP
2011,1,Illinois,Nutrition,Disparities/Equity,Community,Department of Human Services,LEG,013DEQ
2011,1,Texas,Nutrition,Media Campaigns,Community,Sweetened Beverages Tax,LEG,031MDC
2015,2,Washington,Physical Activity,Public Transportation,Community,An act allowing the use of lodging taxes for financing workforce housing.,LEG,040TRS
2007,1,Utah,Nutrition,Appropriations,Community,Farmers Market Exemptions,LEG,002APP
2009,1,Connecticut,Nutrition,Farm Direct Foods,Community,The Production Of Acidified Foods In Farm Kitchens,LEG,015FDF
2010,1,Florida,Nutrition,Medical Care,School/After School,Spring Lake Improvement District,LEG,026MEC
2013,1,Mississippi,Obesity,Body Mass Index (BMI),School/After School,An Act to Require School Districts to Collect an Annual Body Mass Index Percentile by Age,LEG,006BMI
2012,1,North Carolina,Physical Activity,Physical Activity Requirements,School/After School,An Act to Establish the Task Force on Physical Education and Physical Activity in Schools<br>,LEG,035PAR
2011,1,Hawaii,Nutrition,Disparities/Equity,Community,General Excise Tax,LEG,013DEQ
2009,1,Montana,Nutrition,Appropriations,School/After School,Youth Physical Activity,LEG,002APP
2002,1,Louisiana,Nutrition,Food Assistance Programs,Community,WIC Program,LEG,003FAP
2009,1,Arkansas,Physical Activity,Appropriations,Community,Legislative Projects,LEG,002APP
2005,1,Illinois,Nutrition,School Nutrition,School/After School,Nutritional Education and Early Learning Council,LEG,043SNU
2011,1,Missouri,Nutrition,Agriculture and Farming,Community,Sewer Service Lines Failure Repair Fee,LEG,017AGF
2009,1,South Dakota,Nutrition,Incentives,Community,Food Sales Tax Refunds,LEG,029INC
2010,1,Hawaii,Nutrition,Agriculture and Farming,School/After School,State Diet Programs,LEG,017AGF
2011,1,Kentucky,Obesity,Appropriations,Community,Nutrition Program For Older Persons,REG,002APP
2011,1,New Mexico,Physical Activity,"Parks, Recreation and Trails",Community,Clean Arroyos Task Force,LEG,034PRT
2010,1,Tennessee,Nutrition,Food Security,Restaurant/Retail,Hotels and Restaurants,LEG,023FOS
2011,1,Texas,Nutrition,Medical Care,Community,Rowlett Waterfront Entertainment Management District,LEG,026MEC
2001,1,California,Nutrition,Appropriations,School/After School,Pupil Health and Nutrition,LEG,002APP
2011,1,Arizona,Obesity,Body Mass Index (BMI),Community,City and County Planning and Aggregate Resources,LEG,006BMI
2009,1,California,Obesity,Food Restrictions,Restaurant/Retail,Agriculture: Victory Garden Growers,LEG,020FOR
2011,1,Connecticut,Obesity,Sugar Sweetened Beverages,School/After School,Sale of Soda in Public School Vending Machines,LEG,046SSB
2009,1,New York,Obesity,Food Restrictions,School/After School,Health and Mental Hygiene Budget,LEG,020FOR
2010,1,Washington,Obesity,Appropriations,Community,2009-11 Supplemental Transportation Appropriations,LEG,002APP
2011,1,Tennessee,Obesity,Appropriations,Community,Traffic Safety,LEG,002APP
2011,1,Texas,Obesity,Body Mass Index (BMI),Community,Rowlett Pecan Grove Management District Creation,LEG,006BMI
2011,1,Wyoming,Nutrition,Appropriations,Medical and/or Hospital,Licensure of Hospitals,REG,002APP
2009,1,Minnesota,Nutrition,School Nutrition,Community,Cultural Heritage,LEG,043SNU
2011,1,New Mexico,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Medicaid Funds and Soft Drink Sales Tax,LEG,046SSB
2015,1,Texas,Nutrition,Food Policy Councils,Community,Community Nutrition Program Policy Advisory Council,LEG,022FPC
2011,1,Kentucky,Nutrition,Food Security,School/After School,Budget Bill Amendments,LEG,023FOS
2010,1,Rhode Island,Physical Activity,Built Environment and Street-Scale Design,Community,Motor and Other Vehicles,LEG,049BED
2001,1,New York,Nutrition,Food Security,Community,An Act to Implement Language Qualifying  Appropriations<br>,LEG,023FOS
2009,1,California,Nutrition,Agriculture and Farming,Restaurant/Retail,Agriculture: Victory Garden Growers,LEG,017AGF
2011,1,Utah,Obesity,Appropriations,Community,Soft Drink Taxes and Education Funding,LEG,002APP
2010,1,New Hampshire,Obesity,Menu Labeling,Community,HOME Rental Housing Production Program,REG,032MNL
2006,1,Florida,Nutrition,Appropriations,School/After School,Schools,LEG,002APP
2009,1,Maine,Obesity,Appropriations,School/After School,Physical Education in Schools,LEG,002APP
2015,1,Washington,Nutrition,Task Forces/Councils,School/After School,Washington Food Policy Forum,LEG,047TFC
2011,1,Minnesota,Obesity,Food Restrictions,Community,Capital Investment,LEG,020FOR
2010,1,Michigan,Nutrition,Medical Care,Community,Department of Transportation,LEG,026MEC
2005,1,California,Nutrition,Healthier Food Retail and Food Deserts,School/After School,School Food Nutrition,LEG,021HFR
2012,2,Arkansas,Obesity,Body Mass Index (BMI),School/After School,Arkansas Department of Education Rules Governing Nutrition and Physical Activity Standards and Body Mass Index for Age Assessment Protocols in Arkansas Public Schools,REG,006BMI
2009,1,Montana,Obesity,Appropriations,Community,Alternative Transportation,LEG,002APP
2007,1,Massachusetts,Obesity,Appropriations,Community,Transportation System Financing Improvement,LEG,002APP
2014,3,District of Columbia,Nutrition,Access to Healthy Foods,Work Place,Workplace Wellness Act and Healthy Tots Act of 2014,LEG,001AHF
2011,1,Illinois,Nutrition,Appropriations,Community,Department of Human Services,LEG,002APP
2010,1,New Mexico,Obesity,Incentives,Restaurant/Retail,Snack Food Taxation,LEG,029INC
2011,1,Connecticut,Nutrition,Farm Direct Foods,Restaurant/Retail,Certified Farmers Markets,LEG,015FDF
2011,1,Washington,Obesity,Appropriations,Community,Traffic Safety,LEG,002APP
2010,1,California,Physical Activity,Bicycling,School/After School,Safe Routes to School Construction Program,LEG,005BIK
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Important Agricultural Lands,LEG,001AHF
2011,1,California,Obesity,Appropriations,School/After School,Schools and Local Public Safety Protection Act of 2011,LEG,002APP
2011,1,Oregon,Nutrition,Farmers Markets,Restaurant/Retail,Agricultural Producer Exemptions,LEG,016FAM
2010,1,Hawaii,Nutrition,Fruits and Vegetables,Restaurant/Retail,School Meals,LEG,025FAV
2011,1,Delaware,Nutrition,Appropriations,Community,Grants In Aid,LEG,002APP
2011,1,Hawaii,Obesity,Appropriations,Community,Taxation,LEG,002APP
2011,1,Hawaii,Obesity,Menu Labeling,School/After School,Aspartame,LEG,032MNL
2009,1,New York,Obesity,Food Restrictions,Community,Farmers Toll Exemption,LEG,020FOR
2011,1,New York,Obesity,Appropriations,Community,Lease of Community Garden Real Property,LEG,002APP
2010,1,Iowa,Nutrition,Appropriations,Medical and/or Hospital,Hospitals,REG,002APP
2015,1,Indiana,Nutrition,Farm Direct Foods,Community,Local Food and Farms Council,LEG,015FDF
2011,1,Iowa,Nutrition,Appropriations,School/After School,Local Foods,LEG,002APP
2009,1,Hawaii,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Taxation,LEG,046SSB
2011,1,Louisiana,Obesity,Health Insurance Coverage,Community,Schools,LEG,028HIC
2009,1,Washington,Nutrition,Medical Care,Community,Motorcycles and Bicycles,LEG,026MEC
2009,1,Kentucky,Nutrition,Breastfeeding,Work Place,Breastfeeding,LEG,007BFD
2002,1,Florida,Physical Activity,Physical Education Requirements,School/After School,An Act Relating to Education <br>,LEG,036PER
2008,1,New Jersey,Nutrition,Trans Fats,Work Place,Payroll Deductions,REG,050FAT
2009,1,Maine,Obesity,Appropriations,Community,Food Stamped Local Produce,LEG,002APP
2011,1,New Mexico,Obesity,Food Restrictions,Restaurant/Retail,Agriculture and Farmers Markets,LEG,020FOR
2005,1,Arkansas,Physical Activity,"Parks, Recreation and Trails",Community,Big Flat Walking Trail,LEG,034PRT
2011,1,Pennsylvania,Nutrition,Appropriations,School/After School,Payment of Bills From the General Fund,LEG,002APP
2010,1,Missouri,Obesity,Food Restrictions,School/After School,Local Foods Initiative,LEG,020FOR
2009,1,Texas,Physical Activity,Pedestrians/Walking,Community,Department of Transportation Funding,LEG,052PED
2013,1,New York,Nutrition,Access to Healthy Foods,Restaurant/Retail,Food Retail Establishment Subsidization for Healthy Communities (FRESH Communities) Act,LEG,001AHF
2007,1,California,Physical Activity,Initiatives and Programs,Community,Senate Concurrent Resolution,LEG,053INP
2009,1,Illinois,Nutrition,Fruits and Vegetables,School/After School,"Illinois Food, Farms, and Jobs Act",LEG,025FAV
2009,1,New York,Nutrition,Appropriations,Restaurant/Retail,Food Retail Establishment,LEG,002APP
2011,1,Arizona,Physical Activity,Public Transportation,Community,Municipal Tax Increment Financing and Infrastructure,LEG,040TRS
2009,1,Indiana,Nutrition,Agriculture and Farming,Community,Farms and Agribusinesses,LEG,017AGF
2011,1,Washington,Nutrition,Task Forces/Councils,Medical and/or Hospital,Designation of the Medicaid Single State Agency,LEG,047TFC
2010,1,New Jersey,Obesity,Appropriations,Community,Economic Recovery Districts,LEG,002APP
2011,1,Iowa,Nutrition,Food Policy Councils,Community,An Act Related to Appropriations<br>,LEG,022FPC
2005,1,West Virginia,Nutrition,Access to Healthy Foods,Community,An Act Making Appropriations,LEG,001AHF
2009,1,New Mexico,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicles,LEG,049BED
2011,1,West Virginia,Nutrition,Incentives,Restaurant/Retail,Food Tax Increasing the Tax on Nonintoxicating Beer,LEG,029INC
2012,1,Oklahoma,Physical Activity,Liability and Indemnity,School/After School,An Act Relating to Schools<br>,LEG,030LAI
2011,1,Texas,Physical Activity,Physical Education Requirements,School/After School,Public Schools,LEG,036PER
2011,1,Maine,Nutrition,Access to Healthy Foods,School/After School,Farm and Fish to School Program,LEG,001AHF
2011,1,Mississippi,Nutrition,Task Forces/Councils,Community,Healthy Foods,LEG,047TFC
2016,2,Louisiana,Nutrition,School Nutrition,School/After School,BESE: Requires BESE and the Dept. of Agriculture and Forestry to develop and implement a Farm to School Program,LEG,043SNU
2011,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation,LEG,049BED
2011,1,Missouri,Nutrition,Farm Direct Foods,Restaurant/Retail,Livestock Brands Publishing,LEG,015FDF
2012,1,New York,Nutrition,Media Campaigns,School/After School,An Act in Relation to Combating Incidences of Adult and Childhood Obesity,LEG,031MDC
2011,1,Hawaii,Nutrition,Task Forces/Councils,Community,Aspartame,LEG,047TFC
2011,1,Maryland,Nutrition,Appropriations,Restaurant/Retail,Advertising Agricultural Products as Locally Grown,REG,002APP
2011,1,Connecticut,Nutrition,Food Assistance Programs,Community,Human Services Technical Corrections,LEG,003FAP
