Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
3AP,0-17,Delaware,County,41,0,NO
2AP,18+,Orange,County,1500,194,
3AP,18+,Livingston,County,128,0,NO
3AP,18+,Brooklyn,"COMMUNITY COUNSELING AND MEDIATION, INC.",189,1,
2AP,18+,Franklin,ADIRONDACK MEDICAL CENTER,148,16,
2AP,18+,Delaware,County,113,5,
2AP,18+,Otsego,County,751,67,
3AP,18+,Saint Lawrence,OMH STATE PC NETWORK,34,0,
2AP,18+,Rockland,County,1070,186,
3AP,0-17,Saint Lawrence,ST. LAWRENCE PSYCHIATRIC CENTER,52,0,
2AP,18+,Steuben,County,402,47,
3AP,18+,Hamilton,County,7,0,
3AP,18+,Delaware,County,83,0,NO
2AP,0-17,Steuben,County,117,7,
3AP,0-17,Ontario,CLIFTON SPRINGS HOSPITAL AND CLINIC,26,0,NO
3AP,18+,Manhattan,NYC-HHC CONEY ISLAND HOSPITAL,363,2,NO
2AP,18+,Schenectady,"CONIFER PARK, INC.",154,9,
2AP,0-17,Manhattan,"UPPER MANHATTAN M H CENTER, INC. AKA THE EMMA",41,1,
3AP,18+,Bronx,OLM AMBULATORY CARE CTR INC,27,0,
2AP,18+,Manhattan,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",176,26,NO
2AP,0-17,Cattaraugus,County,95,0,
3AP,18+,Jefferson,SAMARITAN MEDICAL CENTER,35,1,
3AP,18+,Manhattan,"ST. MARK'S PLACE INSTITUTE FOR MENTAL HEALTH,",164,0,
2AP,18+,Steuben,STEUBEN COUNTY COMMUNITY MENTAL HEALTH CENTER,176,18,
2AP,0-17,Jefferson,County,137,6,
3AP,18+,Brooklyn,"QUEENS COORDINATED CARE PARTNERS, LLC",33,0,
2AP,18+,Essex,MENTAL HEALTH ASSOCIATION IN ESSEX COUNTY,26,2,NO
2AP,0-17,Albany,County,1533,59,
2AP,18+,Erie,BUFFALO HEARING & SPEECH CTR,28,4,
2AP,18+,Rockland,County,1102,167,
3AP,18+,Otsego,County,770,1,
3AP,18+,Brooklyn,FAMILY SERVICES NETWORK NY AI,61,0,
2AP,18+,Saratoga,County,584,56,
2AP,0-17,Madison,ONEIDA HEALTHCARE CENTER,34,3,
3AP,18+,Manhattan,OMH STATE PC NETWORK,64,1,
2AP,18+,Schoharie,County,51,4,NO
3AP,18+,Tompkins,ALC & SUB. ABUSE RECOVERY SVC COU. OF TOMPKIN,25,0,
2AP,18+,Wayne,County,205,23,
2AP,0-17,Rockland,ST. DOMINIC'S HOME,28,0,
3AP,0-17,Herkimer,County,42,0,
2AP,18+,Manhattan,County,26083,2604,
3AP,18+,Manhattan,THE INSTITUTE FOR FAMILY HEALTH,824,3,NO
2AP,0-17,Westchester,ROCKLAND CHILDREN'S PSYCHIATRIC CENTER,21,2,
3AP,18+,Bronx,"VOCATIONAL INSTRUCTION PROJECT COMM. SVCS, IN",263,4,
3AP,18+,Bronx,ESSEN MEDICAL ASSOCIATES PC,40,0,NO
2AP,18+,Niagara,"COMMUNITY MISSIONS, INC.",46,11,NO
2AP,18+,Suffolk,SOUTHAMPTON HOSPITAL,37,2,
3AP,18+,Queens,FLUSHING ENDOSCOPY CENTER LLC,39,0,
3AP,18+,Rockland,NYACK HSP,156,0,NO
2AP,18+,Schenectady,County,13,3,
2AP,18+,Brooklyn,NYC-HHC AGENCY NETWORK,2046,194,NO
3AP,18+,Westchester,"UNITED BRONX PARENTS, INC.",27,0,
2AP,18+,Sullivan,County,1791,213,
2AP,0-17,Brooklyn,County,1028,49,
3AP,18+,Columbia,County,222,2,
2AP,18+,Suffolk,PILGRIM PSYCHIATRIC CENTER,22,1,
3AP,18+,Clinton,County,339,0,
2AP,0-17,Rensselaer,SAMARITAN HOSPITAL,64,2,
3AP,0-17,Suffolk,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,41,0,NO
2AP,18+,Nassau,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,404,54,NO
2AP,18+,Onondaga,SYRACUSE RECOVERY SERVICES,21,0,NO
3AP,0-17,Oswego,County,105,0,
2AP,0-17,Westchester,County,1241,55,
2AP,18+,Westchester,ST. JOHN'S RIVERSIDE HOSPITAL,454,35,NO
2AP,18+,Manhattan,"COMUNILIFE, INC.",88,8,
3AP,0-17,Fulton,NATHAN LITTAUER HOSPITAL,37,0,NO
3AP,0-17,Dutchess,CHILDREN'S HEALTH HOME OF UPSTATE NEW YORK,121,0,
2AP,18+,Queens,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",341,44,NO
2AP,0-17,Brooklyn,County,946,39,
3AP,18+,Columbia,County,134,1,NO
3AP,0-17,Westchester,"JULIA DYCKMAN ANDRUS MEMORIAL, INC.",64,0,
2AP,18+,Franklin,County,84,10,
2AP,18+,Madison,County,288,20,
3AP,18+,Westchester,"SEARCH FOR CHANGE, INC.",47,0,
2AP,0-17,Chenango,County,66,3,
3AP,18+,Greene,County,261,0,
2AP,0-17,Genesee,County,47,0,
2AP,18+,Saratoga,HEALTHCARE PARTNERS OF SARATOGA LTD,52,1,
2AP,18+,Wyoming,"ALLEGANY REHABILITATION ASSOCIATES, INC.",21,0,
3AP,18+,Westchester,"WESTCHESTER JEWISH COMMUNITY SERVICES, INC.",124,0,NO
2AP,18+,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",98,5,
2AP,0-17,Clinton,CHAMPLAIN VALLEY PHYSICIANS HOSP MED CENTER,47,2,NO
3AP,0-17,Cortland,"CORTLAND REGIONAL MEDICAL CENTER, INC.",26,0,NO
2AP,0-17,Albany,NYC-HHC AGENCY NETWORK,32,0,NO
2AP,18+,Ontario,County,699,64,
3AP,0-17,Sullivan,County,132,0,
3AP,18+,Westchester,UNIVERSITY BEHAVIORAL ASSOCIATES IN,376,1,
2AP,18+,Franklin,ADIRONDACK HEALTH INSTITUTE INC,78,4,
2AP,18+,Warren,ADIRONDACK HEALTH INSTITUTE INC,336,32,
2AP,18+,Cortland,County,221,10,
2AP,18+,Albany,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,928,158,
2AP,18+,Washington,County,113,6,
3AP,0-17,Queens,County,699,0,NO
3AP,18+,Wayne,WAYNE BEHAVIORAL HEALTH NETWORK,116,0,NO
3AP,18+,Manhattan,ODYSSEY HOUSE OF NEW YORK,30,0,NO
3AP,0-17,Montgomery,County,133,0,
3AP,0-17,Onondaga,"ARISE CHILD AND FAMILY SERVICES, INC.",22,0,
3AP,0-17,Westchester,WESTCHESTER MEDICAL CENTER,106,1,NO
3AP,18+,Montgomery,County,401,1,NO
3AP,18+,Schenectady,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",528,1,
3AP,18+,Sullivan,County,889,6,
2AP,18+,Saratoga,County,75,10,
2AP,0-17,Albany,County,1521,57,
3AP,18+,Staten Island,BRIGHTPOINT HEALTH,38,0,
2AP,18+,Onondaga,County,2540,237,
3AP,18+,Suffolk,SUFFOLK COUNTY COMMUNITY MENTAL HYGIENE SERV,183,0,NO
3AP,18+,Niagara,County,1350,4,
2AP,18+,Manhattan,BRIGHTPOINT HEALTH,1606,170,
2AP,18+,Rockland,GOOD SAMARITAN HOSPITAL,32,6,
3AP,18+,Cortland,FAMILY HLTH NETWRK CENTRAL NY,34,0,
2AP,18+,Manhattan,CARNEGIE HILL INSTITUTE LLC,29,1,NO
3AP,18+,Erie,SISTERS OF CHARITY HOSP,341,3,NO
2AP,18+,Rensselaer,County,857,86,
2AP,18+,Hamilton,County,1,0,
2AP,18+,Oneida,County,1593,141,
3AP,18+,Columbia,"MENTAL HEALTH ASSOC/COLUMBIA-GREENE COS., INC",28,1,NO
2AP,18+,Jefferson,County,457,51,
2AP,18+,Chemung,County,560,61,
2AP,18+,Westchester,WELLLIFE NETWORK INC.,233,29,
2AP,0-17,Westchester,THE COLLABORATIVE FOR CHILDREN AND,43,1,
3AP,0-17,Saratoga,"FW OF SARATOGA, INC.",182,0,
3AP,18+,Albany,"COMMUNITY HEALTHCARE NETWORK, INC.",45,1,
2AP,18+,Niagara,"FAMILY & CHILDREN'S SERVICES OF NIAGARA, INC.",85,8,
2AP,0-17,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,54,0,
3AP,0-17,Chautauqua,CHHUNY LLC,21,0,
2AP,18+,Columbia,County,220,24,
3AP,0-17,Fulton,NATHAN LITTAUER HOSPITAL,61,0,
2AP,18+,Manhattan,NYC-HHC AGENCY NETWORK,4333,446,
2AP,0-17,Brooklyn,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,206,6,NO
2AP,18+,Rockland,County,1049,182,
2AP,18+,Schuyler,County,75,5,
2AP,18+,Niagara,County,458,55,NO
2AP,0-17,Yates,County,29,0,
3AP,18+,Suffolk,"TRANSITIONAL SERVICES/NY FOR LONG ISLAND,INC.",34,0,NO
3AP,18+,Erie,County,1144,5,
2AP,18+,Monroe,County,4089,341,
2AP,18+,Erie,NORTHWEST COMMUNITY MENTAL HEALTH CENTER,79,26,YES
2AP,18+,Nassau,County,5262,640,
2AP,18+,Westchester,"CHOICE OF NEW ROCHELLE, INC.",71,6,
2AP,18+,Staten Island,County,1752,262,
3AP,18+,Staten Island,COMMUNITY HEALTH ACTION OF SI,59,0,
3AP,18+,Brooklyn,KINGSBORO ADDICTION TRT CTR,28,0,NO
2AP,0-17,Brooklyn,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,22,0,NO
2AP,0-17,Herkimer,County,44,1,NO
3AP,18+,Queens,"THE CHILD CENTER OF NY, INC.",51,0,NO
2AP,18+,Nassau,NORTH SHORE-LONG ISLAND JEWISH HEALTH SYSTEM,1724,210,
2AP,18+,Brooklyn,"PARK SLOPE CENTER FOR MENTAL HEALTH, INC.",50,5,NO
2AP,0-17,Montgomery,County,133,3,
2AP,18+,Livingston,County,229,12,
2AP,18+,Franklin,ADIRONDACK MEDICAL CENTER,51,4,
2AP,18+,Staten Island,County,1544,250,
3AP,18+,Schenectady,HUDSON VALLEY CARE COALITION,28,0,
3AP,18+,Orange,CRYSTAL RUN AMBULATORY SURGERY CTR,37,0,
3AP,18+,Brooklyn,NYC-HHC EAST NEW YORK D&T CENTER,62,0,NO
2AP,18+,Brooklyn,"OHEL CHILDREN'S HOME & FAMILY SERVICES, INC.",99,21,YES
2AP,18+,Queens,"SAMARITAN DAYTOP VILLAGE, INC.",409,42,
3AP,0-17,Manhattan,"UPPER MANHATTAN M H CENTER, INC. AKA THE EMMA",25,0,NO
2AP,18+,Orleans,County,59,1,
3AP,18+,Sullivan,County,234,3,NO
2AP,18+,Suffolk,County,4455,538,
3AP,18+,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,153,2,NO
3AP,18+,Orange,County,1453,5,
2AP,18+,Westchester,SAYVILLE PROJECT - SUNY STONYBROOK,86,17,
3AP,18+,Onondaga,OMH STATE PC NETWORK,34,4,
2AP,18+,Nassau,"MENTAL HEALTH ASSOCIATION OF NASSAU CO., INC.",81,11,NO
3AP,18+,Albany,ALBANY MEMORIAL HOSPITAL,70,0,NO
2AP,18+,Otsego,County,764,66,
2AP,18+,Nassau,County,2312,163,
2AP,0-17,Statewide,Statewide,3339,120,
2AP,18+,Lewis,County,104,15,
2AP,18+,Manhattan,CHARLES B WANG COMM HTH CTR I,173,17,
2AP,18+,Wyoming,County,119,6,
3AP,18+,Chautauqua,County,254,2,
3AP,0-17,Tompkins,County,81,0,
2AP,18+,Ulster,"HUDSON VALLEY MENTAL HEALTH, INC.",92,19,YES
2AP,0-17,Westchester,County,1134,55,
2AP,0-17,Oneida,County,504,14,
2AP,18+,Onondaga,"REHABILITATION SUPPORT SERVICES, INC.",25,6,
3AP,0-17,Rockland,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,96,0,
3AP,18+,Westchester,"UNITED BRONX PARENTS, INC.",203,0,
2AP,18+,Erie,"HORIZON HEALTH SERVICES, INC.",374,22,
2AP,18+,Nassau,"CENTRAL NASSAU GUIDANCE AND COUN. SERV., INC.",418,61,YES
3AP,18+,Manhattan,COMMUNITY CARE MANAGEMENT PARTNERS,3148,8,
2AP,0-17,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",25,2,NO
2AP,18+,Greene,County,259,21,
3AP,18+,Tompkins,"CAYUGA MEDICAL CENTER AT ITHACA, INC.",311,2,
2AP,0-17,Staten Island,County,176,6,
3AP,18+,Broome,County,1150,1,
2AP,18+,Albany,County,5221,855,
2AP,0-17,Erie,County,611,30,
2AP,0-17,Oneida,ST. ELIZABETH MEDICAL CENTER,74,1,
3AP,0-17,Region,Region,691,1,
3AP,0-17,Yates,County,30,0,NO
2AP,18+,Rensselaer,County,853,84,
3AP,18+,Brooklyn,"INTERFAITH MEDICAL CENTER, INC.",861,3,NO
3AP,0-17,Monroe,OAK ORCHARD HEALTH,30,0,
3AP,0-17,Oneida,"ROME MEMORIAL HOSPITAL, INC.",77,0,
2AP,18+,Brooklyn,MAIMONIDES MEDICAL CENTER,1098,169,YES
3AP,18+,Cortland,FAMILY COUNSELING SERVICES OF CORTLAND CO.INC,35,0,NO
2AP,18+,Saratoga,County,597,55,
2AP,18+,Tompkins,County,277,20,NO
3AP,18+,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,504,6,NO
3AP,18+,Nassau,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,371,4,
2AP,18+,Westchester,"SEARCH FOR CHANGE, INC.",45,16,YES
3AP,18+,Essex,County,133,1,
2AP,18+,Erie,"BUFFALO FEDERATION/NEIGHBORHOOD CENTERS, INC.",126,14,
2AP,0-17,Manhattan,MOUNT SINAI MEDICAL CENTER,87,1,NO
3AP,18+,Albany,CATHOLIC CHARITIES/ALBANY AI,28,0,
2AP,18+,Oneida,County,1622,147,
3AP,0-17,Niagara,KALEIDA HEALTH,105,0,
2AP,18+,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,450,71,
2AP,18+,Madison,County,296,32,
2AP,18+,Manhattan,HOUSING WORKS INC AI,593,49,
2AP,0-17,Suffolk,"PEDERSON-KRAG CENTER, INC.",114,8,NO
2AP,18+,Erie,KENMORE MERCY HOSPITAL,21,2,
2AP,18+,Orange,HUDSON VALLEY CARE COALITION,58,4,
2AP,18+,Dutchess,County,1456,188,
2AP,18+,Allegany,County,171,10,
2AP,18+,Essex,County,136,15,
3AP,0-17,Delaware,County,26,0,
2AP,0-17,Brooklyn,County,943,41,
2AP,0-17,Rensselaer,County,166,5,
3AP,18+,Rockland,County,11,0,
3AP,18+,Erie,COMMUNITY CONCERN OF WESTERN NEW YORK INC.,22,0,NO
3AP,18+,Westchester,County,9277,58,
3AP,18+,Albany,"COMMUNITY HEALTHCARE NETWORK, INC.",59,1,
3AP,18+,Chautauqua,VALUE NETWORK IPA,96,1,
3AP,18+,Schenectady,"ARMS ACRES, INC.",183,1,
2AP,0-17,Chenango,County,68,3,
3AP,18+,Brooklyn,NYC-HHC AGENCY NETWORK,2179,10,
2AP,0-17,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,136,4,NO
3AP,18+,Putnam,PUTNAM HOSPITAL CENTER,45,0,NO
3AP,18+,Staten Island,"PSCH, INC.",45,0,NO
2AP,18+,Albany,ALBANY MEDICAL CENTER,756,68,
2AP,18+,Greene,County,270,14,
2AP,18+,Cayuga,County,278,24,
2AP,18+,Bronx,MORRIS HEIGHTS HEALTH CENTER,80,10,NO
3AP,0-17,Nassau,County,427,1,NO
2AP,18+,Albany,ALBANY MEMORIAL HOSPITAL,54,6,NO
2AP,18+,Westchester,County,8745,1192,
2AP,18+,Bronx,"POSTGRADUATE CENTER FOR MENTAL HEALTH, INC.",28,4,NO
3AP,18+,Tioga,County,24,0,
3AP,18+,Schenectady,County,1559,3,
3AP,0-17,Albany,OMH STATE PC NETWORK,192,0,
2AP,18+,Manhattan,"REALIZATION CENTER, INC. (CLOSED)",143,10,NO
2AP,0-17,Putnam,County,24,0,
2AP,18+,Manhattan,County,25698,2700,
2AP,0-17,Tompkins,"FAMILY & CHILDREN'S SERVICES OF ITHACA, INC.",24,0,NO
3AP,0-17,Region,Region,2243,0,
2AP,18+,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,116,17,NO
2AP,18+,Steuben,County,342,44,
3AP,18+,Brooklyn,IDUHA IPA,2369,3,
2AP,18+,Onondaga,AIDS COMMUNITY RESOURCES AI,280,15,NO
2AP,0-17,Albany,UCP ASSN OF THE CAPITAL DIST,42,3,
3AP,18+,Manhattan,BRIDGE BACK TO LIFE CTR INC,111,1,NO
3AP,0-17,Albany,County,1484,1,
2AP,18+,Saratoga,County,559,59,
2AP,0-17,Region,Region,921,37,
3AP,18+,Manhattan,"WESTON UNITED COMMUNITY RENEWAL, INC.",58,0,
2AP,18+,Queens,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",26,5,
2AP,18+,Onondaga,ST. JOSEPH'S HOSPITAL HEALTH CENTER,466,33,
2AP,18+,Cortland,"CATH CHAR/ROMAN CATH DIO-SYR, CORTLAND COUNTY",29,5,
3AP,18+,Queens,"PSCH, INC.",880,2,
3AP,18+,Warren,County,843,0,
3AP,18+,Westchester,MID HUDSON VALLEY/ARCS AI,285,1,NO
3AP,18+,Monroe,THE UNITY HOSPITAL OF ROCHESTER,377,0,
2AP,18+,Rockland,HELEN HAYES HOSPITAL,57,12,
2AP,18+,Schoharie,County,52,2,
2AP,18+,Brooklyn,NYC-HHC EAST NEW YORK D&T CENTER,138,14,NO
2AP,18+,Saint Lawrence,"GOUVERNEUR HOSPITAL, INC",37,3,
2AP,0-17,Chenango,County,68,3,
3AP,18+,Livingston,LIVINGSTON COUNTY MENTAL HEALTH SERVICES,42,0,NO
2AP,18+,Brooklyn,"PHOENIX HOUSES OF LONG ISLAND, INC.",26,2,
2AP,18+,Greene,TWIN CTY RECOVERY SVCS INC,25,2,NO
2AP,18+,Manhattan,VISITING NURSE SERVICE OF NEW YORK,142,19,NO
2AP,18+,Erie,County,3206,286,
3AP,18+,Westchester,"CLUSTER, INC.",22,0,NO
2AP,0-17,Erie,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",47,3,
3AP,18+,Suffolk,GOOD SAMARITAN HOSP MED CTR,294,1,
2AP,18+,Orange,BON SECOURS COMMUNITY HOSPITAL,62,13,NO
3AP,18+,Manhattan,NYC-HHC EAST NEW YORK D&T CENTER,107,0,NO
3AP,18+,Bronx,MARTIN LUTHER KING HLTH CTR,436,1,NO
3AP,18+,Cattaraugus,County,376,3,
2AP,0-17,Manhattan,GOOD SHEPHERD SERVICES,25,0,
3AP,18+,Westchester,ST. BARNABAS HOSPITAL,57,1,
3AP,18+,Saratoga,HEALTHCARE PARTNERS OF SARATOGA LTD,84,1,
2AP,18+,Lewis,County,12,0,
2AP,18+,Suffolk,ST FRANCIS HSP,34,4,NO
2AP,0-17,Allegany,County,25,0,
2AP,18+,Niagara,"NORTHPOINTE COUNCIL, INC",48,2,NO
3AP,18+,Brooklyn,"L'REFAUH MED & REHAB CTR.,INC",107,6,
3AP,18+,Schenectady,County,1230,3,
2AP,18+,Chautauqua,County,945,95,
3AP,18+,Schuyler,County,77,0,NO
3AP,18+,Nassau,ADVANTAGE CARE D AND T CTR,23,0,
2AP,18+,Monroe,"LAKEVIEW HEALTH SERVICES, INC.",70,9,
3AP,18+,Herkimer,LITTLE FALLS HOSPITAL,155,1,
2AP,18+,Jefferson,SAMARITAN MEDICAL CENTER,157,11,NO
2AP,18+,Broome,County,1115,99,
2AP,18+,Franklin,County,193,22,NO
2AP,0-17,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,40,0,
3AP,0-17,Manhattan,ST. LUKE'S-ROOSEVELT HOSPITAL CENTER,79,0,
2AP,0-17,Chautauqua,County,35,3,
2AP,18+,Schenectady,County,1548,96,
2AP,0-17,Manhattan,NYC-HHC HARLEM HOSPITAL CENTER,40,1,NO
2AP,18+,Brooklyn,BROOKLYN PLAZA MEDICAL CTR,52,2,
2AP,18+,Bronx,County,14559,1472,
2AP,18+,Wayne,County,69,7,
3AP,0-17,Manhattan,"AUGUST AICHHORN CTR./ADOLES. RESID. CARE, INC",23,0,NO
2AP,18+,Ulster,KINGSTON HOSPITAL,309,46,
2AP,18+,Manhattan,"POSTGRADUATE CENTER FOR MENTAL HEALTH, INC.",394,52,
3AP,0-17,Suffolk,SUFFOLK COUNTY COMMUNITY MENTAL HYGIENE SERV,32,0,NO
2AP,0-17,Suffolk,SCO FAMILY OF SERVICES,26,2,
3AP,18+,Brooklyn,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,352,1,
3AP,18+,Jefferson,CENTRAL NEW YORK HEALTH HOME NETWOR,50,0,
2AP,0-17,Erie,OMH STATE PC NETWORK,41,1,NO
2AP,18+,Chautauqua,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,549,51,
3AP,0-17,Ontario,GENEVA GENERAL HOSPITAL,27,0,
2AP,18+,Brooklyn,NYC-HHC CONEY ISLAND HOSPITAL,103,21,
2AP,18+,Monroe,LIFETIME HEALTH MEDICAL GROUP,110,12,NO
3AP,18+,Broome,SOUTHERN TIER AIDS PROGRAM AI,50,0,NO
2AP,18+,Schenectady,SCHENECTADY FAMILY HEALTH SER,204,20,NO
2AP,18+,Bronx,County,14367,1438,
3AP,0-17,Franklin,County,100,0,
2AP,18+,Otsego,County,1,0,
2AP,0-17,Dutchess,VASSAR BROTHERS MED CTR,61,3,NO
2AP,18+,Schoharie,County,111,13,
3AP,18+,Schenectady,County,1628,2,
2AP,18+,Fulton,County,280,24,
2AP,18+,Manhattan,HHC ELMHURST HSP CTR COBRA AI,27,2,NO
2AP,18+,Broome,OMH STATE PC NETWORK,53,10,
3AP,18+,Erie,"BUFFALO FEDERATION/NEIGHBORHOOD CENTERS, INC.",159,1,NO
2AP,0-17,Bronx,County,1446,58,
3AP,18+,Ulster,County,961,5,
3AP,18+,Columbia,County,225,1,
3AP,18+,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,31,0,NO
2AP,18+,Manhattan,NYC-HHC GOUVERNEUR HOSP D&T CENTER & SNF,169,19,NO
3AP,18+,Cortland,County,223,0,
2AP,18+,Wayne,County,210,24,
2AP,18+,Fulton,County,280,24,
3AP,18+,Clinton,CHAMPLAIN VALLEY PHYSICIANS HOSP MED CENTER,172,0,NO
3AP,18+,Albany,NEW YORK PSYCHIATRIC INSTITUTE,135,0,NO
3AP,18+,Dutchess,County,1317,5,
2AP,0-17,Herkimer,County,47,1,NO
2AP,0-17,Westchester,ST. JOSEPH'S MEDICAL CENTER,50,3,NO
2AP,18+,Manhattan,NYC-HHC BELLEVUE HOSPITAL CENTER,33,3,
2AP,18+,Putnam,County,504,41,
2AP,18+,Saint Lawrence,County,537,39,
3AP,18+,Nassau,HUDSON RIVER HEALTH CARE,158,1,
2AP,18+,Region,Region,6851,1239,
2AP,18+,Franklin,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",170,11,NO
3AP,18+,Jefferson,CENTRAL NEW YORK HEALTH HOME NETWOR,124,1,
2AP,18+,Manhattan,UNIVERSITY HOSPITAL OF BROOKLYN,167,18,NO
2AP,0-17,Albany,County,1521,63,
3AP,18+,Manhattan,"COMMUNITY HEALTH PROJECT, INC.",76,0,NO
2AP,18+,Steuben,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",43,8,NO
2AP,18+,Washington,County,116,7,
2AP,18+,Niagara,County,1319,97,
2AP,18+,Broome,County,1119,79,
2AP,18+,Erie,County,503,69,
3AP,18+,Orange,County,323,7,
3AP,18+,Cortland,County,226,0,
2AP,18+,Manhattan,SES OPERATING CORP D/B/A HARLEM EAST LIFE PLA,315,27,
2AP,18+,Jefferson,County,531,50,
3AP,18+,Bronx,NYC-HHC NORTH CENTRAL BRONX HOSPITAL,359,3,NO
2AP,18+,Rensselaer,County,143,15,
3AP,18+,Suffolk,BEHAVIORAL ENHANCEMENT AND SUBSTANC,37,0,NO
3AP,18+,Oneida,County,1706,7,
2AP,0-17,Suffolk,County,650,36,
2AP,18+,Cortland,County,231,7,
2AP,18+,Schenectady,County,1548,96,
3AP,18+,Nassau,"MENTAL HEALTH ASSOCIATION OF NASSAU COUNTY, I",119,0,
2AP,0-17,Bronx,OMH STATE PC NETWORK,40,1,NO
2AP,18+,Bronx,LINCOLN MED MENTAL HLTH CTR AI,87,7,
2AP,0-17,Clinton,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",43,2,
3AP,18+,Bronx,County,13637,47,
2AP,18+,Manhattan,County,23721,2412,
3AP,18+,Saint Lawrence,MASSENA MEMORIAL HOSPITAL,141,1,
3AP,18+,Niagara,"HORIZON HEALTH SERVICES, INC.",73,2,NO
2AP,18+,Queens,LI JEWISH MEDICAL CENTER ZUCKER HILLSIDE DIV,790,150,YES
3AP,18+,Niagara,COMM HLTH CTR BUFFALO INC,21,0,
2AP,18+,Westchester,"SEARCH FOR CHANGE, INC.",46,12,
3AP,18+,Brooklyn,ALLHEALTH DIAG & TRT CTR,36,0,
3AP,18+,Brooklyn,"BROOKLYN COMMUNITY HOUSING AND SERVICES, INC.",25,0,
3AP,0-17,Genesee,County,30,0,
2AP,18+,Tioga,County,55,13,
2AP,18+,Oneida,County,1708,152,
2AP,18+,Niagara,County,1204,102,
3AP,0-17,Queens,ADVANCED HEALTH NETWORK IPA,176,0,
3AP,18+,Brooklyn,URBAN STRATEGIES/B F C C,24,0,
2AP,18+,Queens,"LONG ISLAND CONSULTATION CENTER, INC.",50,6,
2AP,18+,Niagara,"BRYLIN HOSPITALS, INC.",21,2,NO
3AP,18+,Erie,GREATER BUFFALO UNITED IPA,523,1,
3AP,18+,Monroe,"DELPHI DRUG AND ALCOHOL COUNCIL, INC.",32,0,
2AP,18+,Suffolk,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",294,47,YES
3AP,18+,Manhattan,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",462,2,
3AP,0-17,Manhattan,NEW YORK UNIVERSITY HOSPITALS CENTER,65,0,
2AP,18+,Bronx,COMMUNITY ASSOCIATION OF PROGRESSIVE DOMINICA,24,1,
3AP,18+,Bronx,BRONX-LEBANON HOSPITAL CENTER,152,0,
3AP,18+,Bronx,"RIVERDALE MENTAL HEALTH ASSOCIATION, INC.",106,2,NO
2AP,0-17,Westchester,MENTAL HEALTH ASSOCIATION OF WESTCHESTER COUN,55,2,NO
2AP,0-17,Chemung,County,164,5,
3AP,0-17,Cayuga,AUBURN COMMUNITY HOSPITAL,63,0,
2AP,0-17,Erie,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,66,4,
2AP,18+,Erie,NIAGARA FALLS MEMORIAL MEDICAL CENTER,85,10,
3AP,18+,Queens,PROJECT SAMARITAN HLTH SVCS I,255,0,NO
3AP,18+,Suffolk,STATE UNIVERSITY OF NY AT STONY BROOK,845,3,
2AP,0-17,Dutchess,"THE COLLABORATIVE FOR CHILDREN AND FAMILIES,",30,0,
3AP,18+,Queens,"THE FORTUNE SOCIETY, INC.",24,0,
3AP,18+,Brooklyn,KINGSBROOK JEWISH MEDICAL CENTER,253,2,NO
3AP,18+,Montgomery,County,480,0,
3AP,0-17,Westchester,"FOUR WINDS, INC.",324,0,
2AP,18+,Ulster,County,1073,127,
2AP,18+,Manhattan,COMMUNITY ASSOCIATION OF PROGRESSIVE DOMINICA,23,0,NO
2AP,18+,Albany,County,6102,975,
2AP,0-17,Dutchess,County,275,15,
3AP,18+,Livingston,County,38,1,
2AP,18+,Albany,SOUTH BEACH PSYCHIATRIC CENTER,98,16,
2AP,18+,Suffolk,County,4205,552,
