Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,18+,Montgomery,County,454,41,
3AP,0-17,Bronx,ASTOR SERVICES FOR CHILDREN & FAMILIES,112,0,NO
2AP,0-17,Oneida,County,478,15,
2AP,18+,Jefferson,CARTHAGE AREA HOSPITAL,78,7,
3AP,18+,Queens,BRIGHTPOINT HEALTH,94,1,
3AP,18+,Onondaga,TRANSITIONAL LIVING SERVICES OF ONONDAGA COUN,22,1,NO
3AP,18+,Niagara,County,1331,3,
2AP,18+,Jefferson,SAMARITAN MEDICAL CENTER,421,40,
3AP,18+,Brooklyn,County,4,0,
2AP,18+,Manhattan,SOUTHWEST BROOKLYN HEALTH HOME LLC,838,81,
2AP,18+,Chautauqua,County,277,31,NO
2AP,18+,Brooklyn,FAMILY SERVICES NETWORK NY AI,71,7,
3AP,18+,Suffolk,County,4254,21,
2AP,18+,Delaware,County,104,5,
2AP,0-17,Columbia,County,47,1,
3AP,0-17,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,69,0,NO
2AP,0-17,Manhattan,NYC-HHC JACOBI MEDICAL CENTER,95,7,NO
3AP,18+,Suffolk,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",308,2,NO
3AP,18+,Brooklyn,NYC-HHC CONEY ISLAND HOSPITAL,362,3,NO
2AP,18+,Bronx,"BRONXWORKS, INC.",42,6,
2AP,18+,Rensselaer,County,853,84,
2AP,18+,Brooklyn,NYC-HHC CONEY ISLAND HOSPITAL,333,44,NO
3AP,18+,Hamilton,County,8,0,
3AP,18+,Orleans,County,13,0,
3AP,18+,Bronx,"COMUNILIFE, INC.",28,0,
2AP,18+,Rockland,ROCKLAND COUNTY DEPT. OF MENTAL HEALTH LGU,50,6,
2AP,0-17,Saint Lawrence,County,133,4,
2AP,0-17,Bronx,NEW YORK CITY CHILDREN'S CENTER,35,2,
3AP,18+,Cortland,"CATH CHAR/ROMAN CATH DIO-SYR, CORTLAND COUNTY",30,0,
2AP,18+,Chenango,County,163,10,
2AP,18+,Suffolk,"ADVANCED CENTER FOR PSYCHOTHERAPY, INC.",177,10,
3AP,0-17,Monroe,VILLA OF HOPE,40,0,
3AP,18+,Albany,HUDSON RIVER HEALTH CARE,50,0,
2AP,0-17,Tioga,County,13,0,
2AP,18+,Sullivan,County,1821,230,
2AP,18+,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,74,3,
3AP,0-17,Oneida,"KIDS ONEIDA, INC.",46,0,NO
2AP,18+,Seneca,County,128,22,
2AP,18+,Chemung,County,570,58,
2AP,18+,Saint Lawrence,"GOUVERNEUR HOSPITAL, INC",73,4,
3AP,18+,Rockland,"LOEB HOUSE, INC.",29,0,NO
3AP,18+,Brooklyn,County,88,0,
2AP,18+,Ontario,County,698,71,
2AP,0-17,Ontario,County,149,7,
3AP,18+,Chemung,County,295,0,
2AP,0-17,Jefferson,NORTH COUNTRY CHILDRENS CLIN,21,0,
3AP,18+,Nassau,County,5083,31,
2AP,0-17,Genesee,County,44,1,
3AP,18+,Putnam,County,216,2,
3AP,18+,Erie,MID-ERIE COUNSELING AND TREATMENT SERVICES,143,0,NO
3AP,18+,Manhattan,NYC-HHC QUEENS HOSPITAL CENTER,328,1,NO
2AP,18+,Delaware,County,119,8,
3AP,18+,Schenectady,SUNNYVIEW HOSP,31,0,NO
3AP,0-17,Bronx,MARTIN LUTHER KING HLTH CTR,54,0,NO
2AP,18+,Dutchess,"HUDSON RIVER HEALTHCARE, INC.",412,61,
2AP,18+,Nassau,County,6,0,
2AP,18+,Madison,COMMUNITY MEMORIAL HOSPITAL,53,5,NO
2AP,18+,Rensselaer,County,484,54,
2AP,18+,Fulton,ST. MARY'S HEALTHCARE,33,4,
2AP,18+,Queens,NYC-HHC JACOBI MEDICAL CENTER,70,5,
2AP,0-17,Chemung,ARNOT OGDEN MEDICAL CENTER,73,3,
2AP,0-17,Cayuga,AUBURN COMMUNITY HOSPITAL,65,2,
3AP,18+,Suffolk,County,4234,16,
2AP,18+,Dutchess,THE INSTITUTE FOR FAMILY HEALTH,60,15,
2AP,18+,Brooklyn,County,12019,1295,
2AP,18+,Queens,ST. JOSEPH'S MEDICAL CENTER,39,6,NO
2AP,0-17,Oneida,County,513,14,
2AP,18+,Manhattan,NYC-HHC BELLEVUE HOSPITAL CENTER,657,77,NO
3AP,18+,Queens,County,2367,27,
2AP,0-17,Chautauqua,County,202,3,
2AP,18+,Suffolk,"CLUBHOUSE OF SUFFOLK, INC.",169,34,YES
2AP,0-17,Albany,ALBANY COUNTY DEPARTMENT OF MENTAL HEALTH,28,1,NO
2AP,18+,Manhattan,PALLADIA INC,49,3,NO
3AP,0-17,Brooklyn,County,953,1,
2AP,18+,Albany,PILGRIM PSYCHIATRIC CENTER,239,42,
2AP,0-17,Genesee,County,44,2,
2AP,18+,Brooklyn,"COMMUNITY COUNSELING AND MEDIATION, INC.",296,25,NO
2AP,18+,Nassau,SOUTHWEST BROOKLYN HEALTH HOME LLC,22,1,NO
3AP,18+,Rockland,County,1078,1,
2AP,18+,Essex,County,113,10,
3AP,0-17,Niagara,"MONSIGNOR CARR INSTITUTE, INC.",119,0,NO
2AP,0-17,Schoharie,County,33,0,
3AP,18+,Queens,County,9746,63,
3AP,18+,Suffolk,NORTHWELL HEALTH NETWORK,975,8,
2AP,18+,Brooklyn,NEW YORK SERVICE NETWORK INC,61,7,NO
2AP,18+,Ontario,County,671,63,
3AP,0-17,Onondaga,CHHUNY LLC,66,0,
2AP,0-17,Schoharie,County,37,0,
3AP,18+,Bronx,SOUTHWEST BROOKLYN HEALTH HOME LLC,95,0,NO
3AP,18+,Columbia,County,135,1,NO
2AP,0-17,Queens,NYC-HHC AGENCY NETWORK,148,5,
3AP,18+,Schenectady,County,1574,3,
3AP,18+,Dutchess,County,1274,8,
2AP,18+,Westchester,ECON OPP COUNCIL SUFFOLK AI,80,3,NO
3AP,18+,Hamilton,County,5,0,
2AP,0-17,Saratoga,County,308,8,
3AP,18+,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,44,1,
2AP,18+,Oneida,ST. ELIZABETH MEDICAL CENTER,224,14,NO
2AP,18+,Brooklyn,County,12050,1299,
2AP,18+,Albany,PILGRIM PSYCHIATRIC CENTER,220,47,
3AP,0-17,Westchester,ROCKLAND CHILDREN'S PSYCHIATRIC CENTER,33,0,
2AP,18+,Nassau,LONG ISLAND JEWISH MEDICAL CENTER,1459,183,
2AP,18+,Albany,County,5212,887,
2AP,18+,Suffolk,"FAMILY SERVICE LEAGUE, INC.",713,91,
3AP,18+,Bronx,County,5461,20,
2AP,0-17,Broome,County,377,15,
3AP,0-17,Bronx,ST. DOMINIC'S HOME,107,0,NO
2AP,18+,Columbia,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,24,4,
3AP,18+,Chautauqua,WESTFIELD MEMORIAL HOSPITAL,56,0,
2AP,18+,Brooklyn,"PUERTO RICAN FAMILY INSTITUTE, INC.",36,5,
2AP,18+,Erie,KENMORE MERCY HOSPITAL,187,11,
2AP,18+,Franklin,County,366,28,
3AP,18+,Queens,PHOENIX HOUSES OF NEW YORK INC,25,0,
3AP,18+,Queens,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,131,1,NO
2AP,0-17,Dutchess,VASSAR BROTHERS MED CTR,36,1,NO
3AP,18+,Ulster,"HUDSON VALLEY MENTAL HEALTH, INC.",51,0,
2AP,18+,Oswego,County,428,32,
2AP,0-17,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,54,4,NO
3AP,18+,Onondaga,County,2633,6,
3AP,18+,Brooklyn,"PAUL J. COOPER CENTER FOR HUMAN SERVICES, INC",120,0,NO
3AP,18+,Bronx,"SAMARITAN DAYTOP VILLAGE, INC.",564,3,NO
2AP,18+,Queens,"ARISTA CENTER FOR PSYCHOTHERAPY, INC.",32,6,
2AP,0-17,Westchester,WIHD INC,44,11,
2AP,0-17,Suffolk,SCO FAMILY OF SERVICES,27,0,
2AP,18+,Jefferson,County,492,47,
2AP,18+,Manhattan,NRI GROUP LLC,61,12,NO
3AP,18+,Orange,OMH STATE PC NETWORK,21,1,
3AP,18+,Queens,AHRC HEALTH CARE INC,45,0,
2AP,18+,Monroe,"ROCHESTER REHABILITATION CENTER, INC.",109,7,NO
2AP,0-17,Schuyler,County,16,0,
2AP,0-17,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,102,4,
2AP,0-17,Cayuga,County,123,7,
2AP,0-17,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,53,3,
3AP,18+,Brooklyn,NYC-HHC KINGS COUNTY HOSPITAL CENTER,474,2,
2AP,18+,Brooklyn,FIRST MEDCARE PRIMARY CARE,68,11,
3AP,0-17,Manhattan,NYC-HHC AGENCY NETWORK,264,0,
2AP,18+,Manhattan,MARGARET SANGER CTR,113,5,
3AP,0-17,Erie,"GATEWAY-LONGVIEW, INC.",22,0,
2AP,18+,Queens,NORTH SHORE-LONG ISLAND JEWISH HEALTH SYSTEM,167,27,
2AP,18+,Staten Island,COORDINATED BEHAVIORAL CARE INC,263,51,YES
2AP,18+,Essex,County,141,16,
3AP,0-17,Saratoga,County,137,0,NO
2AP,18+,Orleans,ORLEANS COUNTY DEPARTMENT OF MENTAL HEALTH,62,4,NO
3AP,18+,Queens,"QUEENS COUNTY NEUROPSYCHIATRIC INSTITUTE, INC",33,0,
2AP,18+,Putnam,County,71,12,
2AP,18+,Albany,CAPITAL DISTRICT PSYCHIATRIC CENTER,25,2,
3AP,18+,Manhattan,ASCLM DBA THE ALLIANCE FOR POSITIVE CHANGE,155,1,
3AP,18+,Essex,ESSEX COUNTY COMMUNITY SERVICES BOARD,21,0,
3AP,18+,Manhattan,"MENTAL HEALTH PROVIDERS OF WESTERN QUEENS, IN",78,0,
2AP,18+,Broome,County,1089,84,
2AP,18+,Brooklyn,HOUSING WORKS SVC II AADC,34,2,
3AP,18+,Manhattan,ASIAN & PACIFIC I C HIV/AIDS,59,0,
3AP,18+,Queens,"AIDS CENTER OF QUEENS COUNTY, INC.",43,1,NO
2AP,18+,Putnam,County,272,33,
3AP,18+,Niagara,County,1331,3,
2AP,0-17,Erie,WESTERN NEW YORK CHILDREN'S PSYCHIATRIC CTR.,28,1,NO
2AP,18+,Manhattan,"CENTRAL NASSAU GUIDANCE AND COUN. SERV., INC.",111,13,NO
2AP,18+,Niagara,County,1383,99,
2AP,18+,Herkimer,LITTLE FALLS HOSPITAL,58,8,NO
2AP,0-17,Seneca,County,28,1,
3AP,18+,Fulton,County,278,0,
2AP,18+,Ontario,County,703,62,
2AP,18+,Monroe,GREATER ROCHESTER HEALTH HOME NETWORK LLC,602,55,
3AP,18+,Greene,County,264,0,
2AP,18+,Dutchess,County,1291,160,
2AP,0-17,Otsego,County,64,3,
2AP,18+,Manhattan,"PUERTO RICAN FAMILY INSTITUTE, INC.",223,31,
2AP,18+,Suffolk,County,908,194,
3AP,0-17,Ontario,County,130,0,
3AP,0-17,Madison,MADISON COUNTY COMMUNITY SERVICES BOARD,45,0,NO
2AP,18+,Cayuga,County,274,21,
2AP,0-17,Erie,"MONSIGNOR CARR INSTITUTE, INC.",235,0,NO
3AP,0-17,Montgomery,ST. MARY'S HEALTHCARE,145,0,NO
2AP,18+,Washington,County,104,8,
3AP,18+,Greene,County,262,0,
2AP,18+,Rensselaer,County,469,53,
3AP,18+,Niagara,MOUNT ST MARY HSP HLTH CTR,215,0,NO
2AP,0-17,Orange,County,53,3,
2AP,18+,Putnam,County,239,26,
3AP,18+,Manhattan,SOUTH BEACH PSYCHIATRIC CENTER,62,0,
2AP,0-17,Jefferson,ST. LAWRENCE PSYCHIATRIC CENTER,24,2,
2AP,18+,Orange,County,1470,172,
2AP,18+,Brooklyn,UNIVERSITY HOSP OF BROOKLYN,375,37,
2AP,0-17,Cayuga,County,126,5,
2AP,18+,Orange,MENTAL HLTH ASSOC  MH,87,9,NO
3AP,18+,Staten Island,County,485,4,
3AP,0-17,Manhattan,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",118,0,
3AP,18+,Broome,County,1181,0,
3AP,18+,Chautauqua,County,883,6,
2AP,18+,Steuben,CORNING HOSP,55,5,NO
3AP,18+,Saratoga,County,584,4,
3AP,0-17,Albany,County,1521,1,
3AP,18+,Manhattan,BRONX-LEBANON HOSPITAL CENTER,155,0,NO
3AP,18+,Brooklyn,COUNSELING SRV OF E D N Y INC,32,0,NO
3AP,18+,Staten Island,SOUTH BEACH PSYCHIATRIC CENTER,39,1,
2AP,18+,Seneca,SENECA COUNTY MENTAL HEALTH SERVICES,50,2,NO
3AP,0-17,Niagara,"EASTERN NIAGARA HOSPITAL, INC.",73,0,NO
3AP,18+,Manhattan,NYC-HHC METROPOLITAN HOSPITAL CENTER,1086,2,
3AP,18+,Westchester,WHITE PLAINS HOSPITAL MEDICAL CENTER,437,4,
2AP,18+,Herkimer,County,287,33,
2AP,18+,Westchester,ROCKLAND PSYCHIATRIC CENTER,33,5,NO
2AP,18+,Rensselaer,County,460,57,
3AP,18+,Nassau,UCPA OF NASSAU COUNTY     INC,47,0,NO
3AP,18+,Manhattan,County,25698,80,
2AP,0-17,Staten Island,County,185,2,
2AP,18+,Clinton,County,360,30,
2AP,18+,Lewis,County,115,16,
2AP,18+,Brooklyn,County,4209,286,
2AP,18+,Ulster,County,1108,124,
3AP,18+,Brooklyn,"PAUL J. COOPER CENTER FOR HUMAN SERVICES, INC",113,0,NO
2AP,18+,Bronx,"THE BRIDGE, INC.",21,3,
2AP,0-17,Manhattan,County,1778,69,
3AP,18+,Madison,County,297,1,
2AP,0-17,Schoharie,County,21,1,
2AP,18+,Sullivan,County,1742,228,
2AP,0-17,Essex,County,35,0,
3AP,18+,Erie,MILLARD FILLMORE HOSPITALS,142,0,
3AP,18+,Chautauqua,County,511,2,
2AP,0-17,Manhattan,NYC-HHC JACOBI MEDICAL CENTER,57,1,NO
3AP,18+,Albany,SUNNYVIEW HOSP,21,0,
2AP,18+,Westchester,County,9902,1229,
3AP,18+,Columbia,County,235,1,
3AP,18+,Manhattan,RYAN/CHELSEA CLINTON COMM H C,175,4,NO
3AP,18+,Tioga,County,22,0,
2AP,18+,Queens,NYC-HHC AGENCY NETWORK,995,165,YES
2AP,18+,Albany,THE SARATOGA HOSPITAL,404,23,
2AP,0-17,Seneca,County,19,1,
2AP,0-17,Westchester,"WESTCHESTER JEWISH COMMUNITY SERVICES, INC.",94,2,
2AP,0-17,Sullivan,County,132,6,
3AP,0-17,Albany,UCP ASSN OF THE CAPITAL DIST,80,0,NO
2AP,0-17,Sullivan,SDTC THE CENTER FOR DISCOVERY,52,8,YES
3AP,0-17,Oswego,NORTHERN OSWEGO CNTY HLTH SVC,23,0,
2AP,18+,Albany,WHITNEY M YOUNG HEALTH CENTER,24,0,NO
3AP,18+,Clinton,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",96,0,
2AP,18+,Brooklyn,KINGSBROOK JEWISH MEDICAL CENTER,212,49,
2AP,18+,Queens,County,10132,1302,
3AP,0-17,Albany,SETON HEALTH SYSTEM,38,0,
2AP,18+,Franklin,County,133,8,
2AP,18+,Steuben,ST JAMES MERCY HOSPITAL,79,5,
2AP,18+,Westchester,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",285,50,
2AP,18+,Monroe,GREATER ROCHESTER HLTH HOME NETWORK,379,36,NO
3AP,18+,Saratoga,WARRENSBURG HEALTH CENTER,48,0,
2AP,18+,Steuben,County,371,38,
3AP,18+,Brooklyn,"COMMUNITY HEALTHCARE NETWORK, INC.",177,0,
2AP,18+,Schoharie,County,117,10,
2AP,18+,Albany,VISITING NURS SVC/SCHTD & SAR CNTY,57,3,NO
3AP,18+,Oswego,"OSWEGO HOSPITAL, INC.",282,3,NO
2AP,18+,Westchester,County,9478,1267,
2AP,0-17,Greene,County,64,3,
2AP,0-17,Rockland,County,93,4,NO
2AP,18+,Manhattan,NYC-HHC KINGS COUNTY HOSPITAL CENTER,932,68,NO
3AP,0-17,Suffolk,SUFFOLK COUNTY COMMUNITY MENTAL HYGIENE SERV,34,0,NO
2AP,18+,Manhattan,County,22463,2294,
2AP,0-17,Seneca,County,20,1,
2AP,18+,Erie,ELMWOOD HEALTH CENTER,76,12,
3AP,18+,Monroe,HILLSIDE CHILDREN'S CENTER,143,2,
3AP,18+,Columbia,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,75,0,
3AP,18+,Otsego,TRI TOWN REGIONAL HEALTHCARE,32,0,NO
3AP,18+,Suffolk,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",508,3,
2AP,0-17,Dutchess,County,346,16,
2AP,0-17,Franklin,County,96,3,
2AP,18+,Columbia,County,235,27,
3AP,18+,Manhattan,"HERITAGE HEALTH AND HOUSING, INC.",153,0,NO
3AP,0-17,Rensselaer,County,140,0,
2AP,18+,Rockland,County,1078,190,
2AP,18+,Brooklyn,"HOUSING WORKS SER,INC AADC",40,0,
2AP,0-17,Orleans,County,29,1,
3AP,18+,Brooklyn,KINGSBROOK JEWISH MEDICAL CENTER,275,3,NO
2AP,18+,Albany,MOHAWK VALLEY PSYCHIATRIC CENTER,46,6,NO
3AP,18+,Brooklyn,County,12050,45,
3AP,18+,Manhattan,"SERVICES FOR THE UNDERSERVED, INC.",312,1,
2AP,18+,Saratoga,County,602,61,
3AP,18+,Bronx,County,7878,40,NO
2AP,0-17,Erie,ERIE COUNTY MEDICAL CENTER,52,1,NO
3AP,18+,Oneida,County,1683,5,
3AP,0-17,Orange,ST. LUKE'S CORNWALL HOSPITAL,25,0,
3AP,18+,Monroe,County,4320,7,
2AP,18+,Saratoga,County,588,60,
3AP,18+,Albany,MEDEX D & T CTR,138,0,NO
2AP,0-17,Ulster,County,286,9,
3AP,18+,Schenectady,County,1574,3,
3AP,0-17,Wayne,County,109,1,
2AP,18+,Orange,County,1505,197,
2AP,18+,Nassau,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,175,14,
3AP,0-17,Nassau,RECOVERY HEALTH SOLUTIONS IPA,30,0,
2AP,18+,Madison,"LIBERTY RESOURCES, INC.",51,3,NO
2AP,0-17,Bronx,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,85,5,NO
2AP,18+,Rensselaer,County,1,0,
2AP,18+,Oneida,County,1728,156,
2AP,0-17,Warren,County,216,5,
3AP,18+,Suffolk,County,908,7,
3AP,18+,Oswego,"CATH CHAR/RC DIOCESE SYRACUSE, INC., OSWEGO",36,0,
2AP,18+,Warren,County,811,62,
2AP,18+,Sullivan,County,425,52,
2AP,18+,Brooklyn,County,12328,1312,
2AP,18+,Onondaga,SPECIALISTS ONE-DAY SURG CTR,28,2,
2AP,18+,Westchester,"JULIA DYCKMAN ANDRUS MEMORIAL, INC.",22,0,NO
3AP,0-17,Greene,County,62,0,
2AP,18+,Manhattan,CREEDMOOR PSYCHIATRIC CENTER,111,49,
2AP,18+,Yates,County,15,2,
3AP,18+,Albany,"REHABILITATION SUPPORT SERVICES, INC.",442,3,NO
3AP,18+,Bronx,County,15480,76,
2AP,18+,Manhattan,AREBA CASRIEL INSTITUTE,305,21,NO
3AP,0-17,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,24,0,NO
3AP,0-17,Monroe,ASONE HEALTH CARE IPA,72,0,
3AP,18+,Brooklyn,HEARTSHARE WELLNESS LTD,58,0,
2AP,0-17,Allegany,County,25,0,
3AP,18+,Erie,County,4149,16,
3AP,18+,Erie,KENMORE MERCY HOSPITAL,316,1,
3AP,0-17,Nassau,SOUTH SHORE CHILD GUIDANCE CENTER,47,0,NO
3AP,18+,Tompkins,County,393,1,
2AP,18+,Manhattan,"GREENWICH HOUSE, INC.",44,2,NO
2AP,18+,Brooklyn,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,112,16,
3AP,18+,Westchester,"HUDSON VALLEY COMMUNITY SERVICES, INC.",54,0,
2AP,18+,Queens,"SAMARITAN DAYTOP VILLAGE, INC.",27,5,
2AP,0-17,Statewide,Statewide,3308,114,
3AP,18+,Erie,"LIVING OPPORTUNITIES OF DEPAUL, INC.",42,2,NO
2AP,0-17,Cortland,County,54,1,
3AP,0-17,Genesee,UNITED MEMORIAL MEDICAL CTR,29,0,
3AP,0-17,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,54,0,
2AP,0-17,Broome,County,378,14,
2AP,0-17,Brooklyn,County,946,39,
2AP,18+,Queens,COMMUNITY CARE MANAGEMENT PARTNERS,66,5,
2AP,18+,Bronx,"CENTER FOR URBAN COMMUNITY SERVICES, INC.",25,3,NO
3AP,18+,Allegany,County,169,3,
2AP,18+,Albany,MANHATTAN PSYCHIATRIC CENTER,250,49,YES
3AP,18+,Orange,"REHABILITATION SUPPORT SERVICES, INC.",26,0,NO
3AP,18+,Manhattan,NEW YORK PRESBYTERIAN HOSPITAL,874,2,NO
2AP,18+,Manhattan,"COMUNILIFE, INC.",80,5,NO
2AP,0-17,Ulster,County,174,5,
2AP,18+,Tompkins,County,35,4,
2AP,18+,Region,Region,10036,1285,
3AP,0-17,Saratoga,SARATOGA COUNTY COMMUNITY SERVICES BOARD,32,0,NO
2AP,18+,Manhattan,"INWOOD COMMUNITY SERVICES, INC.",80,10,NO
2AP,18+,Erie,County,5038,544,
2AP,18+,Staten Island,County,1812,267,
2AP,0-17,Erie,CHILD AND FAMILY SERVICES OF ERIE COUNTY,135,8,
2AP,18+,Statewide,Statewide,14177,1664,
2AP,0-17,Manhattan,County,1550,59,
3AP,18+,Suffolk,"PHOENIX HOUSES OF LONG ISLAND, INC.",53,1,NO
3AP,18+,Dutchess,"HUDSON VALLEY MENTAL HEALTH, INC.",186,0,NO
2AP,0-17,Essex,County,36,0,
3AP,0-17,Monroe,THE UNITY HOSPITAL OF ROCHESTER,46,0,NO
2AP,18+,Westchester,County,3042,390,YES
2AP,18+,Manhattan,"ST. MARK'S PLACE INSTITUTE FOR MENTAL HEALTH,",182,15,
3AP,0-17,Warren,GLENS FALLS HOSPITAL,150,0,
3AP,18+,Monroe,EAST HOUSE CORPORATION,38,0,
2AP,18+,Staten Island,County,1531,235,
2AP,18+,Oneida,County,1349,110,
3AP,0-17,Monroe,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,96,0,
3AP,18+,Monroe,"EASTER SEALS NEW YORK, INC.",138,1,
2AP,18+,Manhattan,SALVATION ARMY AI,37,0,
2AP,18+,Warren,County,845,66,
3AP,18+,Niagara,NIAGARA FALLS MEMORIAL MEDICAL CENTER,346,0,NO
2AP,18+,Hamilton,County,7,2,
2AP,18+,Erie,CHAUTAUQUA COUNTY MENTAL HYGIENE SERVICES,73,4,
2AP,18+,Herkimer,LITTLE FALLS HOSPITAL,56,6,NO
2AP,0-17,Niagara,CHILDREN'S HEALTH HOME OF UPSTATE NEW YORK,53,2,
2AP,0-17,Montgomery,County,118,3,NO
3AP,18+,Albany,UPSTATE PHYSICIAN SERVICES PC,52,0,
2AP,0-17,Dutchess,WESTCHESTER MEDICAL CENTER,61,3,
3AP,18+,Washington,County,69,0,NO
3AP,18+,Brooklyn,County,11491,49,
2AP,18+,Nassau,County,991,179,
2AP,18+,Statewide,Statewide,1929,229,
2AP,18+,Bronx,"SOUTH BRONX MENTAL HEALTH COUNCIL, INC.",196,18,NO
3AP,18+,Sullivan,County,1791,8,
2AP,0-17,Wayne,County,114,7,
3AP,18+,Manhattan,THE INSTITUTE FOR FAMILY HEALTH,146,0,NO
3AP,18+,Niagara,KALEIDA HEALTH,185,0,
3AP,0-17,Clinton,CLINTON COUNTY COMMUNITY SERVICES BOARD,22,0,
3AP,0-17,Westchester,OMH STATE PC NETWORK,44,0,NO
3AP,0-17,Albany,County,691,0,NO
3AP,0-17,Westchester,"THE COLLABORATIVE FOR CHILDREN AND FAMILIES,",109,0,
2AP,0-17,Nassau,FAMILY AND CHILDREN'S ASSOCIATION,53,3,NO
3AP,18+,Onondaga,ST. JOSEPH'S HOSPITAL HEALTH CENTER,691,4,NO
3AP,18+,Putnam,County,227,1,
3AP,18+,Brooklyn,SOUTHWEST BROOKLYN HEALTH HOME LLC,1108,6,NO
3AP,18+,Bronx,"STEINWAY CHILD AND FAMILY SERVICES, INC.",44,0,NO
3AP,18+,Manhattan,"GREENWICH HOUSE, INC.",71,0,
2AP,0-17,Manhattan,N Y EYE AND EAR INFIRMARY,22,1,
3AP,18+,Madison,County,290,1,
3AP,18+,Tompkins,County,405,1,
3AP,18+,Rensselaer,"HUDSON-MOHAWK RECOVERY CENTER, INC.",24,0,NO
3AP,18+,Tompkins,County,178,0,
3AP,0-17,Manhattan,N Y EYE AND EAR INFIRMARY,39,0,
2AP,0-17,Albany,CAPITAL DISTRICT PSYCHIATRIC CENTER,56,1,
3AP,18+,Nassau,ASONE HEALTH CARE IPA,31,0,
3AP,18+,Rensselaer,County,853,5,
3AP,18+,Livingston,"CASA OF LIVINGSTON CTY,TRINITY OF CHEMUNG CTY",101,0,
2AP,18+,Schuyler,County,79,5,
2AP,0-17,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,139,2,
2AP,18+,Manhattan,LENOX HILL HOSPITAL,485,42,
2AP,18+,Tioga,County,52,14,
2AP,0-17,Allegany,County,26,0,
3AP,0-17,Brooklyn,MAIMONIDES MEDICAL CENTER,72,0,NO
2AP,18+,Manhattan,"REALIZATION CENTER, INC. (CLOSED)",71,4,NO
3AP,0-17,Brooklyn,GRAHAM-WINDHAM SERVICES FOR FAMILIES & CHILDR,23,0,
2AP,18+,Queens,"THE FORTUNE SOCIETY, INC.",36,3,NO
2AP,0-17,Niagara,County,258,7,
2AP,18+,Orange,County,1417,191,
3AP,18+,Brooklyn,County,12432,58,
3AP,18+,Saint Lawrence,MASSENA MEMORIAL HOSPITAL,31,0,
2AP,0-17,Dutchess,County,296,21,
2AP,18+,Westchester,County,2548,317,NO
3AP,18+,Queens,MOUNT SINAI MEDICAL CENTER,88,0,
3AP,18+,Rensselaer,SAMARITAN HOSPITAL,740,4,
3AP,18+,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,109,0,NO
2AP,18+,Ulster,County,1047,122,
3AP,18+,Ulster,County,1047,4,
2AP,18+,Tompkins,"CAYUGA MEDICAL CENTER AT ITHACA, INC.",281,18,
2AP,18+,Fulton,County,296,25,
2AP,18+,Ontario,CATHOLIC CHARITIES COMMUNITY SERVICES,64,4,
3AP,18+,Cortland,County,227,0,
2AP,0-17,Queens,County,707,26,
2AP,18+,Oneida,"UPSTATE CEREBRAL PALSY, INC.",463,37,NO
2AP,18+,Manhattan,County,22463,2294,
2AP,0-17,Brooklyn,"INTERBOROUGH DEVELOP & CONSULTATION CTR, INC.",44,0,NO
3AP,18+,Ulster,County,1089,7,
2AP,18+,Cayuga,County,280,30,
3AP,18+,Tompkins,County,1,0,
2AP,18+,Albany,WHITNEY M YOUNG HEALTH CENTER,41,1,NO
3AP,18+,Dutchess,HUDSON VALLEY ENDOSCOPIC CTR,26,0,NO
3AP,18+,Chenango,CHENANGO MEMORIAL HOSP    INC,29,0,
3AP,18+,Monroe,OAK ORCHARD HEALTH,38,0,
2AP,18+,Cattaraugus,County,261,26,NO
3AP,0-17,Niagara,LOCKPORT MEMORIAL HOSPITAL,39,0,NO
3AP,18+,Putnam,County,505,0,
2AP,18+,Albany,ELMIRA PSYCHIATRIC CENTER,47,7,
2AP,0-17,Oneida,"THE NEIGHBORHOOD CENTER, INC.",166,3,NO
2AP,18+,Brooklyn,"PARK SLOPE CENTER FOR MENTAL HEALTH, INC.",43,5,NO
3AP,0-17,Brooklyn,County,618,0,
